EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait
,12.8178,0.060700,0.011400,0.079200,0.012100,0.027600,0.001900,0.006800,0.002800,0.023700,0.001300,0.003500,0.021100,0.3561,0.2299,0.8183,0.013500,0.3936,0.018100,0.000900,0.018700,0.004900,0.099500,0.001400,0.000800,0.000100,0.006500,0.051300,0.000200,0.001900,0.016700,0.001200,0.001700,0.065500,0.011200,0.000100,11.5663,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4221,14761.8242,5450.1719,6214.1250,0,20211.9961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.2257,0.054300,0.011800,0.068200,0.011200,0.026600,0.001700,0.006700,0.002500,0.021200,0.001100,0.003300,0.020800,0.2757,0.2452,0.8044,0.014600,0.3200,0.018300,0.000900,0.002500,0.004300,0.087400,0.001100,0.000700,0.000100,0.006000,0.033900,0.000100,0.001800,0.015500,0.001100,0.001900,0.045200,0.011800,0.000200,0.035100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8815,14760.6172,5450.1719,6214.1250,0,20210.7891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.7835,0.070000,0.013000,0.1047,0.013200,0.031200,0.002100,0.007700,0.003100,0.026500,0.001200,0.004500,0.024400,0.3186,0.2601,1.0959,0.017000,0.3976,0.019500,0.000900,0.002600,0.004900,2.8854,0.001400,0.000600,0.000100,0.007600,0.038600,0.000100,0.002200,0.018900,0.001400,0.001800,0.065900,0.012100,0.000100,11.2883,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2336,14752.5820,5450.1719,6214.1250,0,20202.7539,0,0,0,0,0,0,0,0,408,305,0,0.091400,0,0,0
,0.2476,0.055400,0.011200,0.1126,0.011400,0.025800,0.001500,0.005900,0.002300,0.017500,0.001500,0.001900,0.019800,0.2728,0.2469,0.8239,0.013800,0.3196,0.018600,0.000900,0.009500,20.7705,20.7997,0.001900,0.000700,0.000200,0.009000,0.041300,0.000100,0.002200,0.017800,0.001300,0.002000,0.051200,0.014000,0.000200,0.074100,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2806,14737.4414,5450.1719,6214.1250,0,20187.6133,0,0,1,0.076200,20.7656,0,0,0,0,0,0,0,0,0,0
,13.2836,0.054700,0.010800,0.072100,0.011400,0.026800,0.001800,0.005700,0.002500,0.018100,0.001500,0.002100,0.019500,6.9983,0.2541,0.8132,0.014300,0.5141,0.021700,0.000800,0.002800,0.004900,0.1084,0.001100,0.000700,0.000100,0.007300,0.042600,0.000200,0.001700,0.019800,0.001500,0.001500,0.7770,0.014200,0.000100,5.4226,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4408,14733.4258,5450.1719,6214.1250,0,20183.5977,0,0,0,0,0,0,0,0,350,214,0,0.075500,0,0,0
,0.2252,0.053000,0.011600,0.068200,0.010500,0.027300,0.001900,0.006000,0.002900,0.020500,0.001100,0.003600,0.022600,0.2667,0.2367,0.8090,0.014200,0.2632,0.019000,0.000600,0.002400,0.004000,0.092500,0.001100,0.000600,0,0.006200,0.032200,0.000200,0.001400,0.015300,0.001100,0.001400,0.042800,0.011400,0.000100,0.086100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8139,14732.3008,5450.1719,6214.1250,0,20182.4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.9199,0.066700,0.012700,0.092600,0.013700,0.032000,0.002300,0.007700,0.003000,0.025600,0.001300,0.004400,0.027200,0.3783,0.2517,0.8117,0.014400,0.4927,0.022300,0.001000,0.002900,0.005200,0.1050,0.001300,0.000800,0.000100,0.007100,0.038700,0.000100,0.002100,0.016500,0.001200,0.001900,0.051600,0.014900,0.000100,11.6315,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9929,14718.7578,5450.1719,6214.1250,0,20168.9297,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
,0.2338,0.057400,0.011900,0.071600,0.010900,0.030400,0.001900,0.006900,0.002900,0.023000,0.001300,0.003900,0.021500,0.2739,0.2348,0.8350,0.014100,0.2957,0.017400,0.000700,0.002200,0.004300,0.090400,0.000900,0.000600,0.000100,0.005900,0.032900,0.000100,0.001400,0.015100,0.001100,0.001500,0.046300,0.011600,0.000100,0.077500,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6426,14713.4688,5450.1719,6214.1250,0,20163.6406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.8520,0.066800,0.014000,0.091900,0.012900,0.030800,0.002200,0.007500,0.003600,0.026000,0.001300,0.004800,0.026900,0.3215,0.2593,0.9761,0.017000,0.4669,0.022800,0.000800,0.003100,0.005700,0.1143,0.001600,0.000800,0.000100,0.007700,0.043800,0.000200,0.002200,0.019000,0.001200,0.001600,0.050700,0.013500,0.000100,11.4857,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5571,14695.5352,5450.1719,6214.1250,0,20145.7070,0,0,0,0,0,0,0,0,470,398,0,0.070200,0,0,0
,0.2347,0.067700,0.014100,0.1401,0.012800,0.030600,0.001800,0.006900,0.003100,0.024300,0.001200,0.003800,0.023400,0.2889,0.2627,0.8236,0.014200,0.2512,0.017700,0.000900,0.010300,20.9483,21.0596,0.002000,0.000800,0.000200,0.009200,0.040200,0.000200,0.002200,0.019500,0.001300,0.001700,0.050600,0.013300,0.000100,0.055000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7449,14678.5547,5450.1719,6214.1250,0,20128.7266,0,0,1,0,20.9429,0,0,0,249,117,0,0.056200,0,0,0
,12.4639,0.055200,0.010800,0.070500,0.011000,0.023300,0.001900,0.005800,0.002400,0.017700,0.001300,0.002000,0.019500,6.9741,0.2520,0.8628,0.014000,0.3808,0.020300,0.000800,0.002700,0.004900,0.1008,0.001200,0.000800,0.000100,0.006900,0.037600,0.000100,0.002100,0.017400,0.001100,0.001600,0.049800,0.012900,0.000100,4.5865,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7438,14722.4141,5450.1719,6214.1250,0,20172.5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.4462,0.062200,0.011800,0.078100,0.012200,0.026800,0.001700,0.006400,0.002400,0.021000,0.001000,0.003200,0.020100,0.2809,0.2354,0.7997,0.014300,0.3566,0.019500,0.001000,0.002800,0.005100,0.1057,0.001800,0.000800,0.000100,0.007500,0.039300,0.000200,0.002200,0.018300,0.001300,0.001500,0.052300,0.014200,0.000100,11.2949,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6798,14816.5586,5450.1719,6214.1250,0,20266.7305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2355,0.059400,0.011900,0.071200,0.011700,0.026100,0.001800,0.006700,0.002900,0.021700,0.001200,0.003800,0.023300,0.2632,0.2428,0.8026,0.014100,0.3106,0.017100,0.000800,0.002500,0.004200,0.085600,0.001300,0.000700,0.000100,0.005700,0.033200,0.000100,0.001700,0.014900,0.001400,0.001700,0.043700,0.011400,0.000100,0.1139,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8487,14830.2812,5450.1719,6214.1250,0,20280.4531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,12.5887,0.069400,0.014500,0.094500,0.012700,0.029100,0.001900,0.006600,0.002900,0.023000,0.001200,0.004300,0.024500,0.3086,0.2465,0.8268,0.014800,0.3481,0.019700,0.000900,0.002600,0.005000,0.1038,0.001300,0.000700,0.000100,0.006700,0.036700,0.000200,0.001700,0.018800,0.001200,0.001500,0.050100,0.013300,0.000100,11.3194,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0577,14830.1797,5450.1719,6214.1250,0,20280.3516,0,0,0,0,0,0,0,0,433,393,0,0.094900,0,0,0
,0.2068,0.062100,0.011300,0.1206,0.013200,0.026600,0.001800,0.006500,0.002600,0.021200,0.001100,0.003100,0.019900,0.2438,0.2310,0.8421,0.014200,0.2755,0.015200,0.000900,0.002200,21.1892,21.2941,0.002200,0.000700,0.000200,0.009600,0.042900,0.000200,0.002600,0.021300,0.001300,0.001800,0.057400,0.016500,0.000200,0.1036,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8818,14828.5898,5450.1719,6214.1250,0,20278.7617,0,0,0,0,21.1843,0,0,0,0,0,0,0,0,0,0
,12.9075,0.057800,0.012000,0.075500,0.011500,0.027200,0.001700,0.006700,0.003000,0.019600,0.001200,0.002700,0.021300,7.0362,0.2653,0.8622,0.016500,0.3083,0.020600,0.001000,0.011600,0.004900,0.1001,0.001400,0.000600,0.000100,0.007500,0.039300,0.000200,0.002300,0.018300,0.001300,0.001600,0.050800,0.014300,0.000100,4.9154,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1329,14827.8242,5450.1719,6214.1250,0,20277.9961,0,0,1,0,0,0,0,0,348,213,0,0.075800,0,0,0
,0.2144,0.095700,0.011000,0.089600,0.011600,0.028500,0.001900,0.007200,0.002700,0.022600,0.001200,0.003000,0.021300,0.2639,0.2497,0.7957,0.014000,0.3245,0.017100,0.000800,0.002300,0.004700,2.8815,0.001200,0.000600,0.000100,0.007100,0.038100,0.000100,0.001900,0.016200,0.001400,0.001600,0.069100,0.011500,0.000100,0.060200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2502,14830.2578,5450.1719,6214.1250,0,20280.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.8332,0.067100,0.014400,0.088500,0.012700,0.028700,0.002100,0.007400,0.003000,0.025300,0.001100,0.005000,0.025300,0.3155,0.2432,0.8499,0.013500,0.3654,0.019400,0.000800,0.002700,0.004600,0.099700,0.001400,0.000700,0,0.006700,0.037400,0.000200,0.001900,0.016000,0.001300,0.001500,0.050900,0.013100,0.000100,11.6174,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3383,14854.3789,5450.2344,6214.1250,0,20304.6133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.2496,0.054700,0.012100,0.072000,0.010400,0.026800,0.001600,0.006200,0.002700,0.021000,0.001100,0.002700,0.019900,0.2703,0.2470,0.8232,0.030800,0.3321,0.017600,0.000900,0.002400,0.004100,0.1180,0.001600,0.000900,0.000100,0.006200,0.035300,0.000100,0.001800,0.014800,0.001100,0.001300,0.045000,0.012200,0.000100,0.060600,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8278,14863.3477,5450.2344,6214.1250,0,20313.5820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.4281,0.073600,0.013000,0.092400,0.014700,0.029400,0.001800,0.007900,0.003100,0.026700,0.001500,0.004900,0.026100,0.2972,0.2341,0.8335,0.013200,0.2921,0.019600,0.000800,0.002800,0.004800,0.1057,0.001300,0.000700,0.000100,0.007400,0.040300,0.000200,0.002100,0.019700,0.001700,0.002500,0.053200,0.013900,0.000100,11.2184,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3674,14917.8594,5450.2344,6214.1250,0,20368.0938,0,0,0,0,0,0,0,0,470,397,0,0.096600,0,0,0
,0.2436,0.062500,0.013500,0.1181,0.013100,0.026700,0.001500,0.006800,0.002600,0.021900,0.001200,0.003000,0.022500,0.3143,0.2312,0.8268,0.014300,0.3848,0.018400,0.000700,0.011800,21.7222,21.8302,0.002100,0.000800,0.000200,0.009100,0.043300,0.001300,0.002200,0.019300,0.001200,0.002000,0.055300,0.015000,0.000200,0.1184,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7728,14971.8555,5450.2344,6214.1250,0,20422.0898,0,0,1,0,21.7176,1,2,2,235,117,0,0.042800,0,0,0
,12.8122,0.055400,0.011700,0.082800,0.011700,0.027600,0.001900,0.006900,0.002300,0.019400,0.001200,0.002400,0.021300,6.9429,0.2656,0.8582,0.013200,0.3590,0.026000,0.001000,0.003200,0.005900,0.1306,0.001900,0.000800,0.000100,0.008600,0.041400,0.000200,0.002600,0.019000,0.001200,0.001700,0.049900,0.013500,0.000100,4.8688,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0739,14983.7344,5450.2344,6214.1250,0,20433.9688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.5680,0.062200,0.013900,0.078300,0.012000,0.029600,0.002100,0.006700,0.002900,0.023200,0.001300,0.003400,0.023300,0.2868,0.2253,0.8387,0.015500,0.3778,0.017200,0.000800,0.002700,0.005000,0.098500,0.001600,0.000800,0,0.006400,0.039100,0.000300,0.002100,0.018900,0.001300,0.001400,0.051300,0.013200,0.000100,11.4008,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1588,14983.6289,5450.2344,6214.1250,0,20433.8633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.2123,0.052000,0.011400,0.068100,0.009600,0.026400,0.002000,0.006800,0.002500,0.021600,0.001000,0.003100,0.020800,0.2569,0.2422,0.8299,0.013600,0.2947,0.017200,0.000700,0.002400,0.003800,0.082800,0.001000,0.000500,0.000100,0.005200,0.031700,0.000100,0.001500,0.014000,0.001000,0.001300,0.039500,0.010900,0.000100,0.078700,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6792,14983.4453,5450.2344,6214.1250,0,20433.6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.8081,0.066200,0.012400,0.086300,0.013600,0.029100,0.002100,0.006500,0.002700,0.022900,0.001100,0.004000,0.021700,0.2846,0.2257,0.8032,0.015400,0.3954,0.020100,0.000900,0.003100,0.005700,0.1115,0.001300,0.000700,0.000100,0.007900,0.040900,0.000200,0.002100,0.020400,0.001300,0.001600,0.055700,0.015500,0.000100,11.6466,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2030,14981.9922,5450.2344,6214.1250,0,20432.2266,0,0,0,0,0,0,0,0,447,396,0,0.1018,0,0,0
,0.2476,0.060900,0.012300,0.1278,0.012600,0.027600,0.001700,0.006300,0.002700,0.021000,0.001000,0.003000,0.021400,0.2536,0.2348,0.7916,0.014900,0.2359,0.017300,0.000800,0.010000,21.0498,21.0826,0.002500,0.000700,0.000200,0.009800,0.039100,0.000200,0.002000,0.018200,0.001400,0.002000,0.052000,0.081900,0.000200,0.1254,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8656,14967.7578,5450.2344,6214.1250,0,20417.9922,0,0,1,0.076500,21.0453,0,0,0,0,0,0,0,0,0,0
