EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,2.8437,0.058700,0.012200,0.078700,0.011500,0.068500,0.002400,0.005400,0.003700,0.022700,0.001000,0.004400,0.028400,0.5928,0.2231,1.0163,0.016800,0.003100,0.093700,0.3126,0.017400,0.000600,0.017400,0.004600,0.099600,0.001100,0.001000,0.001900,0.014700,0.043500,0.5348,0.001400,0.020500,0.001400,0.001300,0.068900,0.010800,0.000200,1.5392,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1413,0,30.5000,0,0,0.3895,0.5308,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1317,12037.1445,5462.3906,6219.0156,0,17499.5352,0,0,0,0,0,0,432,323,0,0.092000,0,0,0,0,0,0,0,0,0,0,0,0
,0.1821,0.064700,0.013200,0.098200,0.012600,0.083500,0.002800,0.007600,0.003700,0.028200,0.001300,0.004600,0.034100,0.5309,0.2710,0.9753,0.020000,0.003100,0.1014,0.3476,0.019400,0.000500,0.002600,4.0480,4.1823,0.001400,0.000800,0.002900,0.018200,0.062200,0.6368,0.004300,0.021000,0.001300,0.001300,0.056000,0.012900,0.000200,0.1980,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1486,0,20.5000,0,0,0.4842,0.6328,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6990,12037.2031,5462.3945,6219.0156,0,17499.5977,0,0,1,0,4.0435,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
,2.9070,0.069100,0.012700,0.085800,0.013500,0.073700,0.002400,0.006900,0.003400,0.026100,0.001400,0.005200,0.031300,1.5928,0.2647,0.8940,0.014900,0.004300,0.5975,0.3374,0.015300,0.000600,0.001900,0.004600,0.089500,0.001100,0.000800,0.001600,0.013800,0.044700,0.093400,0.001400,0.019400,0.001300,0.001400,0.052800,0.012300,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,14,14,2,0,30,0,30,0,0,1,28,0,0,0,0,0,0,0,0.089303,0,0,0,0,0,0.089303,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7884,12037.6250,5462.3945,6219.0156,0,17500.0195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1396,0.082900,0.012300,0.081100,0.011400,0.072300,0.001900,0.005400,0.003200,0.021900,0.001100,0.003700,0.027400,0.5696,0.2190,0.8571,0.015000,0.002800,0.1054,0.2497,0.018400,0.000500,0.002000,0.004400,0.099700,0.001000,0.000800,0.001700,0.015000,0.1276,0.6470,0.001500,0.021100,0.001600,0.001500,0.049100,0.012500,0.000100,0.1345,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1501,0,41,0,0,0.4927,0.6428,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2188,12037.6367,5462.3984,6219.0156,0,17500.0352,0,0,0,0,0,0,484,325,0,0.1183,0,0,0,0,0,0,0,0,0,0,0,0
,2.8759,0.059500,0.011300,0.084800,0.012000,0.064500,0.002000,0.005500,0.003100,0.022400,0.001200,0.004400,0.027600,0.3577,0.2520,0.8928,0.014700,0.003000,0.1190,0.3470,0.017600,0.000500,0.082000,0.005700,0.1081,0.001200,0.000800,0.002100,0.016600,0.1303,0.6355,0.001000,0.021600,0.001400,0.001700,0.045800,0.012600,0.000100,1.6203,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,6,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1556,0,34.5000,0,0,0.4755,0.6311,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6171,12037.6367,5462.4023,6219.0156,0,17500.0391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1277,0.059000,0.011600,0.076600,0.011000,0.076700,0.002100,0.005200,0.003100,0.021800,0.001200,0.004200,0.026900,0.3223,0.2178,0.8969,0.014900,0.002800,0.099400,0.2520,0.018700,0.000600,0.002200,0.004000,0.095900,0.001100,0.000700,0.001900,0.013900,0.046000,0.3321,0.001400,0.022200,0.001200,0.001600,0.048600,0.012300,0.000200,0.093400,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.089098,0,18,0,0,0.2389,0.3280,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1402,12037.6367,5462.4062,6219.0156,0,17500.0430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.2233,0.060000,0.012100,0.085400,0.011300,0.068800,0.002400,0.005600,0.003400,0.023600,0.001100,0.003900,0.029100,0.5282,0.2237,0.9222,0.014500,0.003000,0.094800,0.3040,0.018200,0.000500,0.001900,0.004900,0.7092,0.001400,0.000700,0.001900,0.016500,0.044100,0.6310,0.001200,0.020600,0.001200,0.001300,0.056300,0.010500,0.000100,1.9720,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,10,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1399,0,37,0,0,0.4869,0.6268,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7206,12037.6367,5462.4102,6219.0156,0,17500.0469,0,0,0,0,0,0,432,323,0,0.1041,0,0,0,0,0,0,0,0,0,0,0,0
,0.1260,0.059000,0.012400,0.092800,0.011800,0.070500,0.002200,0.005800,0.003500,0.023700,0.001000,0.004900,0.028200,0.3222,0.2329,0.9036,0.014000,0.003300,0.1086,0.2461,0.043500,0.000600,0.002100,3.8828,3.9819,0.001300,0.000600,0.003000,0.016800,0.044100,0.3247,0.001000,0.020500,0.001100,0.001400,0.048000,0.011300,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.093088,0,19,0,0,0.2278,0.3209,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3748,12037.5117,5462.4102,6219.0156,0,17499.9219,0,0,1,0,3.8785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8415,0.060500,0.011300,0.076600,0.011200,0.063000,0.002100,0.005300,0.003300,0.021300,0.001200,0.003900,0.026500,1.3972,0.2000,0.8655,0.014800,0.003500,0.5037,0.3535,0.016400,0.000400,0.001600,0.003900,0.088400,0.001100,0.000700,0.001600,0.013800,0.044400,0.090700,0.001200,0.018700,0.001600,0.001600,0.048500,0.011800,0.000100,0.1825,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,13,13,2,0,28,0,28,0,0,2,26,0,0,0,0,0,0,0,0.086900,0,0,0,0,0,0.086900,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9260,12037.5273,5462.4141,6219.0156,0,17499.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1474,0.070700,0.014000,0.089600,0.013500,0.075000,0.002800,0.005800,0.003400,0.024200,0.001200,0.005000,0.031500,0.6527,0.2460,0.9207,0.015600,0.003500,0.1369,0.3002,0.023600,0.000900,0.002200,0.004200,0.1058,0.001400,0.000900,0.002000,0.015300,0.050000,0.6394,0.001600,0.021800,0.001300,0.001800,0.055200,0.013200,0.000200,0.044000,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1529,0,40,0,0,0.4824,0.6353,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8803,12037.4258,5462.4180,6219.0156,0,17499.8438,0,0,0,0,0,0,480,323,0,0.092000,0,0,0,0,0,0,0,0,0,0,0,0
,2.9810,0.060300,0.012100,0.079900,0.011300,0.068600,0.002400,0.005700,0.003200,0.022700,0.001200,0.004100,0.029200,0.3214,0.2386,0.9160,0.015100,0.003100,0.097600,0.2977,0.016300,0.000500,0.068100,0.004100,0.1023,0.001100,0.000700,0.001600,0.015300,0.046900,0.5370,0.001100,0.021900,0.001400,0.001500,0.049500,0.012300,0.000200,1.7802,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1236,0,32,0,0,0.4095,0.5331,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4584,12037.3633,5462.4219,6219.0156,0,17499.7852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1532,0.066200,0.012500,0.085200,0.013500,0.070900,0.002200,0.005400,0.003500,0.023300,0.001200,0.004400,0.028000,0.4067,0.2393,0.8727,0.014700,0.002700,0.1031,0.3097,0.019400,0.000900,0.002500,0.004800,0.1076,0.001900,0.000700,0.001700,0.015700,0.051300,0.3837,0.001400,0.020500,0.001500,0.001700,0.057700,0.018500,0.000200,0.071100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1058,0,17.5000,0,0,0.2726,0.3784,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9810,12037.1758,5462.4219,6219.0156,0,17499.5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8657,0.059700,0.013000,0.083800,0.011200,0.073000,0.002400,0.006100,0.003600,0.023900,0.001400,0.004400,0.029600,0.5796,0.2521,0.8908,0.014900,0.002500,0.091400,0.3356,0.022100,0.000400,0.001900,0.005000,0.1070,0.001300,0.000700,0.001700,0.015400,0.043000,0.5172,0.001100,0.020400,0.001300,0.001400,0.045300,0.011400,0.000100,1.6459,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1354,0,28.5000,0,0,0.3776,0.5130,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0463,12037.1836,5462.4258,6219.0156,0,17499.6094,0,0,0,0,0,0,432,323,0,0.089800,0,0,0,0,0,0,0,0,0,0,0,0
,0.1380,0.057900,0.012600,0.095100,0.011300,0.064100,0.002100,0.005500,0.003400,0.022500,0.001200,0.003800,0.028200,0.3403,0.2283,0.8508,0.014100,0.002800,0.1125,0.2470,0.021300,0.000600,0.002100,3.8716,3.9687,0.001500,0.000800,0.002700,0.019600,0.047900,0.3887,0.001400,0.020600,0.001300,0.001400,0.047100,0.011600,0.000100,0.081100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1075,0,24,0,0,0.2775,0.3850,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0720,12037.1211,5462.4883,6219.0156,0,17499.6094,0,0,1,0,3.8671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8621,0.059600,0.013700,0.092700,0.011400,0.061900,0.001900,0.005300,0.003200,0.021900,0.000900,0.004500,0.025600,1.3948,0.2424,0.9058,0.015100,0.003400,0.5314,0.3089,0.016500,0.000500,0.001800,0.004700,0.089200,0.001100,0.000600,0.001600,0.012000,0.044700,0.078600,0.001400,0.018000,0.001200,0.001600,0.056300,0.011900,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,13,13,2,0,28,0,28,0,0,1,26,0,0,0,0,0,0,0,0.074800,0,0,0,0,0,0.074800,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1790,12037.0938,5462.4883,6219.0156,0,17499.5820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1398,0.062700,0.012700,0.081200,0.011700,0.068400,0.002300,0.005900,0.003200,0.023700,0.001100,0.004300,0.029000,0.5655,0.2414,0.8590,0.013800,0.002800,0.1020,0.3405,0.020600,0.000700,0.002500,0.004700,0.1027,0.001400,0.000700,0.001800,0.014500,0.046000,0.5379,0.001300,0.019900,0.001200,0.001600,0.055400,0.013900,0.000100,0.067200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1356,0,38,0,0,0.3980,0.5336,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5168,12037.0938,5462.4883,6219.0156,0,17499.5820,0,0,0,0,0,0,480,323,0,0.093800,0,0,0,0,0,0,0,0,0,0,0,0
,2.9383,0.1748,0.010900,0.081100,0.011700,0.064400,0.001900,0.005200,0.003300,0.021600,0.001100,0.004300,0.029500,0.4978,0.2497,0.8993,0.014900,0.002500,0.098900,0.4283,0.019300,0.000700,0.065000,0.004700,0.095600,0.001200,0.000700,0.001900,0.015200,0.046400,0.7291,0.004500,0.018100,0.001400,0.001500,0.052800,0.013500,0.000200,1.6487,0,0,0,0,65,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,72,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1640,0,32,0,0,0.5614,0.7254,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,65,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2528,12036.9141,5462.4883,6219.0156,0,17499.4023,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
,0.1708,0.056200,0.010300,0.081300,0.009800,0.064600,0.002100,0.005900,0.003500,0.024300,0.001200,0.005100,0.026100,0.4973,0.1975,0.8347,0.013800,0.002500,0.099000,0.2332,0.018600,0.000400,0.001900,0.004300,0.097700,0.001400,0.000800,0.001700,0.013700,0.044000,0.4198,0.001200,0.023800,0.001500,0.001400,0.1990,0.011100,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1132,0,27,0,0,0.3023,0.4155,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2538,12036.8516,5462.4883,6219.0156,0,17499.3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.0333,0.065800,0.012100,0.085000,0.012900,0.068000,0.002200,0.006000,0.003800,0.024100,0.001000,0.004500,0.030700,0.3413,0.2175,0.8597,0.015200,0.003000,0.1146,0.3540,0.018900,0.000600,0.002400,0.004900,0.1119,0.001100,0.000800,0.001800,0.017000,0.1285,0.5288,0.001400,0.024500,0.001700,0.001700,0.049600,0.012000,0.000100,1.8724,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,4,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1693,0,22,0,0,0.3554,0.5247,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1696,12036.4219,5462.4883,6219.0156,0,17498.9102,0,0,0,0,0,0,430,326,0,0.085900,0,0,0,0,0,0,0,0,0,0,0,0
,0.1498,0.064800,0.012000,0.1076,0.012700,0.062700,0.002100,0.007000,0.004400,0.040900,0.001200,0.005500,0.030700,0.6012,0.2217,0.8754,0.014800,0.003300,0.1008,0.3359,0.020200,0.000600,0.002200,3.8874,3.9894,0.001500,0.000700,0.003500,0.019000,0.046300,0.5108,0.001400,0.021200,0.001400,0.001300,0.046300,0.011400,0.000200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1287,0,27.5000,0,0,0.3775,0.5062,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8463,12038.1523,5462.4883,6219.0156,0,17500.6406,0,0,1,0,3.8822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8403,0.060200,0.010100,0.077100,0.011800,0.072500,0.002000,0.005800,0.003300,0.023200,0.001100,0.004000,0.027100,1.4734,0.2000,0.8401,0.014900,0.003800,0.5503,0.3544,0.019400,0.000800,0.002000,0.004100,0.091700,0.001000,0.000800,0.001600,0.014400,0.047100,0.082000,0.001400,0.019700,0.001300,0.001800,0.050500,0.011900,0.000100,0.1008,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,13,14,2,0,29,0,29,0,0,2,27,0,0,0,0,0,0,0,0.078198,0,0,0,0,0,0.078198,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9622,12038.4023,5462.4883,6219.0156,0,17500.8906,0,0,0,0,0,0,384,226,0,0.080300,0,0,0,0,0,0,0,0,0,0,0,0
,0.1500,0.059500,0.012300,0.083000,0.011600,0.069200,0.002400,0.006800,0.003200,0.024200,0.000900,0.003800,0.030400,0.5479,0.1824,0.8479,0.014800,0.002800,0.091500,0.2698,0.019700,0.000500,0.001800,0.004900,0.6673,0.001100,0.000600,0.001600,0.015400,0.1280,0.6764,0.001200,0.023100,0.001300,0.001400,0.057300,0.010900,0.000200,0.099400,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,12,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1483,0,40,0,0,0.5237,0.6720,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3846,12038.4023,5462.4883,6219.0156,0,17500.8906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.9574,0.059200,0.010500,0.081400,0.012700,0.060600,0.002000,0.005900,0.003300,0.022800,0.001000,0.004000,0.027500,0.3495,0.1922,0.8506,0.015600,0.003000,0.1550,0.3823,0.018200,0.000600,0.069900,0.004700,0.1059,0.001100,0.000700,0.001700,0.016400,0.048700,0.4072,0.001400,0.021200,0.001400,0.001800,0.052300,0.012900,0.000100,1.8048,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,98,0,6,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1092,0,26,0,0,0.2944,0.4036,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6123,12038.3398,5462.4883,6219.0156,0,17500.8281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
