EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderSpacing/ConstraintMilliseconds,GuLiCommanderSpacing/CandidatePairs,GuLiCommanderSpacing/BlockedMoves,GuLiCommanderSpacing/Violations,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Camera,Exclusive/GameThread/Pathfinding,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/EventWait
,0.063500,0.041000,0.008800,0.056200,0.008400,0.019600,0.001300,0.005300,0.3292,0.3443,0.001000,0.003400,0.014900,0.1898,0.1202,0.009700,0.1681,0.1461,0.011000,0.000600,0.001800,1.7446,1.8228,0.000600,0.000400,0.004400,0.021800,0,0.000800,0.008100,0.000600,0.001400,0.038900,0.007000,0,0,0,0,0,50,0,0,0.5580,9904,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1784,13123.8945,5591.9883,6353.5273,0,18715.8828,0,0,0,0,1,0,0,0,0,1.7416,0,0,2,0,0,0
,0.083900,0.048300,0.009400,0.064800,0.010300,0.020500,0.001500,0.005600,0.3416,0.3565,0.001100,0.004500,0.016700,0.3321,0.1522,0.5373,0.2144,0.2345,0.012700,0.000700,0.002600,0.002900,0.094300,0.001000,0.000600,0.004900,0.026100,0.000100,0.000800,0.010000,0.000700,0.001100,0.042900,0.009500,0.000200,0,0,0,0,47,0,0,0.003700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2189,13128.0938,5591.9883,6353.5273,0,18720.0820,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.072100,0.049700,0.011100,0.058600,0.008900,0.024000,0.001600,0.006000,0.3524,0.3694,0.000900,0.003700,0.015600,0.1788,0.1271,0.009600,0.1750,0.1640,0.011000,0.000700,0.001700,0.002800,0.081600,0.000700,0.000600,0.004500,0.023300,0,0.001200,0.010100,0.000800,0.001000,0.044800,0.007600,0.000100,0,0,0,0,47,0,0,0.002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2265,13124.1719,5591.9883,6353.5273,0,18716.1602,0,0,0,0,0,404,2358,0,0.1028,0,0,0,0,0,0,0
,0.080700,0.044900,0.009300,0.062300,0.008000,0.018100,0.001400,0.005200,0.3936,0.4081,0.000900,0.004000,0.018600,0.2377,0.1512,0.5872,0.2780,0.2294,0.013400,0.000600,0.008000,0.003400,0.099300,0.001000,0.000500,0.005100,0.026900,0.000100,0.001200,0.010600,0.000900,0.001000,0.047500,0.008900,0.000100,0,0,0,0,48,0,0,0.004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6634,13123.4297,5591.9883,6353.5273,0,18715.4180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.084500,0.045100,0.012300,0.057000,0.008500,0.023000,0.002000,0.005900,0.3289,0.3467,0.000800,0.003600,0.014200,0.1618,0.1231,0.008200,0.1640,0.1493,0.010300,0.000700,0.001600,0.002500,0.077700,0.000700,0.000600,0.004100,0.021300,0,0.001000,0.009200,0.000700,0.000800,0.040800,0.006600,0,0,0,0,0,47,0,0,0.002100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5892,13123.2617,5591.9883,6353.5273,0,18715.2500,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.099400,0.046500,0.009100,0.065600,0.009600,0.019300,0.001400,0.004800,0.2993,0.3134,0.000700,0.003100,0.014900,0.1965,0.1251,0.5210,0.1983,0.2343,0.014400,0.000500,0.002100,0.003500,0.1034,0.000700,0.000500,0.005800,0.027200,0.000100,0.000900,0.012100,0.000800,0.001200,0.049900,0.009100,0.000100,0,0,0,0,47,0,0,0.002700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8663,13123.5430,5591.9883,6353.5273,0,18715.5312,0,0,0,0,0,402,353,0,0.061400,0,0,0,0,0,0,0
,0.094800,0.052300,0.012700,0.073600,0.009400,0.026800,0.001800,0.006900,0.3482,0.3682,0.001200,0.004800,0.017900,0.2298,0.1372,0.009600,0.1927,0.2420,0.019300,0.000800,0.002500,1.8051,1.9423,0.000800,0.000500,0.004500,0.022300,0.000100,0.001400,0.009600,0.000900,0.001300,0.040300,0.007800,0.000100,0,0,0,0,48,0,0,0.5612,10063,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1257,13123.4258,5591.9883,6353.5273,0,18715.4141,0,0,0,0,1,0,0,0,0,1.8004,0,0,0,0,0,0
,0.063200,0.041900,0.009200,0.052500,0.007900,0.018900,0.001200,0.005000,0.3050,0.3192,0.000800,0.003900,0.013700,0.3070,0.1250,0.5071,0.1727,0.2340,0.011700,0.000400,0.001800,0.002800,0.073800,0.000800,0.000300,0.004100,0.027700,0.000100,0.001100,0.009300,0.000600,0.001200,0.042200,0.007800,0.000100,0,0,0,0,47,0,0,0.002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7408,13123.2617,5591.9883,6353.5273,0,18715.2500,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.062400,0.060300,0.011900,0.070200,0.011100,0.023800,0.001900,0.007600,0.3759,0.3952,0.001000,0.006300,0.018200,0.2178,0.1509,0.010300,0.2133,0.1983,0.017200,0.000800,0.002400,0.003100,0.1138,0.000900,0.001100,0.011000,0.030800,0,0.001000,0.011500,0.000700,0.001200,0.047500,0.008700,0.000100,0,0,0,0,47,0,0,0.003100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4368,13125.4023,5591.9883,6353.5273,0,18717.3906,0,0,0,0,0,404,2357,0,0.1076,0,0,0,0,0,0,0
,0.066300,0.040900,0.009300,0.054500,0.008100,0.018700,0.001300,0.005000,0.2955,0.3109,0.000600,0.003600,0.015200,0.1819,0.1547,0.5098,0.1757,0.1855,0.010600,0.000800,0.006000,0.002400,0.078000,0.000900,0.000400,0.004500,0.021700,0.000100,0.000800,0.008600,0.000600,0.000900,0.041000,0.007300,0.000100,0,0,0,0,48,0,0,0.002600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0729,13124.6445,5591.9883,6353.5273,0,18716.6328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.061500,0.053900,0.009000,0.063400,0.011400,0.019100,0.001800,0.005300,0.3095,0.3252,0.001000,0.004500,0.018800,0.2260,0.1430,0.010200,0.2238,0.2329,0.014700,0.000800,0.002600,0.003900,0.1210,0.001000,0.000700,0.005700,0.030900,0,0.001100,0.011000,0.000800,0.001400,0.061800,0.009900,0.000200,0,0,0,0,47,0,0,0.003800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7151,13127.3125,5592.0508,6353.5273,0,18719.3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.090600,0.042700,0.009800,0.055100,0.008700,0.018400,0.001600,0.004800,0.3292,0.3439,0.000800,0.006000,0.014900,0.1863,0.1214,0.5070,0.1667,0.1995,0.012500,0.000600,0.002100,0.002700,0.3006,0.000600,0.000300,0.004100,0.022300,0,0.001100,0.008500,0.000600,0.001100,0.049100,0.006100,0.000100,0,0,0,0,47,0,0,0.002400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0401,13127.9883,5592.0508,6353.5273,0,18720.0391,0,0,0,0,0,402,353,0,0.052500,0,0,0,0,0,0,0
,0.065100,0.047500,0.009500,0.072500,0.010600,0.019400,0.001600,0.005100,0.2978,0.3130,0.000800,0.003400,0.016500,0.1703,0.1267,0.008700,0.1792,0.1555,0.011200,0.000800,0.001900,1.8703,1.9674,0.001100,0.000400,0.006200,0.030400,0.000100,0.001600,0.011300,0.001100,0.001800,0.055300,0.030100,0,0,0,0,0,48,0,0,0.6162,10180,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7177,13133.1836,5592.0508,6353.5273,0,18725.2344,0,0,0.000100,0,1,0,0,0,0,1.8673,0,0,0,0,0,0
,0.072200,0.046000,0.012000,0.058400,0.008900,0.020800,0.002200,0.005500,0.3162,0.3325,0.001000,0.004200,0.017800,0.3742,0.1510,0.5351,0.2349,0.2913,0.012000,0.000600,0.026700,0.002700,0.1197,0.000600,0.000400,0.004700,0.021200,0.000100,0.001000,0.009600,0.000700,0.000900,0.040600,0.007100,0,0,0,0,0,47,0,0,0.003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6200,13126.6719,5592.0508,6353.5273,0,18718.7227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.085800,0.042200,0.008500,0.053500,0.008100,0.018500,0.001400,0.004700,0.2920,0.3058,0.000700,0.003400,0.013600,0.1670,0.1181,0.008900,0.1692,0.1477,0.011400,0.000600,0.002200,0.002700,0.093400,0.000500,0.000400,0.003900,0.022100,0.000100,0.000800,0.010500,0.000600,0.000800,0.040900,0.006600,0.000100,0,0,0,0,47,0,0,0.002600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4452,13124.1484,5592.0508,6353.5273,0,18716.1992,0,0,0.000100,0,0,404,2357,0,0.069000,0,0,0,0,0,0,0
,0.074100,0.052000,0.013400,0.070000,0.010000,0.025100,0.001800,0.006600,0.3455,0.3653,0.001300,0.005800,0.019800,0.2679,0.1613,0.5425,0.2342,0.2357,0.012900,0.000700,0.007100,0.003200,0.1187,0.001100,0.000600,0.004700,0.023000,0,0.000900,0.010000,0.000700,0.001100,0.088500,0.006800,0,0,0,0,0,51,0,0,0.003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6438,13125.0586,5592.0508,6353.5273,0,18717.1094,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0
,0.060400,0.040700,0.008800,0.051800,0.008100,0.019900,0.001300,0.005600,0.2964,0.3116,0.000800,0.003700,0.014100,0.1614,0.1183,0.008300,0.1706,0.1393,0.010500,0.000900,0.001800,0.002500,0.077300,0.000500,0.000500,0.004400,0.020600,0.000100,0.000900,0.008400,0.000600,0.001000,0.040000,0.006500,0.000100,0,0,0,0,47,0,0,0.002700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6734,13125.6133,5592.0508,6353.5273,0,18717.6641,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.062900,0.046700,0.009100,0.061700,0.009400,0.020000,0.001400,0.005300,0.3131,0.3283,0.001100,0.003900,0.019000,0.2533,0.1379,0.6139,0.2606,0.2698,0.014300,0.000700,0.002300,0.003200,0.1004,0.001100,0.000500,0.005400,0.027800,0.000100,0.001300,0.010400,0.000700,0.001400,0.051400,0.009200,0.000100,0,0,0,0,48,0,0,0.003500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6990,13125.3203,5592.0508,6353.5273,0,18717.3711,0,0,0.000100,0,1,402,355,0,0.041400,0,0,0,0,0,0,0
,0.060900,0.039300,0.008800,0.054100,0.007700,0.018700,0.001200,0.005300,0.2925,0.3068,0.000600,0.003500,0.014200,0.1637,0.1176,0.008600,0.1740,0.1400,0.010600,0.000500,0.001600,1.6918,1.7709,0.000600,0.000400,0.004000,0.022000,0,0.001100,0.008400,0.000800,0.001000,0.039700,0.007000,0.000100,0,0,0,0,47,0,0,0.5616,10290,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6166,13125.6680,5592.0508,6353.5273,0,18717.7188,0,0,0.000100,0,0,0,0,0,0,1.6890,0,0,0,0,0,0
,0.091300,0.052500,0.010200,0.064500,0.009800,0.018000,0.001000,0.005300,0.3772,0.3928,0.001500,0.006500,0.019600,0.3628,0.1663,0.5514,0.2731,0.2336,0.015000,0.001000,0.002400,0.003300,0.096500,0.000900,0.000600,0.005200,0.032000,0.000200,0.001700,0.011100,0.000700,0.001500,0.053300,0.010700,0.000300,0,0,0,0,47,0,0,0.003700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1840,13124.0273,5592.0508,6353.5273,0,18716.0781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063200,0.043400,0.009000,0.050600,0.008100,0.018100,0.001300,0.004700,0.2905,0.3041,0.001000,0.002700,0.014900,0.1661,0.1243,0.5092,0.1641,0.1832,0.010300,0.000400,0.006800,0.002800,0.072000,0.000600,0.000300,0.004000,0.021000,0.000100,0.000800,0.008600,0.000700,0.000900,0.038400,0.006900,0.000100,0,0,0,0,48,0,0,0.002700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6593,13124.3477,5592.0508,6353.5273,0,18716.3984,0,0,0.000100,0,1,404,2357,0,0.1459,0,0,0,0,0,0,0
,0.063800,0.045300,0.009300,0.055600,0.008700,0.021800,0.001600,0.005100,0.2995,0.3146,0.001200,0.004200,0.015100,0.1792,0.1262,0.008900,0.1802,0.2006,0.011700,0.000700,0.002000,0.002500,0.086200,0.000800,0.000500,0.004500,0.021700,0.000100,0.001000,0.009200,0.000800,0.000800,0.042600,0.007200,0,0,0,0,0,47,0,0,0.002800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5661,13125.2188,5592.0508,6353.5273,0,18717.2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070500,0.048100,0.011900,0.062900,0.009800,0.024900,0.020500,0.005300,0.3494,0.3836,0.000800,0.006100,0.018200,0.2447,0.1547,0.010700,0.2951,0.1496,0.010600,0.000500,0.001700,0.002500,0.081900,0.000600,0.000400,0.004500,0.022400,0,0.000800,0.009100,0.000700,0.000900,0.040600,0.007500,0.000100,0,0,0,0,47,0,0,0.003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2877,13123.6836,5592.0508,6353.5273,0,18715.7344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1116,0.041900,0.008500,0.054400,0.008400,0.019800,0.001100,0.004900,0.2939,0.3075,0.000800,0.003500,0.014500,0.1753,0.1195,0.5079,0.1708,0.2274,0.011400,0.000500,0.002300,0.002800,0.086700,0.000600,0.000400,0.004500,0.021600,0,0.001000,0.008700,0.000800,0.001000,0.040600,0.006700,0.000200,0,0,0,0,48,0,0,0.002800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2603,13123.8906,5592.0508,6353.5273,0,18715.9414,0,0,0,0,1,402,353,0,0.1238,0,0,0,0,0,0,0
,0.072400,0.067200,0.012200,0.082700,0.013200,0.027400,0.001600,0.008000,0.3354,0.3558,0.000900,0.003700,0.016200,0.2174,0.1432,0.011000,0.2226,0.2094,0.015500,0.000600,0.002300,1.8017,1.9178,0.001000,0.001000,0.006400,0.030700,0.000100,0.001700,0.011700,0.000800,0.001900,0.057300,0.009500,0.000100,0,0,0,0,47,0,0,0.6087,10428,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7769,13124.8672,5592.0508,6353.5273,0,18716.9180,0,0,0.000100,0,0,0,0,0,0,1.7981,0,0,0,0,0,0
,0.067800,0.042400,0.009900,0.054500,0.008400,0.020100,0.001300,0.005100,0.3243,0.3390,0.000900,0.004300,0.014000,0.3065,0.1317,0.5262,0.1743,0.2054,0.011600,0.000400,0.002100,0.002800,0.082800,0.000700,0.000600,0.003900,0.021900,0.000200,0.000900,0.009400,0.000700,0.001100,0.039600,0.007200,0,0,0,0,0,47,0,0,0.002200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0070,13125.4219,5592.0508,6353.5273,0,18717.4727,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
