EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/AllWorkers/Physics,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Generic_RepNotifies,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Ticks/GuLiStrongholdNetworkPresentationComponent,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/PrePhysics,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/EventWait/StartPhysics,FMsgLogf/FMsgLogfCount
,0.033500,0.2302,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004100,1,0.013900,0.091500,0.012800,1.1179,0.039400,0.1485,0.054300,0.000900,0.004700,0.029200,0.2882,0.4485,0.1386,0.004300,0.067400,0.056600,0.1986,0.025100,0.000600,0.002100,0.071800,0.014700,0.031100,0.005700,0.099400,0.7752,0.044600,0.2247,0.057900,0.094900,0.003300,0.029500,0.001700,0.006500,0.001800,0.021900,0.051100,0.058500,0.005200,0.000200,0.1450,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1653,0.041325,4,0.023300,0.063300,17.2491,9190.2656,2481.3945,2448.7188,0,11680.8789,0,0,0,0,0,16.6667,0.4503,18.6726,0,0,0,552,385,0,0.090800,0,0
,0.044600,0.2145,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013700,0.093200,0.012800,1.0248,0.038800,0.1692,0.1278,0.001400,0.006600,0.034400,0.4131,0.7197,0.1937,0.006200,0.066300,0.046900,0.1864,0.019200,0.000700,0.001800,0.066600,0.017800,0.030400,0.005300,0.066500,0.7700,0.026700,0.1525,0.044400,0.073800,0.002700,0.021400,0.001400,0.005600,0.001500,0.008900,0.031400,0.059600,0.004700,0.000200,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1068,0.026700,4,0.010200,0.038100,16.8637,9180.4297,2481.3945,2448.7188,0,11671.6602,0,0,0,0,0,16.6667,0.4639,18.0102,0,0,0,0,0,0,0,0,0
,0.030400,0.2045,0.002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004100,1,0.013400,0.092700,0.011200,0.9533,0.030100,0.1293,0.054500,0.000900,0.004500,0.026900,0.3189,0.4778,0.1459,0.004100,0.057900,0.050200,0.1697,0.027500,0.000700,0.002000,0.072800,0.017700,0.031600,0.005900,0.066700,0.7153,0.027800,0.1412,0.053000,0.095000,0.003500,0.021200,0.001500,0.006700,0.001700,0.037300,0.061400,0.048800,0.004900,0.000100,0.012200,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1472,0.036800,4,0.029100,0.044000,16.1196,9170.1250,2481.4570,2448.7188,0,11661.8867,0,0,0,0,0,16.6667,0.4477,21.7341,0,0,0,0,0,0,0,0,0
,0.024000,0.2356,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002300,1,0.014300,0.1002,0.012900,1.0550,0.032500,0.1814,0.1069,0.001100,0.004300,0.030200,0.3460,0.4558,0.1436,0.004400,0.062200,0.044300,0.2366,0.018900,0.000800,0.002400,0.077900,0.017600,0.035500,0.006700,0.086700,0.8282,0.027900,0.1426,0.051700,0.088200,0.002900,0.022600,0.001400,0.008100,0.001900,0.021600,0.046100,0.053000,0.005800,0.000200,0.1577,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1887,0.047175,4,0.028000,0.069600,17.1235,9161.2266,2481.4570,2448.7188,0,11651.5820,0,0,0,0,0,16.6667,0.4428,21.9993,0,0,0,536,384,0,0.1501,0,0
,0.034500,0.2986,0.005100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003900,1,0.012300,0.079700,0.011600,0.9161,0.028500,0.1069,0.020200,0.000900,0.004300,0.028600,0.2877,0.4226,0.1446,0.003500,0.060800,0.040900,0.2756,0.019600,0.000500,0.001900,0.059400,0.015900,0.028000,0.005500,0.065700,0.6952,0.025100,0.1424,0.043800,0.075700,0.002400,0.020700,0.001300,0.006000,0.001600,0.008700,0.030500,0.046500,0.005200,0.000100,0.1484,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1608,0.040200,4,0.009900,0.061900,16.1398,9151.7891,2481.4570,2448.7188,0,11642.6836,0,0,0,0,0,16.6667,0.4711,22.9471,0,0,0,0,0,0,0,0,0
,0.037500,0.2333,0.004700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002600,1,0.013100,0.076900,0.010300,0.8397,0.027000,0.1303,0.094700,0.001000,0.004600,0.027000,0.3176,0.4659,0.1275,0.003900,0.062800,0.046900,0.1995,0.018300,0.000400,0.1285,0.053300,0.010700,0.023000,0.004500,0.046700,0.6539,0.025400,0.087100,0.034600,0.062200,0.002800,0.020400,0.000800,0.005300,0.001000,0.017300,0.038700,0.037400,0.003700,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305,0.032625,4,0.007900,0.059800,16.5743,9142.7305,2481.4570,2448.7188,0,11633.2461,0,0,0,0,0,16.6667,0.4075,23.6867,0,0,0,0,0,0,0,0,0
,0.039900,0.1900,0.004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011700,0.083900,0.011100,0.9226,0.029900,0.1224,0.052300,0.000900,0.004600,0.029700,0.2840,0.4369,0.1391,0.003700,0.059800,0.039800,0.1797,0.018100,0.000900,0.002100,0.063100,0.015000,0.031400,0.005900,0.066100,0.7013,0.024700,0.1418,0.045400,0.083400,0.002800,0.018300,0.001200,0.006800,0.001500,0.019500,0.043200,0.1336,0.006100,0.000100,0.1520,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1528,0.038200,4,0.026200,0.052600,16.8482,9131.5352,2481.4570,2448.7188,0,11624.1875,0,0,0,0,0,16.6667,0.4163,23.9797,0,0,0,546,385,0,0.1460,0,0
,0.026300,0.2787,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000,1,0.012800,0.077600,0.010000,0.9711,0.033600,0.1291,0.094900,0.001100,0.005100,0.024900,0.3840,0.4733,0.1273,0.004700,0.065300,0.039400,0.3035,0.019700,0.000600,0.001900,0.059200,0.015900,0.026200,0.004700,0.066300,0.7552,0.025900,0.1404,0.043900,0.071900,0.002400,0.019400,0.001400,0.006100,0.001300,0.008200,0.030000,0.045200,0.004600,0.000200,0,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1330,0.033250,4,0.009300,0.062900,16.7438,9117.4180,2481.4570,2448.7188,0,11612.9922,0,0,0,0,0,16.6667,0.3575,23.5374,1,0,0,0,0,0,0,0,0
,0.022200,0.1966,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012700,0.085800,0.011000,0.9848,0.035100,0.093300,0.051700,0.000800,0.004300,0.026100,0.2919,0.4816,0.1565,0.004500,0.057600,0.039100,0.2286,0.019800,0.000700,0.002200,0.065900,0.015500,0.028700,0.006100,0.073200,0.7343,0.028500,0.1659,0.047800,0.087100,0.002900,0.020100,0.001200,0.005900,0.001500,0.019300,0.042700,0.061900,0.005300,0,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1866,0.046650,4,0.032800,0.062900,16.5391,9104.2891,2481.4570,2448.7188,0,11598.8750,0,0,0,0,0,16.6667,0.3426,23.6291,0,0,0,0,0,0,0,0,0
,0.044900,0.2239,0.003800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003700,1,0.013300,0.077300,0.011700,0.9798,0.027000,0.1807,0.1058,0.000900,0.004900,0.026600,0.3007,0.4212,0.1304,0.003900,0.058000,0.039500,0.2591,0.015800,0.000600,0.001600,0.058000,0.013200,0.025300,0.004900,0.065500,0.7594,0.024800,0.1419,0.042100,0.069100,0.002200,0.018100,0.001400,0.005900,0.001400,0.015900,0.037200,0.042300,0.004900,0.000100,0.1478,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1562,0.039050,4,0.010300,0.067800,16.8016,9091.4141,2481.4570,2448.7188,0,11585.7461,0,0,0,0,0,16.6667,0.3674,23.3829,0,0,0,534,384,0,0.1298,0,0
,0.036100,0.2223,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003700,1,0.012900,0.079700,0.011700,0.8054,0.025800,0.094100,0.050400,0.000900,0.004000,0.026200,0.2772,0.4948,0.1292,0.004100,0.057600,0.036900,0.1945,0.021400,0.000600,0.002100,0.060400,0.014000,0.031400,0.005000,0.049600,0.6257,0.027300,0.083600,0.035900,0.071300,0.002600,0.019400,0.001100,0.004700,0.001500,0.009600,0.033100,0.044000,0.004600,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1588,0.039700,4,0.026700,0.044500,16.1748,9077.4141,2481.4570,2448.7188,0,11572.8711,0,0,0,0,0,16.6667,0.3598,22.6906,0,0,0,0,0,0,0,0,0
,0.039600,0.2250,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012800,0.079800,0.012300,0.9376,0.029800,0.2585,0.1015,0.001000,0.004900,0.027500,0.3526,0.4583,0.1261,0.004000,0.054600,0.046400,0.1982,0.018800,0.000500,0.050500,0.056400,0.016000,0.029800,0.005400,0.065100,0.7180,0.023400,0.1401,0.046900,0.067500,0.008000,0.019200,0.001200,0.005900,0.001200,0.015800,0.037200,0.041100,0.008600,0.000100,0.1382,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1131,0.028275,4,0.010600,0.042200,17.2810,9066.3125,2481.4570,2448.7188,0,11558.8711,0,0,0,0,0,16.6667,0.4194,23.2104,0,0,0,0,0,0,0,0,0
,0.023200,0.1917,0.008900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012900,0.088900,0.010100,0.9625,0.031600,0.1054,0.055400,0.000900,0.003900,0.026700,0.2727,0.4539,0.1318,0.004200,0.057200,0.037200,0.2089,0.019100,0.000500,0.001500,0.059400,0.012100,0.028000,0.004900,0.076300,0.7285,0.028200,0.1444,0.043800,0.075200,0.002700,0.026800,0.001300,0.006900,0.001200,0.021700,0.048700,0.048400,0.005400,0.000200,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1411,0.035275,4,0.026200,0.052700,16.2744,9054.8867,2481.4570,2448.7188,0,11547.7695,0,0,0,0,0,16.6667,0.4028,22.7567,0,0,0,546,384,0,0.1042,0,0
,0.040000,0.2494,0.008400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003900,1,0.013900,0.083000,0.011100,1.0231,0.035100,0.1233,0,0.000900,0.005900,0.031600,0.3581,0.4248,0.1379,0.003600,0.063300,0.037200,0.2342,0.019400,0.000500,0.001800,0.065500,0.018600,0.031000,0.005900,0.067000,0.7879,0.027300,0.1489,0.043200,0.070700,0.002500,0.020900,0.001300,0.006100,0.001400,0.011200,0.035700,0.045300,0.005100,0.000100,0.1645,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1628,0.040700,4,0.029300,0.065400,16.9461,9041.2656,2481.4570,2448.7188,0,11536.3438,0,0,0,0,0,16.6667,0.3862,22.6328,0,0,0,0,0,0,0,0,0
,0.026200,0.1855,0.005400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004400,1,0.014600,0.083100,0.010200,1.0396,0.030600,0.1623,0.1180,0.000800,0.004500,0.024100,0.3022,0.4984,0.1252,0.003800,0.056300,0.039000,0.2097,0.020500,0.000500,0.001900,0.066500,0.016400,0.031500,0.006200,0.074000,0.8026,0.028500,0.1585,0.044900,0.075500,0.003000,0.020200,0.001300,0.006200,0.001400,0.015400,0.036400,0.045200,0.004800,0.000200,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1451,0.036275,4,0.029100,0.042600,16.6347,9029.9258,2481.4570,2448.7188,0,11522.7227,0,0,0,0,0,16.6667,0.3981,22.9507,0,0,0,0,0,0,0,0,0
,0.039400,0.2068,0.003800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012800,0.085900,0.012700,0.9528,0.032300,0.1741,0,0.000700,0.004600,0.027400,0.3679,0.4644,0.1257,0.003700,0.057600,0.042400,0.2515,0.022700,0.000500,0.002300,0.069500,0.018700,0.031300,0.005800,0.067400,0.7233,0.026500,0.1444,0.045500,0.066800,0.002300,0.021700,0.001300,0.006100,0.001400,0.016700,0.038800,0.050700,0.005600,0.000100,0.2165,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1349,0.033725,4,0.010900,0.048600,16.8048,8997.8984,2481.4570,2448.7188,0,11511.3828,0,0,0,0,0,16.6667,0.4119,22.9296,0,0,0,534,384,0,0.1036,0,0
,0.037800,0.2347,0.007100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003300,1,0.013200,0.091300,0.012800,1.0403,0.032500,0.1842,0.1160,0.001000,0.004700,0.026600,0.3172,0.4851,0.1371,0.004200,0.062600,0.042200,0.1971,0.021800,0.000600,0.002200,0.070600,0.016500,0.031200,0.006200,0.065700,0.7858,0.026700,0.1590,0.045900,0.080300,0.002500,0.020900,0.001300,0.007300,0.001600,0.010900,0.035000,0.064400,0.005000,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840,0.046000,4,0.021900,0.071000,16.6374,8991.7969,2481.4570,2448.7188,0,11479.3555,0,0,0,0,0,16.6667,0.4886,23.8832,0,0,0,0,0,0,0,0,0
,0.026900,0.2370,0.003400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002200,1,0.013600,0.092600,0.013000,0.8765,0.033000,0.1504,0.024400,0.000800,0.004600,0.031400,0.3530,0.4501,0.1272,0.004200,0.056600,0.039300,0.2133,0.019600,0.000600,0.050600,0.058800,0.016300,0.028400,0.005900,0.065300,0.6564,0.024500,0.1408,0.042700,0.072100,0.002100,0.019400,0.001300,0.006200,0.001700,0.016400,0.038200,0.045900,0.005000,0.000100,0.1693,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1284,0.032100,4,0.022600,0.046700,16.5264,8984.0859,2481.5117,2448.7188,0,11473.3086,0,0,0,0,0,16.6667,0.4609,23.8508,0,0,0,0,0,0,0,0,0
,0.034500,0.2319,0.004700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002200,1,0.012900,0.093600,0.014200,1.5470,0.037200,0.1769,0.1245,0.001500,0.005700,0.028600,0.3578,0.5556,0.1257,0.004400,0.056900,0.039200,0.2280,0.033300,0.000800,0.002700,0.098500,0.021600,0.039400,0.008400,0.1133,1.2605,0.037600,0.1844,0.054000,0.083400,0.002900,0.029900,0.001500,0.007500,0.001700,0.019400,0.080900,0.051500,0.005400,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1154,0.028850,4,0.009600,0.053100,17.5981,8973.1914,2481.5117,2448.7188,0,11465.5977,0,0,0,0,0,16.6667,0.3930,21.8131,0,0,0,534,384,0,0.1046,0,0
,0.043900,0.2375,0.004400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002000,1,0.012900,0.095700,0.012500,0.9779,0.030600,0.1054,0,0.001100,0.004700,0.030200,0.3503,0.4601,0.1356,0.004500,0.070800,0.043600,0.2177,0.033600,0.000500,0.002100,0.069400,0.016000,0.027500,0.005800,0.067800,0.7319,0.030400,0.1425,0.047600,0.1150,0.002600,0.020600,0.001200,0.006900,0.001500,0.010200,0.036200,0.091300,0.008500,0.000200,0.1695,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1755,0.043875,4,0.027600,0.067900,15.9222,8944.8281,2481.5117,2448.7188,0,11454.7031,0,0,0,0,0,16.6667,0.4544,20.3509,0,0,0,0,0,0,0,0,0
