EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,4.4335,0.083100,0.059700,0.014400,0.1042,0.019900,0.080000,0.002700,0.008500,2.1008,2.1256,0.001500,0.008900,0.044800,1.0371,0.2956,0.2104,0.019500,0.008700,0.2447,0.027500,0.000600,0.056400,0.1992,0.3971,0.001300,0.000600,0.001500,0.012600,0.037400,0.4310,0.068200,0.001100,0.026000,0.001800,0.001400,0.2273,0.015900,0.000200,0,3.1582,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1054,0,27,0,0,0.3547,0.4601,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5168,10401.7422,5557.4141,6281.4453,0,15959.1562,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1248,351,0,0.1155,0,0,0,0,0,0,0,0,0,0,0
,0.1465,0.075100,0.084400,0.014000,0.1425,0.017100,0.067900,0.002200,0.007200,1.3111,1.3308,0.001200,0.004700,0.027900,1.9470,0.2582,0.2296,0.019000,0.004400,0.3974,0.023900,0.000800,0.002700,7.4584,7.7053,0.002900,0.001600,0.004300,0.021900,0.046100,0.3385,0.2080,0.001700,0.020700,0.001500,0.001800,0.6447,0.014300,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,0,13,0,13,0,0,1,4,0,0,0,0,0,0,0,0.097904,0,24,0,0,0.2584,0.3563,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9776,10397.5703,5557.4141,6281.4453,0,15954.9844,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,7.2139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.1361,0.067500,0.1255,0.012800,0.1054,0.016200,0.062600,0.002100,0.006700,1.7191,1.7386,0.001200,0.006100,0.032000,2.4851,0.4012,0.2262,0.016000,0.005500,0.3168,0.026300,0.000600,0.002100,1.2126,1.2465,0.002200,0.001200,0.002900,0.018100,0.052200,0.5963,0.3215,0.001700,0.024500,0.001900,0.001600,0.3592,0.014600,0.000400,0,3.0980,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,7,7,0,1,313,0,13,0,0,1,7,0,0,0,0,0,0,0,0.090297,0,21,2.8447,0,0.7344,0.8247,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2835,10399.1406,5557.4141,6281.4453,0,15956.5547,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0.1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1483,0.073000,0.051600,0.010500,0.1064,0.016200,0.1169,0.001900,0.009400,1.5232,1.5478,0.002200,0.010600,0.041700,1.3239,0.3122,0.1606,0.014500,0.003300,0.3939,0.024300,0.000700,0.002000,1.3623,0.4242,0.001600,0.001000,0.002900,0.016100,0.045600,0.3559,0.093400,0.001900,0.020900,0.001700,0.001800,0.096500,0.012100,0.000100,0.094100,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.086494,0,23,0,0,0.3100,0.3965,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7632,10397.2656,5557.4141,6281.4453,0,15954.6797,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1.1550,0,0,2826,365,0,0.2317,0,0,0,0,0,0,0,0,0,0,0
,4.8031,0.070800,0.096400,0.014800,0.1192,0.017000,0.040500,0.002600,0.010900,1.8180,1.8454,0.001600,0.008500,0.038500,1.3496,0.3375,0.2225,0.019600,0.005300,0.3420,0.030500,0.000700,0.002000,0.4411,0.7447,0.001400,0.000900,0.003600,0.046600,0.064300,0.6484,0.1519,0.001700,0.021500,0.001700,0.001600,0.1041,0.014100,0.000100,0,3.4124,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,4,4,0,1,400,0,0,0,0,0,4,0,0,0,0,0,0,0,0.095401,0,23,2.9082,0,0.7703,0.8657,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6784,10399.0352,5557.4141,6281.4453,0,15956.4492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1841,0.064700,0.093400,0.013600,0.1053,0.015400,0.074200,0.002400,0.007100,1.8711,1.8923,0.002100,0.008500,0.039000,1.7090,0.3195,0.1788,0.014900,0.004200,0.3980,0.023300,0.000700,0.002100,0.5575,0.6273,0.001900,0.001100,0.002600,0.014800,0.044000,0.3655,0.2230,0.001700,0.019600,0.001400,0.001600,0.098700,0.010800,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,4,4,0,0,13,0,13,0,0,2,4,0,0,0,0,0,0,0,0.099406,0,30,0,0,0.2895,0.3889,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2364,10397.0078,5557.4141,6281.4453,0,15954.4219,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0.1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9449,0.085000,0.089000,0.012700,0.1201,0.016500,0.067900,0.002100,0.008200,1.7314,1.7558,0.001300,0.007400,0.033900,1.6291,0.2522,0.1515,0.014500,0.002900,0.3485,0.028600,0.000400,0.058200,0.6462,0.6896,0.002100,0.001000,0.003800,0.021200,0.052000,0.3058,0.2504,0.001800,0.026900,0.001700,0.002000,0.1057,0.010200,0.000100,0,3.3970,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,0,13,0,13,1,0,1,4,0,0,0,0,0,0,0,0.088289,0,20,0,0,0.2330,0.3213,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8587,10396.6914,5557.4141,6281.4453,0,15954.1055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0.1983,0,0,3160,351,0,0.2434,0,0,0,0,0,0,0,0,0,0,0
,0.1826,0.066500,0.061000,0.013600,0.1509,0.016400,0.069100,0.002500,0.007000,1.6846,1.7065,0.002100,0.007700,0.042100,1.8021,0.3020,0.1710,0.015800,0.003600,0.3673,0.028100,0.001400,0.002100,7.5656,7.8075,0.001800,0.001000,0.004300,0.019900,0.047500,0.4293,0.078100,0.001300,0.021300,0.001400,0.001800,0.6616,0.017000,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1267,0,29,0,0,0.3518,0.4785,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9643,10396.3867,5557.4141,6281.4453,0,15953.8008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,7.3293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.6480,0.077800,0.1851,0.014100,0.1075,0.016700,0.034800,0.003200,0.010400,1.7383,1.7647,0.001400,0.006900,0.037900,3.0160,0.2684,0.1562,0.015800,0.002800,0.3851,0.032800,0.000900,0.002600,0.2551,1.3494,0.001400,0.001100,0.002400,0.017400,0.045600,0.7699,0.2635,0.001800,0.020000,0.001400,0.001600,0.1007,0.011700,0.000100,0,2.5818,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,7,7,0,3,313,0,13,0,0,0,7,0,0,0,0,0,0,0,0.095699,0,31,2.8760,0,0.8770,0.9727,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5649,10395.9727,5557.4141,6281.4453,0,15953.3867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,1182,267,0,0.1270,0,0,0,0,0,0,0,0,0,0,0
,0.2324,0.066400,0.1120,0.014800,0.1028,0.015800,0.1077,0.002400,0.007300,1.8237,1.8439,0.001900,0.007900,0.038300,1.4748,0.4246,0.1771,0.016200,0.003600,0.3751,0.027200,0.001000,0.002800,0.2759,0.4895,0.001600,0.001100,0.002400,0.015700,0.050700,0.5797,0.092700,0.005000,0.021400,0.001500,0.001600,0.1198,0.016300,0.000100,0.073600,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,1,1,0,34,5,0,1,1,0,2,1,0,0,0,0,0,0,0,0.1208,0,20,0,0,0.5596,0.6804,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9711,10395.9297,5557.4141,6281.4453,0,15953.3438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,4.9972,0.076500,0.099200,0.010900,0.1182,0.016200,0.084600,0.003700,0.010200,1.6013,1.6292,0.001500,0.008100,0.036200,1.9668,0.2608,0.1784,0.015300,0.003800,0.4313,0.030800,0.000800,0.003200,0.2646,0.4808,0.002300,0.001100,0.002500,0.018200,0.1161,0.4137,0.2361,0.001500,0.020000,0.001500,0.001900,0.099500,0.013100,0.000100,0,2.9809,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,4,4,4,0,0,13,0,13,1,0,1,4,0,0,0,0,0,0,0,0.1137,0,32,0,0,0.3269,0.4406,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4874,10395.7656,5557.4141,6281.4453,0,15953.1797,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1679,0.078800,0.055000,0.014900,0.1154,0.017800,0.089800,0.002600,0.008100,1.9734,1.9999,0.001600,0.008600,0.034300,1.1932,0.2795,0.1551,0.012400,0.003500,0.3626,0.023000,0.000700,0.002500,0.2775,0.5022,0.001900,0.001400,0.002600,0.015600,0.1073,0.3864,0.098600,0.001800,0.028400,0.001500,0.002700,0.1144,0.014900,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,45,3,48,0,4,1,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.094201,0,21,0,0,0.3344,0.4286,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1561,10395.7656,5557.4141,6281.4453,0,15953.1797,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0131,0.079100,0.092900,0.013100,0.1114,0.016400,0.1281,0.003200,0.009300,1.7886,1.8172,0.001500,0.007700,0.034300,2.0020,0.2629,0.1594,0.015600,0.003000,0.4017,0.033400,0.000800,0.071200,1.2337,1.3006,0.001700,0.000900,0.002600,0.017600,0.046800,0.3288,0.2105,0.001800,0.020400,0.001400,0.001600,0.1016,0.013800,0.000200,0,3.0706,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,0,13,0,13,1,0,1,4,0,0,0,0,0,0,0,0.088710,0,26,0,0,0.2590,0.3477,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2162,10395.4531,5557.4141,6281.4453,0,15952.8672,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0.1464,0,0,3190,450,0,0.1825,0,0,0,0,0,0,0,0,0,0,0
,0.1513,0.074700,0.059800,0.015600,0.1265,0.016500,0.074100,0.002700,0.008600,1.6679,1.6921,0.001900,0.008000,0.041900,0.9182,0.2742,0.1595,0.014200,0.003500,0.3358,0.023200,0.000700,0.002500,7.7943,6.8692,0.002400,0.000800,0.004300,0.021000,0.060500,0.4290,0.1994,0.002500,0.030300,0.001700,0.001400,0.3160,0.014400,0.000300,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1144,0,22,0,0,0.3567,0.4711,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5091,10395.1719,5557.4141,6281.4453,0,15952.5859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1.1417,6.4460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.0569,0.070000,0.1040,0.011600,0.1040,0.015200,0.031000,0.002000,0.008000,1.4082,1.4471,0.001900,0.008600,0.031400,3.8720,0.2998,0.2993,0.023400,0.004400,0.3687,0.033400,0.000900,0.003200,0.6172,0.6996,0.002200,0.001200,0.002500,0.016600,0.051200,0.4124,0.2356,0.001900,0.022600,0.001500,0.001500,0.1145,0.014800,0.000100,0,2.0106,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,4,4,0,1,13,0,13,0,0,0,4,0,0,0,0,0,0,0,0.1206,0,26,0,0,0.3182,0.4388,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1306,10398.1719,5557.4141,6281.4453,0,15955.5859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0.1459,0,0,1079,263,0,0.1290,0,0,0,0,0,0,0,0,0,0,0
,0.1570,0.066000,0.052400,0.014000,0.1100,0.015500,0.068800,0.002800,0.007800,1.7073,1.7309,0.001600,0.007100,0.034300,0.7970,0.2499,0.1561,0.013900,0.003000,0.3381,0.022900,0.000400,0.002000,0.2935,0.5103,0.001600,0.000900,0.002800,0.017100,0.044200,0.3840,0.082200,0.001300,0.019800,0.001300,0.001600,0.1394,0.019400,0.000100,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.093494,0,25,0,0,0.3326,0.4261,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1539,10399.1641,5557.4141,6281.4453,0,15956.5781,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.068300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.6729,0.071800,0.091800,0.030500,0.1233,0.017000,0.1119,0.002200,0.006900,1.7045,1.7250,0.001300,0.008000,0.035100,1.9134,0.3919,0.2175,0.017400,0.004900,0.3121,0.026600,0.000600,0.002600,0.2157,0.4236,0.001500,0.001300,0.002300,0.017600,0.050600,0.3448,0.2361,0.001400,0.024600,0.001500,0.002000,0.1144,0.023200,0.000600,0.071400,2.4341,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,4,4,0,0,14,0,14,0,0,2,4,0,0,0,0,0,0,0,0.097495,0,25,0,0,0.2679,0.3654,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9736,10399.0586,5557.4141,6281.4453,0,15956.4727,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2984,0.076700,0.049200,0.015800,0.1064,0.017300,0.037500,0.003100,0.010300,1.7352,1.7630,0.001400,0.006600,0.032100,1.4717,0.2651,0.1586,0.014600,0.003000,0.4131,0.025600,0.000700,0.002500,0.2407,0.4604,0.001600,0.001100,0.002600,0.034700,0.049900,0.3960,0,0.001800,0.020700,0.001600,0.001700,0.1237,0.013400,0.000100,0,2.6799,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1062,0,29,0,0,0.3293,0.4355,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4617,10394.4727,5557.4141,6281.4453,0,15951.8867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1304,351,0,0.1980,0,0,0,0,0,0,0,0,0,0,0
,0.1766,0.068500,0.088300,0.014600,0.1582,0.016400,0.069600,0.002300,0.006800,1.7752,1.7968,0.001100,0.007400,0.036800,2.0899,0.2529,0.1689,0.016600,0.003000,0.3199,0.031700,0.000700,0.056300,7.6153,7.8391,0.002700,0.001300,0.006000,0.026700,0.046700,0.2609,0.2200,0.001600,0.021600,0.001400,0.001900,0.1206,0.013400,0.000200,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,0,13,0,13,1,0,1,4,0,0,0,0,0,0,0,0.083193,0,21,0,0,0.1920,0.2752,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7632,10394.4688,5557.4141,6281.4453,0,15951.8828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,7.3612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.7415,0.073500,0.1808,0.017400,0.1153,0.016200,0.038200,0.002600,0.010000,1.8439,1.8709,0.001800,0.009000,0.040900,2.1350,0.2923,0.1688,0.013900,0.002800,0.4711,0.037600,0.001000,0.003000,0.3159,0.5940,0.001500,0.000800,0.003200,0.018400,0.038800,0.7042,0.2745,0.001300,0.018700,0.001200,0.001500,0.1026,0.013400,0.000100,0,3.2307,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,7,7,0,7,313,0,13,0,0,0,7,0,0,0,0,0,0,0,0.1052,0,29,2.9805,0,0.7973,0.9025,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3171,10394.3086,5557.4141,6281.4453,0,15951.7227,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1648,0.071300,0.053600,0.016000,0.1030,0.016600,0.084300,0.002300,0.007700,1.8472,1.8688,0.001600,0.007900,0.036800,0.8352,0.2642,0.1588,0.014600,0.003400,0.2992,0.026500,0.000800,0.002700,0.2461,0.4407,0.001000,0.000900,0.001700,0.013000,0.049400,0.4762,0.095300,0.001300,0.023900,0.001300,0.001400,0.097600,0.011800,0.000400,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1167,0,24,0,0,0.4016,0.5183,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6038,10396.6172,5557.4141,6281.4453,0,15954.0312,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
