EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1850,0.075500,0.1584,0.016100,0.095100,0.016600,0.091500,0.003500,0.010200,0.004400,0.032000,0.001400,0.005700,0.046400,1.2622,0.3211,1.1555,0.022000,0.004800,0.3503,0.024700,0.000500,0.001800,0.1681,0.2632,0.001300,0.000900,0.002200,0.014500,0.042700,0.4356,0.4156,0.001200,0.018600,0.001400,0.001200,0.090100,0.013900,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,1,18,0,0,0,0,0,0,0,0.1073,0,21,0,0,0.3780,0.4853,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4718,4800.6289,5503.1992,6242.0781,0,10303.8281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1870,0.066900,0.1130,0.012400,0.1392,0.015700,0.077900,0.002300,0.007500,0.003500,0.023900,0.001100,0.004300,0.034100,0.3948,0.2408,0.8797,0.015000,0.003900,0.3104,0.027700,0.000600,0.002200,8.2808,9.0376,0.001500,0.000800,0.004600,0.021200,0.085000,0.6581,0.1401,0.001700,0.022100,0.001300,0.001600,0.6369,0.014400,0.000100,3.9330,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,10,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1531,0,33.5000,0,0,0.5916,0.7447,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2027,4800.4844,5503.1992,6242.0781,0,10303.6836,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,8.0508,1,2474,390,0,0.2973,0,0,0,0,0,0,0,0,0
,3.7220,0.067700,0.3110,0.011800,0.092200,0.017400,0.057200,0.002000,0.008000,0.003100,0.021100,0.001400,0.002900,0.030900,2.5046,0.2734,0.9438,0.017200,0.005400,0.5347,0.028900,0.000900,0.077800,0.2092,0.3498,0.001700,0.000800,0.002700,0.017300,0.061000,1.1607,0.6814,0.006600,0.029800,0.002100,0.002200,0.1305,0.015500,0.000200,0.2810,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,50,2,98,0,6,13,14,2,36,730,0,26,1,0,1,27,0,0,0,0,0,0,0,0.1425,0,3.5000,5.5381,0,1.4428,1.5853,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9859,4800.5234,5503.1992,6242.0781,0,10303.7227,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,0.1613,0.071500,0.2237,0.015400,0.097100,0.016800,0.1076,0.002500,0.008600,0.004000,0.027900,0.001700,0.005500,0.040400,0.3941,0.2704,0.9015,0.014200,0.003900,0.2780,0.025800,0.000600,0.002500,0.2108,0.3231,0.001400,0.000900,0.002200,0.016000,0.065400,1.1952,0.1812,0.006700,0.028200,0.001400,0.001700,0.091300,0.014200,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,2,4,0,40,306,0,0,1,0,2,5,0,0,0,0,0,0,0,0.2076,0,42,2.2441,0,1.2981,1.5057,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7986,4800.3984,5503.1992,6242.0781,0,10303.5977,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1615,0.075100,0.1044,0.013700,0.1131,0.017900,0.080700,0.002700,0.006800,0.003400,0.023200,0.001300,0.004800,0.031700,0.4792,0.2539,0.9273,0.015800,0.004100,0.3770,0.020700,0.000700,0.002100,0.2817,0.4258,0.001500,0.000800,0.002500,0.017100,0.2171,0.6494,0.1685,0.003900,0.027900,0.001700,0.001800,0.1144,0.017400,0.000200,0.033600,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1467,0,30,0,0,0.5807,0.7274,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1651,4799.9336,5503.1992,6242.0781,0,10303.1328,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,7496,366,0,0.3811,0,0,0,0,0,0,0,0,0
,4.0317,0.071900,0.2022,0.015400,0.1330,0.016500,0.1040,0.002600,0.009700,0.004500,0.031200,0.001900,0.006200,0.037300,1.3576,0.4071,1.3206,0.027200,0.007400,0.3116,0.031600,0.000500,0.001900,1.6583,1.5818,0.001400,0.000900,0.004100,0.019700,0.050700,0.4599,0.5109,0.001900,0.023500,0.001300,0.001600,0.099300,0.013700,0.000100,1.0952,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1165,0,21,0,0,0.4004,0.5169,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4427,4793.6289,5503.1992,6242.0781,0,10296.8281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0.1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0573,0.063700,0.093700,0.012500,0.081700,0.012800,0.032700,0.003000,0.011200,0.003700,0.032000,0.001300,0.004600,0.037000,0.4535,0.3122,1.1638,0.019200,0.004400,0.4426,0.027500,0.000500,0.002500,0.094700,0.1873,0.001000,0.000700,0.002300,0.014700,0.041000,0.6833,0.095700,0.001000,0.016700,0.001000,0.001500,0.094400,0.012000,0.000100,3.4474,0,0,0,0,59,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1551,0,29,0,0,0.6028,0.7579,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9232,4793.5977,5503.1992,6242.0781,0,10296.7969,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2180,0.081100,0.2239,0.014100,0.1488,0.016300,0.082300,0.002200,0.008400,0.003400,0.024400,0.001500,0.004800,0.042000,1.4896,0.3004,1.0202,0.022900,0.007600,0.3568,0.028500,0.000600,0.002500,7.7531,7.8840,0.002300,0.001200,0.004800,0.022100,0.055000,0.6671,0.5593,0.001800,0.024200,0.001500,0.002000,0.8155,0.014900,0.000300,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,9,9,0,2,26,0,26,0,0,3,18,0,0,0,0,0,0,0,0.1598,0,28,0,0,0.5897,0.7495,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8516,4784.9961,5503.1992,6242.0781,0,10288.1953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,7.5775,1,2318,364,0,0.1522,0,0,0,0,0,0,0,0,0
,6.0144,0.071300,0.3029,0.010900,0.1128,0.015800,0.075000,0.002100,0.007300,0.002900,0.021500,0.001300,0.003700,0.028200,1.9582,0.3820,0.9266,0.015700,0.005200,0.4285,0.027800,0.000800,0.1028,0.2625,0.4117,0.002000,0.001300,0.004400,0.026300,0.055700,0.7180,0.6134,0.002300,0.023600,0.001600,0.001600,0.085100,0.012500,0.000100,2.5467,0,0,0,0,60,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,12,12,2,2,626,0,26,1,0,3,24,0,0,0,0,0,0,0,0.1286,0,2.5000,5.4922,0,0.9313,1.0599,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1971,4785.0078,5503.1992,6242.0781,0,10288.2070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1429,0.070300,0.1456,0.012200,0.089500,0.014300,0.084900,0.002300,0.008400,0.003400,0.023800,0.001200,0.004300,0.030000,0.7569,0.2667,0.8625,0.011100,0.003500,0.4333,0.027900,0.000700,0.002400,0.1833,0.3003,0.001700,0.001100,0.002000,0.017100,0.070800,0.9109,0.1830,0.002300,0.021600,0.001400,0.001500,0.097600,0.013800,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,1,1,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1468,0,19.5000,2.9082,0,1.0204,1.1672,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8085,4784.9766,5503.1992,6242.0781,0,10288.1758,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5849,0.071800,0.1910,0.014700,0.1123,0.016500,0.078900,0.002400,0.007700,0.003700,0.024500,0.001400,0.004700,0.034000,1.0097,0.3312,1.1068,0.020000,0.007700,0.4709,0.028400,0.000900,0.002500,0.2280,0.3459,0.001300,0.000900,0.002600,0.017000,0.067400,0.5895,0.5563,0.002300,0.023100,0.001300,0.001400,0.1165,0.016900,0.000200,2.9006,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,8,10,1,2,19,0,19,0,0,2,16,0,0,0,0,0,0,0,0.1497,0,20,0,0,0.5072,0.6569,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4634,4787.9883,5503.1992,6242.0781,0,10291.1875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,6806,391,0,0.4495,0,7,0,0,0,0,0,0,0
,0.1642,0.066600,0.1260,0.009100,0.080800,0.012400,0.029000,0.002100,0.007800,0.003300,0.023500,0.001000,0.004000,0.031400,0.7168,0.2864,0.8709,0.018800,0.004700,0.2851,0.022600,0.000400,0.001400,0.2186,0.3116,0.001800,0.000600,0.001500,0.013700,0.047100,0.9614,0.1425,0.001400,0.018300,0.001000,0.001300,0.091600,0.011800,0.000100,0.052400,0,0,0,0,60,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,1,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2119,0,41.5000,0,0,0.8551,1.0670,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1419,4793.4570,5503.1992,6242.0781,0,10296.6562,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.1881,0.063900,0.1960,0.014200,0.086100,0.014400,0.090000,0.002800,0.007900,0.003500,0.025100,0.001300,0.004400,0.033600,0.8654,0.2394,0.9186,0.013900,0.004700,0.3508,0.024800,0.000500,0.002300,0.2310,0.3276,0.001300,0.000800,0.002200,0.017800,0.046600,0.8203,0.4413,0.001400,0.019800,0.001000,0.001300,0.1102,0.012900,0.000100,1.9032,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1837,0,37.5000,0,0,0.7213,0.9050,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2439,4790.8594,5503.1992,6242.0781,0,10294.0586,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1542,0.083300,0.1564,0.013600,0.1292,0.016800,0.077800,0.002100,0.007000,0.003000,0.021300,0.001000,0.003800,0.028900,0.3524,0.2533,0.8252,0.011800,0.002700,0.3465,0.024500,0.000400,0.002400,6.8205,6.9501,0.001900,0.002100,0.005100,0.025500,0.070200,0.4984,0.1438,0.002400,0.033300,0.001800,0.002400,0.1314,0.015500,0.000400,0.1204,0,0,0,0,59,0,0,0,0,0,0,2,2,2,2,48,4,96,0,6,1,1,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0.1462,0,11.5000,0,0,0.4811,0.6273,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0901,4790.8477,5503.1992,6242.0781,0,10294.0469,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,6.5895,0,2924,397,0,0.2619,0,0,0,0,0,0,0,0,0
,5.5545,0.068200,0.3610,0.011700,0.1072,0.015200,0.032600,0.002300,0.008400,0.003300,0.024300,0.001300,0.004600,0.029800,2.6268,0.2836,1.3048,0.015300,0.008200,0.4129,0.025100,0.000400,0.072700,0.3145,0.4189,0.001800,0.000900,0.003000,0.021300,0.050800,0.6605,0.6815,0.001800,0.019700,0.001300,0.001400,0.092500,0.014600,0.000300,1.2331,0,0,0,0,60,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,10,10,0,4,26,0,26,1,0,0,20,0,0,0,0,0,0,0,0.1480,0,36,0,0,0.5901,0.7381,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8916,4790.8281,5503.1992,6242.0781,0,10294.0273,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1481,0.081800,0.080300,0.015600,0.1441,0.019800,0.1009,0.002500,0.008900,0.004300,0.029500,0.001500,0.006700,0.044200,0.4822,0.3319,1.2904,0.018500,0.005000,0.3557,0.034800,0.000900,0.002400,1.8033,1.7033,0.002200,0.001300,0.005800,0.029900,0.069100,0.4386,0.1668,0.002800,0.029300,0.001800,0.002500,0.1210,0.014600,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1316,0,11,0,0,0.3603,0.4919,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4226,4790.9023,5503.1992,6242.0781,0,10294.1016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5159,0.082100,0.1211,0.017900,0.1105,0.017700,0.1101,0.002600,0.010300,0.004600,0.030400,0.001200,0.005600,0.038000,0.4719,0.4147,1.3285,0.015500,0.006000,0.4126,0.024800,0.000600,0.002500,0.1206,0.8740,0.001600,0.000600,0.002600,0.017800,0.074800,0.8873,0.1190,0.025300,0.022600,0.001300,0.001400,0.1006,0.012900,0.000100,3.5033,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1988,0,38,0,0,0.7877,0.9865,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9980,4784.5039,5503.1992,6242.0781,0,10287.7031,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,1996,364,0,0.1828,0,0,0,0,0,0,0,0,0
,0.1677,0.068400,0.1954,0.011200,0.083200,0.016300,0.072800,0.002400,0.008400,0.003400,0.024400,0.001100,0.004200,0.032400,1.3192,0.3380,1.0905,0.020100,0.004200,0.2732,0.028700,0.000500,0.002000,0.1563,0.2563,0.001400,0.000800,0.002100,0.014100,0.045700,0.6264,0.4644,0.004500,0.019300,0.001500,0.001400,0.1109,0.013300,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,10,10,0,68,34,0,26,1,0,2,20,0,0,0,0,0,0,0,0.1360,0,18,1.8711,0,0.6805,0.8165,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5911,4784.4727,5503.1992,6242.0781,0,10287.6719,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,5.1690,0.079200,0.1370,0.015200,0.098100,0.016300,0.080300,0.002200,0.007500,0.003600,0.024700,0.001100,0.004300,0.033300,0.4210,0.2402,0.9027,0.015200,0.003600,0.4920,0.027300,0.000700,0.002800,0.1683,0.2840,0.001300,0.000800,0.002600,0.019300,0.054300,0.6688,0.1291,0.002000,0.022000,0.001500,0.001500,0.093800,0.013400,0.000200,3.8175,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,50,2,100,0,8,1,1,0,3,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1543,0,32.5000,0,0,0.6315,0.7858,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1249,4784.3203,5503.1992,6242.0781,0,10287.5195,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1708,0.078300,0.2042,0.013800,0.1682,0.017700,0.092700,0.002500,0.008400,0.003600,0.025000,0.001600,0.005300,0.031400,1.6168,0.2766,0.8909,0.013300,0.007400,0.4160,0.036400,0.000700,0.002700,9.0764,9.2231,0.002000,0.000900,0.005400,0.028400,0.1511,0.4839,0.5754,0.001600,0.021800,0.001600,0.001900,0.1144,0.015500,0.000300,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,9,9,0,1,27,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1480,0,18,0,0,0.3929,0.5409,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9210,4776.3477,5503.2031,6242.0781,0,10279.5508,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,8.8342,1,2824,365,0,0.1830,0,0,0,0,0,0,0,0,0
,5.9416,0.067400,0.3285,0.011200,0.1058,0.018400,0.084400,0.002000,0.007900,0.003600,0.023500,0.001200,0.004200,0.031300,2.1055,0.2676,0.8500,0.010400,0.006100,0.3956,0.025000,0.000500,0.1173,0.2192,0.3325,0.001500,0.000900,0.002500,0.019800,0.055800,0.7153,0.7054,0.001800,0.022500,0.001500,0.001500,0.092300,0.016700,0.000200,2.4500,0,0,0,0,60,0,0,0,0,0,0,2,2,1,2,49,3,100,0,7,12,12,2,4,626,0,26,1,0,3,24,0,0,0,0,0,0,0,0.1202,0,3.5000,5.5039,0,0.9218,1.0420,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6789,4769.1328,5503.2031,6242.0781,0,10272.3359,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1572,0.072300,0.1346,0.012400,0.1109,0.016500,0.094500,0.001900,0.008100,0.003100,0.023300,0.001200,0.004300,0.029800,0.9174,0.2919,1.4392,0.023700,0.006100,0.3813,0.036600,0.001000,0.002700,0.2845,0.4294,0.002000,0.000900,0.003700,0.025100,0.053500,0.8739,0.1735,0.001800,0.022500,0.001600,0.001600,0.094700,0.012600,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,2,4,1,2,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1860,0,20.5000,2.9229,0,0.9348,1.1208,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7452,4768.8516,5503.2031,6242.0781,0,10272.0547,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
