EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,MassEntities/GameThread/BatchedCommand,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/SkeletalMeshActor,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/StartPhysicsTick,Ticks/MassProcessingPhase,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,GuLiCommanderPresentation/InstanceAndMirrorCacheBytes,GuLiCommanderPresentation/RosterCacheBytes,MassEntitiesCounters/BatchedCommand,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderMiniMap/DataCacheBytes,GuLiCommanderHealthBars/DataCacheBytes,Ticks/GuLiStrongholdNetworkPresentationComponent,Exclusive/GameThread/EventWait/StartPhysics,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,0.023000,0.001700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074900,0.009500,0.055700,0.007800,0.2400,0.018100,0.051100,0,0,0,0.000800,0.003900,0.019400,0.2199,0.073300,0.082600,0.002400,0.052700,0.015900,0.062400,0.006300,0.000200,0.001500,0.045000,0.010000,0.017500,0.004000,0.019600,0.1660,0.023900,0.035200,0.001300,0.009800,0.000800,0.003200,0.000800,0.009700,0.020800,0.047000,0.003100,0.000100,0.027200,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1152,0.028800,4,0.016900,0.039100,16.3149,10468.6758,2594.1445,2588.6562,0,13063.6328,0,0,0,0,0,16.6667,0.2753,28.4512,334068,144788,1,0.003800,2,552,450,0,0.049300,0,0,0,0,0,0
,0.025500,0.003100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072500,0.008100,0.050500,0.007200,0.1981,0.015100,0.058400,0.056600,0,0,0.000800,0.002300,0.016400,0.1905,0.064300,0.069100,0.002000,0.044300,0.015600,0.062200,0.006300,0.000100,0.001200,0.041900,0.008900,0.014800,0.003600,0.019800,0.1502,0.025000,0.039700,0.001500,0.013000,0.001000,0.003400,0.000700,0.008300,0.019900,0.044600,0.003000,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085200,0.021300,4,0.016600,0.030500,16.5971,10468.6758,2594.1445,2588.6562,0,13062.8203,0,0,0,0,0,16.6667,0.2401,28.3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.027500,0.003300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082600,0.015100,0.076900,0.013400,0.2350,0.024700,0.1122,0.075800,0.007600,0,0.000700,0.003400,0.022400,0.2464,0.1194,0.090800,0.003500,0.058600,0.042500,0.064900,0.007900,0.000200,0.002100,0.052700,0.012800,0.020900,0.005200,0.021300,0.1753,0.031400,0.049800,0.002300,0.011400,0.000800,0.004200,0.000900,0.006000,0.020400,0.051900,0.003300,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1042,0.026050,4,0.016400,0.045100,17.1110,10468.6758,2594.1445,2588.6562,0,13062.8203,0,0,0,0,0,16.6667,0.2603,27.4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.021700,0.003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074900,0.008300,0.048900,0.007100,0.2005,0.014300,0.049700,0.013400,0,0,0.000600,0.002400,0.014900,0.1906,0.062500,0.071300,0.002200,0.047000,0.014600,0.064400,0.006000,0.000100,0.044800,0.1248,0.009800,0.016700,0.003400,0.021500,0.1574,0.027300,0.040700,0.001700,0.012100,0.001900,0.003800,0.000700,0.008800,0.020500,0.046400,0.002900,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087300,0.021825,4,0.017100,0.031400,16.3121,10468.6758,2594.1445,2588.6562,0,13062.8203,0,0,0,0,0,16.6667,0.2921,28.3029,0,0,0,0,0,478,303,0,0.057200,27384,64,0,0,0,0
,0.023700,0.003500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094100,0.009600,0.095200,0.007900,0.2926,0.021900,0.072500,0.070900,0,0,0.000800,0.003300,0.019200,0.2892,0.076500,0.082700,0.002600,0.057800,0.022500,0.039200,0.009800,0.000400,0.002500,0.060900,0.015400,0.023000,0.005400,0.025700,0.2386,0.033600,0.055500,0.002300,0.012800,0.000900,0.005400,0.000900,0.014600,0.032700,0.065300,0.004100,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1026,0.025650,4,0.017000,0.043900,17.0187,10468.9531,2594.1445,2588.6562,0,13062.8203,0,0,0,0,0,16.6667,0.2934,28.6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.028900,0.003500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1016,0.014500,0.071200,0.012200,0.2063,0.021700,0.049800,0,0,0,0.000900,0.003700,0.020200,0.2457,0.091200,0.092300,0.002100,0.057900,0.018500,0.089200,0.007700,0.000200,0.001600,0.046500,0.012100,0.018900,0.004400,0.020300,0.1517,0.027400,0.045300,0.001800,0.010900,0.000800,0.004300,0.001000,0.005700,0.019400,0.053400,0.003800,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1147,0.028675,4,0.020100,0.043200,16.4499,10468.9531,2594.1484,2588.6562,0,13063.1016,0,0,0,0,0,16.6667,0.2699,28.1676,0,0,0,0.002500,1,0,0,0,0,0,0,0,0,0,0
,0.023600,0.003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066100,0.008300,0.054100,0.008000,0.2664,0.016000,0.065400,0.058500,0,0,0.000600,0.002200,0.016500,0.2106,0.070400,0.075300,0.002200,0.046700,0.015900,0.057400,0.006400,0.000100,0.001500,0.045300,0.010300,0.015900,0.004200,0.020900,0.1907,0.029500,0.040700,0.001600,0.011300,0.001000,0.004400,0.000900,0.010400,0.024000,0.052400,0.003100,0.000100,0.029600,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092900,0.023225,4,0.016000,0.037200,16.5969,10467.9258,2594.1484,2588.6562,0,13063.1016,0,0,0,0,0,16.6667,0.2813,28.1022,334068,144788,1,0,0,399,363,0,0.062700,0,0,0,0,0,0
,0.039300,0.004100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1210,0.016500,0.080400,0.015900,0.2544,0.026300,0.074700,0,0,0,0.002600,0.005400,0.030000,0.3581,0.1133,0.1231,0.002800,0.085900,0.031300,0.092300,0.010100,0.000100,0.003300,0.080700,0.015000,0.020600,0.004700,0.024500,0.1829,0.033800,0.096100,0.002200,0.012300,0.000900,0.004800,0.001000,0.013200,0.028900,0.066500,0.003400,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1644,0.041100,4,0.022600,0.069600,17.1790,10468.0859,2594.1484,2588.6562,0,13062.0742,0,0,0,0,0,16.6667,0.3522,26.9720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.018700,0.002800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061900,0.008400,0.048700,0.008100,0.2073,0.015000,0.062300,0.058700,0,0,0.000600,0.002300,0.016400,0.1906,0.064300,0.069800,0.001900,0.045100,0.014300,0.047500,0.005700,0.000100,0.001500,0.040400,0.009000,0.013800,0.003700,0.019300,0.1662,0.024800,0.040700,0.001700,0.010500,0.000800,0.003500,0.000800,0.004000,0.015800,0.046000,0.003300,0.000200,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084100,0.021025,4,0.014400,0.031100,15.9984,10468.6758,2594.1484,2588.6562,0,13062.2344,0,0,0,0,0,16.6667,0.2764,27.7218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,0.022200,0.004600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097000,0.007900,0.070100,0.008100,0.2780,0.015700,0.1159,0.013300,0.005700,0,0.000600,0.002600,0.017700,0.2152,0.067300,0.075200,0.002400,0.067500,0.016900,0.085200,0.007200,0.000200,0.3553,0.1549,0.013400,0.025500,0.006300,0.027400,0.2257,0.047800,0.070600,0.007400,0.016200,0.000900,0.004800,0.000900,0.012600,0.029100,0.077000,0.004600,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064200,0.016050,4,0.004200,0.026700,17.5082,10469.8320,2594.1484,2588.6562,0,13062.8242,0,0,0,0,0,16.6667,0.2908,28.0048,0,0,0,0,0,527,379,0,0.060600,27384,64,0,0,0,0
,0.022900,0.003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066300,0.008000,0.050300,0.007300,0.1986,0.022100,0.059100,0,0,0,0.000600,0.003000,0.016400,0.2479,0.072100,0.075700,0.001900,0.052100,0.017300,0.022000,0.006600,0.000300,0.001400,0.042300,0.011700,0.017800,0.003800,0.019100,0.1568,0.025500,0.041200,0.001800,0.009700,0.000800,0.003800,0.000700,0.008700,0.021300,0.046300,0.003200,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1005,0.025125,4,0.019100,0.037200,15.8343,10468.6875,2594.1484,2588.6562,0,13063.9805,0,0,0,0,0,16.6667,0.2576,28.7278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.022800,0.004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076800,0.008800,0.063300,0.008100,0.1924,0.016400,0.081400,0.060600,0,0,0.000500,0.002800,0.016100,0.2030,0.071400,0.086900,0.002400,0.047800,0.016200,0.065400,0.006300,0.000100,0.001400,0.044600,0.009900,0.015800,0.004100,0.019600,0.1502,0.028200,0.043900,0.001900,0.010500,0.000800,0.003600,0.000900,0.004900,0.017500,0.077900,0.003700,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077700,0.019425,4,0.003900,0.034700,16.8012,10468.0312,2594.1484,2588.6562,0,13062.8359,0,0,0,0,0,16.6667,0.2321,27.9546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.033700,0.004100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095400,0.018300,0.090000,0.021700,0.3000,0.029100,0.064500,0,0,0,0.001200,0.004100,0.021500,0.3292,0.1148,0.1170,0.003200,0.068600,0.025500,0.067700,0.009400,0.000300,0.007600,0.056200,0.014000,0.021200,0.005200,0.022700,0.1997,0.032200,0.048800,0.002300,0.012000,0.000800,0.004900,0.001100,0.014300,0.030200,0.060300,0.004400,0.000100,0.028300,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1468,0.036700,4,0.021600,0.061200,17.1012,10468.6328,2594.1484,2588.6562,0,13062.1797,0,0,0,0,0,16.6667,0.3669,26.9937,334068,144788,1,0,0,499,373,0,0.055800,0,0,0,0,0,0
,0.020100,0.003300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072500,0.008400,0.050300,0.007900,0.1903,0.017400,0.063600,0.056900,0,0,0.000600,0.002400,0.015700,0.2128,0.068000,0.076900,0.001900,0.047900,0.015000,0.061400,0.007100,0.000200,0.001500,0.044100,0.011000,0.017300,0.003400,0.019100,0.1481,0.025900,0.041400,0.001700,0.010800,0.000700,0.003300,0.000800,0.008200,0.020200,0.046600,0.003200,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095600,0.023900,4,0.005000,0.034500,16.1417,10469.7188,2594.1484,2588.6562,0,13062.7812,0,0,0,0,0,16.6667,0.2841,27.6586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.024800,0.004700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075500,0.008200,0.073700,0.008400,0.2827,0.019000,0.078700,0.059700,0,0,0.000400,0.002400,0.017200,0.2514,0.079500,0.082700,0.002300,0.051800,0.017500,0.064000,0.007700,0.000200,0.001600,0.064600,0.014400,0.020000,0.004100,0.028600,0.2084,0.037900,0.061100,0.002400,0.016900,0.002500,0.006800,0.001600,0.009900,0.029300,0.092500,0.003500,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097400,0.024350,4,0.016500,0.039300,17.0309,10470.5898,2594.2109,2588.6562,0,13063.9297,0,0,0,0,0,16.6667,0.2623,28.5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.023700,0.003500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090400,0.011300,0.061100,0.010200,0.1932,0.018800,0.067800,0.014800,0,0,0.001000,0.003100,0.040200,0.3190,0.082900,0.080700,0.001800,0.053400,0.018500,0.050200,0.006300,0.000200,0.044700,0.1253,0.010500,0.016700,0.004000,0.025100,0.1498,0.026600,0.036100,0.001500,0.010800,0.000900,0.003800,0.000800,0.010200,0.022700,0.049600,0.002700,0.000200,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092000,0.023000,4,0.018500,0.033800,16.5776,10469.0977,2594.2109,2588.6562,0,13064.8008,0,0,0,0,0,16.6667,0.2769,28.6036,0,0,0,0,0,518,376,0,0.089900,27384,64,0,0,0,0
,0.018000,0.003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058500,0.008500,0.046800,0.007200,0.1876,0.014500,0.067200,0.061700,0.005800,0,0.000500,0.002300,0.016200,0.1852,0.065000,0.071000,0.002000,0.042500,0.013500,0.043800,0.006300,0.000100,0.001200,0.039000,0.009300,0.014000,0.003800,0.019600,0.1484,0.024100,0.042700,0.001400,0.009900,0.000800,0.003300,0.000800,0.008000,0.019900,0.050600,0.002800,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081700,0.020425,4,0.014600,0.029900,16.3195,10468.7578,2594.2148,2588.6562,0,13063.3125,0,0,0,0,0,16.6667,0.3064,28.0892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.035300,0.002900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095300,0.013600,0.074100,0.011300,0.2522,0.022100,0.056200,0,0,0,0.001300,0.003300,0.022900,0.3030,0.086000,0.094700,0.002600,0.063100,0.017900,0.077600,0.008400,0.000200,0.001800,0.076200,0.012900,0.020500,0.004600,0.023200,0.1928,0.033100,0.052400,0.002400,0.014900,0.000900,0.005300,0.001000,0.006500,0.022200,0.054500,0.003300,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082100,0.020525,4,0.004600,0.036100,17.0467,10471.4648,2594.2188,2588.6562,0,13062.9766,0,0,0,0,0,16.6667,0.2448,28.0444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.021800,0.003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062600,0.008300,0.049500,0.007100,0.2304,0.015000,0.032900,0,0,0,0.000600,0.002700,0.016500,0.1892,0.062700,0.069200,0.001900,0.044900,0.014100,0.052400,0.005500,0.000200,0.001100,0.040500,0.009500,0.014800,0.003600,0.019300,0.1628,0.026600,0.040700,0.001800,0.011000,0.001100,0.004000,0.000900,0.007600,0.019600,0.056400,0.002800,0.000100,0.027600,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085400,0.021350,4,0.013100,0.032200,16.2596,10470.2031,2594.2188,2588.6562,0,13065.6836,0,0,0,0,0,16.6667,0.2502,28.5901,334068,144788,1,0,0,508,375,0,0.047300,0,0,0,0,0,0
,0.031900,0.005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098000,0.009400,0.075000,0.007900,0.2984,0.022300,0.066700,0.062000,0,0,0.001000,0.002700,0.021600,0.2392,0.085400,0.079500,0.002000,0.054200,0.020400,0.089600,0.008500,0.000200,0.002300,0.059900,0.044500,0.026600,0.005600,0.031300,0.2467,0.038700,0.098800,0.001900,0.013600,0.001000,0.005300,0.001200,0.015900,0.034100,0.071200,0.005400,0.000200,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097600,0.024400,4,0.015800,0.038700,17.2200,10470.9023,2594.2227,2588.6562,0,13064.4258,0,0,0,0,0,16.6667,0.2782,27.1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
