EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/HandleRPC,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,5.2401,0.070300,0.094500,0.015700,0.1162,0.020800,0.099400,0.002100,0.008800,1.8401,1.8644,0.001600,0.008900,0.040600,1.5163,0.3105,0.2491,0.019300,0.005200,0.1241,3.9088,0.5762,0.046200,0.001100,0.003300,0.006200,0.2698,0.002300,0.001200,0.003100,0.023300,0.052400,0.6901,0.001800,0.025400,0.001200,0.001800,0.1027,0.012800,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1623,0,23,0,0,0.6018,0.7641,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3590,5499.9922,5571.3477,6284.4219,0,11071.3398,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1518,0.072800,0.2041,0.011300,0.1032,0.016400,0.092100,0.002100,0.007900,1.7642,1.7863,0.001500,0.006900,0.037500,1.5357,0.2340,0.1648,0.014300,0.004100,0.2546,0,0.3313,0.031700,0.000700,0.003000,0.004900,0.2419,0.001700,0.001000,0.002900,0.019500,0.055200,0.6054,0.001800,0.023400,0.001300,0.002000,0.1155,0.014600,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,1,6,0,0,0,0,0,0,0,0.1484,0,29.5000,0,0,0.5647,0.7131,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7214,5494.5625,5571.3477,6284.4219,0,11065.9102,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.059700,0,0,2527,460,0,0.1617,0,0,0,0,0,0,0,0
,4.9726,0.096900,0.1854,0.016800,0.1196,0.019700,0.093800,0.002800,0.009500,1.9798,2.0084,0.002500,0.010200,0.046300,1.8108,0.3396,0.1654,0.016300,0.006200,0.2910,3.0447,0.4378,0.030000,0.001000,0.003700,0.005400,0.2449,0.001800,0.000900,0.003800,0.021900,0.060300,0.6449,0.002500,0.029700,0.001700,0.002300,0.1401,0.017300,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.2408,0,20.5000,0,0,0.4769,0.7177,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4840,5495.5508,5571.3477,6284.4219,0,11066.8984,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1660,0.077200,0.1642,0.015800,0.1331,0.018500,0.081800,0.003100,0.010700,2.0242,2.0509,0.001800,0.010200,0.040100,1.0835,0.2927,0.1621,0.014400,0.004400,0.096500,0,0.3405,0.025100,0.001700,0.1102,6.0628,6.3216,0.001500,0.001000,0.004700,0.022000,0.057900,0.8835,0.001600,0.026600,0.001700,0.002000,0.1332,0.015700,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.2153,0,31,0,0,0.7695,0.9848,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3522,5500.2578,5571.3477,6284.4219,0,11071.6055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,6.0570,0,1813,294,0,0.1291,0,0,0,0,0,0,0,0
,6.1341,0.072700,0.1999,0.013900,0.1190,0.017300,0.1172,0.001900,0.007400,1.8591,1.8807,0.002100,0.012100,0.048200,3.1848,0.3048,0.1769,0.015800,0.006600,0.2687,3.0646,0.4796,0.033500,0.000900,0.002900,0.006800,1.3254,0.001600,0.000900,0.003800,0.022800,0.050700,0.7138,0.001500,0.026300,0.001600,0.001900,0.1419,0.014400,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,18,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1491,0,34.5000,0,0,0.6532,0.8023,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5384,5495.7695,5571.3477,6284.4219,0,11067.1172,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.074700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1394,0.078100,0.054400,0.018700,0.095500,0.017800,0.084400,0.003000,0.011200,1.9513,1.9794,0.001700,0.006400,0.037100,0.7392,0.2572,0.1507,0.013600,0.003200,0.084400,0,0.2685,0.024100,0.000600,0.002500,0.003700,0.1970,0.001100,0.000800,0.002000,0.014800,0.045300,0.3436,0.001600,0.021500,0.001400,0.001600,0.1072,0.013200,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.093691,0,16.5000,0,0,0.2922,0.3859,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6305,5495.0352,5571.3477,6284.4219,0,11066.3828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5288,0.078100,0.2013,0.013900,0.1236,0.020800,0.080500,0.002200,0.007900,2.0777,2.1014,0.002000,0.011300,0.042700,1.4343,0.2870,0.1619,0.015600,0.004900,0.1143,4.0403,0.4571,0.033900,0.000800,0.002800,0.005100,0.3013,0.003100,0.000900,0.003600,0.026300,0.061600,1.0567,0.006100,0.028400,0.001500,0.002100,0.1448,0.015800,0.000100,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2284,0,31,0,0,1.0057,1.2341,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9312,5494.2383,5571.3477,6284.4219,0,11065.5859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,2326,360,0,0.1462,2,0,0,0,0,0,0,0
,0.1878,0.1018,0.1617,0.017600,0.1247,0.020200,0.039600,0.002800,0.011400,1.9976,2.0265,0.001800,0.008400,0.042600,1.9581,0.3084,0.2398,0.014700,0.005300,0.2840,0,0.2704,0.031400,0.000800,0.002800,0.004100,0.2866,0.001500,0.000900,0.002300,0.018800,0.066200,0.5660,0.002400,0.035400,0.001900,0.002300,0.1119,0.012800,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,0,50,2,100,0,6,3,3,0,2,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1374,0,23.5000,0,0,0.4887,0.6261,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9703,5495.1914,5571.3477,6284.4219,0,11066.5391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.4418,0.073400,0.1660,0.014800,0.1081,0.017700,0.1218,0.002300,0.008000,1.9001,1.9228,0.001300,0.008300,0.037500,1.3758,0.2768,0.1762,0.013500,0.004800,0.2993,4.7270,0.4174,0.028600,0.000900,0.003200,0.004500,0.2293,0.002200,0.000800,0.003100,0.018700,0.1444,0.5444,0.002200,0.025900,0.001600,0.002200,0.1485,0.016600,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,10,3,3,0,4,29,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1242,0,22.5000,0,0,0.4848,0.6090,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8235,5492.3906,5571.3477,6284.4219,0,11063.7383,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.076000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1878,0.070000,0.1161,0.013200,0.1242,0.016700,0.069300,0.002000,0.008000,1.8821,1.9051,0.002300,0.010300,0.045000,1.0584,0.3465,0.1785,0.016900,0.005000,0.1066,0,0.3087,0.026300,0.000800,0.076500,6.0387,6.2447,0.001900,0.001200,0.005600,0.025500,0.050800,0.6298,0.001200,0.022500,0.001400,0.001400,0.1155,0.028600,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,1,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1597,0,29,0,0,0.5375,0.6972,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4163,5489.9492,5571.3477,6284.4219,0,11061.2969,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,6.0337,0,2796,395,0,0.2191,0,0,0,0,0,0,0,0
,5.1874,0.076000,0.1557,0.011100,0.1093,0.041100,0.1506,0.003000,0.010700,2.1391,2.1688,0.001700,0.008000,0.039800,2.9313,0.2333,0.1541,0.014400,0.005500,0.2658,2.2339,0.3763,0.031800,0.000900,0.003300,0.004400,0.2029,0.001300,0.000700,0.002300,0.017000,0.1074,0.4899,0.001400,0.019400,0.001200,0.001400,0.096600,0.014200,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,0,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1211,0,24.5000,0,0,0.4224,0.5435,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3586,5493.7812,5571.3477,6284.4219,0,11065.1289,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1834,0.073900,0.093600,0.014000,0.1101,0.016900,0.078400,0.002900,0.009100,2.4681,2.4961,0.002200,0.013300,0.049800,1.0917,0.2804,0.1698,0.014000,0.003900,0.1432,0,0.2812,0.025400,0.000600,0.002800,0.004300,0.2069,0.001100,0.000800,0.002100,0.016500,0.1002,0.6024,0.001500,0.020500,0.001300,0.001800,0.1048,0.013600,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,49,3,98,0,7,1,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1381,0,30,0,0,0.5385,0.6766,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6331,5489.6523,5571.3477,6284.4219,0,11061,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4806,0.074400,0.3139,0.014700,0.1118,0.017200,0.1348,0.002700,0.008400,1.9504,1.9744,0.001800,0.009400,0.051100,2.1690,0.2919,0.1661,0.013700,0.005100,0.2838,3.2689,0.4517,0.029000,0.000700,0.002500,0.005000,0.2296,0.001600,0.001100,0.003200,0.022500,0.049900,0.5546,0.001600,0.024500,0.001400,0.001600,0.1160,0.016400,0.000300,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1441,0,21,0,0,0.6212,0.7653,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2801,5489.0312,5571.3477,6284.4219,0,11060.3789,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,2476,386,0,0.1784,0,0,0,0,0,0,0,0
,0.1686,0.071300,0.077500,0.012300,0.1085,0.019200,0.061100,0.002100,0.007600,1.7848,1.8072,0.001500,0.006900,0.045000,0.8354,0.3372,0.2353,0.018800,0.010500,0.1075,0,0.3285,0.030500,0.000700,0.002600,0.004700,0.2344,0.001300,0.001000,0.003300,0.021000,0.052700,0.5348,0.001900,0.027300,0.001300,0.001800,0.1268,0.015500,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1454,0,24.5000,0,0,0.4552,0.6006,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6413,5493.3711,5571.3477,6284.4219,0,11064.7188,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3181,0.078500,0.2066,0.014900,0.1257,0.019200,0.1222,0.002500,0.008300,1.9698,1.9924,0.002800,0.010900,0.059700,1.4168,0.3007,0.1676,0.015100,0.005100,0.2889,3.5431,0.4554,0.029900,0.000800,0.002300,0.006300,0.2618,0.002800,0.001500,0.002700,0.019200,0.066600,0.7892,0.001900,0.034200,0.002200,0.002300,0.1414,0.019100,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1787,0,26.5000,0,0,0.7023,0.8810,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8160,5493.0508,5571.3477,6284.4219,0,11064.3984,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.084300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2315,0.077700,0.1444,0.016300,0.1438,0.019700,0.1275,0.002600,0.008400,2.2447,2.2710,0.001700,0.009100,0.041400,1.5447,0.2869,0.1734,0.015200,0.005500,0.1017,0,0.3075,0.031100,0.000800,0.078100,7.3219,7.5512,0.002300,0.001000,0.005300,0.023800,0.051700,0.7723,0.001500,0.032000,0.002000,0.001700,0.1358,0.017100,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.1783,0,23.5000,0,0,0.6849,0.8632,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1575,5496.3633,5571.3477,6284.4219,0,11067.7109,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0.085000,7.3161,0,2062,368,0,0.1817,0,0,0,0,0,0,0,0
,4.7044,0.1047,0.1760,0.011300,0.1137,0.020700,0.059600,0.002100,0.008200,2.1902,2.2136,0.002300,0.011100,0.054000,2.4259,0.3391,0.1838,0.017300,0.005500,0.2503,1.8328,0.4689,0.054400,0.000600,0.002600,0.004400,0.2260,0.001800,0.001500,0.002800,0.019800,0.063300,0.6244,0.002200,0.030200,0.001800,0.002800,0.1227,0.016000,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,4,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1494,0,27,0,0,0.5514,0.7008,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9052,5487.1133,5571.3477,6284.4219,0,11058.4609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1437,0.097700,0.069700,0.024500,0.1112,0.017600,0.082400,0.002600,0.011600,1.9465,1.9747,0.001900,0.009800,0.042400,0.7749,0.2498,0.1805,0.015600,0.003700,0.1125,0,0.2909,0.026800,0.000600,0.002500,0.004000,0.2026,0.001300,0.000700,0.002200,0.016100,0.058500,0.4835,0.002000,0.027500,0.001500,0.002300,0.1367,0.013800,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1210,0,23.5000,0,0,0.4179,0.5389,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7260,5494.9531,5571.3477,6284.4219,0,11066.3008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2048,0.077600,0.1130,0.014200,0.1045,0.016900,0.085900,0.002200,0.008000,1.7925,1.8158,0.001800,0.007600,0.039100,1.4795,0.2861,0.1774,0.016000,0.004500,0.1238,3.9663,0.5142,0.037300,0.000800,0.002500,0.004800,0.2193,0.001300,0.000800,0.002500,0.017500,0.060300,0.7344,0.002300,0.026800,0.001500,0.001900,0.1258,0.013300,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1920,0,23.5000,0,0,0.6290,0.8210,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0484,5491.5859,5571.3477,6284.4219,0,11062.9336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,2066,360,0,0.1394,0,0,0,0,0,0,0,0
,0.1665,0.085900,0.2635,0.018100,0.1235,0.020200,0.039200,0.002900,0.012900,2.0566,2.0886,0.002700,0.012800,0.051300,1.5324,0.3101,0.1856,0.017400,0.006200,0.2662,0,0.2747,0.024100,0.000700,0.002500,0.005500,1.1842,0.001600,0.000800,0.003200,0.019600,0.052100,0.7633,0.001800,0.024500,0.001300,0.001700,0.1395,0.013600,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,18,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1554,0,34,0,0,0.7642,0.9196,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5067,5487.6602,5571.3477,6284.4219,0,11059.0078,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.5714,0.081700,0.086300,0.017300,0.1090,0.018200,0.1172,0.001900,0.007800,2.0108,2.0326,0.002000,0.009300,0.040400,0.8503,0.3194,0.2290,0.019500,0.005700,0.1152,2.4776,0.4651,0.030700,0.000600,0.002200,0.004800,0.2587,0.001700,0.001000,0.002700,0.017100,0.089200,0.5194,0.002700,0.023300,0.001300,0.001400,0.1128,0.014200,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0.1297,0,15.5000,0,0,0.4423,0.5720,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6690,5488.9297,5571.3477,6284.4219,0,11060.2773,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.069500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
