EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Networking/GameThread/FastArray_Apply,Ticks/GuLiStrongholdNetworkPresentationComponent,FMsgLogf/FMsgLogfCount
,0.046600,0.007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2167,0,0,0.012300,0.080100,0.011000,0.8812,0.025400,0.082000,0.000800,0.003700,0.026900,0.4143,0.4575,0.1040,0.004100,0.059500,0.039600,0.2190,0.019300,0.000300,0.001700,0.062600,0.015300,0.028000,0.005300,0.067000,0.6575,0.024700,0.1450,0.045300,0.075400,0.002600,0.020400,0.001400,0.007100,0.001300,0.019800,0.043300,0.083100,0.004400,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2214,0.055350,4,0.049000,0.059500,16.4033,12050.2383,2467.4648,2439.0820,0,14517.7031,0,0,0,0,0,16.6667,0.4493,29.3228,0,0,0,0,0.020600,0,0,0,0
,0.036200,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2193,0.004400,1,0.012100,0.077400,0.010700,0.9159,0.028200,0.092500,0.000900,0.004700,0.031600,0.4428,0.4680,0.1083,0.004000,0.062300,0.045900,0.2594,0.024800,0.000500,0.001800,0.065100,0.018900,0.032000,0.005500,0.070300,0.6943,0.026900,0.1420,0.059000,0.074600,0.002400,0.019700,0.001200,0.007200,0.001600,0.019000,0.043300,0.045000,0.004700,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2034,0.050850,4,0.046400,0.058000,16.9381,12050.2383,2467.4648,2439.0820,0,14517.7031,0,0,0,0,0,16.6667,0.4234,28.9442,544,383,0,0.1059,0,0.1564,0,0,0
,0.047900,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2705,0.003500,1,0.012700,0.084700,0.010200,0.8485,0.033100,0.050900,0.001000,0.003900,0.040400,0.4410,0.4705,0.1078,0.004400,0.068100,0.047600,0.2627,0.017500,0.000300,0.001600,0.060300,0.015500,0.028900,0.005400,0.064700,0.6293,0.023900,0.1395,0.044700,0.075600,0.002600,0.017900,0.001300,0.006100,0.001600,0.009500,0.032200,0.049400,0.005900,0.000100,0.079200,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2022,0.050550,4,0.045800,0.061700,16.4666,12050.1758,2467.4648,2439.0820,0,14517.7031,0,0,0,0,0,16.6667,0.4509,29.2835,0,0,0,0,0,0,0,1,0
,0.045200,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2261,0,0,0.012800,0.078800,0.010300,0.8687,0.029000,0.089800,0.000700,0.004200,0.029500,0.4025,0.4182,0.1060,0.004100,0.063200,0.042700,0.2568,0.024100,0.000300,0.063800,0.063700,0.016600,0.030900,0.006400,0.067100,0.6469,0.024600,0.1424,0.042200,0.069500,0.002400,0.019000,0.001400,0.006900,0.001300,0.019400,0.042800,0.044100,0.005700,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2170,0.054250,4,0.045800,0.064000,16.7394,12049.9141,2467.4648,2439.0820,0,14517.6406,0,0,0,0,0,16.6667,0.3964,27.9710,0,0,0,0,0,0.1441,0,0,0
,0.039500,0.006100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2527,0,0,0.013600,0.087700,0.010900,1.0835,0.040600,0.2367,0.000800,0.005100,0.029000,0.5134,0.4873,0.1376,0.004200,0.075400,0.052700,0.1609,0.020900,0.000600,0.001700,0.070400,0.020200,0.035100,0.005400,0.068100,0.8540,0.027300,0.1424,0.046500,0.077700,0.002900,0.020900,0.001400,0.007700,0.001400,0.020000,0.045000,0.043700,0.004600,0.000100,0.061700,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1914,0.047850,4,0.013000,0.065200,17.3228,12049.9141,2467.5273,2439.0820,0,14517.4414,0,0,0,0,0,16.6667,0.4280,28.2174,514,385,0,0.1866,0.2160,0,0,0,0
,0.049100,0.005400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2304,0,0,0.012400,0.085400,0.010400,0.9014,0.029200,0.1258,0.000900,0.004900,0.030800,0.3918,0.4337,0.1072,0.004800,0.072300,0.050500,0.2761,0.019300,0.000500,0.002100,0.067900,0.016600,0.030500,0.006000,0.067500,0.6805,0.025900,0.1413,0.047300,0.080400,0.003300,0.019500,0.001400,0.006600,0.001700,0.009700,0.048400,0.049800,0.005800,0,0.085000,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2244,0.056100,4,0.055700,0.056800,16.1978,12049.9141,2467.5312,2439.0820,0,14517.4453,0,0,0,0,0,16.6667,0.4217,29.1452,0,0,0,0,0,0.1593,0,0,0
,0.034700,0.007300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2366,0,0,0.011900,0.079800,0.009600,0.9161,0.028100,0.097000,0.000800,0.004000,0.027800,0.4383,0.4898,0.1074,0.004700,0.067700,0.046900,0.2792,0.020600,0.000400,0.001800,0.063600,0.017600,0.030500,0.005800,0.067200,0.6811,0.026100,0.1513,0.041600,0.069900,0.002100,0.018400,0.001400,0.006100,0.001500,0.018800,0.041100,0.043800,0.004600,0.000100,0.074000,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2056,0.051400,4,0.045100,0.060800,16.5619,12050.2539,2467.5312,2439.0820,0,14517.4453,0,0,0,0,0,16.6667,0.4481,29.3287,0,0,0,0,0.020500,0.012400,0,0,0
,0.034600,0.005900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2339,0,0,0.013000,0.1086,0.010800,0.8918,0.029800,0.1149,0.000800,0.005600,0.027100,0.3920,0.4297,0.1073,0.004100,0.068900,0.044200,0.2624,0.024800,0.000600,0.002100,0.064500,0.016800,0.029200,0.006500,0.066600,0.6724,0.024700,0.1425,0.046100,0.076500,0.002600,0.020300,0.001300,0.006300,0.001600,0.018600,0.042100,0.1369,0.005800,0.000100,0.1025,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2021,0.050525,4,0.046500,0.059700,16.9553,12048.9570,2467.5312,2439.0820,0,14517.7852,0,0,0,0,0,16.6667,0.4469,28.7287,546,382,0,0.1033,0,0.2699,0,0,0
,0.049100,0.005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2304,0,1,0.019500,0.078700,0.010100,0.9405,0.026700,0.051800,0.000900,0.003600,0.027900,0.4396,0.4847,0.1102,0.004400,0.068900,0.043100,0.2249,0.020800,0.000500,0.002200,0.065400,0.016600,0.031400,0.006300,0.065900,0.7207,0.023800,0.1383,0.045800,0.078400,0.002900,0.018500,0.001300,0.005700,0.001500,0.009300,0.032300,0.1949,0.005600,0.000200,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2186,0.054650,4,0.045900,0.061900,16.3589,12048.9570,2467.5312,2439.0820,0,14516.4883,0,0,0,0,0,16.6667,0.4208,29.2621,0,0,0,0,0,0,0,0,0
,0.030900,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2297,0,0,0.012200,0.088100,0.012400,0.8846,0.1848,0.1356,0.001000,0.004900,0.032300,0.3420,0.4637,0.1616,0.006700,0.064400,0.048900,0.2010,0.022300,0.000500,0.047600,0.067900,0.015600,0.029900,0.006100,0.066300,0.6342,0.023900,0.1686,0.049100,0.091200,0.002900,0.019700,0.001600,0.007100,0.001600,0.018800,0.043300,0.050900,0.005800,0.000200,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1855,0.046375,4,0.009800,0.063700,16.8866,12048.9648,2467.5312,2439.0820,0,14516.4883,0,0,0,0,0,16.6667,0.4011,29.1326,0,0,0,0,0,0.1649,0,0,0
,0.030900,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2721,0.003800,1,0.012800,0.087400,0.012000,1.0960,0.030700,0.2327,0.001100,0.004900,0.029200,0.4674,0.5186,0.1117,0.004700,0.064600,0.051800,0.3264,0.019100,0.000400,0.002200,0.079200,0.017600,0.031800,0.006400,0.067100,0.8687,0.026000,0.1402,0.050500,0.1031,0.003200,0.020900,0.001200,0.006500,0.001600,0.019400,0.043500,0.049400,0.005200,0.000100,0.079300,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2206,0.055150,4,0.050200,0.066600,17.2443,12049.0586,2467.5312,2439.0820,0,14516.4961,0,0,0,0,0,16.6667,0.4959,29.0579,510,383,0,0.1358,0.2902,0,0,0,0
,0.039300,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2898,0.004700,1,0.012200,0.085600,0.011600,0.9231,0.029200,0.095600,0.001100,0.005000,0.028800,0.3734,0.4446,0.1087,0.004200,0.059200,0.041200,0.3491,0.024700,0.000500,0.002000,0.070300,0.018400,0.032800,0.007400,0.068200,0.6908,0.026700,0.1388,0.048700,0.089100,0.002800,0.021200,0.001500,0.006500,0.001800,0.009900,0.034700,0.051900,0.005800,0.000100,0.027300,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2335,0.058375,4,0.051500,0.068800,16.0126,12049.0703,2467.5391,2439.0820,0,14516.5977,0,0,0,0,0,16.6667,0.4369,28.6220,0,0,0,0,0,0.1786,0,0,0
,0.051900,0.007200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2583,0.003500,1,0.011900,0.089200,0.012600,0.8901,0.032100,0.1820,0.001100,0.004500,0.024600,0.4565,0.5010,0.1354,0.004200,0.067300,0.051200,0.2824,0.021400,0.000500,0.009400,0.067300,0.015000,0.030200,0.006100,0.070600,0.6635,0.025500,0.1419,0.054000,0.082900,0.009000,0.020800,0.001400,0.006800,0.001500,0.020200,0.044800,0.054200,0.005800,0.000100,0.1726,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2380,0.059500,4,0.047300,0.072800,16.8403,12049.2031,2467.5391,2439.0820,0,14516.6094,0,0,0,0,0,16.6667,0.4852,29.1274,0,0,0,0,0.023500,0,0,0,0
,0.047000,0.006100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2230,0,0,0.011600,0.086200,0.013200,0.9313,0.028000,0.1086,0.000900,0.004800,0.026400,0.4280,0.4434,0.1121,0.004500,0.061600,0.044300,0.2604,0.027500,0.000600,0.002500,0.067500,0.018000,0.030700,0.006200,0.070100,0.6771,0.025200,0.1719,0.046700,0.084200,0.002800,0.020800,0.001400,0.006600,0.001500,0.019000,0.042100,0.052000,0.005700,0.000300,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2368,0.059200,4,0.048900,0.066400,16.5190,12049.2031,2467.5391,2439.0820,0,14516.7422,0,0,0,0,0,16.6667,0.4470,28.9712,550,385,0,0.1241,0,0.1735,0,0,0
,0.055500,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3023,0.004100,1,0.011900,0.085300,0.011400,0.9112,0.034600,0.1027,0.000900,0.003800,0.035000,0.4437,0.5000,0.1181,0.004200,0.071100,0.050200,0.2886,0.018500,0.000400,0.001900,0.080100,0.015800,0.030900,0.006100,0.066200,0.6869,0.025900,0.1400,0.049000,0.087900,0.003000,0.020000,0.001300,0.006100,0.001700,0.009900,0.034400,0.050700,0.005900,0.000100,0.054300,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2556,0.063900,4,0.057400,0.079100,16.6775,12049.2031,2467.5469,2439.0820,0,14516.7500,0,0,0,0,0,16.6667,0.4896,29.3001,0,0,0,0,0,0,0,0,0
,0.046400,0.005900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2294,0,0,0.012400,0.084500,0.012500,0.8977,0.030600,0.094400,0.000900,0.004300,0.027700,0.4147,0.4996,0.1165,0.004300,0.068200,0.051300,0.2621,0.029700,0.000400,0.064900,0.064800,0.017000,0.030700,0.006100,0.075000,0.6699,0.028400,0.1490,0.045700,0.079400,0.002400,0.019500,0.001300,0.006000,0.001500,0.018800,0.041100,0.060800,0.005700,0.000100,0.040300,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2512,0.062800,4,0.057100,0.075600,16.7678,12049.2031,2467.5469,2439.0820,0,14516.7500,0,0,0,0,0,16.6667,0.4707,29.2461,0,0,0,0,0,0.1627,0,0,0
,0.055800,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2326,0,0,0.011500,0.085600,0.012000,1.0558,0.033000,0.2180,0.001100,0.004200,0.025600,0.4881,0.5073,0.1139,0.004500,0.067700,0.064100,0.2037,0.024700,0.000500,0.002400,0.073300,0.020400,0.033000,0.006300,0.066700,0.8219,0.026000,0.1392,0.047700,0.087200,0.002800,0.020900,0.001400,0.006700,0.001700,0.018900,0.044200,0.052500,0.005200,0.000100,0.095700,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2272,0.056800,4,0.049300,0.073300,17.0182,12049.2031,2467.5469,2439.0820,0,14516.7500,0,0,0,0,0,16.6667,0.4768,29.1276,516,383,0,0.1097,0.1836,0,0,0,0
,0.056100,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2436,0.005000,2,0.012900,0.088400,0.018800,0.9066,0.029400,0.1003,0.001200,0.004900,0.027200,0.4077,0.4661,0.1139,0.004200,0.068600,0.052200,0.2734,0.020900,0.000500,0.002100,0.069700,0.017100,0.031200,0.005600,0.067400,0.6774,0.025400,0.1424,0.047700,0.1001,0.002600,0.020600,0.001400,0.006500,0.001700,0.010000,0.033100,0.050700,0.005700,0.000100,0.1138,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2258,0.056450,4,0.050200,0.071800,16.3275,12049.2031,2467.5508,2439.0820,0,14516.7539,0,0,0,0,0,16.6667,0.4211,29.2639,0,0,0,0,0,0.1697,0,1,0
,0.053200,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2730,0,0,0.012300,0.080400,0.012200,0.9167,0.030800,0.089900,0.001100,0.004100,0.025500,0.4829,0.5071,0.1137,0.004300,0.069700,0.055700,0.2887,0.024500,0.000400,0.002200,0.077700,0.019700,0.038200,0.006300,0.065900,0.6895,0.025400,0.1393,0.045200,0.081500,0.002800,0.019300,0.001400,0.007000,0.001400,0.018200,0.041400,0.050700,0.005900,0.000100,0.1068,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2218,0.055450,4,0.049800,0.070200,16.6362,12049.2031,2467.5508,2439.0820,0,14516.7539,0,0,0,0,0,16.6667,0.4270,29.3428,0,0,0,0,0.021800,0,0,0,0
,0.053200,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2646,0,0,0.013500,0.092800,0.012200,0.9227,0.032800,0.1210,0.000800,0.005000,0.027200,0.5251,0.4491,0.1710,0.004500,0.084400,0.059900,0.3064,0.024300,0.000400,0.002200,0.073900,0.020200,0.035300,0.006100,0.069900,0.6829,0.027400,0.1407,0.048300,0.093200,0.002800,0.022400,0.001300,0.007700,0.001700,0.020300,0.044800,0.053900,0.005600,0.000200,0.098600,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2700,0.067500,4,0.066400,0.068700,16.9455,12049.0117,2467.5508,2439.0820,0,14516.7539,0,0,0,0,0,16.6667,0.4930,28.5927,546,385,0,0.1092,0,0.1491,0,0,0
