EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Pathfinding,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,Exclusive/GameThread/EventWait
,0.1438,0.069200,0.013300,0.1249,0.015000,0.071100,0.002300,0.006800,0.003600,0.024700,0.001300,0.004800,0.029400,0.5586,0.2581,0.8765,0.014700,0.003000,0.1197,0.049700,0.2674,0.019400,0.000700,0.002500,3.7821,3.9014,0.002600,0.001300,0.004400,0.026500,0.058300,0.4922,0.001600,0.029100,0.001500,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1407,0,25.5000,0,0,0.3458,0.4865,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.002000,0.047500,0.012500,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2759,1215.2070,5490.9883,6247.4297,0,6706.1953,0,0,0,424,248,0,0.095500,3.7769,0,0,0,0,0,0,0,0,0
,1.9421,0.066200,0.012900,0.089100,0.014400,0.076500,0.002300,0.006200,0.003900,0.024100,0.001500,0.004600,0.031400,1.2521,0.2525,0.8536,0.013400,0.003700,0.3292,0,0.3498,0.018900,0.000800,0.002300,0.004200,0.7127,0.001600,0.000800,0.002100,0.015500,0.047600,0.6468,0.001600,0.020900,0.001300,0,0,0,0,60,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,12,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1450,0,34,0,0,0.4968,0.6418,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001600,0.051900,0.014100,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4209,1215.0195,5491.0508,6247.4297,0,6706.0703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1332,0.064100,0.010900,0.083300,0.012400,0.1475,0.002300,0.007400,0.003600,0.027100,0.001300,0.007000,0.032700,0.5630,0.2493,0.8428,0.013700,0.002800,0.089600,0.021200,0.2863,0.018200,0.000700,0.002200,0.004300,0.098700,0.001300,0.000700,0.001900,0.014400,0.043200,0.2968,0.001300,0.018300,0.001400,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.088800,0,17,0,0,0.2034,0.2922,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001600,0.062200,0.013000,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8433,1215.1250,5491.0508,6247.4297,0,6706.1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.9029,0.061600,0.011000,0.1073,0.012200,0.094500,0.002500,0.007700,0.003700,0.028300,0.001400,0.007000,0.035200,0.8327,0.3574,1.0477,0.022100,0.004900,0.3739,0,0.5098,0.020200,0.000900,0.002500,0.004700,0.1060,0.001800,0.000900,0.002800,0.016200,0.049700,0.5257,0.001600,0.020900,0.001300,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1390,0,30,0,0,0.3815,0.5205,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001700,0.048000,0.011900,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4599,1215.1211,5491.0508,6247.4297,0,6706.1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1248,0.066300,0.012700,0.084500,0.013500,0.072500,0.001900,0.005800,0.003700,0.023200,0.001400,0.004200,0.028000,0.9871,0.2501,0.9904,0.014300,0.003300,0.1128,0,0.3200,0.022900,0.000500,0.2430,0.004500,0.1112,0.001200,0.000800,0.002100,0.014800,0.048400,0.8033,0.001500,0.022300,0.001300,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1738,0,19,0,0,0.6248,0.7986,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001600,0.049200,0.012900,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7729,1215.1250,5491.0508,6247.4297,0,6706.1758,0,0,1,496,452,0,0.071100,0,0,0,0,0,0,0,0,0,0
,2.1364,0.067400,0.012400,0.084400,0.013400,0.074600,0.001800,0.005500,0.003300,0.021300,0.001600,0.004500,0.029900,0.8492,0.2534,0.8276,0.011800,0.004100,0.4199,0.085000,0.4385,0.019000,0.000700,0.002900,0.004700,0.1114,0.001400,0.000900,0.002000,0.015900,0.047200,0.5178,0.001500,0.020000,0.001400,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1370,0,32.5000,0,0,0.3763,0.5133,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001700,0.049600,0.012200,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3733,1215.1836,5491.0508,6247.4297,0,6706.2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1179,0.068200,0.014000,0.1245,0.015400,0.075100,0.002100,0.005900,0.003200,0.021900,0.001600,0.005100,0.029600,0.7064,0.2359,0.8942,0.013000,0.004600,0.1218,0,0.3110,0.019600,0.000700,0.002300,4.7188,4.8380,0.002200,0.000900,0.005400,0.025000,0.062100,1.0511,0.006100,0.028200,0.001500,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2565,0,20,0,0,0.7878,1.0443,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0.001900,0.073200,0.012900,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4567,1215.3945,5491.0508,6247.4297,0,6706.4453,0,0,1,407,248,0,0.1056,4.7136,0,2,0,0,0,0,0,0,0
,2.9842,0.067900,0.010300,0.086100,0.013000,0.064300,0.001800,0.005700,0.003100,0.020300,0.001000,0.004600,0.028500,1.2286,0.2516,0.8799,0.009400,0.003900,0.3342,0.5605,0.3711,0.020900,0.000500,0.002200,0.005500,0.1267,0.001600,0.000900,0.002300,0.015000,0.043000,0.4400,0.001000,0.020900,0.001400,0,0,0,0,59,0,0,18,0,0,0,0,2,2,0,1,50,2,100,0,6,6,6,0,4,18,0,18,0,0,1,12,0,0,0,0,0,0,0,0.1145,0,23.5000,0,0,0.3210,0.4355,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001500,0.052400,0.014400,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8643,1215.4688,5491.0508,6247.4297,0,6706.5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1193,0.063600,0.011000,0.082200,0.012400,0.066700,0.001900,0.005800,0.003200,0.022300,0.001000,0.004100,0.026800,0.2902,0.2474,0.8336,0.012500,0.002700,0.1239,0,0.2220,0.015100,0.000500,0.001700,0.004100,0.1000,0.001700,0.000700,0.001600,0.012900,0.1238,0.4920,0.001600,0.018600,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1270,0,29,0,0,0.3599,0.4869,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001700,0.050400,0.013500,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5229,1215.5508,5491.0508,6247.4297,0,6706.6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.8895,0.066400,0.009600,0.089800,0.014800,0.072200,0.001900,0.005300,0.003500,0.020500,0.001200,0.003900,0.027200,0.9434,0.2571,0.8585,0.015900,0.003800,0.3399,0.032700,0.3709,0.028600,0.000600,0.061100,0.004900,0.1328,0.001800,0.001000,0.002400,0.018200,0.059300,0.6167,0.001600,0.026100,0.001600,0,0,0,0,60,0,0,18,0,0,0,0,2,2,1,1,50,2,98,0,8,6,6,0,2,18,0,18,1,0,2,12,0,0,0,0,0,0,0,0.1440,0,21.5000,0,0,0.4680,0.6120,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001900,0.058500,0.017000,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3725,1215.4180,5491.0508,6247.4297,0,6706.4688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1276,0.063400,0.009900,0.075900,0.012600,0.063300,0.002100,0.005400,0.002800,0.020900,0.001200,0.004500,0.027300,0.3163,0.2131,0.9793,0.022100,0.004000,0.1120,0,0.2489,0.018800,0.000700,0.002500,0.004800,0.1084,0.001300,0.000600,0.001700,0.012900,0.044500,0.4386,0.001300,0.020600,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1157,0,23.5000,0,0,0.3178,0.4335,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001500,0.046900,0.011900,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2557,1215.5547,5491.0508,6247.4297,0,6706.6055,0,0,0,513,454,0,0.1071,0,0,0,0,0,0,0,0,0,0
,2.9209,0.069800,0.013500,0.090200,0.013800,0.079200,0.002200,0.005600,0.003100,0.022100,0.001300,0.004500,0.030100,1.1090,0.2390,0.9787,0.012600,0.004200,0.3387,1.0512,0.4331,0.025100,0.001300,0.002700,0.005000,0.1156,0.001700,0.001000,0.002600,0.016300,0.1293,0.4927,0.001600,0.021900,0.001500,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,2,50,2,98,0,8,6,6,0,2,18,0,18,1,0,3,12,0,0,0,0,0,0,0,0.1274,0,29,0,0,0.3604,0.4878,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001900,0.051300,0.013700,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5747,1215.6445,5491.0508,6247.4297,0,6706.6953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1512,0.070200,0.011500,0.1118,0.014300,0.099200,0.002500,0.006100,0.003500,0.023400,0.001400,0.005000,0.031200,0.3245,0.2718,0.9740,0.013000,0.004100,0.1322,0,0.2485,0.016200,0.000600,0.001800,3.9900,4.1044,0.001500,0.000700,0.004300,0.021200,0.066400,0.4936,0.001800,0.029500,0.002000,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1665,0,26.5000,0,0,0.3216,0.4881,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.002200,0.2032,0.015700,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5742,1215.6797,5491.0508,6247.4297,0,6706.7305,0,0,1,407,247,0,0.1001,3.9853,0,0,0,0,0,0,0,0,0
,1.8144,0.065800,0.010300,0.095500,0.014700,0.063200,0.002200,0.005700,0.003400,0.023000,0.001000,0.003800,0.026600,1.4845,0.2084,0.9542,0.012900,0.003900,0.3549,0,0.5113,0.018800,0.000900,0.002700,0.005300,0.1344,0.002500,0.001100,0.002800,0.019800,0.058700,0.6729,0.001600,0.027100,0.001600,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1538,0,22.5000,0,0,0.5131,0.6669,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001700,0.066500,0.015000,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5424,1215.6836,5491.0508,6247.4297,0,6706.7344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1475,0.081800,0.014400,0.086000,0.012800,0.071600,0.002800,0.008700,0.004200,0.029800,0.001500,0.004700,0.037800,0.4008,0.2985,1.4589,0.017400,0.004300,0.1093,0,0.4290,0.021800,0.000600,0.002700,0.006000,0.1141,0.001800,0.001000,0.002600,0.015900,0.047800,0.4626,0.001500,0.020900,0.001400,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1242,0,25.5000,0,0,0.3339,0.4581,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001400,0.055700,0.013900,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3518,1215.1602,5491.0508,6247.4297,0,6706.2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8772,0.064600,0.015400,0.090700,0.014200,0.078100,0.002300,0.006100,0.004000,0.024200,0.001400,0.004400,0.030100,0.3774,0.2910,0.8921,0.016500,0.002900,0.1247,1.5668,0.3807,0.027200,0.000500,0.076800,0.005300,0.1151,0.001500,0.000800,0.002600,0.017400,0.047800,0.4816,0.001500,0.022700,0.001500,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1292,0,29,0,0,0.3481,0.4773,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001700,0.045500,0.027500,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6003,1215.3125,5491.0508,6247.4297,0,6706.3633,0,0,1,426,337,0,0.087800,0,0,0,0,0,0,0,0,0,0
,0.1421,0.073300,0.015100,0.099900,0.015900,0.073300,0.002300,0.005800,0.003300,0.023000,0.001100,0.004700,0.028100,0.9448,0.2192,0.8715,0.031200,0.004400,0.3570,0,0.3333,0.022300,0.000700,0.002300,0.005400,0.7508,0.001800,0.000800,0.003000,0.018000,0.049100,0.5302,0.001400,0.024900,0.001300,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,6,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1322,0,30,0,0,0.3933,0.5255,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001800,0.052900,0.013300,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5439,1217.4062,5491.0508,6247.4297,0,6708.4570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.9608,0.074700,0.015800,0.095200,0.014700,0.090200,0.002700,0.007200,0.003900,0.027700,0.001600,0.005000,0.033700,0.4297,0.2850,1.3456,0.016600,0.004500,0.1056,1.1674,0.5084,0.027300,0.000700,0.002900,0.005300,0.1146,0.001400,0.001000,0.002300,0.017300,0.048400,0.3943,0.001500,0.021100,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1095,0,19.5000,0,0,0.2796,0.3891,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001800,0.054400,0.014300,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6658,1218.4414,5491.0508,6247.4297,0,6709.4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1389,0.074700,0.016300,0.1250,0.014900,0.088400,0.003000,0.007300,0.003800,0.027400,0.001600,0.006400,0.038600,1.0332,0.2294,1.0222,0.012400,0.004500,0.3496,0,0.3064,0.019300,0.000600,0.002000,3.8453,3.9581,0.001800,0.001100,0.003800,0.022900,0.050900,0.4927,0.001400,0.025300,0.001400,0,0,0,0,60,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1439,0,29.5000,0,0,0.3441,0.4880,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001700,0.054800,0.015600,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1452,1218.7969,5491.0508,6247.4297,0,6709.8477,0,0,1,463,353,0,0.079000,3.8397,0,0,0,0,0,0,0,0,0
,3.3714,0.060400,0.010200,0.088100,0.014600,0.068400,0.002300,0.006100,0.003400,0.023200,0.001200,0.005000,0.028400,1.7667,0.3349,1.3244,0.019500,0.006400,0.4078,0,0.4590,0.019900,0.000600,0.002500,0.004900,0.1046,0.001300,0.001000,0.002400,0.015500,0.044500,0.3910,0.001200,0.020700,0.001300,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1169,0,19,0,0,0.2695,0.3864,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001600,0.051200,0.020800,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7174,1218.8047,5491.0508,6247.4297,0,6709.8555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1569,0.086800,0.013900,0.098900,0.013700,0.096100,0.002200,0.007700,0.004000,0.028100,0.001300,0.005600,0.040000,0.4030,0.3590,1.4093,0.045000,0.004300,0.1155,0,0.2702,0.016900,0.000600,0.001900,0.005500,0.1389,0.001700,0.000800,0.002800,0.018100,0.048500,0.4217,0.001600,0.019800,0.001400,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1182,0,27,0,0,0.2985,0.4167,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001900,0.056300,0.014100,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0769,1218.5117,5491.0508,6247.4297,0,6709.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.9854,0.067900,0.011600,0.086300,0.014400,0.1627,0.002100,0.006000,0.003400,0.023800,0.001400,0.007400,0.037700,1.3659,0.3539,1.2956,0.016900,0.006000,0.4910,0,0.4045,0.019000,0.000600,0.054000,0.005200,0.1092,0.001500,0.000700,0.002100,0.015400,0.044200,0.8586,0.004300,0.074600,0.001500,0,0,0,0,62,0,0,18,0,0,0,0,2,2,1,1,50,2,100,0,6,7,7,0,72,26,0,18,1,0,2,14,0,0,0,0,0,0,0,0.2206,0,26.5000,1.8203,0,0.7344,0.9550,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0.001700,0.085600,0.015100,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9808,1216.7070,5491.1133,6247.4297,0,6707.8203,0,0,1,437,347,0,0.3050,0,0,2,0,0,0,0,0,0,0
,0.1499,0.067500,0.010900,0.091000,0.013800,0.074800,0.001900,0.006100,0.003200,0.022200,0.001100,0.004900,0.032500,0.3509,0.3294,0.8893,0.018100,0.004200,0.1256,0.062000,0.2624,0.020200,0.000600,0.002500,0.005300,0.1318,0.001600,0.000700,0.002500,0.016300,0.050100,0.3925,0.001400,0.021400,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1105,0,22,0,0,0.2771,0.3876,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001700,0.053000,0.013100,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5332,1217.8047,5491.1133,6247.4297,0,6708.9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
