EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,6.6560,0.077500,0.2140,0.015500,0.1119,0.017100,0.084500,0.003000,0.009300,2.3294,2.3568,0.002200,0.011300,0.048400,2.8460,0.3791,0.2079,0.019300,0.008200,3.1963,0.4404,0.026500,0.000900,0.003500,0.004400,0.2805,0.001500,0.000900,0.002400,0.017700,0.052300,0.5791,0.3356,0.001900,0.023200,0.001500,0.002100,0.1441,0.015500,0.000200,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1321,0,22.5000,0,0,0.5174,0.6495,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2772,5590.3008,5505.9688,6215.8164,0,11096.2695,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2207,376,0,0.2677,0,0,0,0,0,0,0,0,0,0
,0.1581,0.074900,0.1275,0.013300,0.1084,0.018000,0.084800,0.002800,0.007900,2.2417,2.2687,0.001900,0.008500,0.048100,1.2510,0.3580,0.2264,0.019100,0.006100,0,0.3363,0.030400,0.000600,0.002600,0.005000,0.2546,0.001300,0.001000,0.002600,0.017300,0.057200,0.7429,0.1205,0.001800,0.023300,0.001500,0.002000,0.1411,0.016700,0.000400,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1631,0,25.5000,0,0,0.6760,0.8391,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4336,5594.7852,5505.9688,6215.8164,0,11100.7539,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.8524,0.075800,0.1492,0.017800,0.1153,0.017600,0.1433,0.003000,0.007600,2.0021,2.0265,0.019300,0.009800,0.045600,0.7715,0.3058,0.2129,0.018800,0.005500,5.8514,0.4138,0.018500,0.000800,0.002000,0.004500,0.2166,0.001400,0.000800,0.002300,0.021600,0.064700,0.6663,0.1792,0.002000,0.031000,0.001600,0.002000,0.1482,0.022300,0.000300,0.1065,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0.1629,0,21.5000,0,0,0.6230,0.7859,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2402,5590.0977,5505.9688,6215.8164,0,11096.0664,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1904,0.078300,0.3062,0.015200,0.1331,0.017900,0.079700,0.002600,0.007800,2.2388,2.2644,0.001900,0.011200,0.046200,1.3938,0.4268,0.1476,0.018700,0.007100,0,0.3131,0.018700,0.000500,0.069200,0.005700,1.2973,0.001900,0.001600,0.003200,0.021100,0.062000,1.1902,0.3246,0.002500,0.027400,0.001500,0.002000,0.1551,0.012500,0.000300,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,3,3,0,20,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.2529,0,38,0,0,1.0823,1.3352,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2069,5592.1758,5505.9688,6215.8164,0,11098.1445,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.4848,0.079400,0.074900,0.013500,0.1215,0.017600,0.091100,0.003400,0.009100,2.1195,2.1471,0.001900,0.009400,0.044600,0.9526,0.3644,0.2068,0.019400,0.006400,5.7371,0.4528,0.031900,0.000600,0.002700,0.006300,0.2709,0.002000,0.001200,0.003100,0.022200,0.063800,0.4355,0.1576,0.002400,0.029000,0.001800,0.002000,0.1135,0.010200,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1204,0,16,0,0,0.3653,0.4857,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1057,5593.7148,5505.9688,6215.8164,0,11099.6836,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2465,378,0,0.2330,0,0,0,0,0,0,0,0,0,0
,0.2198,0.075100,0.2451,0.014200,0.1410,0.017700,0.1326,0.002600,0.007800,2.1525,2.1768,0.001500,0.009100,0.045600,0.9981,0.3409,0.1791,0.018500,0.006300,0,0.3056,0.022600,0.000800,0.002100,7.9315,8.1753,0.003000,0.001100,0.006100,0.027600,0.066400,0.9505,0.3055,0.002400,0.027000,0.001400,0.002100,0.1369,0.013600,0.000400,0.077900,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.2420,0,29.5000,0,0,0.8280,1.0700,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5896,5589.3125,5505.9688,6215.8164,0,11095.2812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,7.9255,0,0,0,0,0,0,0,0,0
,5.2429,0.073100,0.2087,0.010300,0.1213,0.017800,0.067800,0.002200,0.007300,2.2697,2.3268,0.003200,0.010900,0.043700,2.5933,0.3928,0.2261,0.019500,0.007800,2.1318,0.4053,0.022800,0.000900,0.002600,0.005200,0.2840,0.001700,0.000900,0.003300,0.021700,0.077500,0.6233,0.3243,0.003100,0.032900,0.001800,0.002100,0.1449,0.016900,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1588,0,20,0,0,0.5353,0.6941,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3611,5593.3086,5505.9688,6215.8164,0,11099.2773,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1733,0.075100,0.2394,0.011300,0.1180,0.017400,0.083100,0.003000,0.008900,2.1626,2.1894,0.002200,0.008900,0.044300,1.0572,0.3339,0.2160,0.017400,0.006200,0,0.2750,0.020800,0.001100,0.003200,0.006100,0.3115,0.002800,0.001100,0.002900,0.023700,0.067600,1.3172,0.1218,0.006100,0.029200,0.001600,0.002300,0.1250,0.013500,0.000200,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,2,1,2,50,2,100,0,6,1,1,0,70,8,0,0,1,0,3,2,0,0,0,0,0,0,0,0.2757,0,30,0,0,1.2480,1.5237,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5617,5588.8750,5505.9688,6215.8164,0,11094.8438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2168,389,0,0.3104,0,0,2,0,0,0,0,0,0,0
,6.8541,0.067800,0.1941,0.014700,0.091700,0.013700,0.1325,0.002800,0.007700,2.1298,2.1531,0.002400,0.011500,0.047700,1.2019,0.4051,0.1807,0.017500,0.008600,5.0127,0.2816,0.015000,0.000600,0.002400,0.003900,0.2150,0.001500,0.000700,0.002300,0.015400,0.043000,0.5250,0.3433,0.001200,0.025900,0.000900,0.001300,0.098400,0.011000,0.000200,0.072500,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,50,2,100,0,6,3,3,0,0,27,0,27,0,0,3,6,0,0,0,0,0,0,0,0.1269,0,21.5000,0,0,0.4551,0.5820,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9272,5588.5664,5505.9688,6215.8164,0,11094.5352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1718,0.073700,0.1390,0.011100,0.1165,0.016500,0.092900,0.002900,0.009100,2.0173,2.0448,0.001700,0.009100,0.047000,0.9321,0.3689,0.2088,0.018100,0.006400,0,0.2706,0.021000,0.000800,0.098000,0.005600,0.2427,0.002500,0.000900,0.003800,0.021800,0.1881,0.7457,0.1620,0.002300,0.022000,0.001300,0.001600,0.1168,0.014500,0.000100,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1746,0,24.5000,0,0,0.6484,0.8230,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7327,5592.6289,5505.9688,6215.8164,0,11098.5977,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.4869,0.073200,0.2227,0.012100,0.1167,0.018200,0.087300,0.002700,0.007900,2.2404,2.2656,0.002400,0.010200,0.046100,1.2114,0.3126,0.2222,0.017900,0.007800,4.8143,0.3123,0.016100,0.000900,0.002300,0.005300,0.2791,0.001800,0.000800,0.003100,0.022000,0.1437,0.8391,0.3129,0.001800,0.028700,0.001500,0.002000,0.1308,0.013800,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,50,2,100,0,8,3,3,0,0,26,0,26,1,0,3,6,0,0,0,0,0,0,0,0.1937,0,28,0,0,0.7305,0.9242,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1056,5588.3789,5505.9688,6215.8164,0,11094.3477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2446,366,0,0.2661,0,0,0,0,0,0,0,0,0,0
,0.1843,0.080800,0.1096,0.016800,0.1474,0.020400,0.1757,0.003400,0.009500,2.1722,2.2009,0.001600,0.008500,0.043800,0.7719,0.3370,0.1686,0.016600,0.004400,0,0.2612,0.013900,0.000600,0.002000,8.1302,8.3888,0.002000,0.001000,0.005600,0.027400,0.1835,0.5831,0.1710,0.002300,0.032300,0.001600,0.002500,0.1535,0.017500,0.000200,0.1007,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,49,3,98,0,7,1,1,0,0,1,0,1,1,0,3,2,0,0,0,0,0,0,0,0.1665,0,20.5000,0,0,0.4936,0.6601,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1767,5589.0820,5505.9688,6215.8164,0,11095.0508,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,8.1240,0,0,0,0,0,0,0,0,0
,6.7558,0.074700,0.2328,0.013900,0.1212,0.016800,0.080700,0.003000,0.008400,2.1672,2.1936,0.002000,0.010000,0.048400,2.5498,0.4850,0.2320,0.016200,0.006500,3.4206,0.3798,0.020800,0.000900,0.002900,0.005200,0.2833,0.002000,0.001000,0.003300,0.023400,0.064600,0.8605,0.3103,0.002000,0.030300,0.001400,0.002500,0.1353,0.013600,0.000200,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,97,0,6,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.2128,0,28.5000,0,0,0.7447,0.9575,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2115,5589.8867,5505.9688,6215.8164,0,11095.8555,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1952,291,0,0.1323,0,0,0,0,0,0,0,0,0,0
,0.1571,0.072700,0.094100,0.012000,0.1328,0.021200,0.1526,0.003400,0.011100,2.3252,2.3547,0.001400,0.008400,0.044900,0.4502,0.3090,0.2060,0.019500,0.006000,0,0.2912,0.017000,0.000700,0.002100,0.004200,0.2374,0.002000,0.001000,0.002700,0.020300,0.056500,0.5429,0.1264,0.001500,0.028000,0.001800,0.002000,0.1650,0.017900,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1468,0,19.5000,0,0,0.4648,0.6116,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9007,5587.8203,5505.9688,6215.8164,0,11093.7891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.9213,0.073000,0.2026,0.016000,0.1146,0.016900,0.1336,0.003500,0.008500,2.0781,2.1047,0.001800,0.009600,0.048700,0.9108,0.3516,0.1917,0.019100,0.007200,6.1815,0.3510,0.014300,0.000500,0.001900,0.005300,0.2141,0.001800,0.000900,0.002700,0.021200,0.060500,1.0314,0.1438,0.002000,0.027300,0.001600,0.001800,0.1406,0.016800,0.000200,0.095500,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,2,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0.2276,0,34.5000,0,0,0.9771,1.2047,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2893,5587.4531,5505.9688,6215.8164,0,11093.4219,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1692,0.071300,0.2545,0.012500,0.1157,0.016400,0.034200,0.003000,0.011800,2.0935,2.1248,0.002500,0.010600,0.050700,1.5677,0.3509,0.2265,0.017900,0.008900,0,0.3972,0.023600,0.000800,0.077100,0.005100,0.2548,0.001600,0.000900,0.003100,0.020900,0.056000,0.6352,0.3364,0.002000,0.045400,0.001500,0.002100,0.1297,0.014000,0.000100,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,7,26,0,26,1,0,0,6,0,0,0,0,0,0,0,0.1469,0,20,0,0,0.5584,0.7053,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0874,5587.1172,5505.9688,6215.8164,0,11093.0859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.7029,0.079200,0.1221,0.018000,0.1177,0.019700,0.1471,0.002500,0.009100,2.2272,2.2528,0.002100,0.010100,0.048100,0.7837,0.3660,0.2003,0.016800,0.005500,5.6516,0.3977,0.021200,0.000600,0.002400,0.005400,0.2705,0.001900,0.000900,0.002600,0.020400,0.061200,0.8250,0.1350,0.002500,0.032100,0.001500,0.001800,0.1496,0.016600,0.000100,0.086900,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0.2171,0,28.5000,0,0,0.6989,0.9160,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5890,5600.9805,5505.9688,6215.8164,0,11106.9492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2558,463,0,0.3280,0,0,0,0,0,0,0,0,0,0
,0.1901,0.082900,0.2463,0.015200,0.1504,0.018500,0.087700,0.003200,0.008800,2.2967,2.3242,0.002300,0.013400,0.050100,2.2529,0.4111,0.2442,0.018400,0.008600,0,0.2920,0.027600,0.000500,0.002000,7.5560,7.7954,0.004900,0.002300,0.009600,0.031700,0.068300,0.7148,0.3906,0.002800,0.031500,0.001700,0.003100,0.1619,0.018200,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1897,0,25,0,0,0.6066,0.7963,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7906,5602.6328,5505.9688,6215.8164,0,11108.6016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,7.5500,0,0,0,0,0,0,0,0,0
,6.7348,0.068400,0.2761,0.013900,0.1141,0.017700,0.074500,0.002400,0.008600,2.3593,2.3816,0.001500,0.007500,0.044300,2.9416,0.4422,0.2222,0.018400,0.010900,3.0661,0.5128,0.025500,0.000800,0.003100,0.021400,1.3339,0.002100,0.001000,0.004000,0.021000,0.056700,1.0565,0.3197,0.002100,0.025400,0.002100,0.002000,0.1415,0.013300,0.000200,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,16,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.2319,0,36.5000,0,0,0.9658,1.1977,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5000,5601.8438,5505.9688,6215.8164,0,11107.8125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1873,291,0,0.2334,0,0,0,0,0,0,0,0,0,0
,0.1822,0.082400,0.1054,0.016000,0.1166,0.019400,0.098700,0.003400,0.010500,2.4779,2.5090,0.002000,0.009900,0.049800,1.0321,0.2850,0.2171,0.017900,0.006200,0,0.3771,0.030900,0.000900,0.002700,0.006600,0.2872,0.001500,0.000700,0.002500,0.018700,0.061600,0.6038,0.1294,0.002400,0.027500,0.001600,0.001800,0.1636,0.019900,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1477,0,15.5000,0,0,0.5356,0.6833,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8123,5602.3047,5505.9688,6215.8164,0,11108.2734,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.3920,0.082200,0.2800,0.015800,0.1387,0.022400,0.089800,0.003300,0.009600,2.1032,2.1311,0.002200,0.009500,0.047100,2.0899,0.3359,0.2034,0.015900,0.006700,1.0955,0.4167,0.027100,0.000900,0.002900,0.007600,0.2894,0.002600,0.001700,0.004300,0.032200,0.065100,0.7828,0.3334,0.002200,0.028200,0.001600,0.002400,0.1446,0.018200,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1876,0,28.5000,0,0,0.6799,0.8675,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9286,5601.3711,5505.9688,6215.8164,0,11107.3398,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
