EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,5.1091,0.069900,0.1726,0.014600,0.1027,0.017100,0.068900,0,0.002200,0.007100,1.7993,1.8213,0.001800,0.008500,0.041200,1.4084,0.2551,0.2459,0.014600,0.004800,0,3.5027,0.3035,0.016500,0.000800,0.002600,0.004300,0.2041,0.001800,0.000800,0.002300,0.018100,0.055800,0.5330,0.3030,0.001700,0.022300,0.001500,0.001900,0.1095,0.011700,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,26,0,26,0,0,2,8,0,0,0,0,0,0,0,0.1270,0,27,0,0,0.4730,0.6000,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0103,4806.6211,5527.8320,6243.5820,0,10334.4531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1622,0.073900,0.1254,0.015600,0.1203,0.016000,0.1191,0.074100,0.002400,0.007400,1.6824,1.7033,0.001800,0.006700,0.035800,0.4345,0.2870,0.2536,0.014200,0.003800,0,0.026600,0.2634,0.014400,0.000500,0.002300,6.4407,6.6540,0.001800,0.000900,0.004400,0.021600,0.065400,0.4771,0.1815,0.002000,0.027000,0.001300,0.002000,0.1137,0.013200,0.000500,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1168,0,20.5000,0,0,0.4576,0.5744,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4322,4806.4961,5527.8320,6243.5820,0,10334.3281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,6.4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9148,0.074100,0.1935,0.013100,0.1394,0.016800,0.062800,0,0.002000,0.006500,1.8028,1.8229,0.001600,0.006600,0.039400,2.4539,0.2772,0.2445,0.014800,0.004600,0,2.4498,0.3370,0.019300,0.000700,0.076100,0.004600,0.2084,0.001600,0.000800,0.001900,0.017500,0.064200,0.5648,0.3385,0.001900,0.031900,0.001500,0.002200,0.1413,0.013500,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,4,4,0,0,26,0,26,1,0,1,8,0,0,0,0,0,0,0,0.1473,0,26,0,0,0.4752,0.6225,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9010,4802.1328,5527.8320,6243.5820,0,10329.9648,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,2036,364,0,0.2154,0,0,0,0,0,0,0,0,0,0,0,0
,0.1562,0.067800,0.1049,0.013800,0.091100,0.014400,0.1097,0.071900,0.002800,0.007600,1.9395,1.9617,0.001800,0.009100,0.042800,0.4514,0.2805,0.2468,0.015200,0.004000,0,0,0.2713,0.013900,0.000500,0.002300,0.004300,0.1999,0.002000,0.000900,0.002200,0.014400,0.049700,0.4550,0.1144,0.002100,0.021100,0.001300,0.001700,0.1009,0.012700,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1117,0,22.5000,0,0,0.4310,0.5427,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1737,4802.1328,5527.8320,6243.5820,0,10329.9648,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3441,0.065500,0.096600,0.012100,0.095900,0.014600,0.072100,0,0.001700,0.006600,1.7263,1.7455,0.001800,0.007700,0.041500,0.5394,0.5042,0.3539,0.016900,0.005300,0,4.1795,0.3345,0.015100,0.000800,0.002900,0.004500,0.2170,0.002600,0.000800,0.002500,0.023400,0.052100,0.6486,0.1182,0.002000,0.023000,0.001300,0.001900,0.1034,0.012300,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1542,0,28,0,0,0.5725,0.7267,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6829,4802.6211,5527.8320,6243.5820,0,10330.4531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2236,0.066300,0.1462,0.013700,0.094100,0.014800,0.064800,0,0.002400,0.006800,1.8110,1.8325,0.001800,0.008000,0.044900,1.4476,0.2854,0.2644,0.014400,0.008300,0,0,0.4038,0.017900,0.000700,0.002500,0.004100,0.2005,0.002000,0.000700,0.002000,0.014900,0.046600,0.4171,0.2677,0.001400,0.019300,0.001300,0.001700,0.1024,0.013300,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,4,4,0,0,26,0,26,0,0,1,8,0,0,0,0,0,0,0,0.1014,0,21.5000,0,0,0.3618,0.4632,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5353,4802.6211,5527.8320,6243.5820,0,10330.4531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,2140,364,0,0.1604,0,0,0,0,0,0,0,0,0,0,0,0
,5.1926,0.064700,0.1515,0.012800,0.094200,0.014600,0.070700,0,0.002600,0.007200,1.6721,1.6936,0.001500,0.007100,0.038100,1.0242,0.3044,0.2487,0.015100,0.004700,0,3.6498,0.3087,0.015700,0.001000,0.002600,0.004300,0.2072,0.002000,0.000800,0.002700,0.018900,0.049900,0.4668,0.2928,0.001800,0.021700,0.001400,0.001800,0.1019,0.011500,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,26,0,26,0,0,2,8,0,0,0,0,0,0,0,0.1135,0,23,0,0,0.4060,0.5195,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1533,4802.4961,5527.8320,6243.5820,0,10330.3281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1686,0.067400,0.081600,0.013200,0.1202,0.016800,0.1050,0.066400,0.002200,0.006400,1.7966,1.8165,0.001700,0.007000,0.040400,0.9083,0.2793,0.2522,0.014500,0.004400,0,0,0.4034,0.017200,0.000700,0.002600,6.5338,6.7756,0.001900,0.000900,0.004400,0.022200,0.052100,0.5547,0.1280,0.001500,0.023700,0.001300,0.002000,0.1167,0.013900,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1360,0,25.5000,0,0,0.4818,0.6178,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4469,4802.4727,5527.8320,6243.5820,0,10330.3047,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,6.5281,0,1822,292,0,0.1680,0,0,0,0,0,0,0,0,0,0,0,0
,4.9881,0.066200,0.3436,0.012500,0.1005,0.016200,0.065900,0,0.002200,0.007200,1.8457,1.8672,0.001400,0.007500,0.041000,2.0093,0.2668,0.2419,0.014100,0.004700,0,2.5464,0.3523,0.016600,0.000700,0.073400,0.005700,0.2208,0.002000,0.001000,0.003200,0.019300,0.055000,1.2349,0.4175,0.005300,0.023500,0.001300,0.001800,0.1046,0.012600,0.000200,0,0,0,0,0,64,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,5,5,0,68,34,0,26,1,0,1,10,0,0,0,0,0,0,0,0.2702,0,27.5000,1.9004,0,1.2998,1.5700,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0007,4802.5742,5527.8320,6243.5820,0,10330.4062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
,0.1514,0.068100,0.1163,0.013400,0.1036,0.016100,0.1069,0.058900,0.002500,0.007500,1.9229,1.9448,0.001700,0.007100,0.039400,0.8435,0.2591,0.2861,0.015500,0.004600,0,0,0.2986,0.015800,0.000700,0.003000,0.004900,1.0839,0.001900,0.000700,0.002800,0.017300,0.052500,0.7704,0.1179,0.001600,0.021600,0.001600,0.001500,0.1261,0.012900,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,5,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1497,0,35.5000,0,0,0.7150,0.8647,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1940,4802.5352,5527.8320,6243.5820,0,10330.3672,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.3250,0.067400,0.1697,0.011200,0.096400,0.015900,0.083300,0,0.002600,0.008000,1.6953,1.7210,0.001500,0.008000,0.037600,0.9853,0.3261,0.2405,0.016000,0.004700,0,2.7360,0.2903,0.015400,0.001100,0.002500,0.004100,0.2018,0.002400,0.000800,0.002200,0.016900,0.1196,0.5839,0.3387,0.001800,0.021700,0.001300,0.001600,0.1128,0.012700,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,4,4,0,2,28,0,26,1,0,2,8,0,0,0,0,0,0,0,0.1357,0,26,0,0,0.5125,0.6482,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6252,4802.7031,5527.8320,6243.5820,0,10330.5352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1834,0.069100,0.087900,0.010300,0.089300,0.013800,0.071500,0,0.002500,0.007500,1.3802,1.4014,0.001200,0.006700,0.039800,0.8070,0.2714,0.2433,0.014500,0.004400,0,0,0.3396,0.019100,0.000700,0.002500,0.004000,0.1887,0.002100,0.001000,0.002200,0.015300,0.050500,0.5660,0.1143,0.001500,0.019700,0.001400,0.001400,0.1101,0.013600,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1244,0,26.5000,0,0,0.5106,0.6350,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3019,4802.6445,5527.8320,6243.5820,0,10330.4766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,3490,489,0,0.2027,0,0,0,0,0,0,0,0,0,0,0,0
,5.8125,0.066300,0.2415,0.012800,0.1168,0.015700,0.083900,0,0.002200,0.007800,1.6301,1.6522,0.002000,0.007200,0.040700,1.0410,0.2860,0.2472,0.015400,0.005500,0,4.2252,0.3036,0.017600,0.000700,0.002200,0.007100,0.2914,0.003000,0.001200,0.003000,0.023900,0.1555,0.6281,0.2720,0.001500,0.021900,0.001500,0.001700,0.1100,0.014900,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,4,4,0,0,26,0,26,1,0,2,8,0,0,0,0,0,0,0,0.1688,0,25,0,0,0.5816,0.7504,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1218,4802.5859,5527.8320,6243.5820,0,10330.4180,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1605,0.065000,0.068800,0.012700,0.1228,0.016300,0.1081,0.068000,0.002500,0.007300,1.6172,1.6387,0.001700,0.006700,0.039900,0.8069,0.2726,0.2384,0.014500,0.003800,0,0,0.2958,0.016500,0.000600,0.002500,6.6026,6.8030,0.002000,0.001300,0.005100,0.021600,0.050700,0.4628,0.1079,0.001500,0.022300,0.001200,0.001800,0.1123,0.014900,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1302,0,22,0,0,0.3833,0.5135,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5437,4802.4805,5527.8320,6243.5820,0,10330.3125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,6.5975,0,1625,266,0,0.1583,0,0,0,0,0,0,0,0,0,0,0,0
,3.9693,0.066200,0.1779,0.009200,0.091900,0.015100,0.078500,0,0.002200,0.006700,1.5758,1.5954,0.001800,0.007500,0.039500,2.0079,0.2669,0.2606,0.015300,0.005300,0,1.4886,0.2895,0.017200,0.000700,0.068300,0.005200,0.2173,0.002400,0.001300,0.002300,0.017600,0.047700,0.4995,0.2951,0.001400,0.020800,0.001400,0.001700,0.1181,0.011400,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,26,0,26,1,0,2,8,0,0,0,0,0,0,0,0.1182,0,28,0,0,0.4298,0.5480,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8427,4802.5156,5527.8320,6243.5820,0,10330.3477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1507,0.063900,0.060200,0.010100,0.086100,0.014000,0.089900,0.075600,0.002000,0.006700,1.5264,1.5455,0.002000,0.007700,0.036400,0.4297,0.2660,0.2562,0.014800,0.004000,0,0,0.2595,0.012400,0.000500,0.002100,0.004900,0.1803,0.001800,0.000900,0.001800,0.013800,0.045500,0.3867,0.098200,0.001400,0.019500,0.001300,0.001700,0.1202,0.015700,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.093393,0,19,0,0,0.3376,0.4310,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0300,4802.5156,5527.8320,6243.5820,0,10330.3477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1064,0.090400,0.1612,0.011000,0.097200,0.016200,0.079000,0,0.002300,0.007500,1.6169,1.6387,0.001400,0.006300,0.041000,1.4026,0.2719,0.3164,0.016700,0.005300,0,3.5810,0.2771,0.015800,0.000800,0.001900,0.004500,0.1901,0.001500,0.000800,0.002000,0.016800,0.051400,0.5679,0.2922,0.001600,0.021100,0.001200,0.001500,0.1040,0.013000,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,26,0,26,0,0,2,8,0,0,0,0,0,0,0,0.1289,0,26,0,0,0.4987,0.6276,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3658,4802.3555,5527.8320,6243.5820,0,10330.1875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,2339,390,0,0.2059,0,0,0,0,0,0,0,0,0,0,0,0
,0.1456,0.066000,0.1234,0.010100,0.091200,0.014700,0.066100,0,0.002400,0.006400,1.3415,1.3618,0.001400,0.007700,0.041000,0.4172,0.2417,0.3022,0.016000,0.004200,0,0,0.2480,0.012900,0.000600,0.002200,0.004100,0.1920,0.001800,0.000900,0.002200,0.014600,0.062900,0.6224,0.1334,0.002200,0.027200,0.001500,0.001500,0.1598,0.013000,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1341,0,19.5000,0,0,0.5826,0.7167,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4404,4802.3086,5527.8320,6243.5820,0,10330.1406,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2586,0.069700,0.1586,0.013800,0.1168,0.016400,0.089500,0,0.002500,0.008200,2.1567,2.1829,0.002100,0.009300,0.044300,1.4311,0.3504,0.2388,0.015800,0.005600,0,3.6394,0.2522,0.015400,0.000700,0.002000,0.005200,0.1919,0.002100,0.000800,0.002200,0.016300,0.047700,0.4658,0.2758,0.001400,0.021300,0.001500,0.001800,0.1084,0.014400,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,26,0,26,0,0,2,8,0,0,0,0,0,0,0,0.1181,0,23.5000,0,0,0.4025,0.5206,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3584,4802.0781,5527.8320,6243.5820,0,10329.9102,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.3503,0.066400,0.1484,0.011000,0.1193,0.016200,0.1507,0.071800,0.002500,0.007200,1.7640,1.7856,0.001500,0.008000,0.037700,0.4466,0.2786,0.3761,0.014800,0.004700,0,0,0.2935,0.019700,0.000900,0.003000,6.8060,7.0444,0.001800,0.001100,0.005000,0.020500,0.052700,0.7066,0.1083,0.001500,0.024700,0.001400,0.002000,0.1111,0.013600,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1830,0,31.5000,0,0,0.6508,0.8338,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4028,4801.9531,5527.8320,6243.5820,0,10329.7852,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,6.8009,0,1939,364,0,0.1802,0,0,0,0,0,0,0,0,0,0,0,0
,4.4228,0.066100,0.1980,0.010600,0.096200,0.014800,0.069000,0,0.002100,0.006100,1.2578,1.2767,0.001400,0.007000,0.036400,2.8783,0.2804,0.2427,0.014300,0.006700,0,1.4114,0.2894,0.017100,0.000600,0.073000,0.004600,0.2109,0.002200,0.000800,0.002600,0.017900,0.052200,0.3810,0.3943,0.001600,0.022900,0.001400,0.001500,0.1062,0.013200,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,26,0,26,1,0,2,8,0,0,0,0,0,0,0,0.099510,0,19,0,0,0.3162,0.4157,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5996,4801.9531,5527.8320,6243.5820,0,10329.7852,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
