EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgeConnectionBootstrap,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Pathfinding,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,Exclusive/GameThread/EventWait
,0.9636,0.075000,0.015500,0.1037,0.020300,0.095500,0.002500,0.007200,0.003500,0.027300,0.001700,0.006100,0.037000,0.5899,0.2921,0.9307,0.016300,0.003700,0.1301,0.4139,0.043900,0.001000,0.002300,0.004900,0.1224,0.001400,0.000700,0.002400,0.016600,0.1122,0.5481,0.1147,0.001500,0.029000,0.001300,0.002400,0.045400,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,3,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1305,0,29,0,0,0.4129,0.5434,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012500,0.000300,0,16.3964,4630.5820,5467.3242,6226.9062,0,10097.9062,0,0,428,325,0,0.065700,0,0,0,0,0,0,0,0,0,0
,0.1170,0.069300,0.015100,0.1132,0.014300,0.087500,0.002200,0.006800,0.003700,0.026000,0.001700,0.006000,0.034400,0.4108,0.3413,1.0579,0.016000,0.005200,0,0.3867,0.019200,0.000800,0.002600,2.2480,2.3634,0.001400,0.000900,0.003800,0.020300,0.1096,0.5588,0.098600,0.001100,0.024200,0.001300,0.001600,0.053600,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,50,2,99,0,9,1,1,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1509,0,24,0,0,0.4027,0.5536,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015200,0.000100,0,18.6102,4628.9688,5467.3242,6226.9062,0,10096.2930,0,0,0,0,0,0,2.2424,0,0,0,0,0,0,0,0,0
,1.7041,0.061600,0.008600,0.076700,0.012500,0.068200,0.001900,0.005600,0.003100,0.020600,0.000800,0.003600,0.027200,1.2816,0.2577,0.8465,0.010200,0.005000,0,0.3120,0.018200,0.000600,0.051300,0.004600,0.097200,0.001000,0.000800,0.002000,0.013500,0.042900,0.6015,0.5211,0.001800,0.018700,0.001200,0.001600,0.053300,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,12,12,0,4,44,0,32,1,0,2,24,0,0,0,0,0,0,0,0.1163,0,25,0,0,0.4815,0.5978,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014100,0.000200,0,15.3392,4631.3438,5467.3242,6226.9062,0,10098.6680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1166,0.064000,0.010700,0.086700,0.011500,0.075900,0.002200,0.005500,0.003500,0.021800,0.001400,0.005200,0.028300,0.3126,0.2299,0.8662,0.013400,0.002900,0,0.2884,0.015300,0.000600,0.002000,0.004500,0.5010,0.001300,0.000700,0.001900,0.014600,0.1226,0.5956,0.091900,0.001200,0.019700,0.001300,0.001500,0.063200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,18,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1325,0,34.5000,0,0,0.4582,0.5907,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011300,0.000100,0,16.1143,4631.9766,5467.3242,6226.9062,0,10099.3008,0,0,474,323,0,0.1175,0,0,0,0,0,0,0,0,0,0
,1.5910,0.055500,0.008900,0.074200,0.010000,0.1177,0.002300,0.006400,0.003900,0.027000,0.001400,0.007400,0.026800,0.3258,0.1918,0.9949,0.018300,0.004400,0.3110,0.2064,0.019400,0.000700,0.001800,0.004200,0.093800,0.001000,0.000800,0.002200,0.013600,0.040500,0.5361,0.1155,0.001000,0.017700,0.000900,0.001000,0.049800,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1284,0,21.5000,0,0,0.4038,0.5322,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034800,0.000300,0,15.8583,4627.2305,5467.3242,6226.9062,0,10094.5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1263,0.065900,0.013400,0.096200,0.013900,0.086700,0.002100,0.005700,0.003600,0.022300,0.001200,0.005000,0.033800,0.6001,0.2294,0.8568,0.014700,0.003100,0.045300,0.4555,0.026900,0.000900,0.002800,0.005300,0.1435,0.002500,0.000900,0.003400,0.021700,0.052000,0.5590,0.1057,0.001600,0.021300,0.001300,0.001800,0.053800,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1569,0,23.5000,0,0,0.3964,0.5533,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014800,0.000200,0,17.8552,4628.5586,5467.3242,6226.9062,0,10095.8828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.5095,0.063900,0.012400,0.085500,0.014000,0.065700,0.002000,0.005400,0.003300,0.022200,0.001000,0.004200,0.030000,0.3430,0.2223,0.8600,0.013500,0.003000,0.3334,0.2699,0.018000,0.000500,0.002300,0.003600,0.1042,0.001300,0.000700,0.001900,0.016800,0.048400,0.5337,0.1142,0.001400,0.019600,0.001200,0.001500,0.054800,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1494,0,28,0,0,0.3795,0.5289,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012200,0.000100,0,15.9264,4630.9258,5467.3242,6226.9062,0,10098.2500,0,0,430,323,0,0.082000,0,0,0,0,0,0,0,0,0,0
,0.1120,0.072000,0.013800,0.1243,0.017600,0.077800,0.002700,0.006500,0.003500,0.024600,0.001200,0.005100,0.033300,0.3461,0.2481,0.9574,0.014200,0.003500,0,0.3785,0.020300,0.000700,0.002200,2.7436,2.8704,0.002200,0.000800,0.005200,0.025500,0.061500,0.5928,0.1493,0.002000,0.030600,0.001600,0.002200,0.060100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1824,0,24.5000,0,0,0.4052,0.5876,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015200,0.000100,0,19.5115,4631.2266,5467.3242,6226.9062,0,10098.5508,0,0,0,0,0,0,2.7381,0,0,0,0,0,0,0,0,0
,1.5718,0.071500,0.013500,0.089000,0.014600,0.066400,0.001900,0.005900,0.003300,0.022900,0.001300,0.004600,0.031900,1.3696,0.2411,1.0555,0.019000,0.004600,0,0.2714,0.020900,0.000800,0.064000,0.005100,0.1140,0.001800,0.000800,0.002500,0.015200,0.050100,0.6574,0.5275,0.001700,0.023400,0.001400,0.001600,0.065900,0,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,12,12,0,4,86,0,32,1,0,1,24,0,0,0,0,0,0,0,0.1295,0,25.5000,0,0,0.5234,0.6529,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017200,0.000100,0,15.4593,4626.1016,5467.3242,6226.9062,0,10093.4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1177,0.073400,0.013100,0.096000,0.015900,0.086600,0.002400,0.006600,0.003900,0.026800,0.001500,0.005700,0.036500,0.3509,0.2497,0.9853,0.018000,0.004200,0,0.3637,0.020800,0.000700,0.002700,0.004800,0.1271,0.001200,0.000700,0.002500,0.015900,0.069400,0.5418,0.1654,0.002000,0.030200,0.001700,0.002100,0.082300,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1427,0,21.5000,0,0,0.3932,0.5359,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015200,0.000200,0,14.9785,4631.3984,5467.3242,6226.9062,0,10098.7227,0,0,474,323,0,0.067300,0,0,0,0,0,0,0,0,0,0
,1.5138,0.078100,0.009700,0.086900,0.013900,0.073900,0.001900,0.006400,0.004100,0.024100,0.001400,0.005300,0.034100,0.3264,0.2690,0.8116,0.011200,0.002800,0.3069,0.2910,0.014900,0.000400,0.001600,0.004300,0.1106,0.001600,0.000800,0.001800,0.013800,0.043900,0.5205,0.090700,0.001000,0.020800,0.001800,0.001800,0.053900,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1264,0,30.5000,0,0,0.3897,0.5161,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013500,0.000100,0,16.0209,4631.2266,5467.3242,6226.9062,0,10098.5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1265,0.070200,0.008400,0.1071,0.013900,0.065300,0.001900,0.005900,0.003600,0.022200,0.001200,0.004500,0.027000,0.4971,0.3408,1.2055,0.021200,0.003700,0,0.2943,0.016300,0.000600,0.001800,0.004400,0.1106,0.001300,0.000800,0.002400,0.014300,0.052000,0.4120,0.1099,0.002000,0.026200,0.001400,0.001700,0.064300,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1082,0,18,0,0,0.2990,0.4072,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017000,0.000200,0,17.3759,4626.5703,5467.3242,6226.9062,0,10093.8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.5479,0.069100,0.012600,0.088800,0.014500,0.072000,0.002400,0.006500,0.003400,0.023900,0.001200,0.004800,0.030500,0.3467,0.2186,0.9083,0.017400,0.003200,0.2990,0.3180,0.019800,0.000700,0.002300,0.004800,0.1192,0.001300,0.000800,0.002300,0.017500,0.047700,0.4053,0.1179,0.001600,0.022400,0.001300,0.001600,0.056300,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1125,0,23.5000,0,0,0.2884,0.4009,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014500,0.000200,0,16.4015,4629.9531,5467.3242,6226.9062,0,10097.2773,0,0,428,323,0,0.084000,0,0,0,0,0,0,0,0,0,0
,0.1220,0.066700,0.009900,0.1054,0.015800,0.057400,0.002800,0.005200,0.003100,0.021800,0.000700,0.004000,0.028900,0.4605,0.2040,0.8054,0.011100,0.002100,0.095900,0.3226,0.017900,0.000400,0.001700,2.0415,2.1640,0.002100,0.001200,0.003900,0.025800,0.051500,0.4441,0.1004,0.002000,0.025700,0.001500,0.001800,0.055100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1368,0,23,0,0,0.3022,0.4390,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012600,0.000100,0,18.5583,4631.7773,5467.3242,6226.9062,0,10099.1016,0,0,0,0,0,0,2.0368,0,0,0,0,0,0,0,0,0
,1.4856,0.065300,0.010600,0.080000,0.013600,0.067300,0.001600,0.005200,0.002900,0.019600,0.001000,0.003800,0.027800,1.3544,0.3544,0.8954,0.016000,0.004700,0,0.3684,0.020300,0.000600,0.050600,0.004800,0.1050,0.001600,0.000800,0.002400,0.015200,0.047700,0.7699,0.5409,0.004300,0.020500,0.001200,0.001500,0.049200,0,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,12,12,0,72,58,0,32,1,0,2,24,0,0,0,0,0,0,0,0.1539,0,28,0,0,0.6110,0.7649,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028300,0.000100,0,16.8955,4631.4648,5467.3242,6226.9062,0,10098.7891,0,0,446,229,0,0.064400,0,0,2,2,0,0,0,0,0,0
,0.1077,0.063200,0.011200,0.078600,0.011300,0.074500,0.001800,0.005500,0.002800,0.019800,0.001300,0.003700,0.027600,0.5416,0.2368,0.8776,0.014800,0.004400,0,0.3803,0.028000,0.000500,0.002600,0.004400,0.1136,0.001500,0.000700,0.002300,0.014800,0.1197,0.6118,0.1125,0.001600,0.021100,0.001200,0.001400,0.043100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1290,0,26.5000,0,0,0.4783,0.6073,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011600,0.000200,0,15.6551,4626.8398,5467.3242,6226.9062,0,10094.1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.6339,0.064500,0.013200,0.087500,0.012700,0.090800,0.001900,0.006000,0.003700,0.022800,0.001300,0.005200,0.031300,0.3743,0.2598,0.9300,0.019800,0.005200,0.2916,0.2793,0.021500,0.001300,0.003300,0.003700,0.1059,0.001200,0.000700,0.001900,0.014500,0.050300,0.7191,0.1478,0.002100,0.020700,0.001200,0.001400,0.053200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,5,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1620,0,27,0,0,0.5520,0.7140,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013500,0.000300,0,17.4082,4627.5898,5467.3867,6226.9062,0,10094.9766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1125,0.065300,0.008100,0.085100,0.010400,0.050300,0.001900,0.006000,0.002900,0.020200,0.000900,0.004000,0.028800,0.3532,0.3716,0.9733,0.019200,0.003500,0,0.3794,0.044900,0.000300,0.001900,0.005300,0.1229,0.001900,0.000900,0.002000,0.016600,0.048300,0.5837,0.093600,0.001100,0.025500,0.001600,0.001100,0.061200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,50,2,98,0,8,1,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1653,0,23.5000,0,0,0.4135,0.5788,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016000,0.000200,0,15.8174,4631.5273,5467.3867,6226.9062,0,10098.9141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.8911,0.068800,0.014400,0.1056,0.015100,0.078500,0.002400,0.006900,0.003700,0.026500,0.001500,0.005100,0.033900,0.6407,0.2557,1.3061,0.014500,0.004000,0.1631,0.3376,0.034000,0.001200,0.002900,0.006700,0.6563,0.002000,0.001000,0.003900,0.023100,0.1150,0.6237,0.1164,0.001400,0.023900,0.001200,0.001400,0.063200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,18,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1527,0,33.5000,0,0,0.4664,0.6191,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012400,0,0,18.9685,4631.5273,5467.3867,6226.9062,0,10098.9141,0,0,454,419,0,0.071200,0,0,0,0,0,0,0,0,0,0
,0.1280,0.066600,0.014600,0.1141,0.016500,0.078800,0.002300,0.006400,0.003300,0.023000,0.001100,0.004600,0.032900,0.3368,0.2285,0.8571,0.015000,0.002800,0,0.4500,0.019000,0.000700,0.002200,2.0378,2.1547,0.001700,0.000600,0.004100,0.020300,0.1268,0.4361,0.1055,0.001600,0.022200,0.001300,0.001600,0.049000,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,98,0,7,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1656,0,17.5000,0,0,0.2644,0.4300,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012300,0.000100,0,16.7509,4631.4648,5467.3867,6226.9062,0,10098.8516,0,0,0,0,0,0,2.0328,0,0,0,0,0,0,0,0,0
,1.4356,0.090600,0.013300,0.095400,0.016500,0.079800,0.002500,0.005700,0.003500,0.022500,0.001500,0.004800,0.030400,1.5136,0.2619,0.9248,0.057300,0.005200,0,0.3160,0.034400,0.000900,0.055000,0.005300,0.1241,0.001400,0.000900,0.002200,0.015600,0.068400,0.8448,0.5771,0.002400,0.030800,0.001500,0.002300,0.064000,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,12,12,0,4,122,0,32,1,0,2,24,0,0,0,0,0,0,0,0.1469,0,27.5000,0,0,0.6925,0.8394,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014200,0.000100,0,17.3181,4632.1211,5467.3867,6226.9062,0,10099.5078,0,0,369,225,0,0.075800,0,0,0,0,0,0,0,0,0,0
,0.1164,0.062900,0.013200,0.082100,0.013000,0.078500,0.002100,0.006000,0.003200,0.023300,0.001200,0.004600,0.029900,0.3526,0.2649,1.0276,0.013800,0.003800,0,0.4338,0.021200,0.000700,0.002400,0.004300,0.097400,0.001400,0.000700,0.002000,0.013800,0.045500,0.4333,0.1113,0.001500,0.019500,0.001200,0.001100,0.043800,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1139,0,22,0,0,0.3158,0.4297,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011200,0.000100,0,15.3506,4633.1289,5467.3867,6226.9062,0,10100.5156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.9148,0.074000,0.016600,0.096200,0.014200,0.091000,0.002400,0.006600,0.004200,0.025800,0.001300,0.005500,0.034900,0.5525,0.2705,0.9345,0.016400,0.003700,0,0.3022,0.021900,0.000900,0.002800,0.005600,0.1159,0.001400,0.000800,0.002300,0.016200,0.048900,0.4817,0.1102,0.001500,0.021000,0.001400,0.002100,0.050200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1252,0,26.5000,0,0,0.3518,0.4770,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013800,0.000100,0,17.1951,4631.5391,5467.3867,6226.9062,0,10098.9258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
