EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,5.0593,0.094700,0.069000,0.020000,0.1335,0.017700,0.038500,0,0.002400,0.009500,1.4450,1.4693,0.001900,0.007100,0.042400,0.4639,0.3103,0.2570,0.012700,0.003600,4.3075,0.3910,0.016500,0.000800,0.003100,7.8328,6.9378,0.002200,0.001000,0.005700,0.025000,0.054800,0.4958,0,0.001700,0.027400,0.001400,0.001500,0.1366,0.021000,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1389,0,24.5000,0,0,0.4174,0.5563,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7174,5378.1406,5524.6289,6228.8672,0,10902.7695,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2129,364,0,0.2060,1.1415,6.4881,0,0,0,0,0,0,0,0,0
,0.1627,0.055200,0.2002,0.014000,0.092200,0.015500,0.1369,0.095400,0.002200,0.008800,1.9699,1.9948,0.001500,0.007900,0.041300,3.1272,0.3084,0.3247,0.024000,0.010100,0,0.3126,0.015100,0.000500,0.001900,0.6032,0.6697,0.002000,0.000900,0.002600,0.018500,0.042500,0.5217,0.4148,0.001100,0.020900,0.001400,0.001200,0.1070,0.014300,0.000400,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,27,0,27,0,0,2,8,0,0,0,0,0,0,0,0.1410,0,26,0,0,0.4325,0.5735,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9657,5373.5195,5524.6289,6228.8672,0,10898.1484,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0.1252,0,0,0,0,0,0,0,0,0,0
,5.8047,0.076500,0.2120,0.013800,0.1064,0.016500,0.1082,0.074400,0.002200,0.007700,1.4849,1.5054,0.001800,0.006900,0.037900,1.2021,0.4019,0.2569,0.017000,0.005700,4.2090,0.4003,0.022200,0.001000,0.079300,0.3484,0.5297,0.001700,0.001000,0.002600,0.016600,0.056600,1.0659,0.1405,0.004900,0.024000,0.001300,0.001700,0.1526,0.018100,0.000200,0,0,0,0,0,64,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,1,1,0,78,15,0,1,1,0,1,2,0,0,0,0,0,0,0,0.2130,0,25.5000,0,0,1.0128,1.2258,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8657,5373.2969,5524.6289,6228.8672,0,10897.9258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0.2228,0,0,0,2,0,0,0,0,0,0
,0.1565,0.076800,0.1938,0.016200,0.1151,0.019000,0.084200,0,0.003100,0.007900,1.8153,1.8391,0.001600,0.006600,0.039200,1.8350,0.2697,0.2484,0.015700,0.007100,0,0.4288,0.020400,0.000800,0.003200,0.3100,0.5836,0.002500,0.001200,0.004600,0.023400,0.055700,0.7283,0.3232,0.001700,0.022100,0.001300,0.001700,0.1208,0.013500,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,4,4,0,5,27,0,26,0,0,2,8,0,0,0,0,0,0,0,0.1706,0,28,0,0,0.6372,0.8078,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2515,5375.3555,5524.6289,6228.8672,0,10899.9844,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,3045,391,0,0.2543,0.1064,0,0,0,0,0,0,0,0,0,0
,4.6702,0.075700,0.1300,0.011900,0.097700,0.015500,0.063400,0,0.002100,0.007400,1.5975,1.6188,0.001800,0.008800,0.058100,0.4885,0.3368,0.4089,0.046700,0.004900,3.6860,0.4004,0.019400,0.000800,0.002500,0.2298,0.4316,0.001800,0.000700,0.003000,0.017500,0.1274,0.6103,0.1349,0.001700,0.021400,0.001200,0.001300,0.1197,0.013200,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,1,1,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1451,0,28,0,0,0.5749,0.7200,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9809,5372.6602,5524.6289,6228.8672,0,10897.2891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1834,0.086400,0.2040,0.021400,0.1909,0.022000,0.1023,0,0.002800,0.008500,2.3970,2.4234,0.001300,0.008100,0.042700,1.9726,0.2893,0.5512,0.018000,0.008300,0,0.3787,0.021400,0.000900,0.002500,6.1868,6.4527,0.002300,0.001000,0.005400,0.023700,0.062000,0.5010,0.3905,0.002000,0.026800,0.001500,0.002400,0.1426,0.016000,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,4,4,0,0,26,0,26,0,0,1,8,0,0,0,0,0,0,0,0.1314,0,23,0,0,0.4287,0.5601,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4874,5372.6953,5524.6289,6228.8672,0,10897.3242,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,5.9442,1,0,0,0,0,0,0,0,0
,5.5125,0.068200,0.3013,0.013300,0.1172,0.017200,0.1057,0.057900,0.002200,0.006000,1.8531,1.8727,0.001400,0.008000,0.039200,2.2229,0.3824,0.4536,0.017700,0.007300,2.3863,0.3127,0.022300,0.000900,0.002500,0.3307,0.6314,0.002200,0.001000,0.004200,0.025900,0.054600,1.1731,0.4673,0.001700,0.023700,0.001200,0.001700,0.1290,0.017500,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,7,7,0,6,629,0,27,0,0,2,14,0,0,0,0,0,0,0,0.1811,0,26.5000,5.2852,0,1.3942,1.5753,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7061,5376.6875,5524.6328,6228.8672,0,10901.3203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2235,387,0,0.2164,0,0,0,0,0,0,0,0,0,0,0
,0.1602,0.090600,0.1199,0.017400,0.1387,0.022600,0.1106,0,0.003500,0.009300,1.8362,1.8666,0.001600,0.008300,0.040100,0.8793,0.2957,0.3684,0.015700,0.004200,0,0.3966,0.019800,0.000700,0.002500,0.2586,0.4461,0.001400,0.001000,0.002400,0.017000,0.056800,0.7418,0.1870,0.001700,0.027400,0.001700,0.002200,0.1237,0.014500,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,2,4,0,0,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1292,0,21.5000,2.9082,0,0.8523,0.9815,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9729,5376.4844,5524.6328,6228.8672,0,10901.1172,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0269,0.082400,0.1925,0.017000,0.1073,0.017700,0.1021,0.088000,0.002600,0.007600,1.7946,1.8165,0.001300,0.007200,0.037100,1.1141,0.2935,0.3877,0.016600,0.005900,3.1789,0.4926,0.027300,0.000700,0.066500,1.3214,1.3899,0.001500,0.000900,0.003100,0.018400,0.1217,0.5370,0.3144,0.001400,0.024500,0.002000,0.002100,0.1199,0.017000,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,4,4,0,0,27,0,27,1,0,2,8,0,0,0,0,0,0,0,0.1234,0,25,0,0,0.4620,0.5854,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8982,5374.6133,5524.6328,6228.8672,0,10899.2461,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0.1413,0,0,0,0,0,0,0,0,0,0
,0.2100,0.066800,0.069000,0.010000,0.1087,0.015800,0.034000,0,0.002900,0.009600,1.4715,1.4957,0.001500,0.006700,0.057200,0.8252,0.2854,0.4067,0.011700,0.004000,0,0.3292,0.017500,0.000700,0.002100,1.3969,0.2958,0.001500,0.000800,0.003100,0.018700,0.1085,0.4545,0.089900,0.001600,0.021200,0.001300,0.001400,0.1100,0.014000,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,49,3,98,0,7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.1140,0,23.5000,0,0,0.3926,0.5066,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1931,5372.1484,5524.6328,6228.8672,0,10896.7812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6926,368,0,0.3462,1.3103,0,0,0,0,0,0,0,0,0,0
,5.1868,0.066200,0.2274,0.016200,0.098100,0.015500,0.089400,0,0.002800,0.007400,1.7677,1.7907,0.001700,0.008300,0.039100,1.0390,0.2890,0.4078,0.016600,0.005600,3.4338,0.4121,0.028000,0.000800,0.002200,0.2705,0.3774,0.001100,0.000600,0.002600,0.019800,0.048400,0.7899,0.3114,0.001500,0.022500,0.001400,0.001400,0.3736,0.012600,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,4,4,0,4,26,0,26,0,0,2,8,0,0,0,0,0,0,0,0.2084,0,28.5000,0,0,0.6717,0.8801,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8315,5375.9023,5524.6328,6228.8672,0,10900.5352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0.1207,0,0,0,0,0,0,0,0,0,0
,0.1988,0.071900,0.086000,0.014800,0.1641,0.015800,0.073800,0,0.002900,0.008700,1.8021,1.8274,0.001800,0.009700,0.039800,0.8929,0.3199,0.3931,0.015800,0.003800,0,0.3472,0.022400,0.000600,0.002800,8.8286,8.9818,0.002100,0.001500,0.005600,0.025600,0.058400,0.5841,0.096500,0.001900,0.030600,0.001600,0.002000,0.1722,0.016600,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1547,0,19.5000,0,0,0.4972,0.6519,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6905,5372.4883,5524.6328,6228.8672,0,10897.1211,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0.065200,8.7325,1,0,0,0,0,0,0,0,0
,5.7924,0.1193,0.2533,0.014400,0.1064,0.015800,0.1131,0.079600,0.002600,0.008500,1.8059,1.8296,0.001500,0.006000,0.036000,2.1560,0.2762,0.4069,0.015100,0.005100,3.1359,0.3458,0.026700,0.000900,0.002300,0.004900,0.2177,0.001600,0.000800,0.002600,0.019600,0.047200,1.0575,0.4060,0.001600,0.021600,0.001200,0.001500,0.1275,0.012100,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,7,7,0,2,627,0,27,0,0,2,14,0,0,0,0,0,0,0,0.1802,0,24,5.8447,0,1.2287,1.4089,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8838,5372.4102,5524.6367,6228.8672,0,10897.0469,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1974,361,0,0.1978,0,0,0,0,0,0,0,0,0,0,0
,0.1681,0.065200,0.1454,0.014000,0.096100,0.014800,0.074800,0,0.002500,0.007400,1.7140,1.7484,0.001100,0.006800,0.039500,0.9132,0.3039,0.4942,0.019300,0.006700,0,0.3216,0.022700,0.000400,0.001900,0.004900,1.0755,0.001600,0.001000,0.001900,0.017000,0.041400,0.9576,0.1431,0.001300,0.018200,0.001200,0.001300,0.1261,0.012500,0.000300,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,2,4,0,4,400,0,0,0,0,1,5,0,0,0,0,0,0,0,0.1476,0,35.5000,2.9082,0,1.0438,1.1914,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0938,5372.0547,5524.6367,6228.8672,0,10896.6914,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5185,0.074400,0.1140,0.009200,0.1068,0.016600,0.1028,0.1006,0.002400,0.008400,1.6016,1.6235,0.001500,0.008900,0.042200,0.5166,0.2483,0.3676,0.017100,0.003700,4.6819,0.3794,0.029200,0.000600,0.091300,0.005600,0.2833,0.001900,0.001400,0.002700,0.019600,0.069100,0.6697,0.1385,0.002100,0.027100,0.001600,0.002000,0.1707,0.013700,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0.1603,0,19,0,0,0.5691,0.7294,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7873,5371.8398,5524.6367,6228.8672,0,10896.4766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1587,0.077500,0.2000,0.011600,0.1048,0.018000,0.076600,0,0.002100,0.006800,1.5167,1.5375,0.001500,0.008700,0.035700,2.1185,0.3125,0.3762,0.013700,0.008000,0,0.6641,0.027100,0.000500,0.002900,0.005600,0.2563,0.001800,0.000900,0.002600,0.018600,0.056100,0.5819,0.4176,0.001800,0.025600,0.001600,0.001900,0.1244,0.016700,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,26,0,26,0,0,2,8,0,0,0,0,0,0,0,0.1395,0,26,0,0,0.5004,0.6399,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2431,5371.7539,5524.6406,6228.8672,0,10896.3945,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,7043,369,0,0.3606,0,0,0,0,0,0,0,0,0,0,0
,6.4581,0.073900,0.1525,0.014900,0.1152,0.018700,0.079800,0,0.003100,0.008000,1.9355,1.9597,0.002300,0.009700,0.044400,0.5304,0.3411,0.4372,0.015800,0.004000,5.4500,0.4475,0.029200,0.001000,0.022100,0.005800,0.2542,0.001700,0.001000,0.002800,0.020200,0.093000,0.7670,0.1421,0.001800,0.034000,0.001800,0.002200,0.1236,0.016500,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2243,0,22.5000,0,0,0.6750,0.8993,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6516,5371.2539,5524.6406,6228.8672,0,10895.8945,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1677,0.089600,0.2979,0.016300,0.1457,0.021000,0.069200,0,0.002800,0.008500,1.8105,1.8356,0.001900,0.006900,0.040300,1.5132,0.2587,0.3723,0.015200,0.004600,0,0.3513,0.024300,0.000600,0.002800,6.3913,6.6315,0.002500,0.001300,0.005200,0.023900,0.069400,1.3594,0.4848,0.005200,0.033600,0.001700,0.001900,0.1575,0.017300,0.000200,0,0,0,0,0,64,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,5,5,0,70,34,0,26,1,0,1,10,0,0,0,0,0,0,0,0.2636,0,29.5000,1.9697,0,1.5697,1.8333,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2663,5371.2031,5524.6406,6228.8672,0,10895.8438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,6.3856,0,0,2,0,0,0,0,0,0
,5.3057,0.092800,0.3011,0.013900,0.1475,0.024800,0.1014,0.064800,0.002100,0.007500,2.2059,2.2292,0.002000,0.012400,0.053600,2.0753,0.4075,0.4293,0.019500,0.006100,2.4176,0.3423,0.023700,0.000600,0.002800,0.005400,0.2836,0.001600,0.000900,0.003300,0.020600,0.1189,1.2198,0.3958,0.003100,0.043000,0.002100,0.002300,0.1964,0.025700,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,4,4,0,2,27,0,27,0,0,2,8,0,0,0,0,0,0,0,0.3061,0,21.5000,0,0,1.0610,1.3671,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5198,5370.7617,5524.6406,6228.8672,0,10895.4023,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2650,381,0,0.1936,0,0,0,0,0,0,0,0,0,0,0
,0.1501,0.091800,0.1112,0.020300,0.099600,0.014700,0.075600,0,0.002500,0.009100,1.9800,2.0043,0.001600,0.008200,0.039900,0.5135,0.2733,0.4238,0.016000,0.004200,0,0.4126,0.018300,0.000500,0.002100,0.003800,0.2169,0.000900,0.000600,0.002300,0.013300,0.051900,0.7372,0.1184,0.001400,0.020400,0.001400,0.001600,0.1072,0.014200,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,1,1,0,12,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1553,0,27,0,0,0.6728,0.8281,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0046,5372.2070,5524.6406,6228.8672,0,10896.8477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4145,0.064800,0.1817,0.014100,0.097800,0.015000,0.1233,0.070600,0.002600,0.007200,1.6180,1.6398,0.001800,0.007400,0.040200,1.4258,0.4755,0.2498,0.013400,0.004900,2.6397,0.2702,0.023200,0.000500,0.072900,0.004400,0.2201,0.002000,0.000800,0.002400,0.017300,0.1220,0.4939,0.2917,0.001400,0.021300,0.001400,0.001400,0.1013,0.014500,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,4,4,0,0,27,0,27,1,0,2,8,0,0,0,0,0,0,0,0.1197,0,25.5000,0,0,0.4203,0.5400,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4137,5370.5586,5524.6406,6228.8672,0,10895.1992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
