EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,5.4432,0.074900,0.2041,0.011700,0.092800,0.016000,0.081800,0.002500,0.008900,0.003500,0.027000,0.001300,0.005300,0.034400,0.9283,0.2819,0.013300,0.9141,0.008600,0.3948,0.031800,0.000700,0.002300,0.005700,0.1260,0.001400,0.001100,0.003600,0.019000,0.058500,0.4329,0.4740,0.001700,0.023300,0.001600,0.002000,0.092300,0.012000,0.000200,3.1165,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,10,10,0,0,26,0,26,0,0,3,20,0,0,0,0,0,0,0,0.1125,0,23,0,0,0.4151,0.5276,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7072,4401.8203,5483.2891,6219.1602,0,9885.1094,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1467,0.062800,0.086100,0.012700,0.091500,0.014800,0.077000,0.002500,0.007800,0.004100,0.025700,0.001100,0.004400,0.034600,0.7608,0.2108,0.016700,0.8908,0.004200,0.4211,0.030800,0.000700,0.002500,0.005500,0.1288,0.001700,0.001000,0.002500,0.018100,0.047800,0.6176,0.099800,0.001500,0.021300,0.001400,0.001600,0.088100,0.011900,0.000300,0.039100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1534,0,26.5000,0,0,0.5331,0.6865,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0579,4401.7969,5483.2891,6219.1602,0,9885.0859,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4876,0.069900,0.1868,0.013700,0.094200,0.015800,0.081500,0.002700,0.007700,0.003300,0.024900,0.001400,0.004800,0.041400,0.9963,0.2459,0.018200,1.1122,0.007300,0.3030,0.024900,0.000600,0.002100,0.005300,0.1104,0.001400,0.000800,0.002200,0.016200,0.047600,0.4739,0.4631,0.001400,0.021000,0.001500,0.001500,0.085100,0.013100,0.000100,2.8929,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1214,0,27.5000,0,0,0.4122,0.5336,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1618,4401.3633,5483.2891,6219.1602,0,9884.6523,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2192,364,0,0.1575,0,0,0,0,0,0,0,0,0
,0.1715,0.067300,0.076000,0.012500,0.1134,0.014500,0.077300,0.002500,0.007900,0.003200,0.024500,0.001200,0.004700,0.034900,0.7586,0.2635,0.023200,0.9330,0.007400,0.4248,0.025200,0.000600,0.001900,6.0733,6.2117,0.002100,0.000900,0.004900,0.025300,0.055200,0.5097,0.094900,0.001800,0.022000,0.001500,0.001600,0.089900,0.012800,0.000100,0.081800,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1284,0,21,0,0,0.4380,0.5664,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6483,4402.9336,5483.2891,6219.1602,0,9886.2227,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,6.0681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.4788,0.078200,0.2018,0.013200,0.098000,0.016900,0.066400,0.002300,0.007200,0.003200,0.022400,0.001200,0.003800,0.030100,2.1243,0.3276,0.021000,1.0017,0.007900,0.3280,0.026200,0.000800,0.003000,0.003800,0.1164,0.001300,0.000800,0.001900,0.014300,0.063000,0.5063,0.5720,0.002300,0.026700,0.001800,0.002000,0.1091,0.017400,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1510,0,24,0,0,0.4106,0.5616,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7328,4402.8633,5483.2891,6219.1602,0,9886.1523,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1517,0.1760,0.2668,0.012500,0.091500,0.014300,0.1141,0.001900,0.007300,0.036600,0.055300,0.027400,0.004400,0.032900,0.9378,0.6434,0.017900,0.8830,0.003900,0.4345,0.031500,0.000600,0.073200,0.004300,0.1124,0.001400,0.000800,0.001700,0.015000,0.054200,0.8843,0.1152,0.005300,0.019800,0.001500,0.001700,0.090000,0.013600,0.000300,0,0,0,0,0,63,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,72,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1679,0,30.5000,0,0,0.9323,1.1002,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,63,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9406,4402.8008,5483.2891,6219.1602,0,9886.0898,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2456,390,0,0.2900,1,2,0,0,0,0,0,0,0
,5.6984,0.072400,0.3029,0.011200,0.1070,0.016600,0.074900,0.002100,0.007000,0.003400,0.023000,0.001300,0.033900,0.040900,1.1814,0.2713,0.014500,0.9047,0.007800,0.2573,0.025200,0.000600,0.002000,0.004900,0.1211,0.001300,0.000800,0.002200,0.015900,0.1652,0.8677,0.6236,0.002000,0.027900,0.001600,0.001800,0.1150,0.017700,0.000200,2.9514,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,9,9,0,2,28,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1903,0,27.5000,0,0,0.8120,1.0023,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4898,4402.7109,5483.2891,6219.1602,0,9886,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1683,0.072500,0.1109,0.013900,0.1041,0.015700,0.090500,0.002700,0.009800,0.003800,0.031100,0.001700,0.006600,0.040700,0.8923,0.3331,0.018200,1.3470,0.005200,0.4341,0.028900,0.000500,0.001900,0.005000,1.1907,0.001500,0.000800,0.003000,0.018400,0.048500,0.7479,0.088200,0.001600,0.020500,0.001200,0.001300,0.1064,0.013200,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,18,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1433,0,32.5000,0,0,0.6953,0.8386,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5781,4402.5703,5483.2891,6219.1602,0,9885.8594,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3871,0.075200,0.1758,0.011800,0.094500,0.016900,0.087700,0.002600,0.007200,0.004500,0.025600,0.001200,0.004000,0.031600,0.9529,0.2276,0.010300,0.8616,0.004500,0.3426,0.026100,0.000600,0.002300,0.004400,0.1161,0.001400,0.000800,0.002400,0.017100,0.1080,0.3887,0.4821,0.001600,0.022700,0.001300,0.001700,0.083700,0.013000,0.000100,3.0563,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,9,9,0,0,26,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1015,0,18.5000,0,0,0.3339,0.4354,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1685,4402.5625,5483.2891,6219.1602,0,9885.8516,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2976,366,0,0.3372,0,0,0,0,0,0,0,0,0
,0.1577,0.071200,0.096000,0.014600,0.1186,0.017500,0.080900,0.003000,0.008300,0.003400,0.025300,0.001300,0.004400,0.034000,0.6941,0.2426,0.015500,0.8928,0.003700,0.3991,0.025000,0.000700,0.002300,5.9672,6.0875,0.001900,0.000800,0.004500,0.022100,0.1083,0.6416,0.1306,0.001600,0.022400,0.001500,0.001800,0.095500,0.013000,0.000100,0.007900,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,49,3,98,0,7,1,1,0,2,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0.1515,0,29,0,0,0.5669,0.7184,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6621,4402.2656,5483.2891,6219.1602,0,9885.5547,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,5.9625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5856,0.066200,0.2053,0.010700,0.087100,0.014500,0.086900,0.002100,0.007200,0.003500,0.022800,0.001200,0.004000,0.030800,1.9042,0.2721,0.010600,1.0741,0.005400,0.3357,0.026700,0.000700,0.002400,0.004400,0.1197,0.001600,0.000900,0.002200,0.016700,0.049800,0.4436,0.4533,0.001700,0.022100,0.001500,0.001600,0.079400,0.010800,0.000100,2.0479,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,9,9,0,0,26,0,26,0,0,3,18,0,0,0,0,0,0,0,0.1218,0,23,0,0,0.3712,0.4930,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2150,4402.2227,5483.2891,6219.1602,0,9885.5117,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,1975,288,0,0.2071,0,0,0,0,0,0,0,0,0
,0.2738,0.080700,0.1220,0.015200,0.1036,0.015200,0.096400,0.002700,0.008900,0.003800,0.029800,0.001700,0.005500,0.040800,0.7284,0.3044,0.014700,0.9262,0.004300,0.4188,0.024000,0.000800,0.067300,0.007500,0.1049,0.001200,0.000500,0.002400,0.018300,0.1577,0.6707,0.1088,0.002400,0.024000,0.001300,0.001500,0.092000,0.011600,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1583,0,25.5000,0,0,0.5729,0.7312,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1078,4401.1172,5483.2891,6219.1602,0,9884.4062,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.3777,0.067200,0.2257,0.011300,0.089100,0.013100,0.1106,0.002500,0.008700,0.003500,0.031400,0.001300,0.007000,0.035300,1.2122,0.3396,0.018900,1.2615,0.008600,0.3213,0.031300,0.000700,0.002100,0.004100,0.1036,0.001700,0.000600,0.001900,0.015200,0.053200,0.5262,0.6885,0.002100,0.020200,0.002000,0.001300,0.086400,0.011800,0.000200,0.061900,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1236,0,20.5000,0,0,0.4593,0.5829,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9104,4397.7383,5483.2891,6219.1602,0,9881.0273,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1756,0.067400,0.094100,0.013100,0.096500,0.014700,0.073500,0.002300,0.007900,0.004000,0.026100,0.001500,0.004900,0.034500,0.7382,0.2960,0.016300,0.9257,0.004300,0.3987,0.026100,0.000800,0.002300,0.004300,0.1124,0.001300,0.000900,0.002500,0.014700,0.059500,0.5619,0.1585,0.001600,0.022900,0.001300,0.001900,0.1319,0.016200,0.000200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1296,0,30,0,0,0.5032,0.6328,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2540,4397.6758,5483.2891,6219.1602,0,9880.9648,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9374,0.064300,0.2011,0.010300,0.091300,0.014400,0.071100,0.002300,0.006800,0.002800,0.021500,0.001300,0.004200,0.029200,0.9601,0.2406,0.011800,0.8866,0.004300,0.3786,0.035800,0.000900,0.002300,0.005200,0.1325,0.001800,0.001000,0.002400,0.020100,0.046200,0.6157,0.4392,0.001300,0.019100,0.001300,0.001800,0.084100,0.013700,0.000100,2.6069,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1521,0,24.5000,0,0,0.5323,0.6844,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8843,4397.5195,5483.2930,6219.1602,0,9880.8125,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2732,453,0,0.3169,0,0,0,0,0,0,0,0,0
,0.1456,0.076200,0.1365,0.010800,0.1214,0.014600,0.074600,0.002000,0.007100,0.003300,0.022700,0.000900,0.003700,0.029900,0.7000,0.3245,0.014000,0.9196,0.004200,0.3217,0.019100,0.000800,0.001700,7.0380,7.1613,0.002000,0.000900,0.005000,0.024300,0.053800,0.5022,0.1281,0.002300,0.022500,0.001400,0.001800,0.089700,0.013900,0.000100,0.006000,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1300,0,23.5000,0,0,0.4346,0.5646,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7848,4397.5508,5483.2930,6219.1602,0,9880.8438,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,7.0331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2033,0.065000,0.1973,0.012000,0.1066,0.016400,0.072100,0.002200,0.007800,0.003400,0.025100,0.001000,0.004700,0.034900,2.1215,0.2083,0.016500,0.9510,0.006000,0.3186,0.029100,0.000800,0.086100,0.005800,0.1475,0.002000,0.001400,0.002900,0.021200,0.053400,0.4891,0.4756,0.001500,0.021600,0.001300,0.001500,0.1016,0.011900,0.000100,1.7049,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,0,26,0,26,1,0,2,20,0,0,0,0,0,0,0,0.1414,0,23.5000,0,0,0.3907,0.5321,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1217,4397.3438,5483.2930,6219.1602,0,9880.6367,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,1621,275,0,0.1489,0,0,0,0,0,0,0,0,0
,0.1491,0.072300,0.1295,0.014100,0.1045,0.016400,0.096400,0.003400,0.009200,0.004200,0.029900,0.001600,0.004400,0.035400,0.6709,0.2707,0.033900,0.9031,0.004100,0.3697,0.024800,0.000500,0.002000,0.004300,0.1212,0.001500,0.000700,0.002500,0.015200,0.067400,0.7569,0.1761,0.002800,0.025900,0.001400,0.002100,0.084300,0.012100,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1545,0,25.5000,0,0,0.7005,0.8550,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3690,4397.3086,5483.2930,6219.1602,0,9880.6016,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2003,0.068200,0.1805,0.011400,0.1195,0.018100,0.077400,0.002400,0.007900,0.003600,0.025100,0.001400,0.004600,0.033700,1.0126,0.2571,0.016000,1.0651,0.006900,0.3526,0.036600,0.000800,0.002200,0.005400,0.1250,0.001400,0.001000,0.002600,0.019800,0.046800,0.4139,0.4809,0.001200,0.020100,0.001400,0.001400,0.084100,0.014700,0.000100,1.6277,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1103,0,22.5000,0,0,0.3533,0.4636,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1379,4397.1328,5483.2930,6219.1602,0,9880.4258,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1575,0.066700,0.1354,0.009800,0.081900,0.013400,0.055100,0.002200,0.007100,0.002700,0.022600,0.000800,0.004100,0.031700,0.7369,0.2205,0.011300,0.9201,0.003600,0.3384,0.024200,0.000400,0.002400,0.004400,0.1026,0.001400,0.000800,0.001600,0.013800,0.047700,0.8604,0.087700,0.004500,0.018000,0.001200,0.001300,0.091400,0.014400,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,1,1,0,72,8,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1618,0,31.5000,0,0,0.8158,0.9776,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0213,4396.9922,5483.2930,6219.1602,0,9880.2852,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2416,381,0,0.2035,0,2,0,0,0,0,0,0,0
,5.3751,0.067600,0.2557,0.013500,0.090900,0.015800,0.081300,0.002200,0.007300,0.003600,0.024400,0.001200,0.004100,0.034200,1.0961,0.2223,0.015600,0.9254,0.006700,0.2572,0.022600,0.000500,0.001900,0.004500,0.1102,0.001600,0.000800,0.002200,0.015000,0.050800,0.5149,0.5809,0.001500,0.022800,0.001300,0.001700,0.088100,0.014300,0.000200,2.7429,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,9,9,0,2,28,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1268,0,26.5000,0,0,0.4540,0.5808,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4623,4396.8320,5483.2930,6219.1602,0,9880.1250,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1733,0.075000,0.098000,0.013900,0.1174,0.015800,0.086600,0.002300,0.009200,0.003700,0.026700,0.001500,0.005400,0.036600,0.8111,0.2883,0.015500,0.8728,0.004400,0.4079,0.024700,0.000700,0.001800,7.9525,8.0848,0.001800,0.000800,0.004600,0.020500,0.1174,0.6138,0.1309,0.001900,0.021100,0.001300,0.001700,0.1077,0.013300,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,50,2,100,0,10,1,1,0,4,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0.1410,0,28.5000,0,0,0.5471,0.6881,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2210,4396.6875,5483.2930,6219.1602,0,9879.9805,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,7.9470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
