EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GuLiBuildingShieldComponent,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,5.0898,0.059500,0.010600,0.078900,0.012600,0.061200,0.001800,0.005200,0.002900,0.020800,0.001000,0.003400,0.030700,1.0235,0.2167,0.8507,0.015100,0.004000,0.5077,0.2837,0.020000,0.000800,0.002600,0.1646,0.2647,0.001100,0.001000,0.002200,0.014800,0.048100,0.7575,0.004600,0.021900,0.001500,0.001600,0.053700,0.013100,0.000200,2.9914,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,10,10,0,68,34,0,26,1,0,2,20,0,0,0,0,0,0,0,0.1617,0,30,1.9062,0,0.6959,0.8576,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5613,8591.3984,5458.4492,6222.0859,0,14049.8477,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1518,0.055100,0.011400,0.1112,0.011200,0.066600,0.002000,0.005800,0.003400,0.022400,0.001000,0.004300,0.029400,0.6692,0.2062,0.8416,0.014600,0.003400,0.1043,0.3279,0.018400,0.000500,0.002200,6.9455,7.0493,0.001700,0.000800,0.003400,0.019400,0.1013,0.4979,0.001100,0.018800,0.001500,0.001400,0.5708,0.011000,0.000200,0.092700,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1312,0,25.5000,0,0,0.3591,0.4903,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4627,8591.3594,5458.4492,6222.0859,0,14049.8086,0,0,0,6.7636,0,1,506,379,0,0.091700,0,0,0,0,0,0,0,0,0,0,0
,5.7179,0.073900,0.011600,0.077400,0.012800,0.065800,0.002000,0.006800,0.002700,0.022900,0.001000,0.003700,0.033500,1.7988,0.2016,0.9359,0.014400,0.003000,0.5215,0.2603,0.017300,0.000500,0.055600,0.2157,0.3047,0.001200,0.000800,0.002100,0.015400,0.092900,0.8521,0.001300,0.020300,0.001300,0.001200,0.049400,0.011800,0.000100,2.6482,0,0,0,0,60,0,0,26,0,0,0,0,2,2,0,1,50,2,99,0,9,13,13,0,5,627,0,26,1,0,1,26,0,0,0,0,0,0,0,0.1304,0,29,4.3184,0,0.8715,1.0019,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1217,8591.4102,5458.4492,6222.0859,0,14049.8594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1328,0.059800,0.011700,0.080900,0.012300,0.075500,0.002200,0.005700,0.003100,0.022300,0.001200,0.003800,0.026700,0.6930,0.2250,0.8974,0.015500,0.003600,0.1478,0.3430,0.020200,0.000700,0.002700,0.2132,0.3161,0.001400,0.000700,0.002200,0.015300,0.1017,0.8379,0.001400,0.020700,0.001500,0.001400,0.047900,0.013200,0.000300,0.069800,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,2,4,0,2,400,0,0,1,0,2,5,0,0,0,0,0,0,0,0.1309,0,26.5000,2.9082,0,0.8107,0.9416,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7861,8581.2461,5458.4492,6222.0859,0,14039.6953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2041,0.066400,0.011900,0.082200,0.013300,0.077100,0.001800,0.005200,0.003400,0.021400,0.001000,0.004100,0.029000,0.8111,0.2388,0.9251,0.017300,0.004000,0.3947,0.3686,0.017600,0.000700,0.002300,0.2248,0.3180,0.001100,0.000800,0.002100,0.015100,0.1163,0.2582,0.001200,0.019600,0.001600,0.001600,0.050700,0.012200,0.000100,3.1796,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,49,3,97,0,7,8,9,1,0,23,0,23,1,0,2,17,0,0,0,0,0,0,0,0.085007,0,8.5000,0,0,0.1683,0.2533,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6091,8589.7461,5458.4492,6222.0859,0,14048.1953,0,0,0,0,0,0,488,350,0,0.1127,3,0,0,0,0,0,0,0,0,0,0
,0.1452,0.064200,0.012900,0.088100,0.013000,0.075800,0.001700,0.005500,0.003000,0.021200,0.001100,0.003900,0.027200,0.7333,0.2053,0.8919,0.016400,0.003300,0.094500,0.3550,0.017500,0.000600,0.002100,1.4479,1.4061,0.001100,0.000800,0.002400,0.015900,0.051100,0.6206,0.001300,0.021500,0.001300,0.001500,0.054000,0.014000,0.000200,0.1308,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1449,0,37.5000,0,0,0.4711,0.6160,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9850,8589.6836,5458.4492,6222.0859,0,14048.1328,0,0,0.1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1418,0.061800,0.011500,0.082500,0.012300,0.080300,0.002000,0.006400,0.003500,0.023600,0.001100,0.004100,0.031200,0.8705,0.2192,0.8649,0.014000,0.003900,0.6273,0.2550,0.017900,0.000800,0.002500,0.1149,0.2257,0.001500,0.000900,0.001900,0.015500,0.046600,0.5469,0.001300,0.023100,0.001300,0.001500,0.051600,0.012500,0.000100,2.8650,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1299,0,31,0,0,0.4121,0.5420,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5370,8589.6211,5458.4492,6222.0859,0,14048.0703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1608,0.060600,0.010700,0.1102,0.014900,0.060800,0.001900,0.005600,0.003000,0.021400,0.001100,0.003600,0.027900,0.3227,0.2050,0.9544,0.014800,0.003400,0.085100,0.3142,0.015700,0.000600,0.002200,6.8425,6.9489,0.001700,0.000700,0.003600,0.017500,0.043000,0.3292,0.001300,0.022900,0.001400,0.001300,0.6323,0.011300,0.000100,0.073600,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.093408,0,15,0,0,0.2312,0.3246,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9508,8589.6211,5458.4492,6222.0859,0,14048.0703,0,0,0,6.6934,0,1,502,378,0,0.1259,0,0,0,0,0,0,0,0,0,0,0
,5.9033,0.054200,0.010400,0.091500,0.011000,0.060100,0.001800,0.005300,0.003100,0.021200,0.001000,0.003800,0.026200,2.1459,0.2069,0.8846,0.014000,0.003900,0.5219,0.2610,0.017200,0.000500,0.049800,0.1552,1.2648,0.001600,0.000800,0.002600,0.016800,0.037800,0.8440,0.001100,0.019400,0.001400,0.001000,0.058800,0.010000,0.000200,2.9759,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,12,13,1,8,726,0,26,1,0,2,25,0,0,0,0,0,0,0,0.1157,0,18,6.4277,0,0.9044,1.0201,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1136,8589.5586,5458.4492,6222.0859,0,14048.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1680,0.057000,0.011900,0.076900,0.011900,0.069400,0.002100,0.005900,0.003000,0.022500,0.001100,0.004600,0.028000,0.3070,0.2270,0.8502,0.014300,0.002900,0.1356,0.3241,0.016900,0.000700,0.002300,0.1719,0.2686,0.001100,0.000600,0.001800,0.014400,0.060800,0.7487,0.001400,0.020000,0.001300,0.001300,0.046900,0.012200,0.000100,0.085200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,3,0,8,300,0,0,0,0,2,4,0,0,0,0,0,0,0,0.1447,0,37.5000,1.9395,0,0.6918,0.8365,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0685,8589.5586,5458.4492,6222.0859,0,14048.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0871,0.070800,0.010500,0.094700,0.012100,0.060400,0.001900,0.004800,0.002600,0.019500,0.000900,0.003500,0.030300,1.1803,0.2328,0.9420,0.016300,0.003500,0.3821,0.3654,0.021500,0.000700,0.002700,0.2038,0.3049,0.001500,0.000900,0.002900,0.016000,0.043200,0.4096,0.001400,0.020900,0.001300,0.001500,0.051400,0.013200,0.000100,3.0796,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,8,9,1,1,23,0,23,0,0,2,17,0,0,0,0,0,0,0,0.1180,0,17.5000,0,0,0.2867,0.4047,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1214,8589.4961,5458.4492,6222.0859,0,14047.9453,0,0,0,0,0,0,484,350,0,0.092700,3,0,0,0,0,0,0,0,0,0,0
,0.1417,0.082100,0.011700,0.079700,0.011300,0.071500,0.002100,0.005700,0.003300,0.022500,0.001200,0.004200,0.029600,0.3244,0.2375,0.8630,0.014500,0.002900,0.087400,0.3467,0.016800,0.000500,0.002100,0.2514,0.3450,0.001200,0.000800,0.002000,0.015800,0.043500,0.5824,0.001300,0.018000,0.001400,0.001300,0.049000,0.011900,0.000100,0.042100,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1379,0,38,0,0,0.4401,0.5780,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6636,8589.4961,5458.4492,6222.0859,0,14047.9453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0306,0.060000,0.016800,0.090900,0.012000,0.060400,0.002000,0.005600,0.003000,0.022000,0.001000,0.003600,0.029000,1.2703,0.2187,0.9747,0.016500,0.003500,0.4405,0.1829,0.018900,0.000500,0.001900,0.2153,0.3098,0.001500,0.000700,0.001900,0.014300,0.045600,0.6224,0.001400,0.020800,0.001300,0.001700,0.051000,0.016000,0.000100,2.8863,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1407,0,38,0,0,0.4766,0.6173,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6086,8589.4961,5458.4492,6222.0859,0,14047.9453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1400,0.062300,0.011500,0.1286,0.013000,0.065400,0.001800,0.005700,0.003000,0.021700,0.001100,0.003900,0.029500,0.3289,0.2312,0.8727,0.014100,0.003300,0.1538,0.3493,0.016400,0.000500,0.002000,8.1189,8.0855,0.001800,0.000900,0.004900,0.021600,0.048100,0.3906,0.001400,0.022200,0.001400,0.001700,0.5803,0.014100,0.000300,3.9588,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1140,0,22,0,0,0.2722,0.3862,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9551,8588.7461,5458.4531,6222.0859,0,14047.1992,0,0,0.1418,6.7120,0,1,494,378,0,0.1189,0,0,0,0,0,0,0,0,0,0,0
,0.1327,0.061300,0.011500,0.084800,0.011800,0.053100,0.001500,0.004700,0.002700,0.017000,0.001400,0.002500,0.026700,2.2584,0.2462,0.8884,0.013400,0.004000,0.6013,0.3392,0.023000,0.000700,0.048500,0.1064,0.2038,0.001000,0.000800,0.001700,0.014200,0.061500,0.9928,0.005300,0.026100,0.001500,0.001700,0.057900,0.015100,0.000100,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,1,50,2,98,0,6,13,13,2,37,730,0,26,1,0,1,26,0,0,0,0,0,0,0,0.1301,0,5,6.8857,0,1.1111,1.2412,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2906,8589.3672,5458.4531,6222.0859,0,14047.8203,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1482,0.057600,0.011800,0.079700,0.011200,0.075100,0.002200,0.006900,0.003300,0.024500,0.001500,0.004000,0.032700,0.3222,0.2340,0.9031,0.014400,0.003100,0.1513,0.3269,0.016800,0.000600,0.002100,0.1770,0.2768,0.001200,0.000700,0.002500,0.014500,0.050800,1.0437,0.004700,0.021500,0.001300,0.001400,0.048100,0.012100,0.000200,0.078200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,2,4,0,39,304,0,0,1,0,2,5,0,0,0,0,0,0,0,0.2010,0,42,2.2607,0,0.9478,1.1488,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2775,8589.3008,5458.4531,6222.0859,0,14047.7539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.7293,0.053200,0.009600,0.076000,0.010600,0.065500,0.002100,0.005200,0.003100,0.021400,0.001000,0.004200,0.028500,1.1265,0.2217,0.9050,0.014300,0.003600,0.4082,0.2324,0.019200,0.000600,0.001800,0.1651,0.2570,0.001200,0.000700,0.002100,0.015800,0.042900,0.3790,0.001200,0.019400,0.001300,0.001600,0.2579,0.011100,0.000200,3.8193,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,10,8,10,1,2,23,0,21,0,0,2,17,0,0,0,0,0,0,0,0.1124,0,14.5000,0,0,0.2618,0.3742,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0753,8591.2812,5458.5156,6222.0859,0,14049.7969,0,0,0,0,0,0,494,351,0,0.092600,5,0,0,0,0,0,0,0,0,0,0
,5.0306,0.053100,0.010800,0.071600,0.010900,0.060600,0.001600,0.005400,0.002600,0.019900,0.001000,0.003300,0.026500,0.3116,0.2290,0.8559,0.014400,0.002800,0.097000,0.3307,0.015000,0.000400,0.002100,0.1979,0.2943,0.001200,0.000800,0.001700,0.013800,0.1397,0.5403,0.001100,0.020900,0.001400,0.001400,0.042300,0.011000,0.000300,3.7826,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1347,0,38.5000,0,0,0.4013,0.5360,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8091,8585.5742,5458.5156,6222.0859,0,14044.0898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1388,0.056300,0.011300,0.091400,0.011500,0.068400,0.001700,0.005300,0.003100,0.021400,0.001200,0.003800,0.028000,1.2436,0.2257,0.8526,0.014000,0.003900,0.4214,0.2518,0.019200,0.000500,0.002200,6.1978,6.2923,0.001500,0.000700,0.002800,0.018700,0.1222,0.5803,0.001200,0.020500,0.001400,0.001700,0.043500,0.010900,0.000100,0,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,9,9,0,4,26,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1468,0,37,0,0,0.4289,0.5757,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2764,8583.3281,5458.5156,6222.0859,0,14041.8438,0,0,0,6.0097,0,0,451,287,0,0.082900,0,0,0,0,0,0,0,0,0,0,0
,5.0969,0.056800,0.012500,0.075200,0.010500,0.068200,0.001800,0.006400,0.002900,0.023100,0.001100,0.003900,0.030800,1.8571,0.3022,0.8824,0.015500,0.003700,0.4063,0.3281,0.015200,0.000500,0.001900,0.2114,0.3089,0.001200,0.000700,0.001900,0.013700,0.038800,0.2993,0.001200,0.018800,0.001300,0.001100,0.043400,0.010600,0.000100,1.9516,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,98,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.089791,0,16.5000,0,0,0.2054,0.2952,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7425,8585.7930,5458.5156,6222.0859,0,14044.3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1469,0.066700,0.013600,0.089800,0.013300,0.086200,0.001900,0.006000,0.003500,0.025100,0.001400,0.005100,0.033400,0.7392,0.2600,0.8839,0.015500,0.003300,0.1101,0.2722,0.019800,0.001000,0.071300,0.2280,0.3300,0.001100,0.000900,0.002200,0.016800,0.047000,0.4984,0.002100,0.021200,0.001500,0.001600,0.054200,0.012600,0.000100,0.092900,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1263,0,31,0,0,0.3680,0.4943,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5999,8586.5469,5458.5156,6222.0859,0,14045.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2984,0.061100,0.012900,0.086400,0.012200,0.075000,0.002000,0.006400,0.003100,0.024200,0.001300,0.004900,0.039900,0.8563,0.2248,0.8712,0.014900,0.003600,0.4090,0.3340,0.019200,0.000600,0.002000,1.5004,1.3796,0.001400,0.000900,0.002900,0.017000,0.044000,0.4097,0.001400,0.019900,0.001400,0.001500,0.053000,0.012600,0.000200,3.2462,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1233,0,20.5000,0,0,0.2817,0.4050,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5156,8586.5469,5458.5156,6222.0859,0,14045.0625,0,0,0.2205,0,0,0,497,375,0,0.095500,0,0,0,0,0,0,0,0,0,0,0
,0.1287,0.058900,0.011400,0.075600,0.012100,0.083000,0.001900,0.005400,0.002800,0.021200,0.000900,0.003800,0.033500,0.3496,0.2626,0.8856,0.015600,0.002900,0.097800,0.2879,0.018400,0.000800,0.002300,0.1098,0.2068,0.001100,0.000700,0.001900,0.014900,0.057300,0.4523,0.001300,0.019600,0.001300,0.001500,0.052000,0.012300,0.000200,0.002600,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1182,0,26,0,0,0.3298,0.4480,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6941,8586.5469,5458.5156,6222.0859,0,14045.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
