EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,5.2712,0.066700,0.1905,0.013000,0.092000,0.015700,0.1147,0.002600,0.007200,0.003600,0.024300,0.001300,0.004900,0.036100,0.9233,0.2577,0.9671,0.018100,0.005600,0.3662,0.026600,0.000800,0.071300,0.2191,0.3293,0.001600,0.000800,0.002600,0.016700,0.052500,0.6242,0.2565,0.001800,0.022100,0.001200,0.001600,0.1081,0.011500,0.000100,3.1330,0.076800,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1625,0,29,0,0,0.5278,0.6903,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0623,4607.3398,5470.8633,6197.1133,0,10078.2031,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,4114,364,0,0.3480,0,0,0,0,0,0,0,0
,0.1699,0.066100,0.069500,0.014600,0.1469,0.016000,0.081700,0.002300,0.007000,0.003700,0.024100,0.001500,0.005200,0.036200,0.7924,0.2961,0.9606,0.019200,0.005400,0.3318,0.030600,0.000900,0.002700,7.3982,7.5196,0.001900,0.001000,0.004600,0.020600,0.050000,0.4788,0.1135,0.001600,0.021500,0.001200,0.001600,0.6601,0.013900,0.000100,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1223,0,23.5000,0,0,0.4077,0.5300,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4537,4606.9492,5470.8633,6197.1133,0,10077.8125,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,7.1744,1,0,0,0,0,0,0,0,0,0,0,0,0
,5.9199,0.069600,0.2351,0.008900,0.088700,0.016500,0.066000,0.002000,0.007100,0.003200,0.022300,0.000900,0.004300,0.030200,1.8166,0.2327,0.8977,0.011400,0.004100,0.4316,0.025700,0.000600,0.002100,0.2207,0.3359,0.001900,0.000800,0.002500,0.018300,0.050500,0.9448,0.3238,0.001600,0.022000,0.001200,0.001400,0.1072,0.013300,0.000200,2.9667,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,5,6,0,4,626,0,26,0,0,2,11,0,0,0,0,0,0,0,0.1374,0,25,5.9375,0,1.1249,1.2623,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0306,4606.7852,5470.8633,6197.1133,0,10077.6484,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1456,0.069900,0.1300,0.013500,0.1062,0.017200,0.069900,0.002200,0.007000,0.003600,0.024400,0.001000,0.004100,0.032500,0.7480,0.2072,0.8450,0.017800,0.004700,0.2905,0.028900,0.000600,0.001800,1.1527,1.0840,0.001400,0.000700,0.003100,0.019600,0.050600,0.8825,0.1642,0.001500,0.020400,0.001200,0.001400,0.1069,0.014800,0.000100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,0,0,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1313,0,20.5000,2.9082,0,0.9704,1.1017,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2111,4606.7500,5470.8633,6197.1133,0,10077.6133,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0.1689,0,0,5284,391,0,0.5429,0,0,0,0,0,0,0,0
,5.4393,0.071400,0.2037,0.015700,0.096400,0.016700,0.084600,0.002700,0.008800,0.005100,0.028800,0.001500,0.004700,0.036900,1.1891,0.2720,1.1618,0.015100,0.005200,0.4346,0.028800,0.000900,0.002800,0.1397,0.2660,0.001900,0.000900,0.002500,0.018300,0.053300,0.5958,0.3432,0.001500,0.038500,0.001300,0.001500,0.1062,0.014700,0.000100,2.6711,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,2,2,48,4,96,0,6,3,4,0,2,26,0,26,0,0,4,7,0,0,0,0,0,0,0,0.1478,0,28,1.0234,0,0.6340,0.7818,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8950,4621.3906,5470.8633,6197.1133,0,10092.2539,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1550,0.066700,0.1379,0.012500,0.1152,0.016000,0.1087,0.002300,0.006900,0.003500,0.022900,0.001100,0.004300,0.031800,0.9017,0.2737,0.9678,0.020300,0.005700,0.3643,0.039700,0.001400,0.003600,0.2236,0.3656,0.001900,0.001000,0.004100,0.023400,0.054000,0.6005,0.1148,0.001600,0.021200,0.001300,0.001900,0.1070,0.015900,0.000200,0,0.075000,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1454,0,20,0,0,0.5299,0.6753,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5288,4620.5703,5470.8633,6197.1133,0,10091.4336,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.8183,0.070100,0.2395,0.012000,0.092800,0.015800,0.1051,0.002300,0.006900,0.002800,0.020800,0.001400,0.004400,0.031200,1.1034,0.2947,0.9385,0.016200,0.005000,0.3837,0.025300,0.000600,0.071400,0.1970,0.3038,0.001900,0.000800,0.002300,0.015900,0.048000,0.8752,0.3402,0.004700,0.020100,0.001300,0.001300,0.3315,0.015500,0.000100,3.6265,0.080500,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,4,4,0,70,35,0,27,1,0,2,8,0,0,0,0,0,0,0,0.1889,0,27.5000,1.9971,0,0.9344,1.1233,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2413,4620.2969,5470.8633,6197.1133,0,10091.1602,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,3874,364,0,0.2723,2,0,0,0,0,0,0,0
,0.1771,0.072300,0.069100,0.011200,0.1439,0.016500,0.072300,0.001900,0.007200,0.003600,0.023600,0.001000,0.005000,0.034700,0.9764,0.3880,1.4140,0.013900,0.005200,0.3951,0.041900,0.001100,0.002700,7.5325,7.6825,0.001800,0.001000,0.004600,0.021000,0.052800,0.4456,0.1190,0.001800,0.022400,0.001300,0.001800,0.6407,0.013500,0.000100,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1331,0,21,0,0,0.3621,0.4952,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3006,4619.8047,5470.8633,6197.1133,0,10090.6680,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,7.2458,1,0,0,0,0,0,0,0,0,0,0,0,0
,5.1601,0.068000,0.2560,0.009100,0.084200,0.014700,0.065400,0.001900,0.006800,0.003100,0.021300,0.000900,0.003800,0.032100,1.7764,0.2777,0.8411,0.013900,0.004100,0.4503,0.030800,0.000700,0.002500,0.2153,0.3295,0.001700,0.000900,0.002300,0.015600,0.1143,1.1049,0.3907,0.001700,0.021600,0.001300,0.001400,0.1059,0.015400,0.000100,2.2602,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,7,7,0,6,628,0,26,1,0,2,14,0,0,0,0,0,0,0,0.1647,0,29.5000,5.6475,0,1.2680,1.4327,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6895,4619.5273,5470.8633,6197.1133,0,10090.3906,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1505,0.077200,0.070700,0.014000,0.088700,0.014100,0.064800,0.002500,0.007600,0.004000,0.024500,0.001000,0.004100,0.033700,0.3616,0.2404,0.8915,0.016100,0.004600,0.2302,0.024000,0.000500,0.001900,0.2359,0.3379,0.001700,0.001000,0.001900,0.014900,0.075900,0.4156,0.098200,0.001700,0.019800,0.001200,0.001700,0.1042,0.013600,0.000100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1073,0,20.5000,0,0,0.3582,0.4655,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7110,4619.5273,5470.8633,6197.1133,0,10090.3906,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,5670,392,0,0.3887,0,0,0,0,0,0,0,0
,4.6461,0.078600,0.2656,0.014200,0.1077,0.016700,0.094900,0.002400,0.007300,0.004000,0.024900,0.001300,0.004600,0.034100,1.2425,0.2762,0.9123,0.016600,0.004500,0.4496,0.028100,0.000700,0.002700,1.3505,1.3261,0.002500,0.000800,0.003300,0.019500,0.1254,0.8976,0.4258,0.001500,0.041400,0.001500,0.001600,0.1094,0.013400,0.000300,2.6149,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,2,2,50,2,98,0,8,6,8,0,2,426,0,26,1,0,4,12,0,0,0,0,0,0,0,0.1580,0,29.5000,3.7725,0,1.1116,1.2696,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6988,4619.3945,5470.8633,6197.1133,0,10090.2578,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0.1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1320,0.067600,0.059200,0.017000,0.093300,0.015900,0.1294,0.003100,0.009500,0.004200,0.031000,0.001800,0.005700,0.040400,0.3946,0.2704,0.8886,0.016300,0.004800,0.2961,0.025800,0.000800,0.002000,0.1596,0.2615,0.001900,0.000900,0.002200,0.015600,0.048700,0.3548,0.099000,0.001500,0.019400,0.001500,0.001700,0.1001,0.012800,0.000200,0.1225,0.079000,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.084493,0,18,0,0,0.3125,0.3970,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3222,4619.2656,5470.8633,6197.1133,0,10090.1289,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.3741,0.082000,0.1233,0.014500,0.1141,0.017700,0.1169,0.002600,0.007100,0.003700,0.024500,0.001400,0.005700,0.034300,0.4576,0.3671,0.8855,0.016500,0.004400,0.4656,0.030400,0.000900,0.073400,0.1567,0.2699,0.001700,0.000500,0.002700,0.018700,0.075300,0.7041,0.1688,0.003000,0.032500,0.001600,0.003100,0.1506,0.016500,0.000100,2.9263,0.072900,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.1697,0,27,0,0,0.6008,0.7705,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7353,4618.9961,5470.8633,6197.1133,0,10089.8594,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,3866,364,0,0.2679,0,0,0,0,0,0,0,0
,0.1632,0.069500,0.2082,0.011300,0.1474,0.016900,0.040100,0.002100,0.008100,0.003200,0.023400,0.001100,0.004600,0.033200,1.3541,0.2702,0.8911,0.016400,0.006000,0.3362,0.026800,0.001000,0.002100,7.2024,8.0561,0.002200,0.000900,0.005400,0.022000,0.057100,0.7163,0.3330,0.001800,0.028500,0.001700,0.001400,0.6344,0.014000,0.000100,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,4,4,0,16,26,0,26,0,0,0,8,0,0,0,0,0,0,0,0.1512,0,30,2.0508,0,0.7728,0.9240,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5646,4618.5508,5470.8633,6197.1133,0,10089.4141,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,7.0325,1,0,0,0,0,0,0,0,0,0,0,0,0
,5.4540,0.063500,0.2808,0.009200,0.085700,0.015700,0.070200,0.002300,0.006600,0.003200,0.021200,0.001000,0.004300,0.030600,2.5611,0.2322,1.1785,0.021200,0.008500,0.4219,0.028200,0.000800,0.002500,0.2210,0.3338,0.002000,0.000900,0.002700,0.018600,0.049300,1.0169,0.4814,0.001700,0.020200,0.001400,0.001500,0.1053,0.013400,0.000100,1.3002,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,7,7,0,4,626,0,26,0,0,2,14,0,0,0,0,0,0,0,0.1453,0,25.5000,5.6777,0,1.1916,1.3369,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1547,4618.3711,5470.8633,6197.1133,0,10089.2344,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1628,0.063400,0.1261,0.015800,0.087200,0.014000,0.065900,0.001900,0.008100,0.003600,0.023500,0.000900,0.003900,0.029800,0.7104,0.2546,0.7959,0.013300,0.003100,0.2009,0.023200,0.000300,0.001900,0.2217,0.3227,0.001800,0.000800,0.001700,0.014600,0.048000,0.8115,0.1528,0.001300,0.018600,0.001200,0.001400,0.1053,0.013800,0.000300,0.065500,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,0,1,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1158,0,25.5000,2.9160,0,0.9163,1.0321,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2055,4618.3320,5470.8633,6197.1133,0,10089.1953,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,5560,391,0,0.2757,0,0,0,0,0,0,0,0
,5.2645,0.070300,0.2250,0.015800,0.1012,0.018200,0.1202,0.002400,0.007400,0.003600,0.024200,0.001200,0.004700,0.036700,0.9257,0.2468,0.9081,0.015500,0.005200,0.4311,0.039600,0.001000,0.003000,0.2352,0.3642,0.002200,0.001000,0.002700,0.018800,0.054900,0.5784,0.2836,0.001600,0.023400,0.001300,0.001800,0.1055,0.011700,0.000100,3.1400,0.065400,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,4,4,0,2,27,0,27,0,0,3,8,0,0,0,0,0,0,0,0.1527,0,28,0,0,0.5001,0.6528,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4027,4618.2344,5470.8633,6197.1133,0,10089.0977,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1580,0.068700,0.099300,0.012900,0.1032,0.015200,0.078500,0.002400,0.007600,0.003200,0.024200,0.001200,0.003900,0.033400,0.3837,0.2566,0.8561,0.016500,0.021600,0.3457,0.027800,0.000600,0.076100,1.4235,1.3873,0.001600,0.000900,0.002900,0.018000,0.058400,0.4738,0.1251,0.002100,0.021500,0.001500,0.001700,0.1060,0.013600,0.000300,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0.1122,0,22,0,0,0.4116,0.5238,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5977,4617.9609,5470.8633,6197.1133,0,10088.8242,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0.1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4210,0.084100,0.2095,0.018300,0.1197,0.020800,0.1203,0.002400,0.006700,0.003200,0.023200,0.001500,0.004900,0.033200,1.3543,0.2699,0.9127,0.014800,0.006200,0.5345,0.032600,0.000700,0.002700,0.1651,0.3199,0.002300,0.001200,0.003800,0.024900,0.052000,0.9026,0.2908,0.001500,0.021900,0.001400,0.001600,0.1115,0.014500,0.000100,3.2185,0.075100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,2,27,0,27,0,0,2,8,0,0,0,0,0,0,0,0.2269,0,26.5000,0,0,0.7748,1.0017,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5298,4617.7578,5470.8633,6197.1133,0,10088.6211,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,4026,365,0,0.5882,0,0,0,0,0,0,0,0
,0.1192,0.067900,0.080100,0.014000,0.1355,0.015300,0.078000,0.002100,0.006900,0.003600,0.022700,0.001200,0.004800,0.043000,0.3831,0.3086,0.8997,0.015100,0.005100,0.2978,0.027500,0.000800,0.002400,6.9150,7.0308,0.002300,0.000800,0.004200,0.020000,0.049600,0.5059,0.090400,0.001400,0.020900,0.001500,0.001400,0.6454,0.014100,0.000200,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1220,0,24,0,0,0.4463,0.5683,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2917,4617.5469,5470.8633,6197.1133,0,10088.4102,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,6.7649,1,0,0,0,0,0,0,0,0,0,0,0,0
,4.0792,0.069000,0.4327,0.010800,0.1040,0.016100,0.064800,0.002100,0.007200,0.003700,0.023500,0.001200,0.004100,0.031200,2.4458,0.2409,0.8603,0.015800,0.005200,0.3065,0.023600,0.000600,0.001400,0.1979,0.2981,0.001500,0.001000,0.003200,0.018400,0.059200,1.6716,0.5268,0.005800,0.021400,0.001300,0.001500,0.1159,0.014200,0.000100,0.7955,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,9,11,0,72,1034,0,26,1,0,2,18,0,0,0,0,0,0,0,0.2023,0,26.5000,8.2129,0,1.9703,2.1726,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6782,4617.4648,5470.8633,6197.1133,0,10088.3281,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
