EVENTS,Exclusive/AllWorkers/Physics,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/StartPhysicsTick,Ticks/MassProcessingPhase,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/PrePhysics,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiStrongholdNetworkPresentationComponent,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,0.2371,0.005900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045400,0.012800,0.084500,0.012100,0.9366,0.026000,0.1656,0,0,0.000900,0.003900,0.027700,0.3171,0.5104,0.1382,0.004700,0.058100,0.040600,0.2411,0.023200,0.000400,0.002100,0.063600,0.014000,0.026800,0.005200,0.067100,0.7102,0.024700,0.1388,0.051400,0.078300,0.008500,0.019800,0.001300,0.005500,0.001200,0.017500,0.038600,0.059600,0.004600,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1312,0.032800,4,0.007300,0.061500,16.4693,12042.9805,2473.6719,2442.2969,0,14516.7188,0,0,0,0,0,16.6667,0.4848,28.7653,0,0,0,0,0,0,0,0,0,0,0
,0.2732,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027100,0.011100,0.081400,0.009700,0.9006,0.026900,0.082200,0,0,0.000900,0.004100,0.025900,0.3424,0.4607,0.1276,0.004300,0.051900,0.036100,0.2646,0.020400,0.000400,0.050800,0.062400,0.017600,0.028500,0.005700,0.066200,0.6672,0.024100,0.1412,0.045100,0.070300,0.002000,0.021800,0.001600,0.006100,0.001700,0.017500,0.040200,0.049200,0.004300,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2111,0.052775,4,0.049100,0.054600,16.5253,12042.5586,2473.6719,2442.2969,0,14516.6523,0,0,0,0,0,16.6667,0.4213,28.3213,0.004100,1,0,0,495,345,0,0.1086,0,0,0
,0.2184,0.009500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042900,0.012400,0.090000,0.010900,1.0973,0.032100,0.2124,0.1931,0,0.001100,0.003600,0.024000,0.3572,0.4796,0.1273,0.004100,0.054400,0.044000,0.2093,0.046500,0.000500,0.001900,0.058200,0.015000,0.033500,0.005700,0.066200,0.8842,0.023900,0.1408,0.041800,0.067900,0.002100,0.019400,0.001400,0.005500,0.001600,0.008300,0.030500,0.1374,0.005400,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1930,0.048250,4,0.044500,0.054700,17.2912,12042.4531,2473.6758,2442.2969,0,14516.2344,0,0,0,0,0,16.6667,0.4239,29.5304,0,0,0,0.055200,0,0,0,0,0,0,0
,0.2563,0.007100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042300,0.012600,0.082200,0.011200,0.9383,0.027800,0.1398,0.020600,0.2197,0.000700,0.004100,0.025100,0.3588,0.5242,0.1357,0.004400,0.058400,0.039800,0.2912,0.023500,0.000300,0.001900,0.063100,0.015700,0.028800,0.005800,0.067500,0.7177,0.026100,0.1399,0.046500,0.087900,0.002100,0.018300,0.001100,0.005600,0.001500,0.017100,0.038800,0.046400,0.005000,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1917,0.047925,4,0.034000,0.059700,16.4702,12042.3281,2473.6758,2442.2969,0,14516.1289,0,0,0,0,0,16.6667,0.4650,28.8422,0.004200,1,0,0,0,0,0,0,0,0,0
,0.1879,0.005400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046700,0.010200,0.075300,0.009700,0.9028,0.028700,0.046900,0,0,0.000900,0.003200,0.024700,0.2892,0.4926,0.1265,0.004200,0.057000,0.037000,0.1721,0.024100,0.000400,0.001900,0.061600,0.016400,0.029700,0.005500,0.072100,0.7070,0.024700,0.1399,0.042100,0.066700,0.002300,0.019900,0.001500,0.005800,0.001200,0.016500,0.038100,0.041100,0.004300,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1607,0.040175,4,0.012600,0.055200,16.0082,12043.0078,2473.6758,2442.2969,0,14516.0039,0,0,0,0,0,16.6667,0.4894,29.5825,0,0,0,0,559,422,0,0.1266,0,0,0
,0.2189,0.005300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046800,0.011800,0.081900,0.010800,0.9001,0.031500,0.1093,0,0.016200,0.000800,0.003600,0.025700,0.3522,0.4692,0.1552,0.004300,0.059200,0.040000,0.2635,0.019200,0.000600,0.002200,0.064900,0.016500,0.029000,0.005500,0.065500,0.6791,0.026300,0.1387,0.044700,0.080600,0.002300,0.019100,0.001400,0.005500,0.001300,0.007900,0.029700,0.046400,0.004700,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2174,0.054350,4,0.049000,0.057200,16.9411,12043.0078,2473.6758,2442.2969,0,14516.6836,0,0,0,0,0,16.6667,0.4150,29.3364,0,0,0,0,0,0,0,0,0,0,0
,0.3061,0.007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044400,0.012800,0.087100,0.010900,0.9135,0.029400,0.1271,0,0.1789,0.000700,0.005600,0.029600,0.3087,0.4468,0.1336,0.004100,0.062200,0.038700,0.3642,0.022300,0.000500,0.002000,0.075100,0.018600,0.034400,0.006800,0.065300,0.6833,0.026000,0.1377,0.047600,0.091600,0.002900,0.021500,0.001500,0.006600,0.001600,0.018900,0.042400,0.067000,0.005500,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084500,0.021125,4,0.007100,0.058500,16.9868,12042.8125,2473.6758,2442.2969,0,14516.6836,0,0,0,0,0,16.6667,0.4003,28.5615,0.005200,1,0,0,0,0,0,0,0,0,0
,0.2489,0.007100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049600,0.012800,0.081500,0.011000,0.8887,0.027400,0.1168,0,0.1511,0.000700,0.003900,0.025600,0.3884,0.4423,0.1419,0.004000,0.055300,0.039300,0.2940,0.022200,0.000500,0.059600,0.061300,0.015300,0.029900,0.005800,0.064800,0.6634,0.023200,0.1447,0.046200,0.075200,0.002300,0.020100,0.001400,0.006800,0.001300,0.017500,0.040900,0.043600,0.004700,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1505,0.037625,4,0.011100,0.051500,16.5691,12042.8164,2473.7383,2442.2969,0,14516.5508,0,0,0,0,0,16.6667,0.4681,29.3560,0,0,0,0,475,275,0,0.097500,0,0,0
,0.2016,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042400,0.024200,0.089700,0.010300,1.1026,0.028500,0.1900,0.1755,0,0.001100,0.003900,0.026200,0.2880,0.4553,0.1177,0.003900,0.055500,0.036400,0.2506,0.017000,0.000400,0.001500,0.057400,0.014700,0.028300,0.005100,0.067100,0.8697,0.026500,0.1639,0.041600,0.067900,0.002000,0.019200,0.001500,0.047800,0.003500,0.009600,0.035000,0.044600,0.004400,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1791,0.044775,4,0.042000,0.050300,16.7940,12043.5977,2473.7383,2442.2969,0,14516.5547,0,0,0,0,0,16.6667,0.4509,27.7543,0,0,0,0,0,0,0,0,0,0,0
,0.2238,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028900,0.011600,0.087300,0.009600,0.8978,0.025800,0.046600,0,0,0.000900,0.003700,0.025000,0.3277,0.4939,0.1325,0.003800,0.055100,0.040200,0.3073,0.020500,0.000400,0.002100,0.065300,0.015200,0.028200,0.005600,0.066800,0.6819,0.023300,0.1390,0.052800,0.090000,0.002700,0.022500,0.001400,0.006200,0.001600,0.020900,0.045300,0.052200,0.005100,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1394,0.034850,4,0.010500,0.053900,16.3027,12045.9688,2473.7383,2442.2969,0,14517.3359,0,0,0,0,0,16.6667,0.4367,28.2996,0,0,0,0,0,0,0,0,0,0,0
,0.2100,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031600,0.010800,0.075700,0.009500,0.8718,0.029900,0.1011,0.019200,0.1401,0.000600,0.003600,0.026000,0.3213,0.4411,0.1325,0.003700,0.085200,0.043400,0.1905,0.025500,0.000600,0.002200,0.073900,0.014800,0.029100,0.006300,0.064900,0.6575,0.023600,0.1428,0.044700,0.084900,0.002600,0.019900,0.001500,0.006400,0.001400,0.016100,0.039100,0.048400,0.005000,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1822,0.045550,4,0.010800,0.067500,16.6986,12038.6992,2473.7383,2442.2969,0,14519.7070,0,0,0,0,0,16.6667,0.3907,28.3283,0.004200,1,0,0,575,494,0,0.1226,0,0,0
,0.1998,0.005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048400,0.012700,0.074400,0.011800,0.8763,0.030300,0.088100,0,0.1497,0.000500,0.003800,0.024800,0.4294,0.4412,0.1045,0.003900,0.050700,0.044700,0.1616,0.018200,0.000400,0.001900,0.059200,0.015100,0.030400,0.006700,0.065300,0.6689,0.023100,0.1389,0.053500,0.076800,0.002200,0.018200,0.001300,0.005400,0.001500,0.008400,0.029400,0.043900,0.004900,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1528,0.038200,4,0.028800,0.049300,16.6768,12038.6992,2473.7383,2442.2969,0,14512.4375,0,0,0,0,0,16.6667,0.4251,29.3863,0,0,0,0.059100,0,0,0,0,0,0,0
,0.1797,0.010900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056800,0.011400,0.092800,0.011700,0.9262,0.029600,0.079900,0,0.015700,0.001000,0.003900,0.025700,0.3934,0.6776,0.1137,0.005300,0.057800,0.039200,0.2139,0.030400,0.000500,0.002400,0.069500,0.017700,0.030300,0.006300,0.066400,0.6955,0.025800,0.1440,0.045400,0.076800,0.002500,0.020400,0.001300,0.005600,0.001600,0.017700,0.040700,0.1104,0.005300,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1444,0.036100,4,0.006600,0.072200,16.9417,12038.6367,2473.7383,2442.2969,0,14512.4375,0,0,0,0,0,16.6667,0.3758,29.3254,0,0,0,0.030900,0,0,0,0,0,0,0
,0.3055,0.005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044300,0.012400,0.1139,0.011200,0.9952,0.028200,0.052000,0,0,0.001000,0.003600,0.027000,0.3674,0.4946,0.1355,0.004600,0.055200,0.037300,0.3048,0.022000,0.000400,0.070000,0.066900,0.015800,0.030000,0.005700,0.080500,0.7572,0.047600,0.1442,0.049200,0.076900,0.002000,0.022600,0.001300,0.005500,0.001300,0.015400,0.037300,0.043900,0.004700,0.000100,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2198,0.054950,4,0.048000,0.065000,16.5665,12038.6367,2473.7383,2442.2969,0,14512.3750,0,0,0,0,0,16.6667,0.5078,28.6038,0.004300,1,0,0,477,272,0,0.1210,1,0,0
,0.2113,0.005500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054300,0.011600,0.085500,0.010600,1.1051,0.026700,0.1949,0.1813,0,0.000800,0.004000,0.026000,0.2916,0.5181,0.1364,0.003900,0.053300,0.037900,0.1827,0.022700,0.000400,0.001800,0.061900,0.015200,0.028600,0.005900,0.072100,0.8749,0.030000,0.1471,0.042200,0.080300,0.002400,0.019500,0.001300,0.006100,0.001400,0.009300,0.031200,0.045600,0.020400,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1944,0.048600,4,0.018400,0.073900,16.8159,12038.6719,2473.7383,2442.2969,0,14512.3750,0,0,0,0,0,16.6667,0.4570,29.0541,0,0,0,0,0,0,0,0,0,0,0
,0.2688,0.006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052300,0.012300,0.087000,0.011800,0.9413,0.030300,0.1940,0.020500,0.2201,0.000500,0.004300,0.024700,0.3791,0.4656,0.1556,0.005500,0.082600,0.045000,0.2831,0.019400,0.000500,0.002000,0.066500,0.016000,0.028100,0.006000,0.066600,0.6842,0.024800,0.1402,0.053300,0.084500,0.009200,0.020200,0.001400,0.006400,0.001700,0.031900,0.055900,0.1031,0.005500,0.000200,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2602,0.065050,4,0.046800,0.079400,16.8508,12038.6719,2473.7383,2442.2969,0,14512.4102,0,0,0,0,0,16.6667,0.4540,28.7890,0,0,0,0,0,0,0,0,0,0,0
,0.2235,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043400,0.012900,0.091400,0.013000,0.9372,0.031900,0.052500,0,0,0.000900,0.004000,0.026000,0.3374,0.4524,0.1691,0.005700,0.065900,0.051000,0.1881,0.023800,0.000400,0.002300,0.070700,0.017900,0.030200,0.005800,0.066800,0.7059,0.027000,0.1407,0.047500,0.087700,0.002700,0.022500,0.001600,0.007000,0.001500,0.019500,0.042600,0.052300,0.005300,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2356,0.058900,4,0.042000,0.071700,16.1129,12038.6367,2473.7383,2442.2969,0,14512.4102,0,0,0,0,0,16.6667,0.4770,28.8671,0.004400,1,0,0,556,452,0,0.1119,0,0,0
,0.2618,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057100,0.012100,0.081300,0.011800,0.9643,0.030400,0.090400,0,0,0.000900,0.004000,0.027100,0.4380,0.5070,0.1384,0.004500,0.058900,0.051700,0.2398,0.021800,0.000400,0.002100,0.065900,0.017200,0.030200,0.006100,0.068000,0.7384,0.026000,0.1403,0.046800,0.077900,0.003000,0.020600,0.001300,0.006000,0.001500,0.008900,0.031300,0.048300,0.005600,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2275,0.056875,4,0.051300,0.065500,16.8810,12038.6367,2473.7383,2442.2969,0,14512.3750,0,0,0,0,0,16.6667,0.3908,29.4483,0,0,0,0.046600,0,0,0,0,0,0,0
,0.2118,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043200,0.012000,0.084400,0.011900,0.9517,0.031700,0.089500,0,0.1484,0.000700,0.004200,0.026200,0.2875,0.4618,0.1356,0.004000,0.057200,0.039100,0.2636,0.019400,0.000600,0.001700,0.066000,0.016600,0.029400,0.005500,0.066200,0.7324,0.026500,0.1400,0.068800,0.079200,0.002600,0.020000,0.001200,0.005700,0.001300,0.017200,0.038900,0.046600,0.005400,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1372,0.034300,4,0.010000,0.062600,16.6138,12038.6367,2473.7383,2442.2969,0,14512.3750,0,0,0,0,0,16.6667,0.4748,28.9513,0,0,0,0,0,0,0,0,0,0,0
,0.2466,0.005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047600,0.012200,0.083200,0.012100,0.9121,0.027700,0.1523,0,0.1670,0.001000,0.004500,0.024900,0.3663,0.4693,0.1486,0.004200,0.063100,0.039800,0.2914,0.022400,0.000500,0.066600,0.068400,0.017400,0.031300,0.006200,0.068000,0.6936,0.025000,0.1380,0.046900,0.082600,0.002400,0.021800,0.001300,0.006200,0.001400,0.019100,0.041500,0.050700,0.005700,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2248,0.056200,4,0.049000,0.069000,16.8938,12038.5234,2473.7383,2442.2969,0,14512.3750,0,0,0,0,0,16.6667,0.3916,28.8155,0,0,0,0,486,312,0,0.094800,0,0,0
