EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,5.4980,0.065400,0.1477,0.010200,0.092100,0.014800,0.099300,0.001900,0.006200,1.7745,1.7932,0.001900,0.008700,0.037000,1.0357,0.2861,0.2442,0.015300,0.002500,0.2448,0.014600,0.000600,0.002500,0.004100,0.2023,0.001500,0.000700,0.001900,0.014600,0.048400,0.5215,0.1890,0.004900,0.021000,0.001400,0.001500,0.1071,0.013300,0.000100,0.081600,4.2759,0,0,0,0,0,57,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,3,3,0,35,18,0,14,1,0,2,3,0,0,0,0,0,0,0,0.1132,0,23,0,0,0.4547,0.5679,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9233,7569.4805,5564.8594,6278.7500,0,13134.3398,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0,0,0,1360,347,0,0.1045,2,0,0,0,0,0,0,0,0,0,0
,0.1610,0.069400,0.047100,0.012200,0.097200,0.014000,0.068300,0.002900,0.008500,1.8684,1.9097,0.001200,0.008700,0.035900,0.3895,0.2488,0.2550,0.015000,0.002900,0.2536,0.012100,0.000400,0.002200,0.004600,0.2198,0.001700,0.001100,0.002200,0.015100,0.043800,0.5106,0.071000,0.001400,0.019600,0.001400,0.001600,0.1061,0.013300,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1293,0,27,0,0,0.4174,0.5467,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7014,7569.3398,5564.8594,6278.7500,0,13134.1992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.2325,0.066200,0.1062,0.014500,0.096800,0.015200,0.079700,0.002300,0.007600,2.2991,2.3232,0.001600,0.008800,0.042000,0.8269,0.3251,0.3445,0.018800,0.004100,0.2416,0.014100,0.000700,0.002300,0.004400,0.2037,0.001500,0.000700,0.001900,0.014800,0.1275,0.3392,0.1653,0.001200,0.019300,0.001200,0.001500,0.091200,0.013700,0.000100,0,1.7550,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,5,3,3,0,0,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.092909,0,25,0,0,0.2642,0.3571,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8666,7569.2656,5564.8594,6278.7500,0,13134.1250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1458,0.065200,0.055100,0.013700,0.1201,0.016700,0.082600,0.002400,0.006600,1.7972,1.8187,0.001600,0.007300,0.037300,0.6509,0.3530,0.3079,0.016800,0.003900,0.2953,0.015600,0.000600,0.064300,6.5023,6.7004,0.001600,0.000900,0.003500,0.020100,0.046600,0.3383,0.080100,0.001600,0.020700,0.001300,0.001800,0.1082,0.014100,0.000200,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.095319,0,28,0,0,0.2651,0.3604,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5619,7569.0469,5564.8594,6278.7500,0,13133.9062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,6.4981,0,1515,365,0,0.1748,0,0,0,0,0,0,0,0,0,0,0
,5.1360,0.071900,0.098900,0.013500,0.097700,0.016700,0.065000,0.002700,0.007000,1.9086,1.9309,0.001800,0.008300,0.035700,2.1560,0.3037,0.3558,0.018500,0.004700,0.2154,0.016600,0.000600,0.002400,0.004500,0.1979,0.001700,0.000700,0.002000,0.015300,0.051800,0.3467,0.2420,0.002000,0.025300,0.001300,0.002300,0.3826,0.015200,0.000400,0,2.3754,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.091396,0,28,0,0,0.2763,0.3677,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9904,7568.9844,5564.8594,6278.7500,0,13133.8438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1694,0.061000,0.050700,0.008800,0.075900,0.014200,0.054900,0.001700,0.006500,1.2890,1.3076,0.001000,0.004600,0.028800,0.7849,0.4075,0.2721,0.016500,0.003600,0.3390,0.016000,0.000500,0.002500,0.004000,0.2079,0.001400,0.000800,0.001600,0.013400,0.039700,0.3746,0.067900,0.001200,0.018500,0.001300,0.001400,0.1115,0.012900,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.086810,0,25,0,0,0.3289,0.4157,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7496,7568.9844,5564.8906,6278.7500,0,13133.8750,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.7832,0.068500,0.083600,0.014100,0.1105,0.017000,0.1118,0.002300,0.007200,1.7206,1.7412,0.001600,0.007700,0.035500,1.0394,0.2494,0.2504,0.014300,0.002700,0.2903,0.016100,0.000500,0.002500,0.009300,0.2268,0.001800,0.000900,0.002400,0.019700,0.050900,0.4402,0.1905,0.002100,0.023100,0.001200,0.001700,0.1070,0.014900,0.000100,0.071200,4.2441,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.1118,0,18,0,0,0.3513,0.4631,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4111,7568.8164,5564.8906,6278.7500,0,13133.7070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0.091600,0,0,1312,346,0,0.1520,0,0,0,0,0,0,0,0,0,0,0
,0.1581,0.065700,0.054600,0.014700,0.097900,0.015600,0.067000,0.002400,0.007400,1.9733,1.9955,0.002300,0.013700,0.044700,0.6785,0.2755,0.5062,0.016200,0.004100,0.4527,0.021500,0.000900,0.002800,0.004300,0.2045,0.001300,0.000900,0.002400,0.013800,0.045600,0.4211,0.083000,0.001700,0.019700,0.001300,0.001400,0.2058,0.013900,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1007,0,31,0,0,0.3647,0.4654,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0800,7577.8164,5564.8906,6278.7500,0,13142.7070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4880,0.067100,0.071500,0.012700,0.093000,0.015200,0.062500,0.002400,0.007100,1.7208,1.7423,0.001000,0.006400,0.034100,0.7662,0.2730,0.3707,0.014900,0.003400,0.3424,0.019600,0.000600,0.002400,0.004300,0.1941,0.001600,0.000700,0.002100,0.016300,0.046600,0.2887,0.1698,0.001700,0.019600,0.001300,0.001800,0.1227,0.012900,0.000200,0,4.2403,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.081297,0,18,0,0,0.2207,0.3020,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6362,7577.6133,5564.8906,6278.7500,0,13142.5039,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1526,0.068500,0.061900,0.012400,0.1153,0.017200,0.066200,0.002500,0.007600,1.7435,1.7662,0.001600,0.006900,0.037000,0.5885,0.2612,0.3733,0.014300,0.003500,0.3208,0.018400,0.000600,0.060000,6.7660,6.9776,0.001700,0.000900,0.003900,0.018000,0.041000,0.3905,0.075700,0.001300,0.021400,0.001500,0.001500,0.1276,0.012700,0.000200,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1084,0,29,0,0,0.3093,0.4177,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0468,7577.5508,5564.8906,6278.7500,0,13142.4414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,6.7612,0,1302,360,0,0.1099,0,0,0,0,0,0,0,0,0,0,0
,5.0565,0.067600,0.081100,0.1032,0.1031,0.015900,0.076500,0.002300,0.006900,1.7387,1.7595,0.001200,0.006500,0.035100,1.6949,0.2336,0.3550,0.017000,0.003300,0.3253,0.020900,0.000700,0.002200,0.004400,0.2023,0.001500,0.000800,0.001900,0.016800,0.054900,0.3254,0.1981,0.002100,0.022200,0.001300,0.002100,0.1079,0.014300,0.000200,0,2.9195,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.086498,0,19,0,0,0.2574,0.3439,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2055,7576.7305,5564.8906,6278.7500,0,13141.6211,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1672,0.066700,0.045100,0.013900,0.096200,0.015400,0.075600,0.002400,0.006800,2.0479,2.0700,0.001600,0.010300,0.041100,0.5215,0.4010,0.5665,0.020800,0.005100,0.4332,0.023200,0.000600,0.002400,0.003800,0.1963,0.001300,0.000700,0.002200,0.013600,0.046300,0.3259,0.097400,0.001600,0.018700,0.001300,0.001600,0.092900,0.014100,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.090316,0,26,0,0,0.2701,0.3604,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8737,7577.3633,5564.8906,6278.7500,0,13142.2539,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4650,0.070600,0.049600,0.013100,0.097700,0.015700,0.093500,0.002100,0.007000,1.7345,1.7556,0.001100,0.006900,0.036600,0.6577,0.2702,0.3663,0.014400,0.003800,0.3013,0.022700,0.000700,0.003000,0.005000,0.2215,0.001400,0.000900,0.002500,0.015400,0.051800,0.3859,0.1031,0.001800,0.020600,0.001300,0.001400,0.1055,0.014400,0.000100,0.071300,3.6245,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1030,0,27,0,0,0.3210,0.4240,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7948,7577.3008,5564.8906,6278.7500,0,13142.1914,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,1248,351,0,0.1510,0,0,0,0,0,0,0,0,0,0,0
,0.1421,0.065700,0.1314,0.014500,0.089000,0.014300,0.071100,0.002400,0.007300,1.7167,1.7390,0.001100,0.006500,0.034200,0.7100,0.2350,0.3456,0.015700,0.003200,0.3083,0.016800,0.000500,0.002000,0.004100,0.1790,0.001300,0.000700,0.001500,0.012200,0.039300,0.3103,0.1690,0.001300,0.019000,0.001200,0.001500,0.098000,0.013500,0.000200,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,1,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.080105,0,22,0,0,0.2479,0.3280,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2199,7577.4570,5564.8906,6278.7500,0,13142.3477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4440,0.066300,0.087400,0.014800,0.096500,0.015300,0.071600,0.002100,0.006500,1.8590,1.8809,0.002600,0.010100,0.042100,0.8146,0.4365,0.5116,0.019300,0.005600,0.2519,0.018600,0.000500,0.002300,0.004100,1.0233,0.001300,0.000800,0.001900,0.015000,0.042500,0.7138,0.1111,0.001600,0.018600,0.001200,0.001400,0.1182,0.013700,0.000100,0,2.8724,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,12,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1164,0,39,0,0,0.6731,0.7895,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4759,7577.3555,5564.8906,6278.7500,0,13142.2461,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1454,0.071000,0.1096,0.012900,0.1366,0.016200,0.033900,0.002300,0.008300,1.7523,1.7759,0.001500,0.007000,0.034000,1.1218,0.2714,0.4163,0.014700,0.002800,0.4543,0.026900,0.000700,0.055300,7.2850,7.6140,0.002600,0.001200,0.004300,0.023800,0.047900,0.4833,0.1972,0.004600,0.022700,0.001200,0.001400,0.1215,0.014200,0.000100,0,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,0,0,46,2,49,0,3,3,3,0,34,17,0,13,1,0,0,3,0,0,0,0,0,0,0,0.1247,0,19,0,0,0.3994,0.5241,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3848,7577.2539,5564.8906,6278.7500,0,13142.1445,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0,7.2794,0,1496,351,0,0.1537,2,0,0,0,0,0,0,0,0,0,0
,4.4050,0.069000,0.082700,0.012700,0.096700,0.015700,0.080200,0.002900,0.008200,1.8057,1.8320,0.001400,0.007900,0.037100,1.6840,0.2620,0.3828,0.015600,0.003500,0.3752,0.022400,0.000500,0.002600,0.004100,0.1911,0.001700,0.000800,0.002000,0.015500,0.045900,0.3923,0.1822,0.001400,0.020300,0.001300,0.001700,0.092700,0.012000,0.000100,0,2.3318,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,4,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.1026,0,29,0,0,0.3126,0.4152,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2380,7574.3125,5564.8906,6278.7500,0,13139.2031,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1493,0.075700,0.048800,0.013800,0.095500,0.014400,0.080500,0.001900,0.007300,1.6007,1.6212,0.001400,0.008400,0.039000,0.6436,0.3407,0.4059,0.018700,0.003900,0.3501,0.016600,0.000500,0.002000,0.004000,0.2122,0.001700,0.000900,0.001500,0.014100,0.096400,0.3339,0.069800,0.001500,0.019300,0.001300,0.001400,0.092500,0.013400,0.000200,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.085499,0,23,0,0,0.2856,0.3711,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0009,7567.2969,5564.8906,6278.7500,0,13132.1875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1496,0.063800,0.054500,0.013300,0.092100,0.015100,0.1133,0.002100,0.006600,1.8471,1.8672,0.001300,0.006900,0.035900,0.5723,0.2891,0.3812,0.016400,0.003700,0.3457,0.020300,0.000900,0.002300,0.004800,0.2076,0.001500,0.001100,0.002100,0.016100,0.094400,0.3988,0.068800,0.001300,0.020400,0.001300,0.001300,0.091400,0.014600,0.000100,0.074300,4.1649,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,45,3,48,0,4,1,1,0,4,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0.097387,0,26,0,0,0.3448,0.4422,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0659,7561.6172,5564.8906,6278.7500,0,13126.5078,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,1490,365,0,0.1142,0,0,0,0,0,0,0,0,0,0,0
,0.1735,0.064800,0.079000,0.010000,0.098000,0.014200,0.029400,0.002000,0.007300,1.2589,1.2793,0.001100,0.004900,0.028100,0.9037,0.2693,0.3457,0.016700,0.003900,0.2837,0.025800,0.000400,0.002500,0.003900,0.1776,0.001300,0.000700,0.001700,0.012300,0.042500,0.3241,0.1607,0.001500,0.017200,0.001200,0.001500,0.1002,0.013600,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,48,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.090793,0,29,0,0,0.2540,0.3448,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2915,7561.5977,5564.8906,6278.7500,0,13126.4883,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4752,0.067200,0.1003,0.008400,0.1002,0.014900,0.1161,0.002400,0.006900,1.7584,1.7797,0.001500,0.007400,0.042100,1.0348,0.3339,0.3546,0.019200,0.004300,0.3425,0.030600,0.000900,0.002800,0.004200,0.2186,0.001500,0.000800,0.002300,0.016500,0.058300,0.3618,0.2574,0.002300,0.026000,0.001400,0.001800,0.1040,0.010200,0.000200,0,2.7863,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.094593,0,24,0,0,0.2887,0.3833,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4126,7561.3828,5564.8906,6278.7500,0,13126.2734,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
