EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,4.0111,0.066900,0.079700,0.011600,0.092400,0.016000,0.029600,0.002100,0.009200,1.8827,1.9061,0.001500,0.008200,0.038600,1.6892,0.3549,0.015500,0.2486,0.003700,0.1742,1.7821,0.2955,0.014500,0.000700,0.002600,0.004500,0.2018,0.001600,0.000800,0.002000,0.015500,0.044400,0.3085,0.001500,0.022700,0.001700,0.001900,0.1154,0.015800,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.083603,0,22,0,0,0.2405,0.3241,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7075,11211.1289,5523.5234,6236.1289,0,16734.6523,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1546,0.074300,0.053100,0.014000,0.097400,0.015600,0.079600,0.002300,0.008500,1.9290,1.9540,0.001800,0.007900,0.036200,0.4321,0.2618,0.014700,0.2444,0.003300,0.096600,0,0.2804,0.014600,0.000600,0.002300,0.003700,0.1928,0.001500,0.000800,0.001900,0.013300,0.045600,0.3980,0.001400,0.019300,0.001400,0.001800,0.1015,0.013300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.093408,0,27,0,0,0.3462,0.4396,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3065,11208.8086,5523.5234,6236.1289,0,16732.3320,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5045,0.061700,0.053300,0.012700,0.094700,0.015300,0.075000,0.002300,0.006800,1.7814,1.8027,0.001600,0.007200,0.037500,0.6918,0.2826,0.014400,0.2473,0.003400,0.093200,3.7280,0.3644,0.016400,0.000700,0.002300,0.005400,0.2268,0.001900,0.001000,0.002400,0.017700,0.042800,0.3785,0.001700,0.019700,0.001300,0.001700,0.099900,0.014600,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.091206,0,22,0,0,0.3296,0.4208,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0756,11208.0547,5523.5234,6236.1289,0,16731.5781,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1892,0.060500,0.077800,0.009700,0.088700,0.013300,0.026300,0.001900,0.007900,1.9555,1.9769,0.001900,0.008900,0.041800,0.7786,0.3216,0.016400,0.2589,0.004400,0.1611,0,0.2603,0.029600,0.000500,0.002300,0.004200,0.1939,0.001400,0.001000,0.002400,0.013200,0.042100,0.3049,0.001500,0.021800,0.001400,0.001600,0.098000,0.015200,0.000300,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.081696,0,23,0,0,0.2394,0.3211,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5731,11207.6172,5523.5234,6236.1289,0,16731.1406,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,1511,450,0,0.2243,0,0,0,0,0,0,0,0,0,0
,4.5873,0.070400,0.049000,0.015700,0.1092,0.016000,0.1169,0.002200,0.007300,1.7916,1.8139,0.001700,0.007900,0.036500,0.5316,0.2768,0.017200,0.3488,0.004500,0.1230,3.6859,0.3702,0.018600,0.001000,0.002100,0.004700,0.2405,0.001600,0.000900,0.001900,0.015800,0.042000,0.3084,0.001300,0.020500,0.001200,0.001400,0.1035,0.013800,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.089906,0,26,0,0,0.2542,0.3441,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7551,11207.3398,5523.5234,6236.1289,0,16730.8633,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.076400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1653,0.073900,0.1075,0.008700,0.1430,0.018900,0.025000,0.001800,0.009500,1.9396,1.9616,0.001600,0.008000,0.040800,1.1463,0.3739,0.020600,0.3661,0.005900,0.1972,0,0.3507,0.020100,0.000900,0.047600,8.5807,8.7958,0.002300,0.001000,0.003500,0.021500,0.052900,0.4352,0.001800,0.027800,0.001400,0.002300,0.1356,0.016100,0.000100,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,1,0,0,3,0,0,0,0,0,0,0,0.1157,0,22,0,0,0.3461,0.4618,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2348,11207.4180,5523.5234,6236.1289,0,16730.9414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,8.5714,0,0,1077,265,0,0.1814,0,0,0,0,0,0,0,0,0,0
,5.2053,0.067400,0.1087,0.014600,0.1092,0.017100,0.075200,0.002800,0.009700,1.9208,1.9471,0.001700,0.007000,0.040000,1.9727,0.2939,0.013600,0.2548,0.002700,0.2167,2.7786,0.3787,0.015800,0.001000,0.002800,0.005500,1.1495,0.001900,0.000800,0.019700,0.017500,0.044700,0.5057,0.001400,0.021100,0.001400,0.001600,0.1351,0.012900,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,11,16,0,13,0,0,2,3,0,0,0,0,0,0,0,0.1082,0,36,0,0,0.4432,0.5514,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0844,11207.2891,5523.5234,6236.1289,0,16730.8125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1555,0.1014,0.042100,0.010900,0.1206,0.017600,0.076000,0.002300,0.007300,1.7616,1.7830,0.001600,0.007200,0.032900,0.4046,0.2770,0.014100,0.2431,0.003000,0.1329,0,0.2503,0.016300,0.000600,0.002400,0.007000,0.2580,0.002200,0.001500,0.003700,0.019500,0.062100,0.3019,0.002800,0.028800,0.001900,0.001700,0.1217,0.017500,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.080496,0,17,0,0,0.2509,0.3314,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1798,11208.7656,5523.5234,6236.1289,0,16732.2891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4954,0.080300,0.1074,0.015300,0.1174,0.020100,0.080400,0.002500,0.007600,1.9440,1.9685,0.001800,0.009100,0.038900,1.0978,0.2747,0.013500,0.2468,0.002800,0.2263,4.2632,0.4264,0.019100,0.000800,0.003000,0.005500,0.2489,0.002700,0.001000,0.003500,0.019300,0.056600,0.4037,0.002200,0.025200,0.001400,0.002100,0.1196,0.015100,0.000200,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1131,0,27,0,0,0.3302,0.4433,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0990,11207.2031,5523.5234,6236.1289,0,16730.7266,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,1438,360,0,0.1301,0,0,0,0,0,0,0,0,0,0
,0.1306,0.072500,0.052800,0.014300,0.1107,0.017000,0.070800,0.002800,0.007700,1.7669,1.7896,0.001900,0.008200,0.036300,0.4026,0.2816,0.014300,0.2492,0.003000,0.1192,0,0.2333,0.016500,0.000700,0.002700,0.006800,0.2696,0.002300,0.001200,0.003700,0.021100,0.054500,0.4193,0.002200,0.025400,0.001500,0.002600,0.1080,0.016100,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1325,0,24,0,0,0.3268,0.4593,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6836,11209.1875,5523.5234,6236.1289,0,16732.7109,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2345,0.078200,0.1628,0.013800,0.1081,0.016800,0.092800,0.002200,0.006800,1.8495,1.8703,0.001700,0.008600,0.045400,1.0782,0.3422,0.014700,0.2643,0.003800,0.2286,3.8743,0.3680,0.017800,0.000900,0.002600,0.005000,0.2369,0.001800,0.000700,0.002800,0.016500,0.081400,0.3695,0.001700,0.025600,0.001600,0.002300,0.1249,0.014700,0.000300,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.097398,0,23,0,0,0.3660,0.4634,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7162,11208.0508,5523.5234,6236.1289,0,16731.5742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.067900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1202,0.071700,0.082300,0.014900,0.1304,0.017000,0.075600,0.002400,0.007100,1.8901,1.9288,0.001600,0.008800,0.037500,0.4700,0.2622,0.014500,0.2397,0.003300,0.098000,0,0.2288,0.013900,0.000800,0.078200,6.8788,7.1434,0.001900,0.001000,0.003600,0.018500,0.048600,0.5197,0.004800,0.023700,0.001200,0.001500,0.1187,0.014900,0.000100,0,0,0,0,0,57,0,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,1,1,0,34,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1350,0,26,0,0,0.4292,0.5642,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4044,11206.4062,5523.5234,6236.1289,0,16729.9297,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,6.8735,0,2,1282,355,0,0.1100,0,0,0,0,0,0,0,0,0,0
,5.1115,0.061000,0.087800,0.016200,0.092800,0.014600,0.065000,0.002500,0.007000,1.8248,1.8459,0.001500,0.007800,0.033700,1.7548,0.3465,0.015900,0.2796,0.003800,0.2050,2.7693,0.3163,0.015600,0.000600,0.002500,0.004100,0.2011,0.001800,0.000900,0.001900,0.014100,0.040800,0.3204,0.001300,0.021900,0.001200,0.001400,0.098500,0.013400,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,46,2,49,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.088293,0,24,0,0,0.2498,0.3381,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0476,11206.4805,5523.5234,6236.1289,0,16730.0039,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1834,0.068800,0.055600,0.011700,0.090600,0.014300,0.064500,0.001700,0.006400,1.3543,1.3723,0.001100,0.004900,0.031300,0.6271,0.2335,0.010900,0.2278,0.002300,0.1058,0,0.2789,0.017500,0.000400,0.002800,0.004600,0.2191,0.001800,0.001000,0.002300,0.015100,0.1355,0.4510,0.001400,0.019500,0.001300,0.001600,0.1149,0.013500,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,46,2,49,0,5,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1152,0,29,0,0,0.3766,0.4918,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6924,11206.2070,5523.5234,6236.1289,0,16729.7305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.0977,0.066100,0.046600,0.016900,0.095600,0.016500,0.085600,0.002500,0.008800,1.8737,1.8981,0.001500,0.007400,0.034000,0.4787,0.2780,0.014200,0.2664,0.004600,0.097200,5.3050,0.2828,0.011700,0.000500,0.001500,0.004300,0.2023,0.001400,0.000700,0.001900,0.013800,0.042200,0.2969,0.001600,0.023600,0.001300,0.001600,0.097400,0.014000,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.087898,0,24,0,0,0.2441,0.3320,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5521,11206.0703,5523.5234,6236.1289,0,16729.5938,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,1410,348,0,0.1554,0,0,0,0,0,0,0,0,0,0
,0.1995,0.083700,0.1162,0.016200,0.1160,0.018700,0.040500,0.002400,0.010200,2.2415,2.2692,0.002000,0.009600,0.043900,1.3915,0.3018,0.019800,0.3484,0.005200,0.2381,0,0.3021,0.018900,0.000700,0.002100,0.005300,0.2587,0.002300,0.001000,0.001700,0.015500,0.053900,0.4578,0.001900,0.024800,0.001400,0.001800,0.1227,0.014700,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.1131,0,24,0,0,0.3722,0.4853,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1368,11210.1172,5523.5234,6236.1289,0,16733.6406,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1617,0.078000,0.2009,0.015800,0.1035,0.015500,0.1070,0.001900,0.008400,1.6306,1.6545,0.001500,0.007300,0.033900,0.7617,0.2591,0.014000,0.2414,0.003000,0.2297,3.8896,0.3531,0.014100,0.000800,0.002200,0.004400,0.2194,0.002100,0.000800,0.002200,0.016500,0.048900,0.3704,0.001500,0.022500,0.001500,0.001800,0.1058,0.014100,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.1011,0,28,0,0,0.2972,0.3983,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2276,11205.6523,5523.5234,6236.1289,0,16729.1758,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.092200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1792,0.076500,0.062100,0.012000,0.1634,0.019100,0.064900,0.002900,0.008300,2.0016,2.0281,0.002000,0.010600,0.043600,0.8409,0.2498,0.014900,0.2484,0.003800,0.1279,0,0.2975,0.021000,0.000900,0.077400,6.8352,7.1328,0.003100,0.001500,0.005900,0.031300,0.063300,0.4462,0.002600,0.032000,0.002100,0.002600,0.2041,0.016800,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1426,0,23,0,0,0.3228,0.4654,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9679,11209.8633,5523.5234,6236.1289,0,16733.3867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,6.8282,0,0,1394,368,0,0.1174,0,0,0,0,0,0,0,0,0,0
,3.6594,0.081700,0.093400,0.012700,0.1028,0.017100,0.071300,0.002200,0.037300,1.7019,1.7596,0.016900,0.007900,0.033700,1.8219,0.3311,0.014900,0.2502,0.003300,0.2329,1.2924,0.3337,0.014200,0.000600,0.001900,0.004300,0.2259,0.001700,0.000900,0.001800,0.015300,0.060400,0.3962,0.001800,0.026000,0.001700,0.002000,0.1540,0.016700,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1068,0,30,0,0,0.3141,0.4209,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6826,11205.6680,5523.5234,6236.1289,0,16729.1914,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1566,0.064700,0.043400,0.011300,0.1004,0.015700,0.061200,0.002300,0.006900,1.7559,1.7771,0.002000,0.008000,0.039200,0.6520,0.2532,0.014400,0.2341,0.003300,0.090500,0,0.2855,0.019500,0.000800,0.002400,0.005700,0.2238,0.001700,0.001000,0.003000,0.031900,0.045800,0.3446,0.001700,0.019400,0.001300,0.001400,0.1092,0.017600,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.097498,0,21,0,0,0.2795,0.3770,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9647,11205.9258,5523.5234,6236.1289,0,16729.4492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5012,0.075500,0.052300,0.014700,0.098800,0.015700,0.073500,0.002300,0.008000,1.7323,1.7551,0.001800,0.009300,0.038600,0.4850,0.3999,0.024000,0.3157,0.004900,0.1128,4.5069,0.3266,0.015100,0.001100,0.002600,0.005300,0.2574,0.001600,0.000900,0.002100,0.016200,0.046200,0.3786,0.001400,0.023900,0.001400,0.001700,0.1092,0.015200,0.000300,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1500,0,22,0,0,0.2692,0.4192,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5960,11205.9805,5523.5234,6236.1289,0,16729.5039,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,1230,347,0,0.1088,0,0,0,0,0,0,0,0,0,0
