EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/EventWait/PrePhysics,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager
,0.4154,0.032900,0.005700,0.038300,0.005500,0.015100,0.001000,0.004900,0.3560,0.3686,0.000300,0.003500,0.015200,0.1707,0.096000,0.1373,0.006600,0.001600,0.1230,0.009000,0.000300,0.033800,0.002300,0.096100,0.000600,0.000500,0.001100,0.006800,0.022000,0.2149,0.042200,0.000400,0.008300,0.000800,0.000600,0.043100,0.005700,0.000100,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,1,1,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.059310,0,25.5000,0,0,0.1538,0.2131,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9292,8054.9961,5568.7344,6336.9727,0,13623.7305,0,0,1,0,0,0,0,0,0,0.093900,0,0,0,0,0
,0.055700,0.032000,0.005800,0.035700,0.005400,0.049200,0.000900,0.003800,0.3735,0.3855,0.000400,0.003100,0.013200,0.2387,0.084600,0.1381,0.006900,0.001400,0.1613,0.008400,0.000200,0.000900,0.001900,0.064700,0.000600,0.000500,0.000900,0.006900,0.020600,0.1940,0.040700,0.000500,0.008500,0.000900,0.000500,0.046300,0.005700,0.000100,0.024800,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.055820,0,22.5000,0,0,0.1362,0.1920,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2957,8054.9961,5568.7344,6336.9727,0,13623.7305,0,0,0,0,0,432,347,0,0.037400,0,0,0,0,0,0
,0.4040,0.035200,0.007100,0.050400,0.007100,0.043800,0.001400,0.004200,0.3439,0.3576,0.000400,0.003700,0.017500,0.3060,0.090400,0.1429,0.007000,0.001700,0.1269,0.010200,0.000400,0.001600,0.002600,0.086000,0.000800,0.000900,0.001100,0.007100,0.026300,0.2589,0.045100,0.000600,0.010200,0.000600,0.000500,0.055200,0.005900,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.073828,0,25,0,0,0.1826,0.2564,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2543,8054.2969,5568.7344,6336.9727,0,13623.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.051300,0.076500,0.008800,0.051900,0.007200,0.043000,0.001300,0.004200,0.3528,0.3661,0.000700,0.003700,0.014100,0.1678,0.1269,0.1417,0.007600,0.001600,0.1380,0.008600,0.000300,0.001400,0.003200,0.084500,0.000700,0.000500,0.001100,0.007100,0.023400,0.2205,0.043400,0.000400,0.009400,0.000600,0.000600,0.049400,0.006200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.064515,0,23,0,0,0.1536,0.2181,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3198,8057.0078,5568.7344,6336.9727,0,13625.7422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4780,0.043600,0.010100,0.082900,0.008800,0.056400,0.001900,0.005000,0.3898,0.4068,0.001200,0.006400,0.023100,0.4587,0.1879,0.2392,0.011800,0.001900,0.1627,0.014200,0.000600,0.001800,0.8009,1.1192,0.001000,0.000700,0.001600,0.009400,0.025200,0.3166,0.056800,0.000700,0.010400,0.000900,0.000800,0.062500,0.006700,0.000200,0,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,16,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.080887,0,34,0,0,0.2331,0.3140,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7342,8057.7617,5568.7344,6336.9727,0,13626.4961,0,0,1,0.7978,0,428,334,0,0.039200,0,0,0,0,0,0
,0.1153,0.047300,0.010000,0.060700,0.009500,0.052700,0.001800,0.004300,0.3457,0.3597,0.001000,0.005200,0.019000,0.4571,0.1431,0.1816,0.008000,0.002100,0.2048,0.012500,0.000700,0.001900,0.002600,0.090900,0.000700,0.000400,0.001700,0.007500,0.029900,0.2008,0.078700,0.000700,0.011200,0.000800,0.001100,0.065300,0.007900,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.057321,0,16.5000,0,0,0.1410,0.1983,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6519,8053.2227,5568.7344,6336.9727,0,13621.9570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4752,0.042000,0.010200,0.061400,0.008100,0.076600,0.001800,0.005000,0.3451,0.3597,0.001300,0.005800,0.018200,0.4504,0.1457,0.1536,0.008400,0.002300,0.1738,0.011700,0.000400,0.001200,0.002900,0.095500,0.000800,0.000700,0.001200,0.009200,0.027400,0.2559,0.056100,0.000500,0.011400,0.000800,0.000800,0.057900,0.013800,0.000100,0.031000,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.081617,0,31,0,0,0.1715,0.2531,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8562,8060.4180,5568.7344,6336.9727,0,13629.1523,0,0,0,0,0,0,0,0,0,0.030500,0,0,0,0,0
,0.089800,0.041400,0.009600,0.056600,0.007600,0.072600,0.001900,0.004600,0.3492,0.3635,0.000700,0.004500,0.017300,0.3651,0.099100,0.1559,0.008200,0.002000,0.1571,0.009800,0.000400,0.026100,0.002800,0.1093,0.000700,0.000600,0.001000,0.007200,0.025300,0.4128,0.048500,0.002000,0.009900,0.000900,0.000600,0.048200,0.006700,0,0.031400,0,0,0,0,0,0,64,0,0,12,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,21,0,13,1,0,2,2,0,0,0,0,0,0,0,0.099089,0,28.5000,0,0,0.3112,0.4103,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1447,8062.1094,5568.7344,6336.9727,0,13630.8438,0,0,1,0,0,432,347,0,0.040500,0,2,0,0,0,0
,0.4114,0.043000,0.006700,0.052300,0.006600,0.050000,0.001600,0.005400,0.5568,0.5741,0.000800,0.003300,0.022500,0.3710,0.1617,0.2583,0.009700,0.001900,0.1667,0.010500,0.000200,0.001500,0.002300,0.096300,0.000700,0.000500,0.001200,0.008900,0.031100,0.5174,0.068800,0.000800,0.012700,0.000900,0.000700,0.066400,0.008100,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,5,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1225,0,25.5000,0,0,0.3923,0.5148,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2521,8083.5352,5568.7344,6336.9727,0,13652.2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.071100,0.051600,0.010500,0.066400,0.010200,0.060500,0.001700,0.004700,0.3879,0.4035,0.001400,0.006200,0.019500,0.2152,0.1441,0.1821,0.007900,0.003000,0.2399,0.012700,0.000600,0.002000,0.003100,0.1016,0.000600,0.000600,0.001600,0.010500,0.078500,0.3197,0.072500,0.000700,0.012700,0.001000,0.001100,0.063900,0.007900,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,4,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.084586,0,26,0,0,0.2318,0.3164,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4074,8091.0469,5568.7344,6336.9727,0,13659.7812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4378,0.041400,0.010300,0.062600,0.008300,0.054500,0.001700,0.004700,0.3448,0.3604,0.001100,0.005500,0.020100,0.5349,0.1506,0.2002,0.007800,0.002000,0.2007,0.020600,0.000600,0.002400,1.1112,1.2264,0.000800,0.000600,0.002200,0.009200,0.024600,0.2217,0.048100,0.000300,0.009800,0.000700,0.000800,0.051900,0.006800,0.000100,0,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.066500,0,24,0,0,0.1530,0.2195,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8894,8092.8008,5568.7344,6336.9727,0,13661.5352,0,0,1,1.1079,0,428,336,0,0.041300,0,0,0,0,0,0
,0.071100,0.039600,0.008600,0.056000,0.006700,0.050700,0.001400,0.003700,0.3276,0.3398,0.000700,0.003400,0.014500,0.4839,0.1335,0.1800,0.007800,0.001600,0.1714,0.008800,0.000400,0.001300,0.002800,0.074200,0.000900,0.000500,0.001300,0.019400,0.073700,0.2489,0.055900,0.000600,0.009800,0.000700,0.000900,0.057400,0.007600,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,12,0,12,1,0,2,2,0,0,0,0,0,0,0,0.075411,0,25.5000,0,0,0.1712,0.2466,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4751,8092.8008,5568.7344,6336.9727,0,13661.5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4564,0.1182,0.018900,0.085900,0.011000,0.2250,0.003100,0.009900,0.7050,0.7443,0.000400,0.004400,0.015300,0.2183,0.2150,0.2543,0.012300,0.002900,0.1249,0.010300,0.000300,0.001300,0.002500,0.1118,0.000900,0.000700,0.001200,0.010500,0.030300,0.4972,0.067600,0.000700,0.012900,0.000800,0.001100,0.071300,0.008600,0.000200,0.1077,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,1,1,0,4,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1227,0,25,0,0,0.3716,0.4943,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1686,8092.8203,5568.7344,6336.9727,0,13661.5547,0,0,0,0,0,423,338,0,0.038900,0,0,0,0,0,0
,0.055200,0.036700,0.008000,0.053000,0.006800,0.064900,0.001000,0.003200,0.3236,0.3345,0.000800,0.003200,0.014700,0.2020,0.1275,0.1562,0.008500,0.001400,0.1792,0.010900,0.000600,0.041300,0.002400,0.091100,0.000500,0.000600,0.001200,0.009400,0.026500,0.2345,0.065400,0.000800,0.010000,0.000600,0.000900,0.055100,0.006700,0.000100,0.026300,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.066902,0,28,0,0,0.1657,0.2326,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8551,8092.7930,5568.7344,6336.9727,0,13661.5273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.5709,0.035900,0.009100,0.041700,0.005600,0.040200,0.001400,0.004200,0.3792,0.3910,0.000400,0.003200,0.016500,0.3966,0.1257,0.1642,0.007500,0.001800,0.1092,0.007900,0.000300,0.001400,0.002600,0.1108,0.000700,0.000600,0.001100,0.006700,0.021900,0.2121,0.041300,0.000600,0.008500,0.000700,0.000600,0.045800,0.006000,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.057396,0,22,0,0,0.1521,0.2095,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0177,8094.8320,5568.7344,6336.9727,0,13663.5664,0,0,0,0,0,0,0,0,0,0.028100,0,0,0,0,0
,0.076800,0.045600,0.009400,0.057900,0.010000,0.049600,0.001300,0.004500,0.3380,0.3516,0.000700,0.004600,0.018400,0.2385,0.1370,0.2607,0.008000,0.002800,0.2189,0.013600,0.000600,0.002100,0.003000,0.1042,0.000900,0.000400,0.001800,0.009100,0.031500,0.2544,0.079600,0.000700,0.013200,0.000800,0.001200,0.066800,0.007700,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.077594,0,28,0,0,0.1742,0.2518,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2071,8096.6875,5568.7969,6336.9727,0,13665.4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.5006,0.046700,0.010700,0.072700,0.010100,0.057200,0.001900,0.005200,0.3592,0.3758,0.000900,0.005400,0.020200,0.3710,0.1477,0.2003,0.008300,0.002400,0.1866,0.014300,0.000500,0.002100,0.8746,0.9768,0.001600,0.000700,0.002600,0.010100,0.026600,0.2570,0.049200,0.000600,0.011800,0.000700,0.000800,0.059600,0.007400,0,0,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,6,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.071485,0,19,0,0,0.1824,0.2539,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2174,8108.6016,5568.7969,6336.9727,0,13677.3984,0,0,1,0.8644,0,437,344,0,0.041600,0,0,0,0,0,0
,0.079700,0.045400,0.009400,0.060500,0.009200,0.048300,0.001600,0.004300,0.3498,0.3638,0.001200,0.004700,0.018400,0.5494,0.1328,0.1935,0.007700,0.002200,0.2832,0.013900,0.000600,0.002000,0.002800,0.095800,0.000900,0.000400,0.001500,0.010900,0.030300,0.2531,0.078800,0.000900,0.011500,0.000800,0.001100,0.064100,0.007300,0,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.077382,0,28,0,0,0.1731,0.2505,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3647,8106.5391,5568.7969,6336.9727,0,13675.3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.5200,0.039900,0.007500,0.052200,0.007500,0.060800,0.001300,0.003600,0.3309,0.3421,0.000400,0.003400,0.016700,0.2192,0.1264,0.2263,0.009200,0.002900,0.2020,0.013500,0.000500,0.002000,0.002500,0.092700,0.000700,0.000400,0.001300,0.010000,0.024200,0.2103,0.050800,0.000600,0.010700,0.000800,0.001100,0.062300,0.007300,0,0.025500,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.065327,0,22.5000,0,0,0.1415,0.2068,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5983,8106.5625,5568.7969,6336.9727,0,13675.3594,0,0,0,0,0,0,0,0,0,0.068700,0,0,0,0,0
,0.076200,0.041500,0.009800,0.066600,0.024800,0.079600,0.001500,0.004500,0.3534,0.3679,0.000800,0.004500,0.018300,0.5058,0.1384,0.1642,0.008600,0.002000,0.2481,0.014100,0.000400,0.042500,0.003000,0.5089,0.000800,0.000800,0.002100,0.011600,0.033400,0.6205,0.076400,0.000900,0.014100,0.000800,0.001000,0.059200,0.005500,0,0.031000,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,8,13,0,13,1,0,2,2,0,0,0,0,0,0,0,0.1428,0,33,0,0,0.4746,0.6174,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2154,8107.0664,5568.7969,6336.9727,0,13675.8633,0,0,1,0,0,430,347,0,0.060700,0,0,0,0,0,0
,0.4252,0.038000,0.009000,0.051100,0.007900,0.045800,0.001400,0.004100,0.3515,0.3650,0.000600,0.003300,0.015800,0.1909,0.1285,0.1633,0.007800,0.002300,0.1016,0.008900,0.000400,0.001300,0.002600,0.1123,0.000700,0.000500,0.001200,0.008000,0.021900,0.2752,0.043900,0.000500,0.008700,0.000700,0.000700,0.049500,0.006500,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.073511,0,30.5000,0,0,0.1993,0.2728,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4701,8107.0703,5568.7969,6336.9727,0,13675.8672,0,0,0,0,0,0,0,0,0,0.013600,0,0,0,0,0
,0.046900,0.034000,0.007200,0.041100,0.006200,0.033800,0.001100,0.003300,0.3160,0.3260,0.000600,0.002200,0.013200,0.2780,0.1028,0.1468,0.006600,0.001500,0.3727,0.013200,0.000400,0.000900,0.002100,0.076900,0.000700,0.000600,0.001000,0.007100,0.024000,0.1750,0.057300,0.000500,0.1158,0.001100,0.001000,0.074700,0.007500,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.049476,0,19,0,0,0.1235,0.1730,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1786,8107.0664,5568.7969,6336.9727,0,13675.8633,0,0,0,0,0,428,344,0,0.047900,0,0,0,0,0,0
,0.4217,0.029800,0.006800,0.043700,0.005500,0.034800,0.001100,0.004000,0.3251,0.3365,0.000500,0.002500,0.013600,0.3932,0.1210,0.1568,0.007300,0.001500,0.1322,0.009000,0.000200,0.000900,0.8036,0.8721,0.000700,0.000400,0.001300,0.009000,0.023700,0.3506,0.041400,0.001900,0.007900,0.000600,0.000500,0.085800,0.005500,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.087693,0,28.5000,0,0,0.2609,0.3486,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8100,8107.1406,5568.7969,6336.9727,0,13675.9375,0,0,1,0.8010,0,0,0,0,0,0.013900,2,0,0,0,0
,0.064600,0.039200,0.008400,0.049600,0.008000,0.045600,0.001100,0.003500,0.3678,0.3805,0.000600,0.003300,0.016300,0.4147,0.1271,0.1785,0.007200,0.001500,0.2082,0.012200,0.000400,0.001700,0.002500,0.079600,0.000800,0.000400,0.001200,0.007300,0.027200,0.2689,0.071000,0.000700,0.010200,0.000700,0.000800,0.057800,0.006300,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,3,13,0,12,0,0,2,2,0,0,0,0,0,0,0,0.066902,0,25.5000,0,0,0.1995,0.2664,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3879,8108.8867,5568.7969,6336.9727,0,13677.6836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
