EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,4.8935,0.079600,0.1927,0.014300,0.1061,0.016700,0.1270,0.086700,0.001900,0.008400,1.4355,1.4571,0.001700,0.009300,0.040200,2.0516,0.3105,0.2632,0.014400,0.006300,0.3043,2.2936,0.3044,0.019500,0.001300,0.003100,0.005600,0.2960,0.001800,0.000900,0.003600,0.020200,0.062800,0.8062,0.001100,0.022600,0.001000,0.002000,0.1154,0.017900,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1936,0,27.5000,0,0,0.6953,0.8889,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1048,5697.5859,5530.0117,6241.3945,0,11227.5977,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1553,0.079000,0.1749,0.014200,0.1421,0.020200,0.1330,0.072200,0.002100,0.008500,2.0181,2.0435,0.001600,0.011000,0.041000,1.0426,0.3017,0.2451,0.016500,0.003900,0.1890,0,0.4255,0.029000,0.001300,0.1094,0.006800,0.3014,0.001700,0.001500,0.003000,0.024700,0.073800,0.7061,0.002800,0.029600,0.001500,0.002200,0.2164,0.017000,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.1883,0,21.5000,0,0,0.6168,0.8051,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0258,5700.1562,5530.0117,6241.3945,0,11230.1680,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,2075,364,0,0.1840,0,0,0,0,0,0,0,0,0,0,0
,4.3897,0.065900,0.095600,0.010900,0.093500,0.014100,0.035400,0,0.001700,0.008500,1.3734,1.3953,0.001400,0.006300,0.071300,0.5885,0.4039,0.4327,0.020700,0.007200,0,3.1882,0.3081,0.014800,0.000700,0.002400,0.004500,0.2047,0.001500,0.000800,0.002400,0.017300,0.051000,0.5369,0.001600,0.021500,0.001400,0.001700,0.1043,0.015300,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1341,0,26.5000,0,0,0.4903,0.6244,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1782,5701.4570,5530.0117,6241.3945,0,11231.4688,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1772,0.1012,0.3662,0.019700,0.1484,0.020200,0.1057,0,0.002700,0.011200,1.8767,1.9064,0.002100,0.011800,0.054800,1.4450,0.2768,0.3433,0.020600,0.009600,0.4409,0,0.3541,0.017300,0.000800,0.002300,0.007400,1.4921,0.002400,0.002400,0.003900,0.026000,0.069900,1.1955,0.002700,0.032900,0.001600,0.002100,0.1760,0.020100,0.000300,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,4,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.2659,0,33.5000,0,0,1.1356,1.4015,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0886,5698.2500,5530.0117,6241.3945,0,11228.2617,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.3545,0.080300,0.1919,0.015500,0.1223,0.018400,0.038900,0,0.002100,0.011900,1.9462,1.9751,0.001600,0.009200,0.043800,1.1800,0.4926,0.4050,0.017400,0.006500,0.1304,3.1415,0.3576,0.018000,0.001000,0.002500,0.005100,0.2280,0.001700,0.000800,0.002500,0.019100,0.067900,1.1678,0.007900,0.034300,0.001500,0.002000,0.1704,0.022700,0.000100,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,0,0,50,2,100,0,6,1,1,0,68,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0.2509,0,25.5000,0,0,1.0801,1.3310,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0076,5701.3672,5530.0117,6241.3945,0,11231.3789,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,2241,364,0,0.1549,0,0,0,2,0,0,0,0,0,0,0
,0.1837,0.091600,0.1836,0.016600,0.1512,0.022600,0.085500,0,0.001600,0.007000,1.8293,1.8492,0.001900,0.009100,0.041000,1.1002,0.3245,0.2996,0.019700,0.006000,0.3430,0,0.3373,0.014300,0.000700,0.002400,6.8247,7.0457,0.002100,0.001000,0.005000,0.023200,0.080500,0.5349,0.002700,0.034700,0.001600,0.002400,0.1514,0.018400,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1399,0,25.5000,0,0,0.4594,0.5993,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8650,5701.2695,5530.0117,6241.3945,0,11231.2812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,6.8196,0,0,0,0,0,0,0,0,0
,3.3473,0.071800,0.1900,0.013300,0.1052,0.017600,0.037600,0,0.002300,0.010100,1.5413,1.5678,0.001700,0.009000,0.040100,2.6430,0.2958,0.2429,0.013300,0.006000,0.2845,0.6771,0.3247,0.021000,0.001100,0.003400,0.006300,0.2549,0.001700,0.001200,0.003000,0.019400,0.1260,0.6209,0.001500,0.022200,0.001800,0.001600,0.1361,0.015500,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,0,50,2,100,0,10,3,4,0,2,28,0,26,1,0,0,7,0,0,0,0,0,0,0,0.1547,0,23.5000,0,0,0.5357,0.6904,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0033,5699.5352,5530.0117,6241.3945,0,11229.5469,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1886,0.077700,0.1057,0.012500,0.1055,0.017300,0.1287,0.1324,0.001800,0.006800,1.9486,1.9667,0.001800,0.007900,0.047200,0.5394,0.2720,0.2536,0.018000,0.006000,0.1566,0,0.3039,0.016700,0.000600,0.075700,0.004800,0.2216,0.001500,0.001300,0.002600,0.016100,0.069500,0.6350,0.002000,0.022900,0.001500,0.002100,0.1295,0.017600,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,2,2,0,2,1,0,2,2,0,0,0,0,0,0,0,0.1328,0,26,0,0,0.5561,0.6889,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2061,5698.5586,5530.0117,6241.3945,0,11228.5703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,2640,391,0,0.1951,0,0,0,0,0,0,0,0,0,0,0
,3.4039,0.082200,0.2932,0.015400,0.1122,0.018000,0.099900,0,0.002400,0.009100,1.8970,1.9213,0.001600,0.007700,0.039200,1.6160,0.2636,0.2720,0.018000,0.008200,0.2976,1.8352,0.3688,0.018600,0.000600,0.003500,0.006500,0.2795,0.002700,0.000900,0.003700,0.021700,0.1305,0.5930,0.001700,0.024500,0.001400,0.001900,0.1145,0.016500,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,0,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1480,0,24.5000,0,0,0.6227,0.7707,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6971,5696.5508,5530.0117,6241.3945,0,11226.5625,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1715,0.074400,0.1666,0.010600,0.1112,0.018500,0.067400,0,0.002000,0.006700,1.5414,1.5598,0.001500,0.007100,0.036100,0.9763,0.2977,0.2587,0.018600,0.020400,0.1683,0,0.5075,0.019600,0.000500,0.003100,0.004400,0.2377,0.001600,0.000700,0.002800,0.017900,0.1739,0.7364,0.002700,0.030600,0.001600,0.002300,0.1466,0.015700,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,49,3,98,0,7,1,1,0,9,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1477,0,26.5000,0,0,0.7285,0.8762,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2764,5696.1992,5530.0117,6241.3945,0,11226.2109,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0.1147,0,0,0,0,0,0,0,0,0,0
,3.5066,0.086500,0.1004,0.013500,0.1093,0.018700,0.072300,0,0.002600,0.008100,1.5573,1.5799,0.001700,0.008000,0.038600,0.9853,0.3139,0.2730,0.019700,0.004500,0.1313,2.1665,0.2763,0.014900,0.000500,0.001900,0.004600,0.2209,0.001100,0.000800,0.002500,0.016300,0.060900,0.5294,0.001900,0.032200,0.001700,0.001700,0.1369,0.016500,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,48,4,98,0,6,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1266,0,24.5000,0,0,0.4897,0.6163,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8098,5700.0352,5530.0117,6241.3945,0,11230.0469,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,2301,364,0,0.3534,0.1013,0,0,0,0,0,0,0,0,0,0
,0.1666,0.085000,0.2392,0.017000,0.1485,0.022300,0.1507,0,0.004300,0.015800,2.4659,2.5048,0.002100,0.009300,0.047200,1.9798,0.3438,0.6900,0.020000,0.012300,0.3393,0,0.4775,0.025800,0.000700,0.003700,8.9713,9.2862,0.002700,0.001200,0.005800,0.030400,0.053500,0.6786,0.001700,0.026700,0.001300,0.002200,0.1533,0.018000,0.000300,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1808,0,21,0,0,0.5753,0.7561,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1850,5698.9570,5530.0117,6241.3945,0,11228.9688,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,8.9623,0,0,0,0,0,0,0,0,0
,5.7246,0.069900,0.2467,0.015200,0.1004,0.013900,0.071700,0,0.002700,0.008600,2.1701,2.1922,0.001400,0.007600,0.040800,2.5158,0.3302,0.4593,0.017600,0.010400,0.4403,2.2035,0.2556,0.024300,0.000700,0.002400,0.005100,0.2873,0.001200,0.000800,0.002200,0.016000,0.064800,0.9810,0.002100,0.033500,0.001600,0.001800,0.1273,0.016900,0.000300,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,4,4,0,0,26,0,26,0,0,1,8,0,0,0,0,0,0,0,0.2024,0,33.5000,0,0,0.8645,1.0669,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8317,5696.9688,5530.0117,6241.3945,0,11226.9805,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1762,0.079800,0.099700,0.011900,0.097700,0.014300,0.1074,0.098700,0.002100,0.009800,1.5032,1.5280,0.001300,0.006700,0.034500,0.9865,0.3339,0.5173,0.011700,0.004600,0.1183,0,0.3160,0.026100,0.000400,0.088900,0.005200,0.2493,0.001300,0.000900,0.003500,0.016300,0.045400,0.4307,0.001400,0.018600,0.001300,0.001400,0.1460,0.016500,0.001700,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0.1085,0,17,0,0,0.3646,0.4731,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8870,5699.6953,5530.0117,6241.3945,0,11229.7070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,2394,390,0,0.1551,0,0,0,0,0,0,0,0,0,0,0
,3.7545,0.067700,0.098200,0.009400,0.098200,0.014800,0.088000,0.092600,0.002700,0.008000,1.9639,1.9867,0.003000,0.008400,0.035800,0.5092,0.3339,0.3760,0.014300,0.004500,0.1375,2.8200,0.3199,0.028200,0.001200,0.003200,0.007400,0.3427,0.001900,0.000900,0.003200,0.023400,0.045000,0.7521,0.001100,0.022200,0.000900,0.001400,0.1079,0.013900,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0.1916,0,28.5000,0,0,0.6370,0.8286,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6878,5700.9453,5530.0117,6241.3945,0,11230.9570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1769,0.068200,0.2358,0.014000,0.099900,0.019000,0.079100,0,0.002500,0.009700,1.8059,1.8301,0.001600,0.007900,0.041700,1.5561,0.3327,0.4369,0.018900,0.005600,0.3247,0,0.3502,0.021900,0.000700,0.002800,0.004200,0.1975,0.001600,0.000900,0.002000,0.018700,0.051100,0.5502,0.001800,0.022500,0.001200,0.001800,0.1096,0.011600,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1386,0,26.5000,0,0,0.5271,0.6657,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1092,5701.5234,5530.0117,6241.3945,0,11231.5352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4213,0.072700,0.1709,0.013900,0.1017,0.018200,0.086100,0,0.002300,0.007100,1.8300,1.8521,0.001200,0.007600,0.037500,1.0876,0.2614,0.4094,0.016100,0.005100,0.3086,3.6534,0.3909,0.021100,0.000700,0.002600,0.004900,0.2139,0.001900,0.000600,0.002900,0.018600,0.055100,0.4971,0.001700,0.026100,0.001300,0.002200,0.1018,0.011600,0.000100,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1279,0,23,0,0,0.4274,0.5553,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1816,5703.1445,5530.0117,6241.3945,0,11233.1562,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,2022,359,0,0.1793,0,0,0,0,0,0,0,0,0,0,0
,0.1709,0.074500,0.1117,0.013300,0.1409,0.018100,0.083300,0,0.002200,0.009700,2.0719,2.0977,0.001900,0.012100,0.039100,0.9532,0.3658,0.4386,0.020500,0.004800,0.1330,0,0.4586,0.020900,0.000500,0.002200,6.9475,7.1635,0.002300,0.001100,0.005300,0.022700,0.059500,0.7020,0.003200,0.024600,0.001500,0.001600,0.1195,0.014200,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1673,0,28,0,0,0.6194,0.7867,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8120,5704.8086,5530.0117,6241.3945,0,11234.8203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,6.9414,0,0,0,0,0,0,0,0,0
,3.3465,0.088500,0.2677,0.013500,0.1046,0.016400,0.065200,0,0.002600,0.007800,1.3594,1.3809,0.001400,0.005700,0.034700,2.2198,0.2582,0.3658,0.011100,0.004700,0.3040,0.5249,0.3683,0.045400,0.000600,0.002600,0.004700,1.2025,0.001500,0.000800,0.003100,0.019000,0.062000,1.1378,0.002100,0.025400,0.001600,0.002000,0.4584,0.012200,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,4,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.2176,0,35,0,0,1.0496,1.2672,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6639,5703.2930,5530.0117,6241.3945,0,11233.3047,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1595,0.074900,0.1426,0.013400,0.1010,0.014300,0.1184,0.1243,0.001600,0.006000,1.3085,1.3248,0.000900,0.005600,0.041000,0.9886,0.3045,0.4168,0.013300,0.004100,0.1290,0.017000,0.4325,0.023100,0.000700,0.076700,0.006400,0.2143,0.001600,0.000800,0.002100,0.017800,0.051300,0.7477,0.004900,0.022000,0.001400,0.002200,0.1106,0.015400,0.000200,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,10,0,2,1,0,2,2,0,0,0,0,0,0,0,0.1600,0,19,0,0,0.6746,0.8346,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1086,5702.9922,5530.0117,6241.3945,0,11233.0039,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,2572,386,0,0.3384,0,0,0,2,0,0,0,0,0,0,0
,4.7528,0.090100,0.2545,0.024100,0.1146,0.018900,0.1008,0,0.002200,0.011200,2.0018,2.0296,0.001600,0.008100,0.040000,1.1488,0.3299,0.4288,0.016300,0.005200,0.3019,2.8752,0.3354,0.025100,0.000500,0.002500,0.005900,0.2364,0.001800,0.000800,0.003200,0.019500,0.048000,0.6783,0.001300,0.019900,0.001200,0.001500,0.1204,0.013300,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,6,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1712,0,31,0,0,0.6444,0.8156,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7113,5702.3086,5530.0117,6241.3945,0,11232.3203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
