EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,FMsgLogf/FMsgLogfCount,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Exclusive/AllWorkers/MassProcessorTask,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush
,0.069900,0.1784,0.015500,0.1331,0.017200,0.1195,0.068400,0.002800,0.008800,0,0,0,0,0,2190,137,0,0.2273,120.7081,120.7310,0.001900,0.010800,0.041900,4.7733,0.3375,0.2061,0.017000,0.004300,0.3506,0.3093,0.031200,0.000600,0.060900,7.3102,57,0,0,0,26,0,0,0,0,9.5849,7.5098,7.7247,0.002900,0.001200,0.004800,0.020500,0.050300,0.7951,0.004900,0.023900,0.001400,0.001500,0.1208,0.015400,0.000300,1,1,3,3,46,2,51,0,3,9,9,0,37,31,0,27,2,0,3,9,0,0,0,0,0,0,0,0.1809,0,45,0.9463,0,0.7856,0.9665,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.1447,565.3398,5569.5508,6307.5742,0,6134.8906,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,4.6549,0,0,0,0,0,0,0,0,0,0,0,0
,0.062800,0.1490,0.013000,0.1246,0.017100,0.1176,0.079200,0.002100,0.006600,0,0,0,0,0,1012,151,0,0.1761,119.7935,119.8124,0.002300,0.011200,0.037700,6.9864,0.3763,0.2005,0.018600,0.005000,0.3132,0.4665,0.025400,0.000500,0.080500,6.1098,55,0,0,0,13,0,0,0,0,10.1381,6.4938,7.4439,0.001900,0.001000,0.004200,0.021100,0.047400,0.6548,0.001700,0.024700,0.001300,0.001600,0.1570,0.013000,0.000300,1,1,3,3,46,2,49,0,5,5,5,0,11,15,0,15,2,0,3,5,0,0,0,0,0,0,0,0.1436,0,45,1.0273,0,0.6682,0.8118,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.3592,565.1680,5569.5508,6307.5742,0,6134.7188,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,2.8325,0,0,0,0,0,0,0,0,0,0,0,0
,0.068700,0.1734,0.015300,0.1611,0.016600,0.099200,0.039400,0.002000,0.006300,0,0,0,0,0,798,137,0,0.2107,129.0744,129.0937,0.002000,0.009800,0.037500,2.5261,0.3112,0.1664,0.015400,0.003500,0.3578,0.3082,0.035300,0.000800,0.055300,13.6440,57,0,0,0,26,0,0,0,0,6.6159,13.8627,13.7552,0.002100,0.001000,0.004300,0.023100,0.1647,0.6971,0.001800,0.022700,0.001500,0.001600,0.1027,0.014100,0.000400,1,1,3,3,46,2,49,0,5,9,9,0,14,29,0,27,2,0,3,9,0,0,0,0,0,0,0,0.1885,0,46,0,0,0.5654,0.7539,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.7316,561.8750,5569.5508,6307.5742,0,6131.4258,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,3.8598,0.3454,0,0,0,0,0,0,0,0,0,0,0
,0.061400,0.2139,0.012900,0.1252,0.015800,0.1104,0.075700,0.002200,0.006300,0,0,0,0,0,1017,714,0,0.3289,152.1510,152.1699,0.002700,0.013200,0.046000,30.1024,0.3525,0.6828,0.019100,0.005800,0.2935,0.5966,0.038700,0.001000,0.096500,6.3389,57,0,0,974,13,0,0,0,0,9.8028,6.5771,7.9783,0.002200,0.001100,0.003700,0.018900,0.064000,0.8713,0.005300,0.021800,0.001300,0.001500,0.3475,0.013900,0.000200,1,1,4,4,46,2,51,0,3,5,5,0,52,19,0,15,2,0,4,5,0,0,0,0,0,0,0,0.1819,0,46,0.9316,0,0.9369,1.1188,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.2419,543.1133,5569.8750,6307.5742,0,6112.9883,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,1.6163,0,0,0,0,0,0,0,0,0,0,0
,0.064300,0.1674,0.012200,0.1276,0.017300,0.1081,0.053100,0.002300,0.006600,0,0,0,0,0,1490,592,0,0.2831,147.1734,147.1933,0.001500,0.008900,0.037400,1.2913,0.2528,0.8632,0.015900,0.003600,0.3462,0.4676,0.032200,0.000800,0.1003,12.6929,55,0,0,0,26,0,0,0,0,9.3868,12.9312,12.9377,0.002100,0.001000,0.004500,0.022900,0.063900,0.6867,0.002800,0.028300,0.001600,0.001800,0.1609,0.013600,0.000400,1,1,3,3,46,2,49,0,5,8,8,0,6,28,0,28,2,0,3,8,0,0,0,0,0,0,0,0.1611,0,45,0,0,0.5800,0.7411,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.8115,520.8281,5569.9375,6307.5742,0,6090.7656,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,7.2254,0.2519,0,0,0,0,0,0,0,0,0,0,0
,0.082400,0.1594,0.014600,0.2306,0.024000,0.1427,0.055100,0.002600,0.009600,0,0,0,0,0,752,1122,0,0.2434,152.3355,152.3613,0.002700,0.012700,0.054200,27.6145,0.3786,1.2324,0.018100,0.005000,0.2663,0.4425,0.046200,0.000800,0.091200,15.0183,57,0,0,981,13,0,0,0,0,7.6849,16.9225,17.8640,0.004300,0.001300,0.005300,0.042200,0.2017,0.8778,0.002500,0.048400,0.001700,0.002600,0.9685,0.029600,0.000900,1,1,3,3,46,2,49,0,5,5,5,0,17,15,0,14,2,0,3,5,0,0,0,0,0,0,0,0.2320,0,46,1.0068,0,0.7975,1.0295,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.8956,519.3906,5570.4883,6307.5742,0,6089.8789,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0.3323,0,0,0,0,0,0,0,0,0,0,0
,0.096100,0.1551,0.021100,0.1463,0.019400,0.1755,0.1041,0.004200,0.014100,0,0,0,0,0,623,116,0,0.3127,158.6183,158.6513,0.002300,0.010400,0.039700,1.4078,0.2980,1.5564,0.033600,0.005900,0.3764,0.3372,0.034800,0.001000,0.074600,13.0459,57,0,0,0,26,0,0,0,0,11.2780,13.2043,13.2196,0.003000,0.001600,0.004300,0.026900,0.047000,0.4798,0.001800,0.024100,0.001300,0.001700,0.3428,0.032000,0.000300,1,1,4,4,46,2,49,0,3,12,12,1,0,428,0,28,2,0,4,12,0,0,0,0,0,0,0,0.1155,0,2,3.8340,0,0.5763,0.6918,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.7891,529.7344,5570.4883,6307.5742,0,6100.2227,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,8.3695,0.2219,0,0,0,0,0,0,0,0,0,0,0
,0.074700,0.2021,0.013500,0.1484,0.020600,0.1204,0.056700,0.002800,0.009400,0,0,0,0,0,2371,1026,0,0.3302,175.9875,176.0110,0.002300,0.011800,0.044000,32.0348,0.3000,1.2327,0.017700,0.003900,0.4461,0.5505,0.030800,0.000700,0.077000,12.8911,57,0,0,1123,13,0,0,0,0,11.0964,13.1643,14.1361,0.002400,0.001100,0.004300,0.022200,0.078900,1.0006,0.009700,0.037100,0.002100,0.002700,0.1970,0.019600,0.000400,1,1,3,3,46,2,49,0,3,8,8,1,38,319,0,15,2,0,3,8,0,0,0,0,0,0,0,0.1789,0,13,2.4707,0,1.1498,1.3287,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.3709,512.5000,5570.8008,6307.5742,0,6083.3008,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0.2026,0,0,0,0,0,0,0,0,0,0,0
,0.088000,0.1228,0.013100,0.1479,0.020500,0.1818,0.1052,0.002400,0.008800,0,0,0,0,0,1969,390,0,0.1927,75.7084,75.7342,0.002500,0.011900,0.044500,1.2139,0.2954,1.3861,0.016200,0.004300,0.2557,0.3807,0.035500,0.000800,0.070600,12.7233,57,0,0,0,26,0,0,0,0,11.8934,12.9128,13.0780,0.002300,0.001200,0.005200,0.024600,0.053700,0.1105,0.002000,0.028300,0.001600,0.001900,0.1489,0.014900,0.000200,1,1,4,4,46,2,49,0,5,5,5,1,0,17,0,17,2,0,4,5,0,0,0,0,0,0,0,0.1051,0,0,0,0,0,0.1051,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.2729,526.6797,5570.8008,6307.5742,0,6097.4805,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,9.2776,0.092200,0,0,0,11,0,0,0,0,0,0,0
,0.065900,0.1491,0.014200,0.1361,0.016400,0.1040,0.053100,0.001900,0.007400,0,0,0,0,0,393,1255,0,0.1886,88.2272,88.2463,0.001700,0.010800,0.038300,32.6437,0.2812,1.0852,0.023400,0.005600,0.2287,0.5695,0.039000,0.001000,0.063600,5.8350,55,0,0,1142,13,0,0,0,0,8.8474,6.0644,7.0068,0.002400,0.001000,0.004600,0.024200,0.1531,0.7487,0.002300,0.025100,0.001300,0.001600,0.1348,0.012900,0.000300,1,1,2,2,46,2,49,0,5,4,4,0,15,14,0,14,2,0,2,4,0,0,0,0,0,0,0,0.1580,0,46,0,0,0.6592,0.8172,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.1434,525.3945,5571.2070,6307.5742,0,6096.6016,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.069300,0.1824,0.010200,0.1342,0.015800,0.1046,0.063000,0.002100,0.006600,0,0,0,0,0,749,182,0,0.1961,100.8072,100.8261,0.002300,0.013200,0.052600,1.5488,0.4083,1.0574,0.038700,0.004700,0.3233,0.4423,0.037600,0.000900,0.078700,13.8145,57,0,0,0,26,0,0,0,0,12.5571,14.1243,14.4664,0.002200,0.002400,0.004300,0.021900,0.053800,0.8026,0.005700,0.021000,0.001300,0.001400,0.4011,0.011600,0.000200,1,1,3,3,46,2,51,0,3,8,8,0,37,32,0,28,2,0,3,8,0,0,0,0,0,0,0,0.1789,0,45,0,0,0.6930,0.8719,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.5981,482.4727,5571.2812,6307.5742,0,6053.7539,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,9.8709,0,0,0,0,0,0,0,0,0,0,0,0
,0.068400,0.1371,0.014900,0.1353,0.017600,0.1167,0.048200,0.002800,0.007800,0,0,0,0,0,1215,1176,0,0.3307,119.0585,119.0796,0.002100,0.010500,0.039300,27.5361,0.3659,1.4945,0.020900,0.006700,0.2540,0.5786,0.035300,0.000900,0.085300,8.1549,55,0,0,999,13,0,0,0,0,11.5744,8.5450,9.6329,0.001800,0.001000,0.004400,0.021100,0.048900,0.6400,0.001800,0.021700,0.001200,0.001500,0.1296,0.014600,0.000200,1,1,3,3,46,2,49,0,5,5,5,0,11,14,0,14,2,0,3,5,0,0,0,0,0,0,0,0.1407,0,45,1.0225,0,0.6609,0.8016,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0407,422.0664,5570.6992,6307.5742,0,5992.7656,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0.2391,0,0,0,0,0,0,0,0,0,0,0
,0.065000,0.1961,0.012400,0.1534,0.017700,0.1069,0.065200,0.001800,0.007900,0,0,0,0,0,956,151,0,0.2327,122.3473,122.3691,0.001900,0.010500,0.039700,1.5855,0.4948,1.3418,0.019000,0.005600,0.4515,0.4592,0.033800,0.000900,0.086800,7.6833,57,0,0,1,26,0,0,0,0,7.8328,9.8024,9.5093,0.002300,0.000900,0.004300,0.025000,0.1584,0.8057,0.002400,0.026000,0.001300,0.002000,0.7087,0.021900,0.000300,1,1,4,4,46,2,49,0,5,9,9,0,7,28,0,28,2,0,4,9,0,0,0,0,0,0,0,0.2069,0,46,0,0,0.6612,0.8681,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.1171,390.0625,5570.7070,6307.5742,0,5960.7695,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,4.5378,0.5465,0,0,0,0,0,0,0,0,0,0,0
,0.073700,0.3041,0.014800,0.1749,0.020300,0.1217,0.050900,0.002800,0.007500,0,0,0,0,0,734,134,0,0.1921,130.9648,130.9862,0.002400,0.013900,0.045600,2.9798,0.3209,1.4831,0.026300,0.005700,0.4689,0.5154,0.033700,0.001200,0.069000,11.5229,55,0,0,0,13,0,0,0,0,14.3816,11.6527,12.1091,0.003100,0.001100,0.005100,0.027100,0.061600,1.2738,0.002100,0.046100,0.001800,0.002200,0.1436,0.014700,0.000400,1,1,3,3,44,4,49,0,3,7,7,0,12,314,0,14,2,0,3,7,0,0,0,0,0,0,0,0.2077,0,43,2.9492,0,1.4026,1.6103,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.9736,382.9141,5570.7734,6307.5742,0,5953.6875,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,9.7361,0.5102,0,0,0,0,0,0,0,0,0,0,0
,0.068600,0.2033,0.014900,0.1437,0.017000,0.1232,0.066600,0.002500,0.008200,0,0,0,0,0,2023,119,0,0.3576,150.6554,150.6780,0.002100,0.010900,0.047300,1.8155,0.4157,2.1300,0.024300,0.004600,0.4234,0.4236,0.049200,0.001000,0.1046,13.0741,57,0,0,0,26,0,0,0,0,8.6782,13.3333,13.5067,0.002600,0.001000,0.004700,0.021400,0.054400,0.8567,0.005600,0.025300,0.001300,0.002000,0.4347,0.016900,0.000100,1,1,4,4,46,2,49,0,3,9,9,0,42,32,0,28,2,0,4,9,0,0,0,0,0,0,0,0.1809,0,46,0.9775,0,0.8859,1.0668,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.8406,436.1406,5570.7734,6307.5742,0,6006.9141,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,4.7558,0.1174,0,0,0,0,0,0,0,0,0,0,0
,0.061700,0.1319,0.013700,0.1246,0.015000,0.1122,0.075300,0.002800,0.006700,0,0,0,0,0,1125,665,0,0.3658,136.9206,136.9414,0.001900,0.012600,0.042400,31.3281,0.2849,0.8076,0.019900,0.004200,0.2604,0.4022,0.027000,0.000600,0.059500,6.2939,58,0,0,1129,13,0,0,0,0,10.6547,6.4695,7.5627,0.001900,0.001100,0.003700,0.022100,0.046700,0.6589,0.002000,0.022200,0.001300,0.001600,0.1298,0.012800,0.000300,1,1,4,4,46,2,49,0,5,5,5,0,10,15,0,15,2,0,4,5,0,0,0,0,0,0,0,0.1397,0,45,1.0107,0,0.6872,0.8269,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,58,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.4396,400.8711,5570.5547,6307.5742,0,5971.4258,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,0.065000,0.1652,0.013500,0.1264,0.017600,0.1022,0.048500,0.002800,0.009300,0,0,0,0,0,1080,797,0,0.2574,156.5137,156.5371,0.002200,0.011500,0.037700,1.2854,0.2834,0.7621,0.014800,0.003900,0.3610,0.3300,0.030600,0.001000,0.084300,12.2180,55,0,0,0,26,0,0,0,0,12.5131,12.4501,12.6938,0.002000,0.001000,0.004000,0.019900,0.1744,0.8437,0.002200,0.026300,0.001400,0.001800,0.1200,0.016000,0.000500,1,1,3,3,46,2,49,0,5,9,9,0,2,27,0,27,2,0,3,9,0,0,0,0,0,0,0,0.1816,0,45,1.0186,0,0.8226,1.0042,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.7549,362.8711,5569.6328,6307.5742,0,5932.5039,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,10.3351,0,0,0,0,0,0,0,0,0,0,0,0
,0.075700,0.2259,0.017100,0.1554,0.030800,0.1107,0.056500,0.002700,0.007300,0,0,0,0,0,704,1150,0,0.2024,152.2280,152.2494,0.002400,0.011400,0.041800,32.0146,0.3240,0.8989,0.014800,0.004600,0.3935,0.4971,0.025700,0.000800,0.062800,13.4712,57,0,0,1014,13,0,0,0,0,8.4959,13.7242,14.4210,0.002200,0.000900,0.004900,0.022200,0.055500,0.8666,0.004900,0.023500,0.001300,0.002000,0.4939,0.010900,0.000400,1,1,3,3,46,2,51,0,3,5,5,0,47,19,0,15,2,0,3,5,0,0,0,0,0,0,0,0.2163,0,45,0.9424,0,0.8763,1.0926,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.6964,332.6562,5568.1992,6307.5742,0,5900.8555,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0.2871,0,0,0,0,0,0,0,0,0,0,0
,0.064400,0.2044,0.010400,0.1460,0.017300,0.1209,0.097600,0.003000,0.010500,0,0,0,0,0,1108,160,0,0.2107,153.6877,153.7154,0.002300,0.013000,0.082800,1.8185,0.4031,0.4045,0.020300,0.006400,0.4480,0.3806,0.024700,0.000600,0.074100,12.6526,57,0,0,0,26,0,0,0,0,10.5002,12.9023,13.1494,0.003300,0.000900,0.004600,0.024700,0.060300,0.9227,0.002500,0.029400,0.001600,0.002000,0.1470,0.018600,0.000500,1,1,4,4,46,2,49,0,5,8,8,0,1,28,0,28,2,0,4,8,0,0,0,0,0,0,0,0.1964,0,45,0,0,0.7892,0.9856,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.6109,349.6875,5568.1992,6307.5742,0,5917.8867,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,7.9522,0,0,0,0,0,0,0,0,0,0,0,0
,0.080700,0.1601,0.014700,0.1615,0.016900,0.1469,0.076500,0.002300,0.008400,0,0,0,0,0,558,1098,0,0.1929,166.7097,166.7329,0.002500,0.014600,0.047100,34.3925,0.4531,0.3215,0.019700,0.005100,0.2784,0.4133,0.029600,0.000900,0.067100,13.4174,57,0,0,1159,13,0,0,0,0,10.1703,13.6502,14.8313,0.002600,0.001100,0.004600,0.026300,0.1603,1.0806,0.002300,0.025400,0.001400,0.002200,0.1363,0.012400,0.000300,1,1,4,4,46,2,49,0,5,4,4,0,10,21,0,15,2,0,4,4,0,0,0,0,0,0,0,0.2247,0,45,0,0,0.9269,1.1516,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.0012,381.6367,5568.5859,6307.5742,0,5950.2227,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063600,0.1716,0.010900,0.1297,0.016200,0.1121,0.069900,0.002100,0.007200,0,0,0,0,0,757,323,0,0.2728,181.2617,181.2821,0.002300,0.015300,0.048000,2.1332,0.3533,0.2421,0.016000,0.004200,0.3480,0.2292,0.016600,0.000500,0.086600,13.0108,55,0,0,0,26,0,0,0,0,12.5660,13.3358,13.2894,0.002600,0.001100,0.004800,0.022200,0.048400,0.6100,0.001600,0.021800,0.001600,0.001800,0.3708,0.014000,0.000200,1,1,4,4,44,4,49,0,3,8,8,0,7,30,0,28,2,0,4,8,0,0,0,0,0,0,0,0.1373,0,44,0,0,0.5206,0.6579,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.1896,344.5898,5568.5859,6307.5742,0,5913.1758,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,9.7954,0.4210,0,0,0,0,0,0,0,0,0,0,0
