EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/PathFollowingComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait
,0.2065,0.057000,0.012000,0.078500,0.011000,0.028900,0.001800,0.006800,0.003000,0.023200,0.001100,0.004000,0.020900,0.2491,0.2359,0.7358,0.013800,0.2323,0.017500,0.000400,0.002200,0.1905,0.2908,0.001400,0.000600,0.000100,0.006500,0.033800,0.000200,0.001600,0.014200,0.001100,0.001300,0.045000,0.013000,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9155,15877.9609,5468.5391,6235.4141,0,21346.5000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,7.0697,0.066200,0.013000,0.084200,0.012600,0.030900,0.001600,0.006600,0.003000,0.024400,0.001300,0.004300,0.023700,0.3148,0.2591,0.7780,0.017100,0.4143,0.019300,0.000800,0.002900,0.2132,0.3106,0.001300,0.000600,0.000100,0.007200,0.039900,0.000200,0.002000,0.018500,0.001100,0.002300,0.051400,0.014900,0.000100,5.9960,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2505,15877.8984,5468.5391,6235.4141,0,21346.4375,0,0,1,0,0,0,481,397,0,0.097000,0,0,2,0,0,0
,0.2237,0.072300,0.014100,0.095500,0.013500,0.031800,0.001700,0.006800,0.003500,0.029600,0.001500,0.004800,0.026200,0.3288,0.2735,0.8521,0.018300,0.3251,0.023600,0.001000,0.002900,0.3935,0.5076,0.001200,0.000800,0.000100,0.007800,0.046100,0.000200,0.002400,0.021300,0.001400,0.001600,0.061000,0.016800,0.000200,0.1399,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7783,15877.8984,5468.5391,6235.4141,0,21346.4375,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.4536,0.073300,0.016600,0.097500,0.013400,0.045900,0.002500,0.009400,0.004200,0.034000,0.001800,0.005700,0.031300,0.3568,0.3496,1.0386,0.020700,0.3632,0.018600,0.000600,0.002500,0.2506,0.3465,0.001200,0.000600,0.000100,0.007000,0.037800,0.000200,0.002100,0.016600,0.001200,0.001800,0.051500,0.014700,0.000200,4.8437,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3862,15878.0508,5468.5391,6235.4141,0,21346.5898,0,0,0,0,0,0,347,214,0,0.088300,0,0,2,0,0,0
,0.2113,0.073300,0.014100,0.1157,0.012800,0.032900,0.001800,0.006800,0.002700,0.024500,0.001200,0.004300,0.024300,0.2978,0.2533,0.7373,0.015300,0.2776,0.019100,0.000600,0.015400,9.3447,9.3719,0.001600,0.000800,0.000100,0.007900,0.039300,0.000200,0.002200,0.017100,0.001200,0.001800,0.052800,0.014900,0.000100,0.1265,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3546,15878.0195,5468.5391,6235.4141,0,21346.5586,0,0,1,0.083800,9.0534,0,0,0,0,0,0,0,2,0,0,0
,5.5207,0.060500,0.013500,0.087200,0.012200,0.029000,0.001800,0.006300,0.002800,0.022100,0.001100,0.003600,0.021100,2.3851,0.2644,0.7470,0.014300,0.4125,0.022200,0.000900,0.004100,1.3927,1.4361,0.001100,0.000700,0.000100,0.007000,0.036900,0.000100,0.002200,0.017500,0.001100,0.001600,0.053600,0.015400,0.000100,2.3369,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6957,15878.0195,5468.5391,6235.4141,0,21346.5586,0,0,0,0.066000,0,0,0,0,0,0,0,0,2,0,0,0
,0.2533,0.070700,0.014300,0.094600,0.013700,0.036400,0.002900,0.008500,0.003300,0.034700,0.001600,0.005000,0.030300,0.3930,0.3090,0.9258,0.066600,0.4009,0.023300,0.000900,0.003300,0.4575,0.4753,0.001400,0.000800,0.000100,0.007600,0.043500,0.000200,0.002400,0.019400,0.001400,0.001800,0.058400,0.016500,0.000200,0.080100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6134,15876.7031,5468.5391,6235.4141,0,21345.2422,0,0,0,0.097100,0,0,351,296,0,0.086500,0,0,2,0,0,0
,5.9305,0.064300,0.013200,0.087700,0.013300,0.033300,0.001900,0.006900,0.003000,0.024900,0.001400,0.004400,0.026300,0.4024,0.2557,0.7643,0.015400,0.3772,0.020200,0.000700,0.002700,0.4662,0.5027,0.000800,0.000900,0.000200,0.007000,0.038400,0.000100,0.002300,0.017500,0.001300,0.001600,0.054100,0.015400,0.000100,4.7605,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5989,15876.7031,5468.5391,6235.4141,0,21345.2422,0,0,1,0.057500,0,0,0,0,0,0,2,2,2,0,0,0
,0.1828,0.058900,0.012300,0.074300,0.010100,0.029600,0.001500,0.005800,0.002700,0.021900,0.001200,0.003800,0.021700,0.3028,0.2278,0.6996,0.014900,0.2999,0.022100,0.000600,0.002400,0.1778,0.2636,0.001000,0.000500,0.000100,0.006200,0.034300,0.000100,0.001800,0.016300,0.001300,0.001600,0.042900,0.013000,0.000100,0.1013,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1587,15876.7031,5468.5391,6235.4141,0,21345.2422,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.9306,0.084100,0.014700,0.2362,0.015000,0.036300,0.001900,0.007700,0.003400,0.029700,0.001500,0.005100,0.028400,0.3783,0.2897,0.9283,0.018400,0.5501,0.026200,0.001100,0.003200,0.2583,0.4008,0.001700,0.000900,0.000200,0.008000,0.048300,0.000200,0.002300,0.025000,0.001500,0.001900,0.4538,0.015800,0.000100,5.5210,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8403,15876.6367,5468.6016,6235.4141,0,21345.2383,0,0,0,0,0,0,420,307,0,0.1036,0,0,2,0,0,0
,0.2012,0.066300,0.013300,0.1406,0.013600,0.029300,0.001700,0.006400,0.003000,0.022700,0.001400,0.004300,0.022800,0.2838,0.2521,0.7081,0.015000,0.2887,0.019000,0.000800,0.010200,10.4925,12.2002,0.001800,0.000700,0.000300,0.008300,0.040000,0.000200,0.002200,0.019300,0.001100,0.001800,0.6556,0.015600,0.000100,0.1096,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8048,15876.7617,5468.6016,6235.4141,0,21345.3633,0,0,1,0.059500,10.3026,1,0,0,0,0,0,0,2,0,0,0
,6.3392,0.062800,0.013100,0.081600,0.011900,0.034000,0.001800,0.007100,0.003300,0.024300,0.001400,0.004100,0.025400,2.5639,0.2491,0.7420,0.015400,0.3839,0.018400,0.000800,0.002800,0.2083,0.3277,0.001000,0.000700,0.000100,0.006900,0.036900,0.000100,0.001800,0.017000,0.001100,0.001500,0.050400,0.013800,0.000100,2.8970,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3044,15876.8633,5468.6016,6235.4141,0,21345.4648,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1828,0.058600,0.012500,0.074000,0.011000,0.029000,0.001500,0.005900,0.002900,0.022200,0.001200,0.003900,0.020200,0.2927,0.2403,0.8433,0.016400,0.3205,0.018800,0.000500,0.002400,0.2160,0.3024,0.001100,0.000400,0,0.006200,0.035800,0.000100,0.001700,0.015700,0.001100,0.001300,0.058600,0.010200,0.000100,0.1024,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6384,15876.9883,5468.6016,6235.4141,0,21345.5898,0,0,0,0,0,0,418,306,0,0.1391,0,0,2,0,0,0
,5.9918,0.066000,0.011600,0.087800,0.012700,0.030500,0.001600,0.006100,0.002700,0.022300,0.001000,0.003800,0.022300,0.3154,0.2330,1.0715,0.021200,0.3996,0.024200,0.000800,0.003000,0.3350,0.4424,0.001300,0.000700,0.000200,0.008100,0.042400,0.000100,0.001900,0.020300,0.001500,0.001800,0.053900,0.016000,0.000100,4.5523,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5776,15876.9883,5468.6016,6235.4141,0,21345.5898,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.2331,0.084000,0.016600,0.1036,0.014700,0.040100,0.002200,0.008000,0.003900,0.030600,0.001400,0.006100,0.028900,0.3951,0.3293,0.9473,0.047100,0.4556,0.024600,0.000800,0.003700,0.3177,0.4373,0.001400,0.000900,0.000100,0.008500,0.048000,0.000100,0.002400,0.021600,0.001400,0.001900,0.064000,0.018500,0.000100,0.072800,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1700,15877.0352,5468.6016,6235.4141,0,21345.6367,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,7.8904,0.099100,0.020300,0.1264,0.044100,0.050500,0.003300,0.011000,0.004100,0.037700,0.001900,0.007600,0.038000,0.3921,0.3730,1.1056,0.022000,0.4489,0.020000,0.001000,0.002900,1.8580,1.8499,0.001700,0.000700,0.000100,0.008700,0.040500,0.000200,0.002400,0.018700,0.001200,0.001600,0.058600,0.015300,0.000300,6.1777,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2707,15877.0352,5468.6016,6235.4141,0,21345.6367,0,0,0,0.1260,0,0,408,305,0,0.1454,0,0,2,0,0,0
,0.1989,0.070200,0.014800,0.1305,0.012400,0.035600,0.002100,0.007800,0.003300,0.028800,0.001400,0.004800,0.023800,0.3052,0.2879,0.8255,0.018400,0.3418,0.020200,0.000600,0.010700,10.9920,10.9572,0.001200,0.000900,0.000100,0.007300,0.059500,0.000200,0.002000,0.016500,0.001400,0.001500,0.6896,0.011500,0.000100,0.1213,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9137,15876.9688,5468.6016,6235.4141,0,21345.5703,0,0,1,0.1427,10.4923,1,0,0,0,0,0,0,2,0,0,0
,6.4806,0.061100,0.012500,0.079200,0.012000,0.028800,0.002000,0.006100,0.002700,0.021600,0.001000,0.004500,0.021900,2.4433,0.2332,0.7099,0.015100,0.3916,0.019700,0.000800,0.002900,0.1695,0.2621,0.001200,0.000700,0.000100,0.007400,0.038100,0.000200,0.002100,0.017000,0.001300,0.001500,0.049900,0.014000,0.000100,3.3085,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6881,15876.7812,5468.6016,6235.4141,0,21345.3828,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.2003,0.062800,0.012500,0.079500,0.012700,0.031200,0.002300,0.006400,0.003000,0.023300,0.001300,0.005400,0.022900,0.2673,0.2374,0.6929,0.015000,0.2773,0.019700,0.000800,0.016700,0.1707,0.2579,0.001200,0.000600,0,0.006400,0.037700,0.000100,0.001800,0.016300,0.001300,0.001500,0.050100,0.013500,0.000100,0.1229,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0630,15876.6562,5468.6016,6235.4141,0,21345.2578,0,0,0,0,0,0,434,306,0,0.083300,0,0,2,0,0,0
,6.4678,0.062200,0.012300,0.083300,0.012400,0.030700,0.001700,0.006700,0.003200,0.024800,0.001200,0.004400,0.023100,0.2847,0.2394,0.8130,0.016300,0.3696,0.018800,0.000600,0.002500,0.2065,0.3040,0.001100,0.000600,0,0.006600,0.036600,0.000200,0.002200,0.016500,0.001100,0.001600,0.050400,0.013500,0.000100,5.3317,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8499,15876.7812,5468.6016,6235.4141,0,21345.3828,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1627,0.056100,0.011100,0.070400,0.010100,0.027900,0.001600,0.005900,0.002500,0.021000,0.001000,0.003300,0.019600,0.2774,0.2220,0.7090,0.014500,0.2761,0.018100,0.000600,0.002600,0.1741,0.2599,0.000900,0.000600,0,0.005600,0.033000,0.000200,0.001500,0.015200,0.001000,0.001400,0.043400,0.011900,0.000100,0.1013,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7185,15876.6562,5468.6016,6235.4141,0,21345.2578,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,8.6574,0.082100,0.016000,0.1042,0.015900,0.039800,0.002100,0.009200,0.004400,0.033200,0.001500,0.005700,0.030800,0.3947,0.3290,1.2914,0.022700,0.5216,0.024600,0.000900,0.003300,0.2819,0.4067,0.001400,0.000900,0.000200,0.008400,0.048700,0.000200,0.002500,0.021200,0.001400,0.001900,0.063800,0.052400,0.000100,6.8351,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1275,15876.6562,5468.6016,6235.4141,0,21345.2578,0,0,0,0,0,0,408,305,0,0.093300,0,0,2,0,0,0
,0.1666,0.067300,0.013100,0.1043,0.011800,0.032000,0.001600,0.006700,0.003000,0.024000,0.001200,0.004100,0.024500,0.3487,0.2657,0.8543,0.017600,0.3176,0.019500,0.000700,0.009700,9.1537,9.2066,0.001200,0.000700,0.000100,0.007200,0.037100,0.000200,0.002000,0.018000,0.001200,0.001500,0.051600,0.015600,0.000100,0.081300,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6418,15876.6562,5468.6016,6235.4141,0,21345.2578,0,0,1,0.049600,8.8810,0,0,0,0,0,2,2,2,1,0,0
,5.6974,0.077000,0.013400,0.1002,0.014600,0.029300,0.001900,0.007100,0.002700,0.023100,0.001000,0.003700,0.022800,2.5336,0.2555,0.7433,0.014600,0.5816,0.027600,0.001000,0.003200,0.3062,0.4390,0.001500,0.000700,0.000200,0.008500,0.045800,0.000200,0.002600,0.021900,0.001100,0.001900,0.066500,0.016300,0.000300,2.4232,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6427,15876.6562,5468.6016,6235.4141,0,21345.2578,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1780,0.062500,0.011900,0.074900,0.011600,0.028600,0.001500,0.006800,0.002800,0.022600,0.001300,0.004300,0.021100,0.2701,0.2304,0.7007,0.014700,0.2707,0.020100,0.000600,0.002500,0.2806,0.3702,0.001000,0.000500,0.000100,0.006600,0.041700,0.000100,0.001600,0.015800,0.001200,0.001400,0.050600,0.013500,0.000200,0.071600,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8975,15876.6562,5468.6016,6235.4141,0,21345.2578,0,0,0,0,0,0,418,308,0,0.086100,0,0,2,0,0,0
,5.7868,0.093900,0.015800,0.1229,0.016900,0.036900,0.002500,0.009400,0.005800,0.032700,0.001600,0.005400,0.027900,0.3451,0.2549,1.0055,0.017300,0.4279,0.022600,0.000900,0.002900,1.4685,3.1424,0.001600,0.001000,0.000100,0.008200,0.043600,0.000100,0.002100,0.018800,0.001300,0.001900,0.066800,0.016400,0.000200,4.3896,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2685,15877.6328,5468.6016,6235.4141,0,21346.2344,0,0,1,0.095700,0,0,0,0,0,0,0,0,2,0,0,0
