EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/HandleRPC,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1464,0.064100,0.085400,0.013800,0.092100,0.014900,0.037400,0.002400,0.009300,1.9826,2.0059,0.001700,0.006700,0.034700,1.0123,0.2640,0.3903,0.017300,0.002800,0.1527,0,0.2658,0.021000,0.000500,0.002400,0.003900,0.1785,0.001200,0.000800,0.002400,0.013400,0.041800,0.3856,0.001300,0.018500,0.001200,0.001500,0.094800,0.014600,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,6,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.088111,0,27,0,0,0.3242,0.4123,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0970,10888.4219,5516.0195,6231.3555,0,16404.4414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1845,0.071700,0.085700,0.014200,0.1007,0.017000,0.083600,0.002200,0.008000,2.0965,2.1192,0.001500,0.008300,0.038500,0.7920,0.2526,0.2526,0.016100,0.002800,0.2162,3.9840,0.3549,0.024600,0.000600,0.002500,0.004800,0.2322,0.001900,0.000800,0.002800,0.017200,0.049200,0.3273,0.001700,0.024400,0.001200,0.001800,0.3991,0.016400,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.089597,0,22,0,0,0.2565,0.3461,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3296,10888.2344,5516.0195,6231.3555,0,16404.2539,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1338,351,0,0.1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1681,0.064500,0.045900,0.012700,0.1111,0.016000,0.060700,0.002300,0.007100,1.8074,1.8284,0.001800,0.007300,0.036200,0.6013,0.2687,0.2543,0.013900,0.003400,0.1027,0,0.2626,0.024500,0.000800,0.002600,5.9712,6.1676,0.002400,0.001100,0.005100,0.022100,0.045400,0.2914,0.001800,0.021000,0.001300,0.001400,0.1079,0.015600,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.091892,0,22,0,0,0.2343,0.3262,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3968,10889.6250,5516.0195,6231.3555,0,16405.6445,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,5.9660,0,0,0,0,0,0,0,0,0,0,0,0
,4.7774,0.066700,0.092400,0.010800,0.088000,0.015700,0.031300,0.002000,0.008000,1.3269,1.3477,0.000900,0.004000,0.027500,1.7450,0.2281,0.2973,0.015800,0.003900,0.3648,2.3818,0.3105,0.015100,0.000500,0.002600,0.004300,0.1998,0.001700,0.000900,0.002000,0.016400,0.045100,0.3531,0.001700,0.019200,0.001300,0.001500,0.1087,0.018200,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.094701,0,27,0,0,0.2802,0.3749,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4055,10893.0391,5516.0195,6231.3555,0,16409.0586,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1739,0.075700,0.046700,0.013900,0.1047,0.018800,0.1374,0.002400,0.009300,1.8869,1.9113,0.001500,0.008100,0.036900,0.4101,0.2886,0.2439,0.016500,0.004100,0.1088,0,0.2068,0.015500,0.000600,0.002500,0.006100,0.2218,0.001600,0.001600,0.002000,0.015100,0.048900,0.3298,0.001500,0.021800,0.001500,0.001600,0.1020,0.015000,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.099298,0,24,0,0,0.2649,0.3642,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9533,10887.2500,5516.0195,6231.3555,0,16403.2695,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1324,364,0,0.1888,0,0,0.072200,0,0,0,0,0,0,0,0,0,0,0
,0.1561,0.069000,0.047700,0.012600,0.092600,0.015700,0.036000,0.002000,0.008900,1.3518,1.3759,0.001400,0.007500,0.032400,0.5870,0.2760,0.2747,0.016000,0.003300,0.088800,0,0.3180,0.015700,0.000600,0.064600,0.004600,0.1971,0.001400,0.000600,0.002100,0.013700,0.041100,0.2902,0.001600,0.017300,0.001300,0.001500,0.1000,0.014600,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.074398,0,21,0,0,0.2293,0.3037,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1269,10887.1289,5516.0195,6231.3555,0,16403.1484,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2345,0.069600,0.090800,0.013600,0.1031,0.016900,0.091300,0.002900,0.008300,1.8748,1.8990,0.001400,0.008100,0.036600,0.7975,0.2574,0.2811,0.016200,0.003000,0.2320,4.0088,0.2835,0.016700,0.000600,0.002500,0.004800,0.2273,0.001800,0.000800,0.002800,0.018000,0.048900,0.3780,0.001900,0.026300,0.001400,0.001900,0.1128,0.014500,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.096597,0,25,0,0,0.3063,0.4029,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7041,10887.0469,5516.0195,6231.3555,0,16403.0664,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.7091,0.083200,0.1339,0.021800,0.1000,0.016400,0.080500,0.002900,0.009400,1.9002,1.9253,0.001700,0.007200,0.034100,1.1346,0.2971,0.2924,0.016800,0.004200,0.1962,4.3618,0.2910,0.018500,0.000800,0.002500,0.004700,0.2193,0.001300,0.000800,0.002300,0.016700,0.044400,0.3233,0.001400,0.023000,0.001100,0.001400,0.1052,0.015900,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.091497,0,24,0,0,0.2507,0.3422,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7211,10886.1836,5516.0195,6231.3555,0,16402.2031,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1220,351,0,0.1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1429,0.075800,0.069000,0.013800,0.1376,0.018000,0.067200,0.002200,0.008000,1.7579,1.7801,0.001700,0.006700,0.033800,0.4102,0.2551,0.2492,0.015300,0.002900,0.1477,0,0.3336,0.016700,0.000600,0.003100,6.2870,6.5135,0.002300,0.001000,0.004500,0.024100,0.091000,0.4909,0.002500,0.028800,0.002000,0.002200,0.1350,0.016000,0.000400,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1342,0,24,0,0,0.4099,0.5441,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8803,10887.1836,5516.0195,6231.3555,0,16403.2031,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,6.2809,0,0,0,0,0,0,0,0,0,0,0,0
,3.9409,0.076600,0.079900,0.010800,0.1184,0.018300,0.054000,0.002300,0.006700,1.6854,1.7065,0.001800,0.008600,0.033900,1.9090,0.2615,0.2663,0.017300,0.003500,0.2065,1.8306,0.4005,0.016400,0.000400,0.002800,0.004600,0.2275,0.001300,0.001200,0.002500,0.017300,0.051800,0.3419,0.001800,0.021100,0.001500,0.001700,0.1320,0.015900,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.090502,0,23,0,0,0.2697,0.3602,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0949,10886.9414,5516.0195,6231.3555,0,16402.9609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1878,0.086600,0.070000,0.018400,0.1178,0.019900,0.1358,0.003800,0.013700,1.9117,1.9468,0.001900,0.007300,0.034200,0.4252,0.2614,0.2329,0.015200,0.004500,0.1119,0,0.2523,0.015300,0.000700,0.002700,0.004600,1.1227,0.001700,0.001000,0.002200,0.014000,0.051800,0.4873,0.001600,0.024200,0.001600,0.001800,0.1368,0.015600,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,8,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.1016,0,34,0,0,0.4425,0.5441,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8446,10886.6250,5516.0195,6231.3555,0,16402.6445,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1334,364,0,0.1396,0,0,0.082300,0,0,0,0,0,0,0,0,0,0,0
,5.1990,0.086900,0.1126,0.014300,0.1072,0.017200,0.040500,0.002700,0.011500,1.9655,1.9939,0.002300,0.007300,0.044500,1.0906,0.2999,0.2478,0.014900,0.003400,0.2329,3.9073,0.3210,0.016000,0.000500,0.062200,0.004800,0.2152,0.001300,0.000600,0.001800,0.013600,0.054700,0.4904,0.006300,0.024600,0.001500,0.001900,0.1192,0.015800,0.000200,0,0,0,0,0,57,0,0,13,0,0,0,0,1,1,0,0,46,2,49,0,3,4,4,0,34,17,0,13,1,0,0,4,0,0,0,0,0,0,0,0.1056,0,22,0.9561,0,0.5298,0.6354,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6495,10886.0742,5516.0195,6231.3555,0,16402.0938,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1619,0.066800,0.046300,0.010600,0.087900,0.014500,0.069000,0.002800,0.008300,1.3084,1.3314,0.001300,0.004200,0.023300,0.3560,0.2371,0.2172,0.010200,0.001900,0.096900,0,0.2372,0.017100,0.000500,0.001700,0.005700,0.2549,0.001400,0.001000,0.001900,0.014900,0.044400,0.3221,0.001400,0.017600,0.001200,0.001500,0.095100,0.013200,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,46,2,49,0,4,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.087898,0,25,0,0,0.2704,0.3583,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3466,10887.2070,5516.0195,6231.3555,0,16403.2266,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3006,0.071100,0.053000,0.013400,0.1071,0.016400,0.077200,0.002200,0.008200,1.8099,1.8327,0.001700,0.006800,0.038000,0.4799,0.3246,0.2599,0.016900,0.004200,0.099000,4.4975,0.2953,0.015000,0.000700,0.002000,0.004600,0.2364,0.001600,0.001000,0.002100,0.017100,0.1277,0.3973,0.001500,0.023900,0.001300,0.002100,0.1050,0.013800,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.097804,0,23,0,0,0.3399,0.4377,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8277,10885.5586,5516.0195,6231.3555,0,16401.5781,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1524,352,0,0.1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1546,0.077200,0.092600,0.015000,0.1301,0.018500,0.037100,0.002400,0.009900,1.9671,1.9924,0.002100,0.006300,0.037100,0.9372,0.2587,0.2716,0.016400,0.003400,0.2031,0,0.2824,0.016100,0.000400,0.002600,6.9646,7.1734,0.002600,0.001000,0.003900,0.023800,0.057400,0.4826,0.002100,0.027500,0.001400,0.002400,0.1294,0.014300,0.000200,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,0,0,44,4,49,0,3,2,2,0,0,13,0,13,0,0,0,2,0,0,0,0,0,0,0,0.1281,0,26,0,0,0.3860,0.5141,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7716,10888.4062,5516.0195,6231.3555,0,16404.4258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,6.9591,0,0,0,0,0,0,0,0,0,0,0,0
,4.6501,0.089700,0.073600,0.016000,0.1066,0.019000,0.096200,0.002400,0.009400,1.9080,1.9337,0.001800,0.011300,0.036300,1.6676,0.2885,0.2562,0.014200,0.002900,0.1488,2.5926,0.3885,0.017200,0.000600,0.002600,0.005200,0.2161,0.001400,0.000800,0.002100,0.016500,0.044300,0.3099,0.001400,0.022100,0.001600,0.001400,0.1044,0.014200,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,2,2,0,0,13,0,13,0,0,2,2,0,0,0,0,0,0,0,0.084590,0,20,0,0,0.2406,0.3252,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1829,10887.0508,5516.0195,6231.3555,0,16403.0703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1381,0.076700,0.045800,0.010700,0.099100,0.014300,0.098100,0.001400,0.047600,1.8820,1.9419,0.001600,0.008200,0.034400,0.4125,0.3008,0.3755,0.017800,0.004000,0.073600,0,0.2339,0.013700,0.000400,0.002400,0.005100,0.3389,0.001300,0.001100,0.002200,0.014500,0.044900,0.3576,0.001600,0.021000,0.001200,0.001400,0.1122,0.013600,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.094894,0,27,0,0,0.2984,0.3933,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4049,10887.1094,5516.0195,6231.3555,0,16403.1289,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1318,364,0,0.1406,0,0,0.075900,0,0,0,0,0,0,0,0,0,0,0
,4.3218,0.069400,0.071200,0.010100,0.094200,0.015100,0.066900,0.003000,0.009300,1.5248,1.5497,0.001400,0.008400,0.036500,0.6144,0.2682,0.2563,0.022600,0.002600,0.075900,3.5903,0.3124,0.015500,0.000800,0.068200,0.004200,0.2002,0.001300,0.000800,0.002300,0.015200,0.047400,0.3204,0.001700,0.023900,0.001200,0.001600,0.1001,0.014200,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.088591,0,25,0,0,0.2675,0.3561,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6622,10888.3477,5516.0195,6231.3555,0,16404.3672,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1537,0.076500,0.082800,0.014600,0.1019,0.017600,0.071700,0.002100,0.008000,1.7871,1.8098,0.001700,0.007600,0.035600,0.7901,0.3103,0.2520,0.015200,0.003300,0.1781,0,0.2985,0.016500,0.001000,0.003800,0.005600,0.2331,0.001600,0.000800,0.002600,0.015000,0.048400,0.3507,0.001700,0.022300,0.001300,0.002000,0.1258,0.015000,0.000300,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.092383,0,25,0,0,0.2780,0.3704,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6213,10883.7188,5516.0195,6231.3555,0,16399.7383,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4440,0.075200,0.045700,0.014900,0.1315,0.019600,0.032700,0.002500,0.009800,2.0380,2.0637,0.002500,0.010300,0.044000,0.4823,0.3064,0.2801,0.019300,0.003300,0,3.5952,0.3989,0.014300,0.000500,0.002700,0.004300,0.2621,0.001400,0.000700,0.002000,0.015000,0.051900,0.3340,0.001800,0.020600,0.001300,0.001900,0.1080,0.015600,0.000600,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1040,0,24,0,0,0.2661,0.3701,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0685,10887.9219,5516.0195,6231.3555,0,16403.9414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1238,351,0,0.1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1634,0.084000,0.1477,0.013600,0.1379,0.017600,0.1054,0.002500,0.011700,2.0533,2.0922,0.001700,0.009300,0.040600,0.9866,0.3100,0.3081,0.017000,0.004400,0.1881,0,0.3061,0.015300,0.000800,0.002600,6.6254,6.9062,0.002000,0.001100,0.004900,0.021000,0.055000,0.4548,0.002000,0.028200,0.001300,0.002200,0.1782,0.021600,0.000200,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,1,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1392,0,26,0,0,0.3966,0.5358,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7238,10883.2422,5516.0195,6231.3555,0,16399.2617,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,6.6168,0,0,0,0,0,0,0,0,0,0,0,0
