EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,5.9748,0.079100,0.1651,0.018300,0.1259,0.021300,0.1418,0.002900,0.009200,1.8085,1.8340,0.001400,0.009000,0.045200,2.4610,0.3422,0.1798,0.017000,0.005200,0.3272,0.032800,0.000700,0.002300,0.006500,0.2433,0.001900,0.000900,0.003700,0.020800,0.062900,0.4809,0.2821,0.001800,0.019100,0.001300,0.001500,0.1122,0.014100,0.000200,0.077900,3.3381,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,1,6,0,0,0,0,0,0,0,0.1324,0,21,0,0,0.4025,0.5349,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8030,5484.4609,5503.8398,6217.2891,0,10988.3008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1548,0.075400,0.1106,0.015100,0.1046,0.017300,0.077200,0.002200,0.007300,1.8226,1.8446,0.001600,0.007900,0.037100,1.8027,0.2972,0.1698,0.013700,0.004600,0.5058,0.029500,0.000900,0.003200,0.005300,0.2723,0.001500,0.000900,0.002700,0.016900,0.060900,0.7554,0.1450,0.001900,0.024200,0.001400,0.002100,0.1173,0.015400,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1674,0,26.5000,0,0,0.6676,0.8350,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8716,5483.8320,5503.8398,6217.2891,0,10987.6719,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1297,0.074100,0.1632,0.015600,0.1107,0.018100,0.076900,0.002200,0.007100,1.7870,1.8087,0.002300,0.008200,0.042400,1.5785,0.3031,0.1849,0.016000,0.005100,0.3019,0.027800,0.000700,0.002500,0.004500,0.2218,0.002500,0.001100,0.002800,0.022000,0.054500,0.5064,0.2601,0.001700,0.023800,0.001500,0.001800,0.1345,0.015400,0.000100,0,2.9937,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1449,0,23.5000,0,0,0.4169,0.5618,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5814,5482.9258,5503.8398,6217.2891,0,10986.7656,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2104,364,0,0.1872,0,0,0,0,0,0,0,0,0,0
,0.1464,0.077300,0.1168,0.015400,0.1303,0.017600,0.1040,0.002200,0.008900,1.8341,1.8574,0.001600,0.007500,0.043200,1.7999,0.2464,0.1572,0.013600,0.003600,0.3510,0.025200,0.000700,0.1246,6.1174,6.3747,0.001800,0.000700,0.004400,0.021900,0.051300,0.5149,0.1178,0.001600,0.023100,0.001400,0.002200,0.1288,0.018200,0.000200,0.1034,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0.1280,0,24.5000,0,0,0.4493,0.5773,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2539,5487.2930,5503.8398,6217.2891,0,10991.1328,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,6.1114,0,0,0,0,0,0,0,0
,4.4668,0.061000,0.1565,0.008600,0.086200,0.013100,0.053500,0.002100,0.006900,1.8385,1.8582,0.001300,0.007900,0.035500,3.0951,0.3240,0.2350,0.018400,0.008500,0.3113,0.029100,0.000700,0.002300,0.004000,0.2072,0.001600,0.000800,0.002600,0.016300,0.045100,0.4386,0.2480,0.001400,0.021800,0.001300,0.001500,0.097300,0.012900,0.000100,0,0.8534,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1065,0,22.5000,0,0,0.3815,0.4880,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3510,5483.2852,5503.8398,6217.2891,0,10987.1250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1493,0.076100,0.092000,0.013800,0.1031,0.016200,0.093400,0.002200,0.052400,1.8776,1.9439,0.001500,0.025600,0.037900,1.6749,0.2573,0.1559,0.014100,0.003600,0.4263,0.026900,0.000900,0.002300,0.004300,0.2003,0.002100,0.001000,0.002400,0.020000,0.051600,0.6235,0.1211,0.001800,0.022800,0.001200,0.001400,0.1302,0.013400,0.000300,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1446,0,26,0,0,0.5514,0.6960,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5280,5485.8398,5503.8398,6217.2891,0,10989.6797,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2272,385,0,0.2089,0,0,0,0,0,0,0,0,0,0
,3.3995,0.066000,0.2748,0.013300,0.1033,0.016600,0.1091,0.002100,0.007200,1.7085,1.7291,0.001200,0.007800,0.040300,2.6486,0.3561,0.2488,0.022700,0.009700,0.3102,0.025600,0.000900,0.002900,0.004100,0.2156,0.001800,0.000800,0.002100,0.017800,0.056100,0.5012,0.3812,0.002000,0.023500,0.001200,0.001600,0.1113,0.014800,0.000200,0.068600,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1240,0,25.5000,0,0,0.4353,0.5593,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8347,5481.4844,5503.8398,6217.2891,0,10985.3242,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1544,0.080900,0.087700,0.016600,0.1081,0.018300,0.098400,0.002900,0.009900,1.9187,1.9461,0.001800,0.010100,0.040500,1.6342,0.2646,0.1533,0.013600,0.004600,0.4570,0.027900,0.000800,0.002600,0.005200,0.2084,0.001500,0.000900,0.002500,0.017000,0.057800,0.5249,0.1616,0.002000,0.024700,0.001600,0.002000,0.1094,0.013100,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1171,0,23,0,0,0.4715,0.5886,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8188,5482.8984,5503.8398,6217.2891,0,10986.7383,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3348,0.074700,0.1702,0.015400,0.095700,0.015700,0.1120,0.002100,0.007600,1.8461,1.8676,0.001500,0.006000,0.039000,1.9328,0.3067,0.1582,0.016700,0.004500,0.2976,0.023900,0.000800,0.002200,0.004300,0.2032,0.001500,0.000700,0.002200,0.016200,0.046600,0.4753,0.2467,0.001400,0.022500,0.001200,0.001900,0.096900,0.013400,0.000100,0.063800,2.8936,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1206,0,26.5000,0,0,0.4079,0.5285,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1375,5480.9727,5503.8398,6217.2891,0,10984.8125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2100,360,0,0.1982,0,0,0,0,0,0,0,0,0,0
,0.1894,0.085200,0.2029,0.019500,0.1567,0.018400,0.043800,0.002900,0.011700,1.8542,1.8840,0.002200,0.009400,0.044600,1.7171,0.3013,0.1787,0.015900,0.005200,0.4166,0.030900,0.001000,0.073600,5.9699,6.2212,0.002300,0.001000,0.005200,0.027300,0.050300,1.1729,0.1022,0.004800,0.021700,0.001200,0.001400,0.1592,0.014500,0.000100,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,2,0,0,50,2,100,0,6,1,1,0,70,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0.2632,0,25,0,0,1.0559,1.3191,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0211,5480.5117,5503.8398,6217.2891,0,10984.3516,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2,1,0,0,0,0,0,5.9635,0,0,0,0,0,0,0,0
,5.7104,0.061000,0.2044,0.010100,0.095700,0.014300,0.1118,0.002200,0.006900,1.8590,1.8819,0.001900,0.008400,0.043500,3.2312,0.3608,0.2143,0.018600,0.009300,0.2896,0.026900,0.000600,0.002200,0.005100,0.2567,0.001400,0.001000,0.002900,0.017800,0.045500,0.5785,0.3458,0.001700,0.021900,0.001200,0.001200,0.1067,0.015900,0.000100,0,1.7789,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,3,3,0,2,28,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1339,0,26.5000,0,0,0.5081,0.6420,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1347,5480.0430,5503.8398,6217.2891,0,10983.8828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1940,0.068100,0.096900,0.011000,0.1031,0.015500,0.074900,0.002000,0.006100,2.4307,2.4500,0.002300,0.011500,0.049800,1.1672,0.5993,0.1664,0.019900,0.009200,0.3615,0.025300,0.000800,0.002600,0.005100,0.2474,0.001800,0.000800,0.003400,0.018800,0.098000,0.6448,0.1201,0.001500,0.021000,0.001400,0.001800,0.1031,0.013800,0.000300,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,3,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1602,0,26,0,0,0.5614,0.7216,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0418,5480.0195,5503.8398,6217.2891,0,10983.8594,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2722,391,0,0.2350,0,0,0,0,0,0,0,0,0,0
,5.4204,0.073100,0.1668,0.016100,0.1136,0.015700,0.1413,0.002800,0.009000,1.8649,1.8913,0.002400,0.008600,0.043100,1.5048,0.2753,0.1609,0.013800,0.004800,0.5603,0.046700,0.001200,0.003300,0.005900,1.3172,0.001600,0.000900,0.002700,0.017600,0.090700,0.7025,0.097800,0.001100,0.019500,0.001400,0.001300,0.1199,0.013900,0.000100,0.081100,4.3627,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,99,0,9,1,1,0,19,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0.1443,0,34.5000,0,0,0.7052,0.8495,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8822,5479.1758,5503.8398,6217.2891,0,10983.0156,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1690,0.1193,0.1508,0.019400,0.1085,0.019200,0.082200,0.003200,0.010200,1.8412,1.8719,0.001600,0.007800,0.037500,1.4597,0.4947,0.2235,0.017500,0.006600,0.5434,0.030500,0.000700,0.002900,0.005600,0.2476,0.001900,0.001000,0.003000,0.018500,0.1012,0.4067,0.2671,0.001500,0.020600,0.001300,0.002100,0.1332,0.014400,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,99,0,8,3,3,0,2,26,0,26,1,0,1,6,0,0,0,0,0,0,0,0.1053,0,17,0,0,0.3479,0.4532,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0641,5483.0508,5503.8398,6217.2891,0,10986.8906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.6606,0.092700,0.099700,0.014100,0.1078,0.017600,0.098700,0.002500,0.008600,2.3804,2.4062,0.002800,0.013900,0.050600,1.0420,0.3736,0.2533,0.019700,0.005400,0.4350,0.036500,0.000800,0.002500,0.005100,0.2682,0.002300,0.000800,0.002800,0.018100,0.1259,0.8279,0.1163,0.001900,0.025000,0.001600,0.002100,0.1274,0.013500,0.000100,0,3.2763,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1678,0,28,0,0,0.7383,0.9061,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9549,5490.9102,5503.8398,6217.2891,0,10994.7500,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2324,364,0,0.2273,0,0,0,0,0,0,0,0,0,0
,0.1494,0.078300,0.1987,0.015100,0.1375,0.017200,0.1084,0.001800,0.008100,1.7708,1.7937,0.001800,0.008400,0.039800,2.1752,0.2699,0.1607,0.013300,0.004100,0.4016,0.028700,0.000900,0.081200,6.2708,6.5477,0.002100,0.001200,0.005400,0.024300,0.055600,0.5189,0.2994,0.001500,0.026200,0.001400,0.001800,0.1158,0.013100,0.000100,0.076400,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,97,0,6,3,3,0,2,27,0,27,1,0,1,6,0,0,0,0,0,0,0,0.1389,0,23.5000,0,0,0.4446,0.5835,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5288,5492.4258,5503.8398,6217.2891,0,10996.2656,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0,6.2639,0,0,0,0,0,0,0,0
,4.7567,0.079000,0.1755,0.012400,0.099100,0.045300,0.084400,0.002000,0.006500,1.8706,1.8890,0.001400,0.006400,0.035200,2.9097,0.4054,0.1678,0.012300,0.005400,0.3248,0.030200,0.001000,0.002400,0.004800,0.2673,0.001700,0.000800,0.002900,0.019400,0.048600,0.7212,0.2958,0.001200,0.024800,0.001000,0.002100,0.3850,0.017800,0.000100,0,1.2713,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1717,0,23.5000,0,0,0.6219,0.7936,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9626,5490.7188,5503.8438,6217.2891,0,10994.5625,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1492,0.087300,0.073900,0.016300,0.1166,0.022600,0.082200,0.002600,0.009000,1.8724,1.8983,0.001900,0.007000,0.040300,1.3038,0.2678,0.1590,0.015100,0.034200,0.4538,0.030800,0.000800,0.002500,0.004100,0.2663,0.001200,0.000800,0.002400,0.016300,0.053800,0.5185,0.1215,0.001800,0.035800,0.001300,0.002800,0.1145,0.015600,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1275,0,20,0,0,0.4502,0.5777,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3936,5494.6562,5503.8438,6217.2891,0,10998.5000,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2378,390,0,0.1617,0,0,0,0,0,0,0,0,0,0
,5.5857,0.077600,0.1634,0.013100,0.1101,0.018700,0.1090,0.002100,0.006800,1.8110,1.8314,0.001800,0.008200,0.040900,1.3724,0.3494,0.1724,0.015200,0.004500,0.3613,0.026100,0.000900,0.002800,0.004900,0.2459,0.001700,0.000900,0.002900,0.017300,0.076600,0.6960,0.1849,0.002600,0.053900,0.001700,0.002800,0.1511,0.017400,0.000200,0.069700,3.9085,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1597,0,25,0,0,0.6725,0.8322,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4349,5490.5430,5503.8438,6217.2891,0,10994.3867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2018,0.066400,0.1608,0.011100,0.096000,0.014400,0.037400,0.002800,0.009900,1.8284,1.8543,0.001500,0.007000,0.042000,1.6530,0.2648,0.1689,0.014000,0.004000,0.3388,0.025900,0.000600,0.002700,0.003700,0.1804,0.001100,0.000600,0.002100,0.014400,0.068400,0.5295,0.2170,0.001300,0.019800,0.001200,0.001500,0.1051,0.015100,0.000300,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,4,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1171,0,26,0,0,0.4752,0.5923,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3233,5490.8164,5503.8438,6217.2891,0,10994.6602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.9699,0.070200,0.085900,0.010900,0.086000,0.014400,0.055300,0.002200,0.006300,1.2743,1.2929,0.001000,0.003800,0.031200,1.3343,0.3706,0.1690,0.015500,0.003900,0.3680,0.039400,0.000600,0.002300,0.004800,0.2327,0.001600,0.000900,0.002500,0.017500,0.045200,0.5735,0.087300,0.001200,0.020200,0.001200,0.001300,0.1055,0.014400,0.000200,0,2.3809,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1358,0,25,0,0,0.5068,0.6426,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2774,5489.2266,5503.8438,6217.2891,0,10993.0703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2054,364,0,0.1980,0,0,0,0,0,0,0,0,0,0
