EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/HandleRPC,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates
,4.9987,0.094300,0.068600,0.018100,0.1221,0.021500,0.1099,0.002000,0.008200,1.6775,1.6989,0.001900,0.009000,0.038300,0.6969,0.3198,0.1768,0.015200,0.003100,0.085300,4.1278,0.3610,0.020600,0.000900,0.002100,0.004800,0.2399,0.001800,0.000900,0.002200,0.016500,0.058800,0.5708,0.005200,0.024100,0.001300,0.001700,0.1123,0.014700,0.000100,0,0,0,0,0,57,0,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,1,1,0,34,5,0,1,1,0,2,1,0,0,0,0,0,0,0,0.1378,0,18,0,0,0.4898,0.6276,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9653,11429.4336,5522.9570,6230.0977,0,16952.3906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.067300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1646,0.076800,0.099600,0.015100,0.1401,0.020400,0.041800,0.002600,0.012100,1.8292,1.8579,0.001700,0.007300,0.039600,1.1772,0.2633,0.1618,0.014700,0.003100,0.1728,0,0.2689,0.021100,0.000700,0.002300,5.7431,5.9374,0.001900,0.001000,0.005300,0.025000,0.051500,0.4872,0.001700,0.022300,0.001300,0.001600,0.1094,0.014500,0.000300,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,46,2,49,0,4,3,3,0,1,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.1392,0,32,0,0,0.3820,0.5212,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2699,11430.2695,5522.9570,6230.0977,0,16953.2266,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,5.7383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.1333,0.074300,0.087200,0.016500,0.1009,0.016200,0.084300,0.002700,0.008400,1.6653,1.6902,0.001600,0.007700,0.034200,1.8547,0.2761,0.1623,0.016900,0.003700,0.1956,0.8748,0.3641,0.020000,0.000700,0.002700,0.008900,0.2655,0.001700,0.000700,0.001900,0.015500,0.1067,0.3235,0.001600,0.019200,0.001400,0.001700,0.1118,0.019400,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,46,2,49,0,5,3,3,0,1,13,0,13,1,0,2,3,0,0,0,0,0,0,0,0.082195,0,21,0,0,0.2612,0.3434,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2914,11429.9258,5522.9570,6230.0977,0,16952.8828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1505,361,0,0.1544,0,0,0,0,0,0,0,0,0,0
,0.1981,0.093400,0.058100,0.017200,0.1204,0.020300,0.1392,0.003400,0.012100,2.0205,2.0540,0.001800,0.010300,0.035800,0.8940,0.2631,0.1688,0.015300,0.003400,0.092300,0,0.2296,0.019200,0.000800,0.062400,0.004700,0.1838,0.001600,0.000900,0.001600,0.013300,0.095700,0.3626,0.001300,0.017200,0.001300,0.001300,0.090900,0.015300,0.000300,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,45,3,48,0,4,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.091195,0,30,0,0,0.2937,0.3849,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4023,11425.8359,5522.9570,6230.0977,0,16948.7930,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9530,0.072600,0.1298,0.014500,0.1069,0.018400,0.072600,0.002100,0.007800,1.8118,1.8329,0.001600,0.006600,0.034400,0.9029,0.2677,0.1583,0.014200,0.002900,0.2195,3.6916,0.4527,0.022000,0.000900,0.002400,0.005100,0.2269,0.001600,0.001000,0.002400,0.019400,0.055300,0.3076,0.002000,0.026400,0.001400,0.002400,0.1776,0.010700,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1037,0,15,0,0,0.2204,0.3241,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4409,11429.2344,5522.9570,6230.0977,0,16952.1914,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2038,0.070000,0.061900,0.015500,0.099200,0.015500,0.074800,0.002400,0.007700,1.7640,1.7880,0.001200,0.008300,0.035100,0.9560,0.3474,0.1555,0.017700,0.004200,0.094200,0,0.2696,0.029100,0.000700,0.002400,0.004200,0.2083,0.001300,0.001100,0.001900,0.015000,0.039700,0.4569,0.001100,0.018900,0.001500,0.001400,0.098700,0.013900,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1053,0,31,0,0,0.4020,0.5073,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0753,11426.7344,5522.9570,6230.0977,0,16949.6914,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1194,351,0,0.1363,0,0,0,0,0,0,0,0,0,0
,4.1824,0.077700,0.080900,0.012400,0.1044,0.017100,0.1140,0.002500,0.009200,1.8203,1.8434,0.001800,0.007900,0.034300,1.1399,0.2859,0.1580,0.016500,0.003300,0.1938,2.6951,0.5379,0.022000,0.000700,0.002300,0.005600,0.2611,0.001800,0.001700,0.001900,0.018600,0.047100,0.3227,0.001800,0.022100,0.001400,0.001800,0.1023,0.014000,0.000100,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.1053,0,19,0,0,0.2325,0.3378,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3286,11424.5820,5522.9570,6230.0977,0,16947.5391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1692,0.070100,0.056300,0.011500,0.1326,0.015700,0.058900,0.002300,0.007700,1.7479,1.7696,0.001600,0.008100,0.040800,0.9501,0.2723,0.1752,0.015600,0.003400,0.1161,0,0.2814,0.024300,0.000600,0.002700,5.8499,6.0817,0.003400,0.001400,0.006000,0.027900,0.053700,0.3785,0.002100,0.025200,0.001300,0.002100,0.1376,0.012300,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1196,0,27,0,0,0.3024,0.4220,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1272,11428.5781,5522.9570,6230.0977,0,16951.5352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,5.8439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3578,0.064700,0.087000,0.018800,0.095700,0.014600,0.082600,0.002600,0.009200,1.9266,1.9515,0.002000,0.009000,0.041000,2.0958,0.2679,0.1616,0.014400,0.002600,0.1927,3.0021,0.4154,0.025100,0.000600,0.002500,0.006800,0.2455,0.001200,0.000700,0.002300,0.016400,0.036600,0.3898,0.000900,0.018300,0.001400,0.000700,0.093400,0.011700,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.1073,0,19,0,0,0.3061,0.4134,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7660,11424.4570,5522.9570,6230.0977,0,16947.4141,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1207,346,0,0.1382,0,0,0,0,0,0,0,0,0,0
,0.1684,0.076100,0.064300,0.015500,0.1209,0.016300,0.060600,0.002100,0.008200,1.7489,1.7709,0.001300,0.006600,0.033500,0.7232,0.2627,0.1541,0.014700,0.003500,0.080400,0,0.3066,0.022300,0.000600,0.069500,0.004500,0.2696,0.001300,0.001000,0.001700,0.011400,0.045000,0.4306,0.001300,0.020800,0.002200,0.001300,0.1183,0.014900,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1120,0,29,0,0,0.3490,0.4610,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4341,11424.4609,5522.9570,6230.0977,0,16947.4180,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9879,0.067300,0.049900,0.014300,0.099800,0.016400,0.088200,0.002600,0.008800,1.7617,1.7849,0.002000,0.008800,0.036600,0.8459,0.3142,0.3698,0.020700,0.004800,0.1267,3.9125,0.4196,0.025100,0.000900,0.002600,0.006300,0.2436,0.002200,0.002300,0.002500,0.017300,0.048400,0.3461,0.001400,0.025900,0.001500,0.001500,0.1136,0.015600,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.097807,0,21,0,0,0.2850,0.3828,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5351,11424.4453,5522.9570,6230.0977,0,16947.4023,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1504,0.081500,0.089800,0.012300,0.099000,0.015600,0.031300,0.003100,0.011900,1.5981,1.6273,0.001400,0.007400,0.034700,1.2989,0.3173,0.2109,0.017700,0.004200,0.1857,0,0.3849,0.023500,0.000800,0.002400,0.006300,0.2781,0.001800,0.001300,0.003000,0.018200,0.048400,0.3354,0.001600,0.023900,0.001500,0.001700,0.1111,0.015600,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,2,2,0,0,13,0,13,0,0,0,2,0,0,0,0,0,0,0,0.1004,0,25,0,0,0.2546,0.3550,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3363,11424.5742,5522.9570,6230.0977,0,16947.5312,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1208,351,0,0.1534,0,0,0,0,0,0,0,0,0,0
,5.2018,0.088900,0.1217,0.015400,0.1350,0.018700,0.1075,0.001800,0.008200,1.7954,1.8173,0.001700,0.008800,0.040400,1.4836,0.2864,0.1828,0.014600,0.003400,0.2385,3.7334,0.4089,0.029500,0.000900,0.002900,0.007300,1.4228,0.002100,0.001100,0.003500,0.023000,0.059600,0.7007,0.002600,0.028500,0.001600,0.002900,0.1214,0.014200,0.000200,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,2,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.1645,0,34,0,0,0.5860,0.7505,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9456,11427.7578,5522.9570,6230.0977,0,16950.7148,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.072000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1569,0.071100,0.1636,0.012700,0.1309,0.017400,0.070700,0.002600,0.009400,1.7706,1.7954,0.001500,0.007200,0.034100,0.5659,0.2692,0.1511,0.015600,0.003600,0.060700,0,0.2503,0.018600,0.000400,0.002100,7.9908,8.1975,0.002200,0.000800,0.004400,0.023000,0.050400,0.3955,0.002100,0.027800,0.001600,0.001700,0.1228,0.016500,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1018,0,18,0,0,0.4458,0.5476,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8501,11426.8281,5522.9570,6230.0977,0,16949.7852,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,7.9862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5147,0.063400,0.085900,0.013800,0.091900,0.014200,0.066700,0.001900,0.008000,1.8407,1.8613,0.001800,0.008300,0.039100,2.3938,0.4242,0.2326,0.019900,0.005400,0.1945,1.7885,0.3206,0.019400,0.000600,0.002100,0.004200,0.1957,0.001300,0.000800,0.002000,0.013700,0.044200,0.3798,0.001200,0.020300,0.001500,0.001500,0.1002,0.014400,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.099715,0,31,0,0,0.3028,0.4025,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7407,11423.1680,5522.9570,6230.0977,0,16946.1250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1402,360,0,0.1493,0,0,0,0,0,0,0,0,0,0
,0.1770,0.070800,0.075300,0.013900,0.098500,0.016000,0.078300,0.002900,0.011400,1.9996,2.0265,0.002000,0.007400,0.040200,0.6686,0.2827,0.1609,0.015000,0.003600,0.080800,0,0.2508,0.019800,0.000500,0.051600,0.004300,0.1964,0.001100,0.000800,0.001800,0.012300,0.046500,0.5135,0.004500,0.020500,0.001400,0.001500,0.1006,0.013600,0.000100,0,0,0,0,0,57,0,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,1,1,0,34,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1097,0,27,0,0,0.4463,0.5560,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4731,11423.0469,5522.9570,6230.0977,0,16946.0039,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1436,0.066700,0.057600,0.014500,0.1053,0.016500,0.075900,0.002400,0.007400,1.7483,1.7699,0.001300,0.008300,0.031900,0.7846,0.2478,0.1623,0.014700,0.002300,0.1170,4.2226,0.5231,0.028700,0.001000,0.002500,0.004300,0.2218,0.001600,0.001000,0.002300,0.017200,0.1175,0.3630,0.001500,0.029400,0.001800,0.001900,0.1082,0.010800,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,46,2,49,0,4,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.090804,0,23,0,0,0.3156,0.4064,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3517,11427.1055,5522.9570,6230.0977,0,16950.0625,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1852,0.075600,0.1659,0.013900,0.1026,0.016800,0.076600,0.002000,0.007500,1.7634,1.7847,0.001700,0.009900,0.037900,1.1877,0.3331,0.1835,0.014900,0.003600,0.2273,0,0.3944,0.021300,0.000700,0.002300,0.005000,0.2231,0.001200,0.000800,0.002200,0.014200,0.1331,0.4522,0.001900,0.024800,0.001800,0.002000,0.1019,0.011700,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,45,3,48,0,4,3,3,0,1,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.1023,0,28,0,0,0.3817,0.4840,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1218,11426.8789,5522.9570,6230.0977,0,16949.8359,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1470,352,0,0.1128,0,0,0,0,0,0,0,0,0,0
,4.9145,0.072600,0.049100,0.015000,0.1259,0.024000,0.1231,0.002600,0.009400,1.8651,1.8888,0.001400,0.006400,0.035500,0.6390,0.2730,0.1675,0.014500,0.003300,0.1098,4.1329,0.4810,0.026100,0.001200,0.003200,0.004500,0.2480,0.002000,0.000800,0.002700,0.020800,0.056300,0.4009,0.001500,0.023500,0.001400,0.002100,0.1218,0.010700,0.000300,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1680,0,23,0,0,0.2676,0.4356,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0651,11426.7422,5522.9570,6230.0977,0,16949.6992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.078800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1702,0.074800,0.091600,0.014200,0.1396,0.017900,0.066200,0.002100,0.007500,1.8325,1.8538,0.001900,0.009400,0.037800,1.3540,0.3170,0.1594,0.018000,0.003600,0.2490,0,0.2710,0.023600,0.000700,0.001900,5.9263,6.1748,0.002600,0.002600,0.005200,0.024600,0.050100,0.3853,0.001600,0.025600,0.001300,0.001900,0.1441,0.032100,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1095,0,26,0,0,0.2990,0.4085,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3775,11421.5078,5522.9570,6230.0977,0,16944.4648,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,5.9201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.6181,0.072900,0.079000,0.014300,0.1023,0.017500,0.034600,0.002100,0.010800,1.9397,1.9655,0.001300,0.006700,0.037900,1.8935,0.2671,0.1585,0.014800,0.002700,0.1945,3.4916,0.5010,0.034400,0.001000,0.003800,0.005000,0.2286,0.001900,0.000900,0.002500,0.017800,0.047100,0.3377,0.001800,0.021700,0.001500,0.002100,1.1208,0.011900,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.091404,0,20,0,0,0.2635,0.3549,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7325,11422.1602,5522.9570,6230.0977,0,16945.1172,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1396,364,0,0.1778,0,0,0,0,0,0,0,0,0,0
