EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1755,0.081600,0.1614,0.015300,0.1146,0.017800,0.080300,0.002800,0.009200,2.0754,2.1013,0.001800,0.009300,0.044700,1.0545,0.2791,0.2476,0.015000,0.005600,0.3332,0,0.3719,0.019800,0.001500,0.004000,0.004600,0.2479,0.001500,0.000800,0.002400,0.018300,0.065400,0.5829,0.002300,0.025000,0.001500,0.001800,0.1610,0.015100,0.000300,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,6,4,4,0,0,26,0,26,0,0,1,8,0,0,0,0,0,0,0,0.1352,0,25,0,0,0.5028,0.6380,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6461,3665.1680,5516.1875,6226.0039,0,9181.3555,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.7571,0.082600,0.1551,0.012900,0.1249,0.020400,0.1154,0.002200,0.006900,1.7543,1.7758,0.001400,0.007800,0.056500,1.3099,0.4392,0.2826,0.021200,0.006300,0.1652,3.4081,0.2997,0.021000,0.000700,0.002500,0.005700,0.2662,0.002200,0.001100,0.003300,0.025400,0.1675,1.1839,0.001900,0.035300,0.001800,0.002300,0.2037,0.014900,0.000200,0.068700,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,13,9,0,1,1,0,2,2,0,0,0,0,0,0,0,0.2439,0,31,0,0,1.0674,1.3113,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9472,3653.9531,5516.1875,6226.0039,0,9170.1406,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.019100,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3033,0.073200,0.1679,0.015300,0.1025,0.016900,0.078600,0.002400,0.007400,1.8149,1.8367,0.001200,0.007000,0.039000,0.9972,0.2609,0.3919,0.015300,0.005300,0.2443,3.7558,0.3923,0.019000,0.000700,0.083100,0.004600,0.2204,0.001400,0.000700,0.003100,0.022100,0.051100,0.4598,0.001900,0.022500,0.001400,0.001400,0.1039,0.013900,0.000200,0,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,8,3,3,0,0,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1397,0,22,0,0,0.3606,0.5003,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9436,3650.2695,5516.1875,6226.0039,0,9166.4570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2722,365,0,0.2263,0,0,0,0,0,0,0
,0.1711,0.071600,0.090400,0.014000,0.1390,0.019000,0.040400,0.002600,0.010700,2.1281,2.1558,0.001700,0.008900,0.037900,0.4742,0.3085,0.5403,0.020600,0.006400,0.071100,0,0.2820,0.023600,0.000900,0.002800,6.2768,6.5898,0.002100,0.001000,0.006500,0.025800,0.1469,0.5929,0.001600,0.023600,0.001500,0.001600,0.1293,0.017000,0.000200,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,0,50,2,100,0,8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.1544,0,27,0,0,0.5122,0.6666,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6265,3661.4141,5516.1875,6226.0039,0,9177.6016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6.2688,0,0,0,0,0,0,0,0,0,0,0,0
,5.2968,0.077000,0.2331,0.014400,0.1453,0.016400,0.1344,0.002500,0.007700,1.4625,1.4855,0.001600,0.008500,0.041400,2.4401,0.3013,0.3987,0.014900,0.004900,0.2607,2.7238,0.4024,0.025700,0.000800,0.002500,0.005400,1.1390,0.002200,0.000900,0.003500,0.023000,0.051200,0.6879,0.001900,0.020300,0.001100,0.001700,0.4004,0.016400,0.000200,0.088000,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,98,0,6,3,3,0,16,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1501,0,32,0,0,0.6711,0.8212,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4535,3665.2305,5516.1875,6226.0039,0,9181.4180,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1837,0.1160,0.072500,0.011000,0.091600,0.013700,0.027900,0.002200,0.007600,1.9482,1.9693,0.001200,0.007000,0.041600,0.4071,0.2457,0.3529,0.014600,0.004000,0.093700,0,0.2370,0.021100,0.000600,0.001900,0.005000,0.2299,0.001400,0.000700,0.002600,0.014900,0.047200,0.4881,0.001500,0.021700,0.001400,0.001400,0.1498,0.015600,0.000200,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,0,48,4,98,0,6,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1151,0,19,0,0,0.4280,0.5431,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5643,3665.0820,5516.1875,6226.0039,0,9181.2695,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2552,390,0,0.2231,0,0,0,0,0,0,0
,5.7449,0.066700,0.2270,0.015900,0.097100,0.014400,0.1275,0.002300,0.007700,2.3038,2.3262,0.002000,0.010800,0.048000,2.0489,0.4085,0.5957,0.016400,0.010200,0.3117,3.3122,0.3663,0.022300,0.000500,0.001800,0.005000,0.2348,0.002200,0.001000,0.002500,0.018800,0.039900,0.8732,0.000900,0.054300,0.001300,0.000800,0.1187,0.014000,0,0.071000,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.2600,0,29.5000,0,0,0.6952,0.9552,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1748,3660.4648,5516.1875,6226.0039,0,9176.6523,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1569,0.064400,0.066700,0.015200,0.091600,0.013100,0.074600,0.002800,0.007900,2.0340,2.0565,0.001500,0.006300,0.034700,0.4083,0.2959,0.3733,0.016200,0.003700,0.1130,0,0.2526,0.019600,0.000700,0.002300,0.004300,0.1959,0.001400,0.000800,0.002700,0.014100,0.043200,0.3945,0.001500,0.017900,0.001100,0.001500,0.094700,0.013100,0.000200,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1020,0,20,0,0,0.3411,0.4431,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0062,3664.4766,5516.1875,6226.0039,0,9180.6641,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2090,0.083800,0.1664,0.011400,0.092100,0.014500,0.033500,0.002000,0.007300,1.3647,1.3843,0.001100,0.005300,0.034900,0.9110,0.2677,0.4091,0.011500,0.003700,0.2157,3.6242,0.3263,0.018700,0.000500,0.061400,0.004400,0.1923,0.001700,0.000900,0.001800,0.016300,0.043600,0.4864,0.001600,0.019300,0.001200,0.001300,0.1330,0.015800,0.000100,0,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,0,26,0,26,1,0,0,6,0,0,0,0,0,0,0,0.1155,0,26.5000,0,0,0.4157,0.5312,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4117,3664.0547,5516.1875,6226.0039,0,9180.2422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2000,364,0,0.1866,0,0,0,0,0,0,0
,0.1824,0.072300,0.1097,0.016000,0.1349,0.017700,0.089500,0.002500,0.007100,1.8647,1.8883,0.001500,0.008800,0.041600,0.8336,0.2599,0.3743,0.016900,0.006500,0.1304,0,0.2686,0.023600,0.000900,0.002500,5.9810,6.2041,0.001900,0.001100,0.004800,0.026000,0.047800,0.7864,0.001200,0.025100,0.001200,0.001300,0.097900,0.009500,0.000100,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1891,0,26,0,0,0.6860,0.8751,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4061,3663.7422,5516.1875,6226.0039,0,9179.9297,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,5.9742,0,0,0,0,0,0,0,0,0,0,0,0
,5.3734,0.071400,0.2578,0.012500,0.1041,0.018500,0.1043,0.002300,0.007800,1.9607,1.9822,0.001400,0.007500,0.036600,2.4729,0.3174,0.3945,0.017200,0.006400,0.3456,2.1656,0.5076,0.021100,0.000800,0.002200,0.004500,0.2163,0.001800,0.000700,0.002100,0.019000,0.049800,0.4560,0.002000,0.024300,0.001200,0.001500,0.1095,0.013900,0.000200,0.082600,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,1,6,0,0,0,0,0,0,0,0.1227,0,21.5000,0,0,0.4371,0.5598,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5428,3663.0781,5516.1875,6226.0039,0,9179.2656,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1778,0.070000,0.076000,0.014300,0.1018,0.017100,0.071400,0.002300,0.010500,1.9966,2.0241,0.002500,0.012300,0.064800,0.9165,0.3406,0.4607,0.017400,0.005200,0.085400,0,0.3263,0.027600,0.000700,0.002300,0.004300,0.1932,0.001400,0.001000,0.002000,0.015300,0.050100,0.5460,0.001400,0.022200,0.001300,0.001300,0.1269,0.012900,0.000200,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1328,0,27.5000,0,0,0.4777,0.6105,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3150,3658.6992,5516.1875,6226.0039,0,9174.8867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2342,390,0,0.2990,0,0,0,0,0,0,0
,5.5975,0.087900,0.2059,0.020500,0.1394,0.021100,0.1379,0.002900,0.008000,1.9286,1.9538,0.001500,0.007400,0.039200,1.1290,0.2929,0.4678,0.015600,0.005200,0.3059,3.7780,0.6388,0.030700,0.001400,0.005300,0.006400,0.3015,0.002100,0.001200,0.003700,0.027300,0.058800,0.7298,0.001700,0.026800,0.001400,0.001900,0.1192,0.013800,0.000200,0.089100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1893,0,22,0,0,0.6240,0.8133,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4949,3659.5117,5516.1875,6226.0039,0,9175.6992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1458,0.072500,0.1314,0.011600,0.1001,0.016600,0.066000,0.002300,0.007700,1.8870,1.9096,0.001000,0.008500,0.038900,0.7960,0.2634,0.4142,0.016700,0.005100,0.1129,0,0.3220,0.031300,0.000600,0.003500,0.004800,0.2360,0.002100,0.001100,0.002200,0.024000,0.053500,0.8724,0.001900,0.022100,0.001400,0.002100,0.1521,0.014900,0.000200,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,16,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1714,0,26,0,0,0.8080,0.9794,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7362,3658.5938,5516.1875,6226.0039,0,9174.7812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.023600,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.7017,0.099600,0.2886,0.025900,0.1156,0.017600,0.1051,0.002700,0.008500,1.9368,1.9615,0.001600,0.009100,0.046900,1.5540,0.4183,0.5648,0.018500,0.006000,0.4419,3.6221,0.4046,0.028900,0.001100,0.067600,0.009600,0.2715,0.001700,0.001100,0.002900,0.018400,0.048700,1.0352,0.005000,0.021500,0.001700,0.001400,0.1069,0.013300,0.000400,0,0,0,0,0,0,64,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,6,4,4,0,68,34,0,26,1,0,1,8,0,0,0,0,0,0,0,0.2365,0,27.5000,1.9668,0,1.1141,1.3506,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2838,3661.5469,5516.1875,6226.0039,0,9177.7344,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2220,364,0,0.1872,0,2,0,0,0,0,0
,0.1640,0.085600,0.080600,0.011600,0.1220,0.018400,0.062400,0.002000,0.006400,1.4758,1.4953,0.001400,0.006900,0.038200,0.3939,0.2993,0.6149,0.017600,0.004900,0.1127,0,0.3299,0.026500,0.000600,0.002300,6.1341,6.3673,0.002100,0.000900,0.004600,0.022900,0.057600,0.5732,0.002600,0.026400,0.001300,0.002100,0.1943,0.021400,0.000300,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1465,0,23.5000,0,0,0.4929,0.6394,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7343,3662.1523,5516.1875,6226.0039,0,9178.3398,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6.1293,0,0,0,0,0,0,0,0,0,0,0,0
,5.3339,0.080400,0.2478,0.013500,0.1407,0.021700,0.1668,0.002900,0.009200,2.0668,2.0961,0.001700,0.010000,0.041400,2.4123,0.3302,0.5014,0.016900,0.005900,0.3089,2.6133,0.4666,0.032300,0.000800,0.003000,0.005700,0.2531,0.002300,0.000800,0.003200,0.021900,0.1121,0.7003,0.001900,0.025100,0.001300,0.001700,0.1127,0.015300,0.000200,0.1158,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,10,3,3,0,1,28,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1747,0,29.5000,0,0,0.6031,0.7778,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7139,3660.0898,5516.1875,6226.0039,0,9176.2773,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1630,0.086000,0.1392,0.014900,0.1273,0.018200,0.040200,0.002700,0.009000,2.5016,2.5270,0.001900,0.007700,0.041800,0.5204,0.3594,0.8105,0.017900,0.007000,0.1046,0,0.3925,0.043300,0.000800,0.003100,0.005600,0.2952,0.002400,0.001100,0.007500,0.024800,0.1226,1.0319,0.001800,0.024900,0.001500,0.002000,0.1330,0.015800,0.000100,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,0,50,2,100,0,9,1,1,0,5,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0.2308,0,26.5000,0,0,0.9156,1.1464,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7335,3658.4258,5516.1875,6226.0039,0,9174.6133,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2740,391,0,0.4684,0,0,0,0,0,0,0
,5.5034,0.072900,0.2072,0.012000,0.1109,0.015700,0.1164,0.002300,0.006300,2.0810,2.1001,0.002500,0.013100,0.049500,1.5540,0.3316,0.5365,0.015900,0.006000,0.3134,3.4240,0.4156,0.027100,0.000600,0.002400,0.004900,0.2357,0.001600,0.000600,0.002400,0.019300,0.1214,0.4998,0.001500,0.022700,0.001200,0.001400,0.1298,0.015800,0.000600,0.080500,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,0,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1363,0,20,0,0,0.4384,0.5747,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3785,3660,5516.1875,6226.0039,0,9176.1875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2103,0.087300,0.1519,0.017800,0.1310,0.019100,0.098200,0.003100,0.009700,1.9344,1.9618,0.001500,0.008600,0.039200,0.4116,0.3090,0.5208,0.023400,0.005600,0.1000,0,0.2825,0.028800,0.000900,0.004100,0.005300,1.0861,0.001900,0.001200,0.002600,0.018700,0.1294,1.0641,0.002300,0.025100,0.001400,0.001600,0.1549,0.016200,0.000100,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,49,3,98,0,7,1,1,0,16,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.2181,0,34.5000,0,0,0.9760,1.1941,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6992,3658.6523,5516.1875,6226.0039,0,9174.8398,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.8155,0.1003,0.2004,0.016400,0.1207,0.020900,0.076600,0.002600,0.007800,1.9193,1.9427,0.002200,0.009100,0.047100,1.0667,0.2641,0.5537,0.019100,0.005400,0.3440,5.0364,0.4546,0.030400,0.000900,0.088100,0.005700,0.2445,0.001600,0.000800,0.002600,0.020300,0.060700,0.5258,0.002100,0.040200,0.001600,0.002200,0.1445,0.019600,0.000300,0,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,1,48,4,98,0,6,3,3,0,2,26,0,26,1,0,1,6,0,0,0,0,0,0,0,0.1274,0,20,0,0,0.4426,0.5700,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4079,3655.3633,5516.1875,6226.0039,0,9171.5508,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2384,364,0,0.2118,0,0,0,0,0,0,0
,0.1869,0.082200,0.1731,0.018000,0.1443,0.018600,0.1201,0.003700,0.011300,2.2166,2.2503,0.001700,0.012200,0.050300,0.8079,0.3553,0.5379,0.015100,0.003800,0.1190,0,0.3792,0.029600,0.000900,0.002100,6.4583,6.6675,0.001800,0.001000,0.004700,0.023300,0.055500,0.9643,0.002000,0.022500,0.001400,0.001900,0.1327,0.054000,0.000300,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1978,0,30,0,0,0.9135,1.1113,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2682,3655.2539,5516.1875,6226.0039,0,9171.4414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6.4530,0,0,0,0,0,0,0,0,0,0,0,0
