EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.061100,0.089700,0.014300,0.092700,0.014600,0.035400,0.002500,0.009200,1.8419,1.8667,0.001700,0.008700,0.035600,0.9801,0.3117,0.2508,0.015700,0.003200,0.3128,0.016300,0.000700,0.063000,0.004300,0.1929,0.001200,0.001000,0.002400,0.015500,0.040900,0.3420,0.2137,0.001500,0.018700,0.001400,0.001500,0.1078,0.014800,0.000100,3.6514,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,4,4,0,0,13,0,13,1,0,0,4,0,0,0,0,0,0,0,0.092104,0,26,0,0,0.2686,0.3607,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7492,7568.6562,5541.2383,6247.5234,0,13109.8945,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,4.8963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064200,0.044100,0.013100,0.095100,0.015000,0.1055,0.002000,0.007800,1.8171,1.8385,0.001700,0.007200,0.035600,0.3803,0.2641,0.2562,0.013500,0.002600,0.2354,0.014100,0.000500,0.002000,0.004200,0.2201,0.001300,0.000700,0.002000,0.012900,0.047600,0.3241,0.097000,0.001700,0.019500,0.001700,0.001500,0.1275,0.017400,0.000100,0,0.069100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.1081,0,22,0,0,0.2488,0.3569,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0485,7568.5938,5541.2383,6247.5234,0,13109.8320,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.072800,0.1033,0.014400,0.097500,0.015300,0.077500,0.002400,0.008600,1.8153,1.8414,0.001800,0.007200,0.037000,1.0091,0.2814,0.2554,0.014500,0.003300,0.3256,0.012900,0.000600,0.002300,0.003700,0.2128,0.001700,0.000700,0.001800,0.013700,0.044800,0.5262,0.1994,0.001500,0.020700,0.001400,0.001600,0.1063,0.013300,0.000100,3.9790,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,1,13,0,13,0,0,1,4,0,0,0,0,0,0,0,0.1215,0,30,0,0,0.4409,0.5624,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0416,7568.3359,5541.2383,6247.5234,0,13109.5742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,5.2571,0,0,0,1276,449,0,0.1477,0,0,0,0,0,0,0,0,0,0,0
,0.071100,0.058000,0.010800,0.1300,0.015600,0.058200,0.002400,0.007300,1.6376,1.6585,0.001200,0.006400,0.036200,0.4678,0.2362,0.2940,0.017900,0.004500,0.2616,0.017200,0.000700,0.002000,7.1667,7.3901,0.002500,0.001100,0.004500,0.023900,0.060800,0.4181,0.1202,0.002300,0.028300,0.001600,0.002400,0.1415,0.014400,0.000200,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1206,0,24,0,0,0.3412,0.4618,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7560,7568.2344,5541.2383,6247.5234,0,13109.4727,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0.1529,0,7.1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065800,0.1021,0.014000,0.097200,0.016200,0.069200,0.002300,0.008800,1.7130,1.7370,0.001600,0.009600,0.034500,2.3990,0.4226,0.3435,0.022500,0.003200,0.3241,0.018100,0.000800,0.002700,0.004500,0.2156,0.001500,0.000800,0.001800,0.015600,0.047600,0.3328,0.2672,0.002100,0.018900,0.001200,0.001700,0.1031,0.014100,0.000100,2.1884,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,0,13,0,13,0,0,1,4,0,0,0,0,0,0,0,0.088006,0,22,0,0,0.2628,0.3508,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4181,7568.1328,5541.2383,6247.5234,0,13109.3711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,5.1641,0,0,0,998,249,0,0.1191,0,0,0,0,0,0,0,0,0,0,0
,0.1096,0.089600,0.012900,0.092600,0.014700,0.074000,0.002200,0.007000,1.6581,1.6794,0.001700,0.005500,0.036200,0.8450,0.3260,0.2479,0.014900,0.003100,0.3141,0.016400,0.001000,0.055500,0.004400,0.2000,0.001300,0.000800,0.002200,0.014100,0.046300,0.5461,0.1054,0.005600,0.019400,0.001200,0.002600,0.1391,0.013400,0.000400,3.9555,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,1,1,0,36,7,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1186,0,27,0,0,0.4784,0.5970,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7924,7567.8477,5541.2383,6247.5234,0,13109.0859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,5.0387,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,0.065800,0.040900,0.010500,0.085700,0.013700,0.029100,0.001500,0.007300,1.7795,1.7997,0.001500,0.020000,0.037200,0.4015,0.2704,0.2563,0.015000,0.002900,0.3548,0.016000,0.000400,0.002300,0.003900,0.1945,0.001600,0.000800,0.001700,0.014300,0.045100,0.3368,0,0.001600,0.017800,0.001300,0.001400,0.1153,0.014600,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,46,2,49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087410,0,22,0,0,0.2837,0.3711,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7915,7567.7734,5541.2383,6247.5234,0,13109.0117,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066200,0.086900,0.013200,0.1018,0.016900,0.1128,0.002600,0.007900,1.6543,1.6778,0.001900,0.006700,0.034600,0.9586,0.2638,0.2609,0.013800,0.002500,0.2656,0.017500,0.000900,0.002400,0.004300,0.2097,0.001700,0.000700,0.002200,0.022000,0.1156,0.3438,0.2274,0.001800,0.019700,0.001300,0.001500,0.3355,0.011500,0.000200,4.1828,0.067700,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,5,4,4,0,0,14,0,14,1,0,1,4,0,0,0,0,0,0,0,0.098310,0,25,0,0,0.2667,0.3650,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7481,7567.6484,5541.2383,6247.5234,0,13108.8867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,5.3895,0,0,0,1410,355,0,0.1081,0,0,0,0,0,0,0,0,0,0,0
,0.069200,0.1515,0.014200,0.1379,0.015800,0.070100,0.002400,0.007300,1.6881,1.7101,0.001500,0.006300,0.033100,0.7266,0.2260,0.2536,0.014200,0.002800,0.3870,0.014500,0.000500,0.002200,6.7557,6.9705,0.003300,0.001200,0.004400,0.026000,0.1215,0.4961,0.2264,0.001700,0.022800,0.001100,0.001700,0.1028,0.013500,0.000100,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,45,3,49,0,4,4,4,0,0,13,0,13,1,0,1,4,0,0,0,0,0,0,0,0.1290,0,27,0,0,0.4548,0.5838,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5701,7567.5859,5541.2383,6247.5234,0,13108.8242,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0.1449,0,6.7505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.062100,0.082700,0.013900,0.089600,0.014900,0.077600,0.002400,0.007100,1.9529,1.9747,0.001700,0.008100,0.040400,1.6967,0.3758,0.3669,0.018800,0.004500,0.2920,0.016100,0.000700,0.002500,0.004800,0.2073,0.001500,0.000800,0.001800,0.014800,0.041900,0.3473,0.2126,0.001500,0.020600,0.001300,0.001500,0.1271,0.015400,0.000100,2.5462,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,48,0,3,4,4,0,1,13,0,13,0,0,2,4,0,0,0,0,0,0,0,0.089504,0,22,0,0,0.2801,0.3696,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5844,7567.3945,5541.2383,6247.5234,0,13108.6328,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,4.9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.067500,0.061600,0.013200,0.1105,0.016200,0.080100,0.002200,0.007100,1.7989,1.8197,0.001500,0.005400,0.035500,0.5964,0.2548,0.2538,0.014700,0.003400,0.2784,0.015100,0.000500,0.002500,0.006600,0.2650,0.002000,0.000900,0.002600,0.019400,0.076100,0.4924,0.1104,0.002400,0.026900,0.005100,0.002500,0.096000,0.011800,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1303,0,27,0,0,0.4097,0.5400,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0253,7567.3320,5541.2383,6247.5234,0,13108.5703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1449,0,0,0,1496,374,0,0.1088,0,0,0,0,0,0,0,0,0,0,0
,0.065900,0.1000,0.009100,0.1041,0.015300,0.062100,0.001600,0.006600,1.2755,1.2940,0.001000,0.005300,0.029800,0.7449,0.2752,0.3379,0.016400,0.003700,0.3499,0.014300,0.000600,0.064400,0.005100,1.2299,0.001500,0.000900,0.002200,0.019000,0.061400,0.3844,0.2317,0.001500,0.019100,0.001200,0.001800,0.1191,0.012200,0.000200,3.8535,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,2,13,0,13,1,0,1,4,0,0,0,0,0,0,0,0.088822,0,32,0,0,0.3255,0.4143,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2635,7567.2383,5541.2383,6247.5234,0,13108.4766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,5.2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.069600,0.039700,0.015600,0.093000,0.015800,0.068400,0.002300,0.007500,1.6950,1.7173,0.001500,0.007100,0.034800,0.5931,0.2796,0.2368,0.014100,0.003700,0.2874,0.015900,0.000600,0.002500,0.004000,0.1831,0.001400,0.000600,0.001900,0.012800,0.046800,0.3203,0.091200,0.001600,0.020200,0.001200,0.001600,0.1005,0.012800,0.000200,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.080515,0,21,0,0,0.2687,0.3492,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8208,7567.1523,5541.2383,6247.5234,0,13108.3906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064700,0.094100,0.013300,0.1087,0.015500,0.1127,0.002300,0.008100,1.8214,1.8437,0.001500,0.009400,0.035200,0.9459,0.4744,0.3695,0.019200,0.005100,0.2239,0.015200,0.000600,0.002100,0.004700,0.3124,0.001700,0.000800,0.002400,0.017100,0.044600,0.3576,0.2671,0.001400,0.020100,0.001400,0.001600,0.1018,0.013200,0.000200,3.9954,0.078100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,4,4,0,0,14,0,14,0,0,2,4,0,0,0,0,0,0,0,0.098597,0,28,0,0,0.2789,0.3775,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8351,7567.0352,5541.2383,6247.5234,0,13108.2734,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,5.8179,0,0,0,1276,346,0,0.1009,0,0,0,0,0,0,0,0,0,0,0
,0.068700,0.040900,0.015500,0.1261,0.015000,0.038900,0.002700,0.013300,2.1583,2.1904,0.001900,0.009600,0.041700,0.7065,0.3515,0.3600,0.018900,0.004900,0.3623,0.016400,0.000600,0.002300,7.1669,7.3596,0.002200,0.001000,0.003900,0.020200,0.040300,0.2977,0,0.001100,0.017500,0.001200,0.001600,0.1022,0.015100,0.000200,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096198,0,19,0,0,0.2343,0.3305,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0033,7565.2852,5541.2383,6247.5234,0,13106.5234,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0.1553,0,7.1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.062900,0.082300,0.010100,0.087900,0.013400,0.1879,0.002500,0.007600,1.7785,1.8017,0.001300,0.007400,0.035800,1.6945,0.2666,0.2384,0.014800,0.003800,0.2546,0.015200,0.000500,0.002400,0.004400,0.1917,0.001400,0.000800,0.001700,0.014700,0.043800,0.2945,0.2094,0.002000,0.019900,0.001200,0.001800,0.096000,0.014200,0.000200,0.9290,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,0,13,0,13,0,0,1,4,0,0,0,0,0,0,0,0.082798,0,25,0,0,0.2290,0.3118,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7081,7565.1719,5541.2383,6247.5234,0,13106.4102,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,3.0453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.078300,0.046900,0.015900,0.1010,0.015300,0.082200,0.003500,0.009100,1.7603,1.7882,0.002100,0.007700,0.035800,0.6419,0.3093,0.2754,0.017900,0.004300,0.2747,0.016500,0.000600,0.002400,0.004700,0.1929,0.001300,0.001000,0.002100,0.014200,0.045400,0.3435,0.092400,0.001500,0.019500,0.001200,0.001500,0.095900,0.012600,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.086207,0,22,0,0,0.2937,0.3799,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2527,7564.5820,5541.2383,6247.5234,0,13105.8203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1428,0,0,0,1350,364,0,0.2141,0,0,0,0,0,0,0,0,0,0,0
,0.068800,0.054400,0.011300,0.097700,0.014700,0.061700,0.001900,0.007400,1.6734,1.6938,0.001400,0.008200,0.032400,0.4480,0.2968,0.2459,0.015500,0.002900,0.2425,0.014700,0.000600,0.065100,0.004700,0.1995,0.001300,0.000900,0.002400,0.016100,0.045700,0.3701,0.098200,0.001700,0.020600,0.001400,0.002000,0.1043,0.012500,0.000100,4.3430,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1117,0,28,0,0,0.2792,0.3909,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4312,7561.5977,5541.2383,6247.5234,0,13102.8359,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,5.0854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.060000,0.074700,0.010800,0.084600,0.014200,0.030200,0.002300,0.009800,1.6321,1.6564,0.001600,0.006500,0.035400,0.7711,0.2614,0.2560,0.014400,0.004500,0.3238,0.015800,0.000800,0.002900,0.004300,0.2250,0.001600,0.001400,0.001600,0.014100,0.041300,0.2942,0.1616,0.001500,0.018000,0.001100,0.001600,0.097900,0.013700,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.079807,0,21,0,0,0.2300,0.3098,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4691,7561.5352,5541.2383,6247.5234,0,13102.7734,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0.1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065200,0.049700,0.014100,0.096300,0.015800,0.1126,0.002100,0.008000,1.7513,1.7736,0.001700,0.007100,0.034300,0.6599,0.2830,0.2472,0.016000,0.003200,0.3171,0.016300,0.000800,0.002300,0.004700,0.2059,0.001500,0.001000,0.002300,0.015100,0.047200,0.3566,0.1001,0.001900,0.020700,0.001500,0.001600,0.099100,0.013900,0.000100,3.5541,0.062400,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.098404,0,26,0,0,0.2963,0.3947,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6243,7561.4102,5541.2383,6247.5234,0,13102.6484,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,4.3051,0,0,0,1227,351,0,0.1366,0,0,0,0,0,0,0,0,0,0,0
,0.070000,0.1692,0.014100,0.1265,0.016000,0.064300,0.002300,0.006700,1.7879,1.8094,0.001700,0.006400,0.037100,1.0062,0.2817,0.2636,0.014600,0.004100,0.4025,0.020400,0.001000,0.002400,6.6816,6.9487,0.001800,0.000900,0.004300,0.020600,0.050500,0.5184,0.3185,0.005500,0.021500,0.001200,0.001700,0.1077,0.013600,0.000100,0,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,5,5,0,34,17,0,13,1,0,1,5,0,0,0,0,0,0,0,0.1365,0,23,1.0156,0,0.5940,0.7305,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4009,7561.1484,5541.2383,6247.5234,0,13102.3867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0.1528,0,6.6754,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
