EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GameplayDebuggerPlayerManager,Ticks/PathFollowingComponent,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,1.6222,0.063500,0.013700,0.081700,0.011800,0.031800,0.002300,0.007000,0.003300,0.025000,0.001400,0.004300,0.025600,0.3543,0.2850,0.3441,0.011800,0.7765,0.2673,0.015600,0.001000,0.002700,0.004000,0.1048,0.001100,0.000800,0.000100,0.006700,0.038800,0.000200,0.001400,0.015100,0.001200,0.001400,0.048700,0.012400,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0745,14645.3867,5445.8750,6208.8594,0,20091.2617,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1012,0.062100,0.012800,0.087500,0.012100,0.028800,0.002000,0.007000,0.003200,0.025400,0.001400,0.004300,0.024800,0.2889,0.2537,0.3737,0.014400,0,0.2831,0.014900,0.000800,0.002300,2.1823,2.2748,0.001400,0.000700,0.000200,0.006500,0.036000,0.000100,0.001400,0.016100,0.001300,0.001400,0.048800,0.012200,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4657,14633.4141,5445.8750,6208.8594,0,20079.2891,0,0,387,253,0,0.076100,0,2.1778,0,1,0,0,0,0
,1.5664,0.063500,0.012400,0.080400,0.012200,0.027400,0.001900,0.006500,0.003300,0.023400,0.001200,0.004500,0.022200,0.6207,0.2368,0.4025,0.014300,0.4993,0.3136,0.016400,0.000900,0.002600,0.004600,0.096700,0.001000,0.000700,0.000100,0.006700,0.039200,0.000100,0.001800,0.016300,0.001400,0.001500,0.052600,0.012800,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2994,14629.8125,5445.8750,6208.8594,0,20075.6875,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1173,0.064500,0.013800,0.082100,0.011500,0.034300,0.002300,0.008100,0.003600,0.028100,0.001400,0.004800,0.026900,0.2950,0.2370,0.3625,0.012800,0,0.2754,0.014900,0.000700,0.009600,0.003900,0.089100,0.001200,0.000600,0.000100,0.006300,0.036900,0.000200,0.001400,0.015500,0.001400,0.001600,0.051900,0.011600,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5488,14617.9219,5445.8750,6208.8594,0,20063.7969,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,1.6523,0.058700,0.011800,0.074800,0.010600,0.028700,0.002600,0.007200,0.003000,0.024500,0.001500,0.003700,0.021900,0.3029,0.2567,0.3681,0.012700,0.8445,0.2759,0.017000,0.000800,0.002600,0.004200,0.1030,0.000800,0.000600,0.000100,0.006300,0.036400,0.000100,0.002000,0.015400,0.001300,0.001500,0.046700,0.011800,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5237,14613.5977,5445.8750,6208.8594,0,20059.4727,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1465,0.088600,0.039600,0.089000,0.011100,0.026700,0.001800,0.006700,0.002900,0.024200,0.001200,0.004200,0.023200,0.3078,0.2485,0.4014,0.016200,0,0.3663,0.014900,0.000800,0.002300,0.004500,0.091500,0.001000,0.000600,0.000100,0.006600,0.035400,0.000100,0.001700,0.015000,0.001100,0.001500,0.048600,0.012000,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0647,14599.6328,5445.8750,6208.8594,0,20045.5078,0,0,425,357,0,0.092000,0,0,0,1,0,0,0,0
,1.5978,0.062000,0.013200,0.084200,0.012100,0.031400,0.002100,0.007000,0.003100,0.025500,0.001300,0.004800,0.023300,0.3145,0.2403,0.3779,0.013500,0.8575,0.2712,0.016300,0.000900,0.002600,0.003900,0.5025,0.001000,0.000700,0.000100,0.005800,0.036100,0,0.001800,0.014400,0.001200,0.001500,0.048400,0.012300,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9650,14595.0664,5445.8750,6208.8594,0,20040.9414,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1291,0.064100,0.014400,0.095400,0.012300,0.031900,0.002300,0.006900,0.003500,0.025600,0.001200,0.004300,0.025400,0.3050,0.2412,0.3435,0.012100,0.050000,0.2975,0.016900,0.000700,0.002600,2.2373,2.3369,0.001200,0.000500,0.000100,0.007900,0.036000,0.000200,0.001800,0.015500,0.001400,0.001800,0.1346,0.012600,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7507,14578.3711,5445.8750,6208.8594,0,20024.2461,0,0,369,218,0,0.070700,0,2.2324,0,1,0,0,0,0
,1.5952,0.062000,0.014100,0.077800,0.011600,0.029100,0.002200,0.006300,0.003300,0.024000,0.001500,0.003800,0.026200,0.6621,0.2327,0.3639,0.013000,0.6011,0.2364,0.015900,0.000700,0.009000,0.004100,0.084500,0.001100,0.000700,0.000100,0.005500,0.034900,0.000100,0.001500,0.015200,0.001200,0.002300,0.047200,0.012300,0.000200,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3877,14574.4414,5445.9375,6208.8594,0,20020.3789,0,0,0,0,0,0,0,0,1,1,2,2,0,0
,0.1297,0.078100,0.014500,0.086100,0.012700,0.032000,0.002400,0.007400,0.003800,0.027100,0.001400,0.004400,0.025900,0.3134,0.2553,0.3659,0.014100,0.047800,0.3263,0.015900,0.000600,0.002500,0.004600,0.094400,0.001600,0.000700,0.000100,0.006600,0.037900,0.000200,0.002000,0.016900,0.001300,0.001300,0.052700,0.015100,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3439,14570.7305,5445.9375,6208.8594,0,20016.6680,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,1.5953,0.066600,0.014200,0.082800,0.012700,0.031900,0.002400,0.007900,0.002900,0.053700,0.001200,0.003900,0.022800,0.3529,0.2492,0.3510,0.012600,0.8237,0.2659,0.016300,0.001000,0.002800,0.004200,0.1034,0.001100,0.000700,0,0.006000,0.036800,0.000200,0.001900,0.017500,0.001300,0.001600,0.047500,0.012900,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8341,14556.0938,5445.9375,6208.8594,0,20002.0312,0,0,372,304,0,0.057900,0,0,0,1,0,0,0,0
,0.1144,0.061000,0.012100,0.079200,0.011600,0.027300,0.002100,0.007300,0.002900,0.024500,0.001300,0.003900,0.023000,0.3299,0.2677,0.3673,0.014900,0.069000,0.2924,0.015100,0.000900,0.002800,0.004500,0.095600,0.001000,0.000800,0.000100,0.006500,0.038200,0.000200,0.001500,0.015900,0.001300,0.001600,0.052600,0.013900,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5031,14552.2188,5445.9375,6208.8594,0,19998.1562,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,1.6268,0.069400,0.013600,0.085300,0.012400,0.031000,0.002100,0.008000,0.003200,0.026000,0.001400,0.004400,0.025400,0.3347,0.2554,0.3645,0.014800,0.9661,0.3307,0.017900,0.000900,0.002600,0.005100,0.1020,0.000900,0.000700,0.000100,0.007000,0.040600,0.000200,0.002000,0.017900,0.001600,0.002200,0.082300,0.011600,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3998,14542.1953,5445.9375,6208.8594,0,19988.1328,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1002,0.069300,0.014900,0.1155,0.012100,0.026800,0.002200,0.006600,0.003000,0.023900,0.001100,0.003600,0.022800,0.2837,0.2382,0.3822,0.012700,0,0.2815,0.014800,0.000800,0.002400,2.1960,2.2908,0.001600,0.000700,0.000200,0.007000,0.040100,0.000200,0.001600,0.017500,0.001500,0.001400,0.054600,0.014400,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4315,14537.8359,5445.9375,6208.8594,0,19983.7734,0,0,442,309,0,0.083300,0,2.1916,0,1,0,0,0,0
,1.5502,0.067000,0.013700,0.085900,0.012300,0.031400,0.002000,0.007400,0.003300,0.025900,0.001600,0.004400,0.026400,0.6251,0.2343,0.3650,0.012800,0.5238,0.2689,0.015800,0.000800,0.010800,0.004400,0.095700,0.000900,0.000600,0.000100,0.006600,0.039300,0.000100,0.001900,0.015900,0.001400,0.001500,0.066300,0.012300,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7982,14524,5445.9375,6208.8594,0,19969.9375,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1212,0.082400,0.014600,0.085100,0.012100,0.031000,0.002400,0.007500,0.003600,0.028000,0.001400,0.005000,0.025900,0.3312,0.2393,0.3988,0.013500,0.041500,0.3561,0.016800,0.000900,0.002700,0.004900,0.1044,0.001200,0.000900,0.000100,0.006300,0.035900,0.000100,0.001700,0.014700,0.001200,0.001400,0.048100,0.014000,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1019,14520.2070,5445.9375,6208.8594,0,19966.1445,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,1.5734,0.064200,0.012300,0.083500,0.012300,0.025900,0.002200,0.006800,0.002900,0.024500,0.001300,0.003800,0.022200,0.3226,0.2356,0.3489,0.012400,0.9226,0.2698,0.017100,0.000900,0.003700,0.004400,0.098600,0.001000,0.000800,0.000100,0.006800,0.096500,0.000200,0.002000,0.017200,0.001400,0.001800,0.053500,0.013300,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2816,14525.8984,5445.9375,6208.8594,0,19971.8359,0,0,313,292,0,0.073100,0,0,0,1,0,0,0,0
,0.1061,0.063200,0.012900,0.088800,0.012700,0.026900,0.002300,0.006900,0.002800,0.023200,0.001200,0.004300,0.023200,0.3539,0.2185,0.4070,0.013600,0.024600,0.4103,0.019000,0.023600,0.002400,0.005000,0.1088,0.001200,0.000600,0.000200,0.007500,0.052200,0.000200,0.001700,0.017400,0.001600,0.001600,0.056600,0.013600,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1563,14637.0820,5445.9375,6208.8594,0,20083.0195,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.9609,0.060400,0.011800,0.072800,0.010900,0.028000,0.002000,0.007000,0.003100,0.026000,0.001100,0.004600,0.022400,0.2833,0.2491,0.3647,0.010600,0.2131,0.2521,0.015700,0.000600,0.002500,0.003600,0.088800,0.001100,0.000600,0.000100,0.005800,0.034300,0,0.001700,0.014000,0.001000,0.001400,0.047200,0.011100,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3987,14724.4023,5445.9375,6208.8594,0,20170.3398,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1076,0.088900,0.016100,0.1252,0.014600,0.037200,0.002700,0.009700,0.003600,0.033100,0.001600,0.005600,0.030900,0.4013,0.3345,0.6730,0.020100,0,0.4239,0.021600,0.000900,0.002900,2.5453,2.6727,0.001700,0.000600,0.000300,0.008800,0.041600,0.000200,0.002200,0.018600,0.011500,0.001600,0.053900,0.015300,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2349,14846.1133,5445.9375,6208.8594,0,20292.0508,0,0,408,305,0,0.1116,0,2.5395,0,1,0,0,0,0
,1.5620,0.067400,0.013200,0.083700,0.012700,0.030400,0.002100,0.008000,0.003200,0.026500,0.001300,0.004600,0.026800,0.6977,0.2576,0.3677,0.014700,0.3560,0.3152,0.015800,0.000900,0.010300,0.004600,0.096100,0.001100,0.000900,0.000100,0.006300,0.036600,0.000100,0.001600,0.014800,0.001300,0.001700,0.051000,0.012600,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5883,14952.3711,5445.9375,6208.8594,0,20398.3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.097300,0.069900,0.014000,0.1075,0.012300,0.032800,0.002200,0.007600,0.003300,0.026500,0.001300,0.004700,0.026500,0.2993,0.2521,0.2604,0.014200,0,0.2637,0.016300,0.000900,0.002400,0.005400,0.5728,0.001500,0.001000,0.000200,0.008200,0.042400,0.000200,0.002100,0.021200,0.001600,0.001900,0.059800,0.014000,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5931,15054.1523,5445.9375,6208.8594,0,20500.0898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.5593,0.068200,0.014300,0.1004,0.013100,0.035000,0.002200,0.007800,0.003800,0.027100,0.001500,0.004700,0.024700,0.2918,0.2283,0.2468,0.013300,0.9508,0.3002,0.022400,0.001000,0.002900,0.004700,0.1039,0.001400,0.000800,0.000100,0.007100,0.038300,0.000200,0.001800,0.016400,0.001200,0.001400,0.054000,0.013900,0.000100,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3782,15160.3789,5445.9375,6208.8594,0,20606.3164,0,0,406,303,0,0.087400,0,0,0,0,0,0,0,0
,0.1072,0.065200,0.015200,0.084400,0.013000,0.031400,0.002000,0.007600,0.003400,0.027100,0.001100,0.004200,0.026700,0.3457,0.2370,0.2490,0.013900,0,0.2540,0.015500,0.000900,0.002700,0.004800,0.096500,0.001200,0.000900,0.000100,0.006400,0.037900,0.000100,0.001800,0.016400,0.001600,0.001500,0.051000,0.012100,0.000100,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1015,15252.9844,5445.9375,6208.8594,0,20698.9219,0,0,0,0,0,0,0,0,0,0,2,2,0,0
,1.5984,0.056200,0.010700,0.078100,0.011500,0.029200,0.001800,0.006000,0.002900,0.021900,0.001000,0.003600,0.021700,0.2997,0.2152,0.2298,0.013400,1.0398,0.2820,0.013900,0.000900,0.002500,0.004400,0.1133,0.001200,0.000700,0.000100,0.008500,0.041600,0.000200,0.002000,0.018400,0.001600,0.001900,0.065300,0.011400,0.000100,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1974,15354.2539,5445.9375,6208.8594,0,20800.1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.087800,0.060900,0.013100,0.098100,0.022200,0.025100,0.001900,0.006400,0.002600,0.021900,0.001000,0.003600,0.025400,0.2857,0.2259,0.2400,0.012600,0,0.2355,0.010900,0.000500,0.002200,2.3057,2.3986,0.001400,0.000700,0.000100,0.007400,0.037800,0.000200,0.002100,0.017100,0.001300,0.001600,0.049700,0.013800,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6336,15467.5352,5445.9375,6208.8594,0,20913.4727,0,0,406,304,0,0.096000,0,2.3013,0,0,0,0,0,0
