EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1348,0.071200,0.083700,0.015500,0.091600,0.015400,0.1001,0.002600,0.009100,0.003900,0.029900,0.001700,0.005000,0.037400,0.4023,0.2675,0.033100,0.8897,0.004500,0.091200,0.062800,0.3125,0.026100,0.000600,0.002800,0.004100,0.1066,0.001200,0.000900,0.001800,0.014300,0.095000,0.5200,0.001500,0.018900,0.001300,0.001700,0.084000,0.014300,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1229,0,25,0,0,0.4631,0.5860,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1505,4496.9023,5474.5117,6206.4297,0,9971.4141,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2320,0.073800,0.1395,0.014900,0.1098,0.018000,0.081700,0.002500,0.007000,0.003300,0.023300,0.001100,0.004700,0.035900,0.7768,0.2511,0.014000,0.9036,0.003800,0.1148,3.9198,0.4348,0.034100,0.000900,0.095800,0.005300,0.1389,0.001700,0.000900,0.003000,0.022000,0.065700,0.5186,0.002000,0.028000,0.001400,0.001900,0.1136,0.017000,0.000200,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1292,0,19.5000,0,0,0.4678,0.5970,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7492,4496.8359,5474.5117,6206.4297,0,9971.3477,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1669,0.071700,0.2366,0.013000,0.093700,0.015900,0.076800,0.002300,0.007300,0.004100,0.024900,0.001100,0.004800,0.038300,0.8798,0.2810,0.022800,1.1559,0.005400,0.4048,0,0.2916,0.025400,0.000600,0.002300,0.004300,0.1215,0.001500,0.001200,0.002800,0.017900,0.049400,0.7956,0.001900,0.020100,0.001200,0.001600,0.085300,0.013200,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1910,0,32,0,0,0.6941,0.8851,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9572,4496.7305,5474.5117,6206.4297,0,9971.2422,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2645,463,0,0.4787,0,0,0,0,0,0,0,0
,5.8038,0.067300,0.069000,0.013600,0.1139,0.018100,0.074100,0.002200,0.006800,0.003600,0.022900,0.001200,0.004400,0.033100,0.7378,0.2641,0.015300,0.9070,0.003200,0.091300,4.5044,0.4101,0.027600,0.000900,0.002400,0.004500,0.1179,0.001600,0.000900,0.002500,0.022800,0.051400,0.4131,0.001700,0.023400,0.001300,0.001700,0.082900,0.011800,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1179,0,18.5000,0,0,0.3467,0.4646,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5712,4496.6328,5474.5117,6206.4297,0,9971.1445,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1753,0.072300,0.2101,0.014000,0.1270,0.016400,0.071700,0.002400,0.008300,0.003200,0.025300,0.001400,0.004500,0.037900,0.8960,0.3407,0.018700,1.0019,0.006200,0.4460,0,0.2868,0.027400,0.000700,0.002500,6.3714,7.3822,0.002800,0.001000,0.005600,0.027200,0.054400,0.7517,0.001900,0.026100,0.001300,0.001900,0.099300,0.011700,0.000200,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,18,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1661,0,35,0,0,0.6843,0.8504,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8954,4496.3633,5474.5117,6206.4297,0,9970.8750,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,6.3649,0,2003,291,0,0.1324,0,0,0,0,0,0,0,0
,5.3243,0.068900,0.1753,0.012700,0.1068,0.019600,0.073900,0.002000,0.006900,0.003800,0.024000,0.001000,0.004200,0.032200,2.5238,0.2753,0.017100,0.9786,0.005600,0.4865,1.9302,0.5227,0.047600,0.001200,0.002800,0.005100,0.1567,0.001900,0.001100,0.002700,0.022700,0.070500,0.5270,0.002500,0.028900,0.001500,0.002200,0.097700,0.013700,0.000200,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1396,0,17,0,0,0.4431,0.5827,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2961,4495.2266,5474.5117,6206.4297,0,9969.7383,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1432,0.078500,0.077300,0.011000,0.083100,0.014400,0.2052,0.002200,0.006600,0.002900,0.021500,0.001100,0.004100,0.063500,0.4343,0.2727,0.016900,0.9480,0.003900,0.1052,0,0.3328,0.027900,0.000600,0.002700,0.003700,0.1159,0.001200,0.000800,0.001800,0.015000,0.049200,0.4934,0.001800,0.021300,0.001300,0.002200,0.1238,0.017300,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1226,0,27,0,0,0.4311,0.5537,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3142,4492.5117,5474.5117,6206.4297,0,9967.0234,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1560,0.070500,0.1354,0.014000,0.099300,0.016700,0.072300,0.002300,0.007800,0.005500,0.026400,0.001900,0.005700,0.038300,0.4099,0.3041,0.014600,0.9069,0.004100,0.1076,3.8195,0.4129,0.024900,0.000600,0.083300,0.004800,0.1112,0.001500,0.000800,0.002600,0.017400,0.049600,0.4069,0.001400,0.022500,0.001300,0.001500,0.093700,0.015100,0.000100,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1020,0,20,0,0,0.3936,0.4956,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0100,4482.8164,5474.5117,6206.4297,0,9957.3281,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1487,0.074600,0.1770,0.015400,0.092600,0.016300,0.078200,0.002600,0.007000,0.003200,0.024100,0.001300,0.004300,0.032200,1.1814,0.2599,0.014400,0.9451,0.004400,0.4291,0,0.3827,0.029300,0.000700,0.002400,0.004900,0.1088,0.001300,0.000700,0.002400,0.015300,0.049400,0.6286,0.001600,0.020700,0.001300,0.001700,0.089900,0.012300,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,4,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1611,0,31.5000,0,0,0.5360,0.6971,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4979,4479.7891,5474.5117,6206.4297,0,9954.3008,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2839,463,0,0.1730,0,0,0,0,0,0,0,0
,5.6717,0.068700,0.072500,0.014400,0.1032,0.017400,0.074900,0.002500,0.007200,0.003700,0.024100,0.001200,0.004600,0.035500,0.4656,0.2573,0.012900,0.8954,0.004000,0.1593,4.4405,0.5944,0.034500,0.000900,0.002900,0.005500,0.1437,0.001300,0.000800,0.002900,0.018500,0.066400,0.3781,0.001900,0.031600,0.001600,0.002200,0.1110,0.029800,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1034,0,19.5000,0,0,0.3232,0.4266,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6174,4472.5195,5474.5117,6206.4297,0,9947.0312,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1497,0.073900,0.2847,0.024500,0.1322,0.018700,0.088000,0.002200,0.006900,0.003500,0.024100,0.001500,0.005100,0.035100,1.0432,0.3010,0.016600,1.1185,0.023700,0.5286,0,0.4063,0.027900,0.000800,0.002400,7.5658,7.6888,0.002500,0.001100,0.006400,0.028200,0.057600,1.2288,0.005300,0.023500,0.001300,0.002200,0.3349,0.017500,0.000300,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,10,10,0,68,34,0,26,1,0,2,20,0,0,0,0,0,0,0,0.3325,0,35.5000,1.9014,0,1.1626,1.4951,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1525,4467.0273,5474.5117,6206.4297,0,9941.5391,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,2,1,0,7.5612,0,2053,291,0,0.1898,0,0,0,0,0,0,0,0
,5.3090,0.071900,0.1826,0.014900,0.088900,0.015800,0.071600,0.002300,0.007300,0.003400,0.023300,0.001200,0.003900,0.032700,2.2912,0.2728,0.015000,0.8859,0.005400,0.4735,1.9606,0.4862,0.028600,0.000800,0.002400,0.004700,0.1182,0.001600,0.001000,0.003100,0.016800,0.049900,0.1665,0.001400,0.020200,0.001200,0.001700,0.083000,0.013000,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,8,10,10,2,1,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.085197,0,0.5000,0,0,0.1011,0.1863,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0601,4466.3008,5474.5117,6206.4297,0,9940.8125,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1655,0.067100,0.1168,0.014000,0.085400,0.014400,0.078800,0.002700,0.007300,0.003100,0.023200,0.001200,0.003800,0.032100,0.3582,0.2629,0.011100,1.0161,0.003800,0.095000,0,0.2746,0.031900,0.000500,0.002500,0.003900,0.1068,0.001600,0.000700,0.001700,0.014800,0.1130,0.7748,0.001500,0.018400,0.001100,0.001400,0.084600,0.012300,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,6,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1607,0,41,0,0,0.7104,0.8711,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0700,4464.3906,5474.5117,6206.4297,0,9938.9023,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4351,0.075600,0.097800,0.011700,0.093100,0.016200,0.089000,0.002500,0.006600,0.003600,0.024700,0.001200,0.004300,0.030000,0.3867,0.4412,0.016100,0.9431,0.003800,0.1448,2.8544,0.4035,0.024900,0.000700,0.075000,0.004400,0.1168,0.001300,0.000900,0.002400,0.016200,0.1196,0.4703,0.002100,0.024200,0.001200,0.001600,0.091100,0.012500,0.000100,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1117,0,28,0,0,0.4021,0.5138,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2718,4463.3945,5474.5117,6206.4297,0,9937.9062,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1525,0.069200,0.1420,0.014600,0.089100,0.015100,0.079700,0.002300,0.007300,0.003400,0.023800,0.001100,0.004100,0.036500,1.2190,0.2721,0.016100,0.9408,0.004700,0.3994,0,0.3108,0.031200,0.000900,0.003100,0.004400,0.1067,0.001200,0.000800,0.002200,0.013900,0.048800,0.3688,0.001600,0.021300,0.001200,0.001500,0.085200,0.013000,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.094395,0,18,0,0,0.3144,0.4088,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0539,4463.2773,5474.5117,6206.4297,0,9937.7891,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,3251,464,0,0.2478,0,0,0,0,0,0,0,0
,5.2457,0.068000,0.091200,0.012000,0.082400,0.014700,0.070400,0.002100,0.006600,0.003200,0.021600,0.001000,0.003800,0.028800,0.3996,0.2650,0.010000,0.9560,0.004000,0.1065,3.9144,0.4231,0.024500,0.000800,0.002300,0.004100,0.1111,0.002000,0.000800,0.002100,0.016900,0.049500,0.5841,0.002200,0.019600,0.001400,0.001600,0.085600,0.012600,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1330,0,30,0,0,0.5250,0.6580,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9222,4462.8398,5474.5117,6206.4297,0,9937.3516,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1349,0.080000,0.2927,0.020900,0.1393,0.020200,0.063900,0.002200,0.006400,0.003300,0.021100,0.001100,0.003800,0.027700,1.3776,0.3829,0.016400,1.0250,0.005300,0.5306,0,0.3508,0.032800,0.000500,0.002300,7.9962,8.1342,0.002400,0.001400,0.005800,0.032500,0.079000,0.8256,0.002700,0.037400,0.002000,0.002500,0.1287,0.016600,0.000300,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.2253,0,24,0,0,0.7605,0.9858,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1696,4479.6797,5474.5117,6206.4297,0,9954.1914,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,7.9907,0,1985,291,0,0.2254,0,0,0,0,0,0,0,0
,5.2666,0.062700,0.1577,0.010400,0.082700,0.014000,0.054500,0.002000,0.006200,0.002900,0.020900,0.001000,0.003800,0.027500,1.7894,0.2109,0.011200,0.8250,0.003600,0.4291,2.2361,0.3776,0.023900,0.000600,0.002300,0.004400,0.1126,0.001400,0.000800,0.002700,0.017700,0.048400,0.4909,0.001500,0.020100,0.001200,0.001700,0.086100,0.013700,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,1,18,0,0,0,0,0,0,0,0.1216,0,26.5000,0,0,0.4235,0.5451,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8490,4479.2031,5474.5117,6206.4297,0,9953.7148,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1672,0.062800,0.069000,0.011200,0.077400,0.012400,0.073100,0.002200,0.007500,0.003100,0.022600,0.001400,0.003800,0.030600,0.4266,0.2730,0.017900,1.0144,0.003900,0.097400,0,0.3354,0.040400,0.000500,0.002800,0.004400,0.1253,0.001200,0.000800,0.002200,0.015200,0.045100,0.4337,0.001400,0.019000,0.001200,0.001400,0.087400,0.012800,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1131,0,25,0,0,0.3730,0.4861,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8932,4479.2266,5474.5117,6206.4297,0,9953.7383,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1936,0.068500,0.1798,0.013300,0.090200,0.015500,0.064500,0.002300,0.007300,0.003500,0.023800,0.001200,0.004700,0.037700,1.2077,0.2194,0.013200,0.8741,0.004000,0.4084,3.0569,0.4065,0.027800,0.000500,0.079000,0.004500,0.1165,0.001400,0.000800,0.001900,0.018900,0.048400,0.4951,0.001400,0.020800,0.001300,0.002300,0.3081,0.013200,0.000100,0,0,0,0,60,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,2,26,0,26,1,0,1,18,0,0,0,0,0,0,0,0.1129,0,22,0,0,0.4268,0.5397,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4056,4478.3672,5474.5117,6206.4297,0,9952.8789,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,0,0,3018,466,0,0.2356,0,0,0,0,0,0,0,0
,0.1527,0.064100,0.1252,0.012200,0.086300,0.014900,0.080700,0.002300,0.008200,0.003500,0.026400,0.001100,0.005000,0.039400,0.3768,0.2494,0.015300,0.9343,0.003600,0.1225,0,0.2928,0.028700,0.000400,0.001900,0.004600,0.9843,0.001000,0.001000,0.002100,0.016100,0.050200,0.8873,0.001800,0.020700,0.001300,0.001400,0.098900,0.011500,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,18,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2957,0,33.5000,0,0,0.6909,0.9866,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8464,4478.3711,5474.5117,6206.4297,0,9952.8828,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1259,0.062300,0.063900,0.011000,0.070200,0.012100,0.063700,0.002400,0.006500,0.003300,0.021300,0.001100,0.003700,0.027300,0.3642,0.3861,0.016100,0.9071,0.003200,0.085600,0.027600,0.3980,0.022300,0.000400,0.002300,0.004000,0.1007,0.001400,0.000900,0.001500,0.014300,0.043000,0.3921,0.001300,0.017500,0.001300,0.001200,0.085300,0.011800,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.096690,0,17.5000,0,0,0.3416,0.4383,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7431,4478.1953,5474.5117,6206.4297,0,9952.7070,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
