EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1618,0.078600,0.1380,0.020300,0.1288,0.018300,0.1318,0.002600,0.008000,2.0675,2.0914,0.001900,0.009200,0.048400,0.7490,0.3367,0.015800,0.2516,0.003400,0,0.3700,0.014600,0.000500,0.002400,6.7331,6.9381,0.001800,0.001200,0.004300,0.019300,0.046900,0.4253,0.1927,0.001600,0.023200,0.001300,0.002200,0.1106,0.013800,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,48,0,3,3,3,0,0,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.1239,0,33,0,0,0.3773,0.5012,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7484,10009.8594,5581.5742,6303.3555,0,15591.4336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,1,0.074000,0,6.7279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.9010,0.079900,0.097100,0.016400,0.1069,0.018200,0.093000,0.002000,0.007800,2.2608,2.2836,0.001400,0.009300,0.037100,2.5821,0.5130,0.017800,0.3915,0.004700,2.6547,0.3163,0.016100,0.000800,0.002500,0.005500,0.2600,0.001900,0.001000,0.003200,0.018700,0.041500,0.2619,0.2323,0.001200,0.019600,0.001200,0.001700,0.1014,0.014200,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.083406,0,19,0,0,0.1933,0.2767,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5500,10009.4023,5581.5742,6303.3555,0,15590.9766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1593,0.068200,0.047000,0.015700,0.092700,0.015800,0.072100,0.003100,0.008700,1.9797,2.0048,0.002200,0.007800,0.037200,0.4537,0.2818,0.015200,0.2455,0.003600,0.042000,0.3537,0.016800,0.000800,0.002600,0.004400,0.2163,0.001400,0.000700,0.001700,0.014700,0.042300,0.3787,0.075400,0.001300,0.017700,0.001500,0.001400,0.1035,0.015900,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.094693,0,30,0,0,0.3193,0.4140,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9911,10009.5078,5581.5742,6303.3555,0,15591.0820,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,1641,434,0,0.1254,0,0,0,0,0,0,0,0,0,0
,5.1587,0.069200,0.047900,0.015500,0.1014,0.014800,0.097700,0.003000,0.009500,1.8567,1.8856,0.001400,0.010500,0.040300,0.4721,0.3294,0.022100,0.2837,0.003700,4.3531,0.2833,0.015300,0.000500,0.067000,0.004400,0.2047,0.001400,0.000700,0.001900,0.014700,0.044400,0.2553,0.096800,0.001400,0.023700,0.001200,0.001500,0.099700,0.014600,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.072192,0,22,0,0,0.1958,0.2680,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8379,10013.3203,5581.5742,6303.3555,0,15594.8945,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1813,0.097700,0.1184,0.031300,0.1360,0.023300,0.070800,0.004600,0.016000,1.8564,1.8980,0.001800,0.007500,0.034700,1.1842,0.2803,0.015900,0.2979,0.004600,0,0.4038,0.021300,0.000800,0.002900,0.006000,0.3026,0.002300,0.001300,0.002500,0.018900,0.049100,0.6179,0.1839,0.001500,0.022700,0.001300,0.001600,0.1150,0.015200,0.000400,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.1473,0,27,0,0,0.5114,0.6587,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6796,10014.9375,5581.5742,6303.3555,0,15596.5117,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3408,0.077200,0.078500,0.014200,0.1008,0.017200,0.1248,0.001800,0.006600,1.2846,1.3017,0.001100,0.004800,0.040000,0.6604,0.2330,0.011600,0.2247,0.002000,4.2532,0.3146,0.018000,0.000600,0.003200,0.005800,0.2403,0.001600,0.000900,0.002500,0.017900,0.047100,0.3470,0.2156,0.001800,0.022400,0.001300,0.002000,0.1046,0.014500,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.1005,0,24,0,0,0.2670,0.3675,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6697,10014.1289,5581.5742,6303.3555,0,15595.7031,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0.098600,0,0,0,1077,294,0,0.091900,0,0,0,0,0,0,0,0,0,0
,0.1640,0.065000,0.057000,0.013100,0.1670,0.019900,0.064600,0.002100,0.008400,1.7541,1.7760,0.001600,0.007000,0.035600,0.6311,0.2769,0.016600,0.2390,0.003600,0,0.3019,0.015200,0.000500,0.002500,5.9774,6.1848,0.001800,0.001200,0.004200,0.018100,0.052700,0.4437,0.1106,0.001800,0.024200,0.001400,0.002000,0.1269,0.009400,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1322,0,27,0,0,0.3543,0.4865,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7126,10014.4258,5581.5742,6303.3555,0,15596,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,5.9726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2098,0.061500,0.088300,0.012000,0.097700,0.012500,0.032600,0.002000,0.010500,1.8036,1.8292,0.001700,0.006800,0.036400,1.8321,0.2701,0.018300,0.2931,0.004200,2.8737,0.2847,0.015300,0.000500,0.002800,0.005200,0.2890,0.001700,0.000700,0.002800,0.016700,0.043800,0.3286,0.1783,0.001500,0.020900,0.001100,0.001200,0.090100,0.013800,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.086997,0,19,0,0,0.2584,0.3454,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7350,10014.8203,5581.5742,6303.3555,0,15596.3945,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1583,0.063100,0.045800,0.013800,0.090700,0.014600,0.072300,0.001900,0.008000,1.7780,1.7998,0.001700,0.007400,0.035500,0.4007,0.2786,0.013900,0.2551,0.002900,0,0.3574,0.015300,0.000500,0.016200,0.003800,0.2048,0.001300,0.000900,0.002200,0.013500,0.043700,0.3318,0.092900,0.001500,0.017200,0.001200,0.001900,0.095200,0.013000,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.089694,0,27,0,0,0.2768,0.3665,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6441,10013.8359,5581.5742,6303.3555,0,15595.4102,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4159,0.099000,0.066600,0.020700,0.1239,0.018900,0.098500,0.003400,0.010300,2.6079,2.6388,0.001800,0.009500,0.061200,0.8535,0.4885,0.016400,0.3122,0.004000,4.3561,0.3336,0.028300,0.001100,0.094700,0.004400,0.2243,0.001200,0.000700,0.002400,0.017600,0.070800,0.3552,0.1089,0.001600,0.023000,0.001300,0.001800,0.1430,0.014800,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.097498,0,26,0,0,0.2770,0.3745,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5607,10009.0859,5581.5742,6303.3555,0,15590.6602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,1539,453,0,0.1182,0,0,0,0,0,0,0,0,0,0
,0.1646,0.084100,0.082600,0.013600,0.1016,0.016300,0.069900,0.002100,0.008700,2.0169,2.0398,0.001900,0.008400,0.035900,0.7698,0.2871,0.014500,0.2527,0.003100,0,0.2865,0.014800,0.000700,0.002200,0.004100,0.2017,0.001100,0.000900,0.002300,0.014000,0.048600,0.3569,0.1836,0.001900,0.021600,0.001300,0.001500,0.1063,0.014900,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.089198,0,23,0,0,0.2859,0.3751,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4415,10005.9961,5581.5742,6303.3555,0,15587.5703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2187,0.068300,0.051600,0.016100,0.092600,0.014500,0.1113,0.002200,0.008600,1.8855,1.9089,0.001800,0.008300,0.033800,0.5135,0.2823,0.020300,0.2969,0.004800,4.3618,0.2684,0.015600,0.000800,0.002600,0.004100,0.2810,0.001400,0.000700,0.001800,0.014400,0.039600,0.4112,0.1143,0.000800,0.023300,0.000900,0.000800,0.1034,0.015000,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1127,0,23,0,0,0.3397,0.4524,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8295,10003.5195,5581.5742,6303.3555,0,15585.0938,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0.085700,0,0,0,949,249,0,0.1719,0,0,0,0,0,0,0,0,0,0
,0.1613,0.071600,0.1111,0.010600,0.1268,0.017400,0.028900,0.002100,0.009000,1.3079,1.3311,0.001400,0.005600,0.029700,0.9990,0.2566,0.019400,0.3390,0.003700,0,0.2588,0.012900,0.000500,0.002000,6.4455,6.6487,0.002800,0.001100,0.005200,0.024100,0.057300,0.5690,0.2536,0.005300,0.022900,0.003800,0.001900,0.1053,0.012600,0.000100,0,0,0,0,0,57,0,0,0,0,0,0,1,1,0,0,46,2,49,0,3,4,4,0,34,17,0,13,1,0,0,4,0,0,0,0,0,0,0,0.1645,0,26,0.9766,0,0.5593,0.7238,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0990,10002.7969,5581.5742,6303.3555,0,15584.3711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,2,1,0,0,6.4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.7077,0.070100,0.1706,0.012200,0.1056,0.015500,0.064300,0.001600,0.006500,1.9852,2.0046,0.001700,0.008500,0.037200,1.8985,0.4010,0.016900,0.2527,0.004000,1.1297,0.4019,0.021200,0.001000,0.003400,0.004500,1.2052,0.001800,0.000800,0.002700,0.016400,0.1152,0.5582,0.2557,0.001600,0.021800,0.001600,0.002000,0.1189,0.013000,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,4,3,3,0,9,13,0,13,1,0,2,3,0,0,0,0,0,0,0,0.1320,0,39,0,0,0.4711,0.6031,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1591,10005.9023,5581.5742,6303.3555,0,15587.4766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1552,0.072900,0.045100,0.015000,0.097000,0.014600,0.076900,0.003300,0.009900,1.9368,1.9637,0.002000,0.008100,0.035400,0.5791,0.2756,0.016600,0.2427,0.003200,0,0.3221,0.015400,0.000700,0.002200,0.004200,0.1863,0.001600,0.000700,0.001800,0.013700,0.097400,0.3213,0.074800,0.001100,0.018600,0.001500,0.001300,0.096000,0.013300,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,45,3,49,0,4,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.089508,0,25,0,0,0.2634,0.3529,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7786,10004.2227,5581.5742,6303.3555,0,15585.7969,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,1984,435,0,0.1975,0,0,0,0,0,0,0,0,0,0
,5.7867,0.073700,0.064900,0.014700,0.1170,0.017000,0.089600,0.002600,0.008800,1.7741,1.7981,0.001500,0.007300,0.035800,0.4661,0.3478,0.015400,0.2479,0.003100,4.9857,0.2788,0.020000,0.000800,0.079900,0.005400,0.2666,0.001800,0.001000,0.002200,0.016500,0.056200,0.4283,0.1017,0.002000,0.028400,0.001600,0.002800,0.1293,0.016300,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1158,0,22,0,0,0.3366,0.4524,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1954,10007.5625,5581.5742,6303.3555,0,15589.1367,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1685,0.073500,0.084800,0.020100,0.1008,0.015200,0.037700,0.002600,0.010800,2.1295,2.1594,0.002000,0.010300,0.045900,0.8590,0.3090,0.037900,0.3676,0.006600,0,0.2861,0.014000,0.000800,0.002700,0.004100,0.1961,0.001600,0.000600,0.001800,0.012200,0.043600,0.4122,0.1662,0.001600,0.019100,0.001300,0.001500,0.1024,0.014300,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.094201,0,25,0,0,0.3390,0.4332,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2029,10006.5859,5581.5742,6303.3555,0,15588.1602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.1572,0.069600,0.052800,0.016200,0.1012,0.015400,0.1352,0.002300,0.009200,1.8460,1.8698,0.001400,0.007000,0.042200,0.6351,0.2406,0.013500,0.2282,0.002600,2.4585,0.2891,0.015600,0.000600,0.002400,0.004900,0.2078,0.001600,0.000700,0.002000,0.015300,0.042700,0.3648,0.095100,0.001600,0.018900,0.001300,0.001500,0.1090,0.015000,0.000400,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.1011,0,30,0,0,0.3045,0.4056,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7548,10007.4258,5581.5742,6303.3555,0,15589,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0.080000,0,0,0,960,281,0,0.1183,0,0,0,0,0,0,0,0,0,0
,0.1547,0.078800,0.079500,0.015000,0.1394,0.019300,0.075300,0.004700,0.015800,1.8626,1.9024,0.001800,0.007600,0.037100,0.7416,0.2648,0.015100,0.2686,0.003600,0,0.3204,0.015200,0.000600,0.002400,6.5179,6.7475,0.002000,0.001300,0.004900,0.023100,0.055400,0.3193,0.2282,0.001700,0.023900,0.001400,0.002100,0.1215,0.015100,0.000300,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1095,0,16,0,0,0.2242,0.3337,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0707,10000.6250,5581.5742,6303.3555,0,15582.1992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,1,0,0,6.5128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5894,0.074400,0.1020,0.014500,0.1116,0.018600,0.071100,0.002500,0.008900,1.9643,1.9890,0.002200,0.010300,0.050600,2.2487,0.3526,0.020800,0.3743,0.005500,2.6876,0.3650,0.017400,0.001000,0.002600,0.004700,0.2232,0.001900,0.001000,0.002800,0.019400,0.052500,0.3871,0.2389,0.001200,0.023000,0.001400,0.002300,0.4026,0.018000,0.000600,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1274,0,27,0,0,0.2784,0.4058,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3202,10009.4023,5581.5742,6303.3555,0,15590.9766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1635,0.065900,0.1389,0.012200,0.098400,0.016300,0.060500,0.002000,0.010000,1.8630,1.8894,0.001700,0.008000,0.040100,0.5910,0.2562,0.013900,0.2381,0.003100,0,0.3168,0.014600,0.001000,0.002200,0.004800,0.2158,0.001500,0.000900,0.001700,0.014300,0.047000,0.4903,0.091800,0.001200,0.022100,0.001400,0.001500,0.1141,0.015200,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1087,0,22,0,0,0.5086,0.6173,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2989,10015.2500,5581.5742,6303.3555,0,15596.8242,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
